left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C411	C440	0.690885	0.764135	0.535209	0.566103	0.91644	0.743533	1.0	mutual_knn
C038	C259	0.690009	0.684164	0.574628	0.784452	0.970936	0.802512	0.823469	mutual_knn
C204	C314	0.678673	0.696862	0.572878	0.633078	0.950708	0.736278	1.0	mutual_knn
C238	C473	0.669576	0.734934	0.492115	0.588444	0.956303	0.719859	0.847812	mutual_knn
C011	C014	0.660142	0.703916	0.531492	0.658793	0.828571	0.726717	0.877227	mutual_knn
C334	C437	0.65533	0.686346	0.503521	0.625761	0.985245	0.687187	0.879557	mutual_knn
C211	C304	0.651163	0.6517	0.570004	0.615226	0.927886	0.840162	1.0	mutual_knn
C079	C118	0.645179	0.707502	0.519851	0.533037	0.821687	0.702275	0.943098	mutual_knn
C019	C243	0.644128	0.691698	0.533015	0.466085	0.917663	0.77001	0.829781	mutual_knn
C002	C081	0.640952	0.70269	0.533227	0.401495	0.894893	0.799084	0.862746	mutual_knn
C059	C087	0.638042	0.696986	0.534316	0.447393	0.845154	0.711403	0.852934	mutual_knn
C033	C075	0.637277	0.76036	0.440604	0.560947	0.688212	0.618151	0.893382	mutual_knn
C020	C198	0.636621	0.656556	0.5735	0.503624	0.859307	0.843965	0.828022	mutual_knn
C019	C327	0.636333	0.69302	0.532433	0.43947	0.861461	0.784759	0.825526	mutual_knn
C276	C513	0.634333	0.639556	0.515811	0.63975	0.958373	0.686747	0.918564	mutual_knn
C393	C507	0.633586	0.572304	0.574787	0.760028	0.989949	0.833055	0.817306	mutual_knn
C202	C329	0.629676	0.73614	0.445998	0.426311	0.851757	0.656422	0.884985	mutual_knn
C006	C096	0.627169	0.596652	0.558409	0.656477	0.95673	0.799911	0.764724	mutual_knn
C008	C032	0.626127	0.594455	0.523842	0.752811	0.964653	0.69125	0.790979	mutual_knn
C423	C565	0.625002	0.658072	0.52706	0.504856	0.873621	0.701949	0.952907	mutual_knn
C257	C426	0.624895	0.684444	0.50885	0.52309	0.777087	0.711093	0.824754	mutual_knn
C240	C404	0.623207	0.598645	0.505548	0.745198	0.977008	0.677492	0.839323	mutual_knn
C025	C077	0.621555	0.698305	0.473998	0.49855	0.803484	0.653382	0.858104	mutual_knn
C013	C394	0.616738	0.644815	0.545893	0.45662	0.849	0.835162	0.793154	mutual_knn
C088	C111	0.615575	0.575697	0.558091	0.64964	0.95335	0.74099	0.765797	mutual_knn
C006	C138	0.61506	0.640973	0.499877	0.56693	0.879174	0.730944	0.877989	mutual_knn
C101	C202	0.61076	0.598682	0.526621	0.618485	0.915844	0.740055	0.905234	mutual_knn
C023	C157	0.60928	0.561282	0.52711	0.745657	0.959403	0.691289	0.837207	mutual_knn
C154	C248	0.608553	0.637296	0.486601	0.522984	0.916261	0.663418	0.829207	mutual_knn
C252	C377	0.607895	0.681309	0.459885	0.544269	0.748481	0.697231	0.831435	mutual_knn
C289	C437	0.607206	0.632966	0.510923	0.558981	0.815481	0.697665	0.879557	mutual_knn
C240	C289	0.60414	0.592081	0.525741	0.616532	0.887244	0.696528	0.77819	mutual_knn
C073	C109	0.603679	0.646054	0.465961	0.531306	0.877328	0.662857	0.861686	mutual_knn
C418	C521	0.60259	0.637775	0.509077	0.488893	0.820901	0.676504	0.780126	mutual_knn
C040	C222	0.601155	0.599656	0.50306	0.578269	0.92582	0.699893	0.752868	mutual_knn
C008	C117	0.600807	0.569629	0.521413	0.651238	0.944444	0.697187	0.846856	mutual_knn
C516	C532	0.597572	0.595088	0.488553	0.584693	0.949931	0.658692	0.8151	mutual_knn
C013	C156	0.596848	0.63143	0.447007	0.529185	0.941124	0.665377	0.776806	mutual_knn
C011	C104	0.596666	0.629795	0.504705	0.393308	0.910259	0.674784	0.869409	mutual_knn
C055	C207	0.595669	0.545535	0.554143	0.664616	0.901975	0.779465	0.747763	mutual_knn
C044	C298	0.595206	0.579839	0.527335	0.611874	0.858984	0.72491	0.893821	mutual_knn
