morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s058-a000-w001-01	w-s058-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s058-a000-w001-02	w-s058-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s058-a000-w002-01	w-s058-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s058-a000-w003-01	w-s058-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s058-a000-w003-02	w-s058-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s058-a000-w004-01	w-s058-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s058-a000-w004-02	w-s058-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s058-a001-w001-01	w-s058-a001-w001	58:1:1:1	1	قَدْ	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad								
m-w-s058-a001-w002-01	w-s058-a001-w002	58:1:2:1	1	سَمِعَ	سَمِعَ	سَمِعَ	س م ع	سمع	V	STEM	STEM|POS:V|PERF|LEM:samiEa|ROOT:smE|3MS	PERF				3	M	singular	
m-w-s058-a001-w003-01	w-s058-a001-w003	58:1:3:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s058-a001-w004-01	w-s058-a001-w004	58:1:4:1	1	قَوْلَ	قَوْلَ	قَوْل	ق و ل	قول	N	STEM	STEM|POS:N|VN|LEM:qawol|ROOT:qwl|M|ACC								ACC
m-w-s058-a001-w005-01	w-s058-a001-w005	58:1:5:1	1	ٱلَّتِى	ٱلَّتِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|FS						F	singular	
m-w-s058-a001-w006-01	w-s058-a001-w006	58:1:6:1	1	تُجَٰدِلُ	تُجَٰدِلُ	جَٰدَلُ	ج د ل	جدل	V	STEM	STEM|POS:V|IMPF|(III)|LEM:ja`dalu|ROOT:jdl|2MS	IMPF			III	2	M	singular	
m-w-s058-a001-w006-02	w-s058-a001-w006	58:1:6:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s058-a001-w007-01	w-s058-a001-w007	58:1:7:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s058-a001-w008-01	w-s058-a001-w008	58:1:8:1	1	زَوْجِ	زَوْجِ	زَوْج	ز و ج	زوج	N	STEM	STEM|POS:N|LEM:zawoj|ROOT:zwj|M|GEN								GEN
m-w-s058-a001-w008-02	w-s058-a001-w008	58:1:8:2	2	هَا					PRON	SUFFIX	SUFFIX|PRON:3FS					3	F	singular	
m-w-s058-a001-w009-01	w-s058-a001-w009	58:1:9:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s058-a001-w009-02	w-s058-a001-w009	58:1:9:2	2	تَشْتَكِىٓ	تَشْتَكِىٓ	تَشْتَكِىٓ	ش ك و	شكو	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:ta$otakiY^|ROOT:$kw|3FS	IMPF			VIII	3	F	singular	
m-w-s058-a001-w010-01	w-s058-a001-w010	58:1:10:1	1	إِلَى	إِلَى	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
