left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P10523	P15221	0.648786	0.569286	0.623249	0.807201	0.9375	0.8	0.75	mutual_knn
P4311	P6001	0.648265	0.559663	0.587546	0.907756	1.0	0.777778	0.75	mutual_knn
P4086	P5386	0.647527	0.556605	0.590712	0.903059	1.0	0.777778	0.75	mutual_knn
P0149	P3880	0.6453	0.559966	0.601204	0.881576	0.947368	0.777778	0.75	mutual_knn
P0636	P5325	0.63606	0.548776	0.59209	0.905748	0.913043	0.777778	0.75	mutual_knn
P13402	P8809	0.632246	0.552353	0.611339	0.814839	0.882353	0.8	0.75	mutual_knn
P1957	P4767	0.631678	0.573281	0.611105	0.734508	0.863636	0.777778	0.75	mutual_knn
P15474	P9457	0.631415	0.547183	0.593919	0.83193	0.941176	0.8	0.75	mutual_knn
P3192	P4767	0.631222	0.577195	0.616091	0.732431	0.826087	0.777778	0.75	mutual_knn
P13781	P7950	0.630677	0.558648	0.58402	0.848784	0.9	0.8	0.75	mutual_knn
P0041	P2055	0.629618	0.535733	0.5804	0.897458	0.956522	0.777778	0.75	mutual_knn
P10047	P14685	0.629184	0.552429	0.602602	0.821802	0.875	0.8	0.75	mutual_knn
P0997	P2854	0.62916	0.560519	0.603845	0.718314	0.9375	0.777778	0.75	mutual_knn
P4282	P5491	0.628089	0.558159	0.589969	0.926505	0.777778	0.777778	0.75	mutual_knn
P14732	P9758	0.627325	0.551832	0.604061	0.800788	0.875	0.8	0.75	mutual_knn
P3342	P4301	0.627174	0.567578	0.599638	0.709811	0.909091	0.777778	0.75	mutual_knn
P1677	P4190	0.62634	0.559805	0.584003	0.700264	1.0	0.777778	0.75	mutual_knn
P0200	P2724	0.626094	0.559718	0.586186	0.734037	0.956522	0.777778	0.75	mutual_knn
P3816	P5335	0.625904	0.568521	0.593808	0.742369	0.88	0.777778	0.75	mutual_knn
P3677	P4301	0.625757	0.572194	0.621308	0.738889	0.769231	0.777778	0.75	mutual_knn
P10672	P12689	0.624099	0.540552	0.598847	0.855397	0.857143	0.8	0.75	mutual_knn
P1764	P3377	0.624065	0.553254	0.607378	0.720421	0.904762	0.777778	0.75	mutual_knn
P13858	P9405	0.622562	0.515227	0.617455	0.829338	0.916667	0.8	0.75	mutual_knn
P0703	P3115	0.62252	0.554526	0.580544	0.697929	1.0	0.777778	0.75	mutual_knn
P3789	P4312	0.622238	0.564979	0.600738	0.753864	0.823529	0.777778	0.75	mutual_knn
P12134	P8871	0.621841	0.539848	0.591308	0.844514	0.875	0.8	0.75	mutual_knn
P7284	P9537	0.621634	0.505907	0.601898	0.833113	1.0	0.8	0.75	mutual_knn
P1247	P3873	0.621614	0.557981	0.594307	0.712107	0.913043	0.777778	0.75	mutual_knn
P0132	P2071	0.621446	0.564421	0.600866	0.745452	0.826087	0.777778	0.75	mutual_knn
P2641	P3785	0.621197	0.56315	0.609067	0.727881	0.818182	0.777778	0.75	mutual_knn
P1279	P3129	0.621169	0.558387	0.592399	0.743199	0.882353	0.777778	0.75	mutual_knn
P1140	P3830	0.621078	0.52441	0.565204	0.872715	1.0	0.777778	0.75	mutual_knn
P6541	P8901	0.620836	0.527666	0.607938	0.872748	0.833333	0.8	0.75	mutual_knn
P0958	P4190	0.620827	0.559324	0.594618	0.727792	0.882353	0.777778	0.75	mutual_knn
P10462	P12843	0.620695	0.514571	0.597775	0.799171	1.0	0.8	0.75	mutual_knn
P13280	P7552	0.620679	0.538859	0.578946	0.832532	0.923077	0.8	0.75	mutual_knn
P11491	P13625	0.620649	0.532593	0.59376	0.836923	0.894737	0.8	0.75	mutual_knn
P1281	P3769	0.620575	0.520562	0.560724	0.900684	1.0	0.777778	0.75	mutual_knn
P4757	P5445	0.620293	0.573818	0.591273	0.711294	0.84	0.777778	0.75	mutual_knn
P0171	P2640	0.62013	0.525747	0.570589	0.878382	0.96	0.777778	0.75	mutual_knn
P0182	P3129	0.619674	0.55642	0.581059	0.721647	0.9375	0.777778	0.75	mutual_knn
P2245	P4854	0.619674	0.572711	0.584912	0.715212	0.857143	0.777778	0.75	mutual_knn
P0138	P0162	0.61955	0.555071	0.598545	0.69801	0.904762	0.777778	0.75	mutual_knn
P1764	P2773	0.619293	0.564102	0.596965	0.746914	0.818182	0.777778	0.75	mutual_knn
P10940	P8163	0.619062	0.520695	0.590754	0.832489	0.947368	0.8	0.75	mutual_knn
P3039	P4350	0.619003	0.525554	0.560727	0.91249	0.95	0.777778	0.75	mutual_knn
P0681	P2462	0.618912	0.561072	0.595458	0.705199	0.875	0.777778	0.75	mutual_knn
P1147	P3943	0.618856	0.557364	0.603067	0.729686	0.84	0.777778	0.75	mutual_knn
P0326	P0431	0.618852	0.553462	0.605474	0.752691	0.826087	0.777778	0.75	mutual_knn
P1315	P2894	0.618771	0.564158	0.593845	0.744459	0.826087	0.777778	0.75	mutual_knn
P10731	P8370	0.618653	0.527715	0.597119	0.812811	0.909091	0.8	0.75	mutual_knn
P0930	P2286	0.618569	0.554859	0.591773	0.712862	0.904762	0.777778	0.75	mutual_knn
P1902	P4314	0.618514	0.528892	0.573219	0.875783	0.923077	0.777778	0.75	mutual_knn
P1015	P3304	0.61831	0.556639	0.589469	0.740081	0.875	0.777778	0.75	mutual_knn
P11122	P9646	0.618202	0.528639	0.572497	0.799404	1.0	0.8	0.75	mutual_knn
P1327	P4247	0.618136	0.557951	0.589048	0.704151	0.904762	0.777778	0.75	mutual_knn
P6223	P7805	0.617778	0.532777	0.579583	0.835075	0.916667	0.8	0.75	mutual_knn
P0059	P2309	0.61777	0.550279	0.589788	0.728092	0.909091	0.777778	0.75	mutual_knn
P1168	P2567	0.617418	0.562402	0.597334	0.729166	0.823529	0.777778	0.75	mutual_knn
P12124	P15696	0.617241	0.53149	0.580955	0.838279	0.909091	0.8	0.75	mutual_knn
P2665	P4105	0.61722	0.532778	0.557014	0.902071	0.923077	0.777778	0.75	mutual_knn
P0676	P2959	0.617125	0.561063	0.594004	0.721296	0.846154	0.777778	0.75	mutual_knn
P3218	P3965	0.616299	0.543849	0.592052	0.726825	0.916667	0.777778	0.75	mutual_knn
P12816	P7671	0.61629	0.516797	0.572631	0.833101	1.0	0.8	0.75	mutual_knn
P4402	P5566	0.616262	0.555098	0.594417	0.738063	0.846154	0.777778	0.75	mutual_knn
P0040	P2276	0.616046	0.553372	0.592771	0.678926	0.916667	0.777778	0.75	mutual_knn
P1741	P3726	0.616036	0.550694	0.581483	0.718475	0.928571	0.777778	0.75	mutual_knn
P0088	P2453	0.616015	0.556389	0.579541	0.728006	0.9	0.777778	0.75	mutual_knn
P13466	P9980	0.61591	0.529316	0.580608	0.828382	0.916667	0.8	0.75	mutual_knn
P0878	P1493	0.615874	0.563051	0.588307	0.7088	0.857143	0.777778	0.75	mutual_knn
P0553	P3254	0.615752	0.555481	0.581428	0.728124	0.894737	0.777778	0.75	mutual_knn
P0670	P2448	0.615739	0.574629	0.599033	0.617797	0.857143	0.777778	0.75	mutual_knn
P13352	P9454	0.615503	0.521203	0.571092	0.810793	1.0	0.8	0.75	mutual_knn
P11018	P14751	0.61546	0.526053	0.560563	0.825389	1.0	0.8	0.75	mutual_knn
P0971	P3583	0.615179	0.575131	0.589547	0.587237	0.913043	0.777778	0.75	mutual_knn
P13446	P9102	0.615089	0.536985	0.583313	0.817865	0.875	0.8	0.75	mutual_knn
