left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0157	P0677	0.667543	0.560377	0.6384	0.919333	1.0	0.777778	0.75	mutual_knn
P0392	P0550	0.66142	0.573549	0.617648	0.871462	1.0	0.777778	0.75	mutual_knn
P0204	P0328	0.661113	0.575342	0.608286	0.893093	1.0	0.777778	0.75	mutual_knn
P0243	P0675	0.659625	0.570032	0.616088	0.874802	1.0	0.777778	0.75	mutual_knn
P0071	P0556	0.658805	0.580823	0.597968	0.881459	1.0	0.777778	0.75	mutual_knn
P0223	P0511	0.656815	0.562933	0.60338	0.923123	1.0	0.777778	0.75	mutual_knn
P0121	P0476	0.656435	0.583546	0.620108	0.910869	0.857143	0.777778	0.75	mutual_knn
P0053	P0162	0.655062	0.578823	0.591463	0.875792	1.0	0.777778	0.75	mutual_knn
P0149	P0304	0.655042	0.560099	0.614229	0.880181	1.0	0.777778	0.75	mutual_knn
P0008	P0031	0.654411	0.571008	0.60089	0.871462	1.0	0.777778	0.75	mutual_knn
P0393	P0622	0.654182	0.562773	0.607605	0.882718	1.0	0.777778	0.75	mutual_knn
P0606	P0802	0.653948	0.559264	0.616068	0.86655	1.0	0.777778	0.75	mutual_knn
P1211	P1565	0.653948	0.571775	0.605955	0.845654	1.0	0.8	0.75	mutual_knn
P0175	P0212	0.653832	0.561085	0.606211	0.891697	1.0	0.777778	0.75	mutual_knn
P0228	P0367	0.653261	0.553445	0.604339	0.92692	1.0	0.777778	0.75	mutual_knn
P0389	P0666	0.652255	0.563216	0.59582	0.902706	1.0	0.777778	0.75	mutual_knn
P0196	P0639	0.652232	0.568194	0.602458	0.85684	1.0	0.777778	0.75	mutual_knn
P0920	P1025	0.651991	0.511692	0.633512	1.0	1.0	0.714286	0.666667	mutual_knn
P1184	P1525	0.651439	0.540338	0.647664	0.81604	1.0	0.8	0.75	mutual_knn
P0627	P0807	0.650639	0.537687	0.619405	0.918878	1.0	0.777778	0.75	mutual_knn
P0066	P0690	0.650522	0.561156	0.598598	0.884926	1.0	0.777778	0.75	mutual_knn
