left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0149	P0339	0.65384	0.570156	0.595206	0.88948	1.0	0.777778	0.75	mutual_knn
P0373	P0542	0.653285	0.561744	0.605551	0.885574	1.0	0.777778	0.75	mutual_knn
P0224	P0579	0.653114	0.572564	0.584796	0.907813	1.0	0.777778	0.75	mutual_knn
P0242	P0592	0.650101	0.557893	0.596036	0.904367	1.0	0.777778	0.75	mutual_knn
P0358	P0373	0.649981	0.551576	0.602185	0.910063	1.0	0.777778	0.75	mutual_knn
P0115	P0425	0.649813	0.562643	0.598746	0.870622	1.0	0.777778	0.75	mutual_knn
P0414	P0703	0.649781	0.566187	0.58633	0.897809	1.0	0.777778	0.75	mutual_knn
P0504	P0780	0.647976	0.549244	0.603692	0.895239	1.0	0.777778	0.75	mutual_knn
P0005	P0314	0.647936	0.55929	0.58707	0.907814	1.0	0.777778	0.75	mutual_knn
P0079	P0521	0.647687	0.558082	0.592266	0.892566	1.0	0.777778	0.75	mutual_knn
P0079	P0280	0.646716	0.551544	0.597899	0.892566	1.0	0.777778	0.75	mutual_knn
P0165	P0293	0.645241	0.553487	0.592522	0.887897	1.0	0.777778	0.75	mutual_knn
P0343	P0596	0.643106	0.534125	0.605147	0.909484	1.0	0.777778	0.75	mutual_knn
P0144	P0353	0.642935	0.560719	0.57585	0.890636	1.0	0.777778	0.75	mutual_knn
P0461	P0575	0.642926	0.54469	0.595682	0.893268	1.0	0.777778	0.75	mutual_knn
P0096	P0413	0.642242	0.547345	0.592019	0.887306	1.0	0.777778	0.75	mutual_knn
P0439	P0633	0.641582	0.537013	0.604426	0.883775	1.0	0.777778	0.75	mutual_knn
P0105	P0523	0.641377	0.572147	0.603685	0.726206	1.0	0.777778	0.75	mutual_knn
P0378	P0490	0.640857	0.567813	0.609873	0.718854	1.0	0.777778	0.75	mutual_knn
P0017	P0451	0.640476	0.544148	0.588836	0.895167	1.0	0.777778	0.75	mutual_knn
P0385	P0597	0.64047	0.559725	0.566494	0.903208	1.0	0.777778	0.75	mutual_knn
P0064	P0530	0.64034	0.577237	0.596161	0.719273	1.0	0.777778	0.75	mutual_knn
P0021	P0550	0.64004	0.564046	0.594121	0.907767	0.875	0.777778	0.75	mutual_knn
P0006	P0604	0.640028	0.542067	0.593321	0.884349	1.0	0.777778	0.75	mutual_knn
P1470	P2086	0.639906	0.56131	0.586115	0.821766	1.0	0.8	0.75	mutual_knn
P0338	P0348	0.639624	0.571657	0.59642	0.736315	1.0	0.777778	0.75	mutual_knn
P0005	P0186	0.639135	0.548544	0.575738	0.907814	1.0	0.777778	0.75	mutual_knn
P0659	P0668	0.638725	0.558549	0.576046	0.857615	1.0	0.777778	0.75	mutual_knn
P0172	P0413	0.638403	0.553684	0.5729	0.887306	1.0	0.777778	0.75	mutual_knn
P0038	P0392	0.638377	0.553117	0.568558	0.904792	1.0	0.777778	0.75	mutual_knn
P0013	P0090	0.63771	0.540662	0.587927	0.886377	1.0	0.777778	0.75	mutual_knn
