left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C016	C107	0.757494	0.835785	0.562979	0.714297	0.992781	0.754236	0.937598	mutual_knn
C041	C107	0.714788	0.746085	0.568009	0.735636	0.977786	0.760488	0.8821	mutual_knn
C189	C401	0.678088	0.743585	0.558931	0.400914	0.985245	0.774862	0.881809	mutual_knn
C037	C102	0.67627	0.770333	0.41779	0.665541	0.992122	0.649917	1.0	mutual_knn
C007	C008	0.673264	0.678304	0.561207	0.66746	0.990044	0.759712	0.809509	mutual_knn
C056	C165	0.671224	0.685675	0.569674	0.584805	0.990044	0.77075	0.82362	mutual_knn
C083	C165	0.669479	0.679032	0.564405	0.620175	0.986241	0.768194	0.868379	mutual_knn
C176	C407	0.669468	0.745781	0.55961	0.388802	0.898146	0.753607	0.899261	mutual_knn
C204	C233	0.669018	0.661616	0.557169	0.743287	0.967302	0.719854	0.831886	mutual_knn
C028	C129	0.665481	0.681711	0.541559	0.62941	0.992165	0.761397	0.898141	mutual_knn
C233	C251	0.664721	0.641091	0.56525	0.755364	0.990637	0.731263	0.900392	mutual_knn
C028	C039	0.663598	0.671394	0.5746	0.575321	0.979893	0.763151	0.852128	mutual_knn
C004	C010	0.660713	0.700031	0.497411	0.62012	0.99462	0.716146	0.837532	mutual_knn
C189	C431	0.658591	0.696814	0.506457	0.594812	0.987658	0.764207	0.825898	mutual_knn
C002	C037	0.654492	0.771561	0.432141	0.414969	0.975722	0.643608	0.933691	mutual_knn
C277	C329	0.651286	0.746261	0.510489	0.330382	0.919709	0.683787	0.903546	mutual_knn
C122	C305	0.646614	0.656683	0.518547	0.641363	0.985716	0.701861	0.831601	mutual_knn
C228	C374	0.6464	0.704949	0.518811	0.424428	0.958399	0.719331	0.933284	mutual_knn
C056	C161	0.642468	0.667783	0.51412	0.58327	0.96013	0.749838	0.809817	mutual_knn
C035	C045	0.642188	0.627092	0.51782	0.732957	1.0	0.687932	0.813124	mutual_knn
C124	C281	0.640974	0.68425	0.469788	0.579131	1.0	0.671249	0.869253	mutual_knn
C006	C087	0.639605	0.693832	0.458348	0.562086	0.989762	0.677853	1.0	mutual_knn
C008	C015	0.637258	0.612346	0.561373	0.634862	0.99187	0.773878	0.784985	mutual_knn
C073	C076	0.636247	0.65248	0.547837	0.494454	0.962107	0.777871	0.889429	mutual_knn
C083	C092	0.635669	0.707954	0.467068	0.426177	0.989541	0.651435	1.0	mutual_knn
C133	C273	0.635616	0.604158	0.565574	0.648577	0.990072	0.740795	0.778888	mutual_knn
C039	C194	0.628298	0.663731	0.482491	0.536131	0.980723	0.702205	0.840678	mutual_knn
C016	C041	0.626003	0.628544	0.506174	0.649093	0.949698	0.673789	0.773727	mutual_knn
C167	C297	0.624792	0.628857	0.556825	0.445617	0.987541	0.732889	0.828394	mutual_knn
C104	C329	0.624104	0.67023	0.506779	0.426096	0.943456	0.67478	0.910033	mutual_knn
C070	C362	0.620921	0.632424	0.480327	0.651316	0.954792	0.76524	0.817152	mutual_knn
C056	C092	0.620382	0.704483	0.436053	0.417576	0.955677	0.671961	0.909884	mutual_knn
C173	C187	0.617952	0.631837	0.463495	0.637693	0.992159	0.639087	0.845924	mutual_knn
C049	C332	0.616403	0.576743	0.549527	0.640498	0.991241	0.859602	0.85245	mutual_knn
