candidate_id	family_id	representative_candidate_id	membership
C096	F001	C096	representative
C282	F001	C096	variant
C394	F001	C096	variant
C397	F001	C096	variant
C056	F002	C056	representative
C071	F002	C056	variant
C083	F002	C056	variant
C092	F002	C056	member
C099	F002	C056	variant
C161	F002	C056	variant
C165	F002	C056	variant
C216	F002	C056	variant
C238	F002	C056	variant
C327	F002	C056	variant
C020	F003	C020	representative
C074	F003	C020	variant
C156	F003	C020	variant
C237	F003	C020	variant
C317	F003	C020	variant
C002	F004	C037	variant
C037	F004	C037	representative
C075	F004	C037	variant
C079	F004	C037	variant
C102	F004	C037	variant
C196	F004	C037	variant
C220	F004	C037	variant
C230	F004	C037	variant
C344	F004	C037	variant
C025	F005	C130	variant
C043	F005	C130	variant
C130	F005	C130	representative
C146	F005	C130	variant
C154	F005	C130	variant
C166	F005	C130	variant
C170	F005	C130	variant
C207	F005	C130	member
C247	F005	C130	member
C294	F005	C130	variant
C109	F006	C286	variant
C286	F006	C286	representative
C321	F006	C286	variant
C325	F006	C286	variant
C338	F006	C286	variant
C389	F006	C286	variant
C197	F007	C345	variant
C257	F007	C345	variant
C345	F007	C345	representative
C354	F007	C345	variant
C392	F007	C345	variant
C028	F008	C039	variant
C039	F008	C039	representative
C094	F008	C039	variant
C129	F008	C039	variant
C157	F008	C039	variant
C194	F008	C039	variant
C253	F008	C039	variant
C298	F008	C039	variant
C303	F008	C039	variant
C306	F008	C039	variant
C155	F009	C240	variant
C240	F009	C240	representative
C391	F009	C240	variant
C141	F010	C141	representative
C181	F010	C141	variant
C300	F010	C141	variant
C330	F010	C141	variant
C356	F010	C141	variant
C406	F010	C141	variant
C430	F010	C141	variant
C250	F011	C250	representative
C371	F011	C250	variant
C001	F012	C001	representative
C077	F012	C001	variant
C117	F012	C001	variant
C137	F012	C001	variant
C145	F012	C001	variant
C164	F012	C001	variant
C173	F012	C001	variant
C187	F012	C001	variant
C191	F012	C001	variant
C026	F013	C026	representative
C309	F014	C309	representative
C380	F014	C309	variant
C396	F014	C309	variant
C004	F015	C004	representative
C010	F015	C004	variant
C011	F015	C004	variant
C023	F015	C004	variant
C034	F015	C004	variant
C072	F015	C004	variant
C254	F015	C004	variant
C413	F015	C004	variant
C016	F016	C016	representative
C019	F016	C016	variant
C041	F016	C016	variant
C107	F016	C016	member
C112	F016	C016	member
C113	F016	C016	variant
C179	F016	C016	variant
C185	F016	C016	variant
C190	F016	C016	variant
C223	F016	C016	variant
C363	F016	C016	variant
C006	F017	C006	representative
C036	F017	C006	variant
C078	F017	C006	variant
C087	F017	C006	member
C100	F017	C006	variant
C160	F017	C006	variant
C200	F017	C006	variant
C073	F018	C073	representative
C076	F018	C073	member
C172	F018	C073	variant
C326	F018	C073	variant
C057	F019	C057	representative
C105	F019	C057	variant
C114	F019	C057	variant
C139	F019	C057	variant
C283	F019	C057	variant
C018	F020	C305	variant
C062	F020	C305	variant
C122	F020	C305	variant
C128	F020	C305	variant
C150	F020	C305	variant
C180	F020	C305	variant
C305	F020	C305	representative
C320	F020	C305	variant
C349	F020	C305	variant
C385	F020	C305	variant
C082	F021	C189	variant
C084	F021	C189	variant
C189	F021	C189	representative
C243	F021	C189	variant
C263	F021	C189	variant
C331	F021	C189	variant
C342	F021	C189	variant
C401	F021	C189	variant
C425	F021	C189	variant
C431	F021	C189	variant
C104	F022	C104	representative
C133	F022	C104	variant
C273	F022	C104	variant
C277	F022	C104	variant
C329	F022	C104	variant
C360	F022	C104	variant
C369	F022	C104	variant
C404	F022	C104	variant
C417	F022	C104	variant
C420	F022	C104	variant
C038	F023	C038	representative
C070	F023	C038	variant
C131	F023	C038	variant
C239	F023	C038	variant
C249	F023	C038	variant
C280	F023	C038	variant
C334	F023	C038	variant
C362	F023	C038	variant
C061	F024	C255	variant
C127	F024	C255	variant
C153	F024	C255	variant
C201	F024	C255	variant
C206	F024	C255	variant
C210	F024	C255	variant
C234	F024	C255	variant
C255	F024	C255	representative
C262	F024	C255	variant
C314	F024	C255	variant
C021	F025	C021	representative
C064	F025	C021	variant
C177	F025	C021	variant
C227	F025	C021	variant
C228	F025	C021	variant
C289	F025	C021	variant
C374	F025	C021	variant
C379	F025	C021	variant
C426	F025	C021	variant
C115	F026	C299	variant
C192	F026	C299	variant
C229	F026	C299	variant
C299	F026	C299	representative
C359	F026	C299	variant
C042	F027	C042	representative
C135	F027	C042	variant
C226	F027	C042	variant
C415	F027	C042	variant
C174	F028	C402	variant
C351	F028	C402	variant
C352	F028	C402	variant
C400	F028	C402	variant
C402	F028	C402	representative
C423	F028	C402	variant
C007	F029	C008	variant
C008	F029	C008	representative
C015	F029	C008	variant
C054	F029	C008	variant
C055	F029	C008	variant
C205	F029	C008	variant
C218	F029	C008	variant
C323	F029	C008	variant
C366	F029	C008	variant
C427	F029	C008	variant
C005	F030	C030	variant
C024	F030	C030	variant
C030	F030	C030	representative
C033	F030	C030	variant
C060	F030	C030	variant
C088	F030	C030	variant
C090	F030	C030	variant
C106	F030	C030	variant
C138	F030	C030	variant
C147	F030	C030	variant
C178	F030	C030	variant
C199	F030	C030	variant
C236	F030	C030	variant
C275	F030	C030	variant
C347	F030	C030	variant
C046	F031	C136	variant
C136	F031	C136	representative
C158	F031	C136	variant
C169	F031	C136	variant
C204	F031	C136	variant
C233	F031	C136	variant
C248	F031	C136	member
C251	F031	C136	variant
C252	F031	C136	variant
C274	F031	C136	variant
C285	F031	C136	variant
C319	F031	C136	variant
C003	F032	C017	variant
C009	F032	C017	variant
C012	F032	C017	variant
C017	F032	C017	representative
C031	F032	C017	variant
C050	F032	C017	variant
C051	F032	C017	variant
C052	F032	C017	variant
C175	F032	C017	variant
C291	F032	C017	variant
C315	F032	C017	variant
C381	F032	C017	variant
C388	F032	C017	variant
C049	F033	C049	representative
C215	F033	C049	variant
C219	F033	C049	variant
C235	F033	C049	variant
C284	F033	C049	variant
C332	F033	C049	variant
C387	F033	C049	variant
C085	F034	C261	variant
C095	F034	C261	variant
C132	F034	C261	variant
C261	F034	C261	representative
C278	F034	C261	variant
C310	F034	C261	variant
C316	F034	C261	variant
C339	F034	C261	variant
C383	F034	C261	variant
C014	F035	C014	representative
C035	F035	C014	variant
C045	F035	C014	variant
C048	F035	C014	variant
C068	F035	C014	variant
C091	F035	C014	variant
C111	F035	C014	variant
C213	F035	C014	variant
C224	F035	C014	variant
C288	F035	C014	variant
C047	F036	C086	variant
C081	F036	C086	variant
C086	F036	C086	representative
C097	F036	C086	variant
C098	F036	C086	variant
C163	F036	C086	variant
C186	F036	C086	variant
C193	F036	C086	variant
C242	F036	C086	variant
C270	F036	C086	variant
C279	F036	C086	variant
C311	F036	C086	variant
C361	F036	C086	variant
C364	F036	C086	variant
C398	F036	C086	variant
C101	F037	C176	variant
C151	F037	C176	variant
C167	F037	C176	variant
C176	F037	C176	representative
C269	F037	C176	variant
C297	F037	C176	variant
C322	F037	C176	variant
C340	F037	C176	variant
C390	F037	C176	variant
C407	F037	C176	member
C418	F037	C176	variant
C293	F038	C293	representative
C421	F038	C293	variant
C134	F039	C324	variant
C183	F039	C324	variant
C225	F039	C324	variant
C302	F039	C324	variant
C324	F039	C324	representative
C328	F039	C324	variant
C377	F039	C324	variant
C386	F039	C324	variant
C403	F039	C324	variant
C013	F040	C013	representative
C089	F040	C013	variant
C093	F040	C013	member
C144	F040	C013	variant
C168	F040	C013	variant
C214	F040	C013	variant
C260	F040	C013	variant
C367	F040	C013	variant
C395	F040	C013	variant
C399	F040	C013	variant
C044	F041	C044	representative
C067	F041	C044	variant
C121	F041	C044	variant
C142	F041	C044	variant
C217	F041	C044	variant
C290	F041	C044	variant
C335	F041	C044	variant
C029	F042	C124	variant
C069	F042	C124	variant
C116	F042	C124	variant
C124	F042	C124	representative
C209	F042	C124	variant
C211	F042	C124	variant
C212	F042	C124	variant
C256	F042	C124	variant
C281	F042	C124	variant
C292	F042	C124	variant
C337	F042	C124	variant
C375	F042	C124	variant
C409	F042	C124	variant
C410	F042	C124	variant
C040	F043	C040	representative
C053	F043	C040	variant
C059	F043	C040	variant
C103	F043	C040	variant
C108	F043	C040	variant
C123	F043	C040	variant
C140	F043	C040	variant
C171	F043	C040	variant
C188	F043	C040	variant
C231	F043	C040	variant
C232	F043	C040	variant
C301	F043	C040	variant
C336	F043	C040	variant
C405	F043	C040	variant
C058	F044	C272	variant
C148	F044	C272	variant
C152	F044	C272	variant
C272	F044	C272	representative
C307	F044	C272	variant
C348	F044	C272	variant
C350	F044	C272	variant
C368	F044	C272	variant
C373	F044	C272	variant
C378	F044	C272	variant
C027	F045	C027	representative
C066	F045	C027	variant
C110	F045	C027	variant
C119	F045	C027	variant
C149	F045	C027	variant
C198	F045	C027	variant
C266	F045	C027	variant
C341	F045	C027	variant
C355	F045	C027	variant
C358	F045	C027	variant
C376	F045	C027	variant
C393	F045	C027	variant
C408	F045	C027	variant
C195	F046	C195	representative
C265	F046	C195	variant
C304	F046	C195	variant
C308	F046	C195	variant
C318	F046	C195	variant
C365	F046	C195	variant
C382	F046	C195	variant
C414	F046	C195	variant
C419	F046	C195	variant
C428	F046	C195	variant
C080	F047	C080	representative
C159	F047	C080	variant
C221	F047	C080	variant
C245	F047	C080	variant
C258	F047	C080	variant
C296	F047	C080	variant
C313	F047	C080	variant
C143	F048	C143	representative
C353	F049	C353	representative
C120	F050	C287	variant
C125	F050	C287	variant
C184	F050	C287	variant
C208	F050	C287	variant
C287	F050	C287	representative
C343	F050	C287	variant
C372	F050	C287	variant
C411	F050	C287	variant
C422	F050	C287	variant
C065	F051	C126	variant
C126	F051	C126	representative
C182	F051	C126	variant
C268	F051	C126	variant
C276	F051	C126	variant
C295	F051	C126	variant
C357	F051	C126	variant
C384	F051	C126	variant
C118	F052	C246	variant
C162	F052	C246	variant
C202	F052	C246	variant
C222	F052	C246	variant
C246	F052	C246	representative
C264	F052	C246	variant
C267	F052	C246	variant
C271	F052	C246	variant
C312	F052	C246	variant
C412	F052	C246	variant
C424	F052	C246	variant
C022	F053	C022	representative
C032	F053	C022	variant
C063	F053	C022	variant
C203	F053	C022	variant
C241	F053	C022	variant
C244	F053	C022	variant
C259	F053	C022	variant
C333	F053	C022	variant
C346	F053	C022	variant
C370	F053	C022	variant
C416	F053	C022	variant
C429	F053	C022	variant
