family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000266:B007	ج ن ن	B007	12	الجنين المستور في البطن
F001	core	quranic:root_000369:B008	ح و ر	B008	14	حِوار الناقة
F001	core	quranic:root_000994:B009	ع ذ ب	B009	10	العذابة والرحم والخرج بعد الولد
F001	core	quranic:root_001096:B005	غ ف ر	B005	12	ولد الأروية وأمه
F001	core	quranic:root_001212:B003	ق ر ب	B003	13	قرابة الرحم والنسب
F001	core	quranic:root_001212:B012	ق ر ب	B012	13	دنو الولادة في الحيوان
F001	core	quranic:root_001533:B005	ن ف س	B005	11	خروج الولد ودم النفاس
F001	optional	quranic:root_000131:B005	ب ع د	B005	6	الأباعد خلاف الأقارب
F001	optional	quranic:root_000188:B004	ت م م	B004	8	بلوغ الأجل والمقدار
F001	optional	quranic:root_000347:B008	ح ق ق	B008	9	ناقة بلغت حق الحمل والانتفاع
F001	optional	quranic:root_000464:B003	د خ ل	B003	12	الباطن والسريرة
F001	optional	quranic:root_000464:B006	د خ ل	B006	12	ما يدخل من كسب
F001	optional	quranic:root_000521:B006	ذ ن ب	B006	12	الذنوب نصيب وحظ
F001	optional	quranic:root_000610:B001	ر و د	B001	8	الإرادة والمشيئة
F001	optional	quranic:root_000682:B001	س ح ر	B001	6	السَّحَر العضو
F001	optional	quranic:root_000970:B002	ظ ه ر	B002	9,14	الظهر وخلاف البطن
F001	optional	quranic:root_000992:B001	ع د ن	B001	12	إقامة وثبات في موضع
F001	optional	quranic:root_000994:B005	ع ذ ب	B005	10	العذاب إيلام وعقوبة
F001	optional	quranic:root_001008:B011	ع ز ز	B011	1	العزى وما جاورها من أسماء
F001	optional	quranic:root_001096:B002	غ ف ر	B002	12	ستر الذنب وصون صاحبه من أثره
F001	optional	quranic:root_001096:B007	غ ف ر	B007	12	مغافير الشجر الحلوة
F001	optional	quranic:root_001150:B006	ف ر ي	B006	7	غطاء ثخين وفروة
F001	optional	quranic:root_001281:B007	ك ب ر	B007	3	الإثم الكبير والذنوب الكبائر
F001	optional	quranic:root_001315:B004	ك ل ل	B004	9	الكَلالة قرابة عارضة
F001	optional	quranic:root_001436:B002	م ق ت	B002	3	نكاح المَقْت
F001	optional	quranic:root_001476:B006	ن ج و	B006	10	النَّجو وإزالته
F001	optional	quranic:root_001533:B014	ن ف س	B014	11	قوة النفس وخلقها
F002	core	quranic:root_000120:B002	ب ش ر	B002	6,13	الإنسان الظاهر الجلد
F002	core	quranic:root_000177:B002	ت ح ت	B002	12	التَّحوت من الناس
F002	core	quranic:root_000266:B013	ج ن ن	B013	12	سواد الناس وجماعتهم
F002	core	quranic:root_000957:B004	ط و ف	B004	14	الطائفة الملتفة
F002	core	quranic:root_000992:B005	ع د ن	B005	12	جماعة من الناس
F002	core	quranic:root_001029:B002	ع ظ م	B002	12	معظم الشيء
F002	core	quranic:root_001096:B008	غ ف ر	B008	12	جماء الغفير: الجماعة كلها
F002	core	quranic:root_001273:B001	ق و م	B001	5,7	جماعة الناس والرجال
F002	optional	quranic:root_000009:B007	ء ت ي	B007	6	خروج النماء والنتاج
F002	optional	quranic:root_000019:B001	ء خ ر	B001	13	الآخرية بعد الأول أو غيره
F002	optional	quranic:root_000282:B001	ج ي ء	B001	6	المجيء والغلبة بالمجيء
F002	optional	quranic:root_000521:B003	ذ ن ب	B003	12	الأذناب والأتباع
F002	optional	quranic:root_000563:B005	ر س ل	B005	5,6,9,11	التتابع والقطع
F002	optional	quranic:root_000970:B016	ظ ه ر	B016	9,14	الظهرة والظهراء من القوم
F002	optional	quranic:root_001272:B002	ق و ل	B002	2,3,5,6,14	اللسان آلة القول
F002	optional	quranic:root_001281:B002	ك ب ر	B002	3	معظم الأمر
