family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000063:B002	ء ن ي	B002	62,69	آناء الليل
F001	core	quranic:root_000266:B002	ج ن ن	B002	8,40	غشيان الليل
F001	core	quranic:root_000682:B004	س ح ر	B004	24	السَّحَر وقت الليل
F001	core	quranic:root_000942:B004	ط ف ل	B004	67	أول الضوء أو الظلمة
F001	core	quranic:root_000970:B004	ظ ه ر	B004	26,29	وقت الظهر والظهيرة
F001	core	quranic:root_001017:B001	ع ش و	B001	46,55	ظلام العِشاء وقلة الوضوح
F001	core	quranic:root_001017:B002	ع ش و	B002	46,55	القصد إلى نار الليل
F001	core	quranic:root_001307:B002	ك ف ر	B002	4,6,10,12,14,22,25,42,50,74,84,85	غمر ساتر
F001	core	quranic:root_001392:B001	ل ي ل	B001	61	الليل خلاف النهار وظلمته
F001	core	quranic:root_001392:B002	ل ي ل	B002	61	مزاولة الأمر في الليل
F001	core	quranic:root_001392:B003	ل ي ل	B003	61	الليلة القريبة من اليوم
F001	core	quranic:root_001559:B002	ن ه ر	B002	61	انفتاح النهار بالضياء
F001	optional	quranic:root_000076:B006	ء ل ي	B006	3,10,11,24,37,41,42,43,44,69,77	الألاء والنعم
F001	optional	quranic:root_000458:B002	د ب ر	B002	33	آخر الشيء ومضي عاقبته
F001	optional	quranic:root_000464:B001	د خ ل	B001	8,40,46,60,76	الولوج إلى داخل
F001	optional	quranic:root_000511:B004	ذ ر ر	B004	8	طلوع لطيف منتشر
F001	optional	quranic:root_000769:B001	س ي ر	B001	21,82	المضي والجريان
F001	optional	quranic:root_000926:B004	ط ب ع	B004	35	النهر المحتفر أو الجاري
F001	optional	quranic:root_000945:B001	ط ل ع	B001	37	طلوع النير وموضعه
F001	optional	quranic:root_000967:B003	ظ ل م	B003	17,18,31,52	الظلامة وطلب الإنصاف
F001	optional	quranic:root_000967:B007	ظ ل م	B007	17,18,31,52	شجر الظلام المتجاوز
F001	optional	quranic:root_001017:B004	ع ش و	B004	46,55	وقت العشي والعشاء
F001	optional	quranic:root_001046:B005	ع م ل	B005	37,40,58	المعاملة بين الناس
F001	optional	quranic:root_001281:B013	ك ب ر	B013	10,12,27,35,47,48,56,57,60,76	أكبر النهار
F001	optional	quranic:root_001315:B001	ك ل ل	B001	5,7,17,27,35,48,62	الكَلال وخلاف الحدة
F001	optional	quranic:root_001533:B009	ن ف س	B009	10,17	انفتاح الصبح والشيء كالنفس
F001	optional	quranic:root_001562:B007	ن و ب	B007	13	القرب في المسافة أو الورد
