left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C707	C765	0.795699	0.932684	0.567307	0.663572	0.928078	0.764103	1.0	mutual_knn
C331	C394	0.731406	0.780242	0.543779	0.811191	0.970319	0.72757	0.910518	mutual_knn
C105	C271	0.716786	0.826011	0.534846	0.506168	0.927105	0.748507	0.945556	mutual_knn
C008	C296	0.716088	0.767859	0.556781	0.708815	0.942429	0.789826	0.873154	mutual_knn
C1196	C274	0.708312	0.902658	0.480041	0.389871	0.73983	0.763682	1.0	mutual_knn
C009	C029	0.707804	0.720664	0.603619	0.718745	0.945117	0.778218	0.88363	mutual_knn
C492	C618	0.707803	0.764463	0.573063	0.647831	0.888691	0.830557	1.0	mutual_knn
C173	C193	0.700604	0.701771	0.58324	0.773631	0.973829	0.765594	0.885096	mutual_knn
C600	C867	0.697046	0.805515	0.574795	0.382931	0.835573	0.731637	0.924606	mutual_knn
C621	C983	0.693314	0.828896	0.501623	0.454504	0.829288	0.739589	1.0	mutual_knn
C1259	C800	0.691763	0.772852	0.509293	0.588478	0.937009	0.696251	1.0	mutual_knn
C479	C997	0.686612	0.730008	0.552961	0.707213	0.849988	0.73553	1.0	mutual_knn
C218	C492	0.679714	0.765646	0.555794	0.446485	0.855043	0.737085	1.0	mutual_knn
C189	C282	0.678212	0.650347	0.581215	0.809233	0.977507	0.822558	0.935606	mutual_knn
C009	C079	0.677819	0.756145	0.578775	0.413469	0.847667	0.801356	0.896266	mutual_knn
C098	C125	0.676024	0.740079	0.574111	0.494579	0.842927	0.76331	0.865718	mutual_knn
C621	C969	0.67514	0.794579	0.523751	0.376215	0.831042	0.739589	1.0	mutual_knn
C1035	C600	0.67489	0.850926	0.519658	0.25662	0.67868	0.719809	1.0	mutual_knn
C005	C232	0.668644	0.670486	0.562957	0.680888	0.964255	0.840868	0.82482	mutual_knn
C468	C986	0.665149	0.70951	0.54851	0.636045	0.822365	0.746204	0.83069	mutual_knn
C008	C136	0.66497	0.670232	0.555716	0.700327	0.931063	0.789826	0.864267	mutual_knn
C303	C602	0.663821	0.692488	0.546679	0.585846	0.949885	0.768955	0.844063	mutual_knn
C002	C005	0.662144	0.645774	0.536546	0.796942	0.985992	0.70315	0.798774	mutual_knn
C002	C076	0.662119	0.615944	0.574808	0.828259	0.988793	0.756317	0.814753	mutual_knn
C011	C032	0.660871	0.725181	0.540112	0.460372	0.902091	0.713088	0.856307	mutual_knn
C028	C244	0.660555	0.705285	0.492509	0.629115	0.972484	0.721803	0.927123	mutual_knn
C025	C179	0.659633	0.752361	0.564855	0.419876	0.720082	0.781738	0.863914	mutual_knn
C893	C986	0.659285	0.697737	0.569173	0.528809	0.867833	0.748942	0.883218	mutual_knn
C061	C211	0.655904	0.745602	0.536051	0.410471	0.812403	0.771608	0.924067	mutual_knn
C020	C082	0.653277	0.652773	0.528084	0.702554	0.982103	0.696445	0.864156	mutual_knn
C013	C206	0.653226	0.707048	0.530073	0.490398	0.916407	0.705823	0.925743	mutual_knn
C451	C684	0.653222	0.67459	0.477662	0.793735	0.932551	0.64872	0.805678	mutual_knn
C266	C765	0.651246	0.713234	0.457138	0.638817	0.936057	0.690594	0.90729	mutual_knn
C129	C511	0.65108	0.65198	0.481923	0.818635	0.986493	0.6602	0.904216	mutual_knn
C032	C295	0.646555	0.66127	0.549897	0.54832	0.961187	0.732134	0.867648	mutual_knn
C727	C754	0.645419	0.697958	0.529063	0.509743	0.867472	0.75963	0.89341	mutual_knn
C069	C087	0.645336	0.641722	0.544624	0.663891	0.946985	0.734127	0.819956	mutual_knn
C170	C214	0.645199	0.618463	0.530534	0.791101	0.976969	0.696919	0.777564	mutual_knn
C168	C964	0.644135	0.746677	0.421565	0.531868	0.911407	0.614303	1.0	mutual_knn
C009	C284	0.640538	0.689489	0.536785	0.417591	0.929991	0.724255	0.920059	mutual_knn
C004	C425	0.640513	0.669102	0.543313	0.48967	0.940013	0.731208	0.85201	mutual_knn
C136	C296	0.639434	0.675563	0.484658	0.613842	0.94871	0.653623	0.873154	mutual_knn
C189	C892	0.63913	0.677546	0.474045	0.645954	0.935479	0.745837	0.826341	mutual_knn
C530	C916	0.639023	0.607774	0.559816	0.729917	0.941993	0.732264	0.79329	mutual_knn
C1028	C274	0.637901	0.796046	0.492127	0.247348	0.675053	0.759547	0.888522	mutual_knn
C384	C806	0.63779	0.706702	0.509897	0.440235	0.874467	0.726292	0.918646	mutual_knn
C208	C976	0.637177	0.74415	0.428499	0.500744	0.864784	0.663423	0.891784	mutual_knn
C130	C228	0.636742	0.735321	0.545085	0.339373	0.716183	0.737376	0.895235	mutual_knn
C382	C871	0.635858	0.681293	0.495558	0.588386	0.877058	0.702267	0.888418	mutual_knn
C039	C684	0.635428	0.631987	0.473816	0.812706	0.960192	0.744726	0.796895	mutual_knn
C079	C284	0.63462	0.68338	0.515446	0.472862	0.910105	0.715878	0.956759	mutual_knn
C313	C557	0.634591	0.58324	0.537515	0.836465	0.980702	0.699232	0.765864	mutual_knn
C039	C451	0.63415	0.631987	0.471118	0.816823	0.951392	0.744726	0.796895	mutual_knn
C117	C273	0.633527	0.610323	0.517151	0.764643	0.967556	0.699973	0.922244	mutual_knn
C084	C107	0.633503	0.573639	0.545315	0.850292	0.9806	0.70952	0.795901	mutual_knn
C1000	C1230	0.632999	0.635754	0.549589	0.615192	0.887258	0.728506	0.824873	mutual_knn
C025	C041	0.631379	0.716447	0.549895	0.328478	0.753399	0.781738	0.853515	mutual_knn
