left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C036	C048	0.764717	0.859858	0.593223	0.679715	0.888496	0.782019	1.0	mutual_knn
C155	C196	0.748863	0.814918	0.592694	0.714307	0.921651	0.840267	0.937383	mutual_knn
C1030	C753	0.733971	0.845736	0.549	0.603398	0.860632	0.721631	1.0	mutual_knn
C524	C728	0.725763	0.821273	0.550432	0.629854	0.870111	0.712209	0.903643	mutual_knn
C205	C287	0.723875	0.772736	0.555881	0.744996	0.962435	0.728767	0.929967	mutual_knn
C061	C191	0.718634	0.833824	0.53308	0.52096	0.897017	0.795561	1.0	mutual_knn
C016	C032	0.709156	0.725603	0.557993	0.804482	0.985087	0.771068	1.0	mutual_knn
C064	C155	0.709074	0.775286	0.58729	0.555965	0.896478	0.840267	0.937383	mutual_knn
C123	C140	0.708334	0.736699	0.542498	0.784995	0.987357	0.706196	0.852434	mutual_knn
C212	C892	0.702703	0.801933	0.428683	0.756128	0.975189	0.64437	1.0	mutual_knn
C040	C163	0.698194	0.723978	0.524294	0.807353	0.981818	0.713279	0.891704	mutual_knn
C121	C236	0.69326	0.7588	0.567609	0.549896	0.88588	0.760639	0.876328	mutual_knn
C064	C196	0.691769	0.761235	0.569416	0.535925	0.867336	0.729404	0.8878	mutual_knn
C1438	C871	0.688937	0.894567	0.3838	0.465401	0.799732	0.5704	1.0	mutual_knn
C1379	C1389	0.688114	0.74535	0.453445	0.817921	0.97613	0.630525	0.860488	mutual_knn
C170	C756	0.683755	0.7627	0.580584	0.403151	0.879141	0.815476	0.869988	mutual_knn
C1129	C862	0.682825	0.785079	0.489456	0.533379	0.901104	0.76961	1.0	mutual_knn
C004	C104	0.6814	0.658506	0.566886	0.830374	0.990441	0.819924	0.818325	mutual_knn
C212	C656	0.680608	0.721078	0.480331	0.781063	0.978631	0.702086	0.837938	mutual_knn
C1002	C236	0.677564	0.760301	0.522546	0.538836	0.867663	0.767556	0.876328	mutual_knn
C006	C010	0.676032	0.676406	0.523195	0.840901	0.967808	0.717598	0.877549	mutual_knn
C456	C538	0.675918	0.689783	0.575843	0.649493	0.933242	0.839855	0.968101	mutual_knn
C137	C541	0.67584	0.678204	0.576192	0.704047	0.93476	0.792457	0.834831	mutual_knn
