morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s098-a000-w001-01	w-s098-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s098-a000-w001-02	w-s098-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s098-a000-w002-01	w-s098-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s098-a000-w003-01	w-s098-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s098-a000-w003-02	w-s098-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s098-a000-w004-01	w-s098-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s098-a000-w004-02	w-s098-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s098-a001-w001-01	w-s098-a001-w001	98:1:1:1	1	لَمْ	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam								
m-w-s098-a001-w002-01	w-s098-a001-w002	98:1:2:1	1	يَكُنِ	يَكُنِ	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s098-a001-w003-01	w-s098-a001-w003	98:1:3:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s098-a001-w004-01	w-s098-a001-w004	98:1:4:1	1	كَفَرُ	كَفَرُ	كَفَرَ	ك ف ر	كفر	V	STEM	STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP	PERF				3	M	plural	
m-w-s098-a001-w004-02	w-s098-a001-w004	98:1:4:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s098-a001-w005-01	w-s098-a001-w005	98:1:5:1	1	مِنْ	مِنْ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s098-a001-w006-01	w-s098-a001-w006	98:1:6:1	1	أَهْلِ	أَهْلِ	أَهْل	ء ه ل	ءهل	N	STEM	STEM|POS:N|LEM:>ahol|ROOT:Ahl|M|GEN								GEN
m-w-s098-a001-w007-01	w-s098-a001-w007	98:1:7:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s098-a001-w007-02	w-s098-a001-w007	98:1:7:2	2	كِتَٰبِ	كِتَٰبِ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN								GEN
m-w-s098-a001-w008-01	w-s098-a001-w008	98:1:8:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s098-a001-w008-02	w-s098-a001-w008	98:1:8:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s098-a001-w008-03	w-s098-a001-w008	98:1:8:3	3	مُشْرِكِينَ	مُشْرِكِينَ	مُشْرِك	ش ر ك	شرك	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu$orik|ROOT:$rk|MP|GEN			ACT	IV		M	plural	GEN
m-w-s098-a001-w009-01	w-s098-a001-w009	98:1:9:1	1	مُنفَكِّينَ	مُنفَكِّينَ	مُنفَكِّين	ف ك ك	فكك	N	STEM	STEM|POS:N|ACT|PCPL|(VII)|LEM:munfak~iyn|ROOT:fkk|MP|ACC			ACT	VII		M	plural	ACC
m-w-s098-a001-w010-01	w-s098-a001-w010	98:1:10:1	1	حَتَّىٰ	حَتَّىٰ	حَتَّىٰ			P	STEM	STEM|POS:P|LEM:Hat~aY`								
m-w-s098-a001-w011-01	w-s098-a001-w011	98:1:11:1	1	تَأْتِيَ	تَأْتِيَ	أَتَى	ء ت ي	ءتي	V	STEM	STEM|POS:V|IMPF|LEM:>ataY|ROOT:Aty|3FS|MOOD:SUBJ	IMPF	SUBJ			3	F	singular	
