morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s103-a000-w001-01	w-s103-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s103-a000-w001-02	w-s103-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s103-a000-w002-01	w-s103-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s103-a000-w003-01	w-s103-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s103-a000-w003-02	w-s103-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s103-a000-w004-01	w-s103-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s103-a000-w004-02	w-s103-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s103-a001-w001-01	w-s103-a001-w001	103:1:1:1	1	وَ					P	PREFIX	PREFIX|w:P+								
m-w-s103-a001-w001-02	w-s103-a001-w001	103:1:1:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s103-a001-w001-03	w-s103-a001-w001	103:1:1:3	3	عَصْرِ	عَصْرِ	عَصْر	ع ص ر	عصر	N	STEM	STEM|POS:N|LEM:EaSor|ROOT:ESr|M|GEN								GEN
m-w-s103-a002-w001-01	w-s103-a002-w001	103:2:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s103-a002-w002-01	w-s103-a002-w002	103:2:2:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s103-a002-w002-02	w-s103-a002-w002	103:2:2:2	2	إِنسَٰنَ	إِنسَٰنَ	إِنسَٰن	ء ن س	ءنس	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC								ACC
m-w-s103-a002-w003-01	w-s103-a002-w003	103:2:3:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s103-a002-w003-02	w-s103-a002-w003	103:2:3:2	2	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s103-a002-w004-01	w-s103-a002-w004	103:2:4:1	1	خُسْرٍ	خُسْرٍ	خُسْر	خ س ر	خسر	N	STEM	STEM|POS:N|LEM:xusor|ROOT:xsr|M|INDEF|GEN								GEN
m-w-s103-a003-w001-01	w-s103-a003-w001	103:3:1:1	1	إِلَّا	إِلَّا	إِلَّا			EXP	STEM	STEM|POS:EXP|LEM:<il~aA								
m-w-s103-a003-w002-01	w-s103-a003-w002	103:3:2:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s103-a003-w003-01	w-s103-a003-w003	103:3:3:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s103-a003-w003-02	w-s103-a003-w003	103:3:3:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s103-a003-w004-01	w-s103-a003-w004	103:3:4:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s103-a003-w004-02	w-s103-a003-w004	103:3:4:2	2	عَمِلُ	عَمِلُ	عَمِلَ	ع م ل	عمل	V	STEM	STEM|POS:V|PERF|LEM:Eamila|ROOT:Eml|3MP	PERF				3	M	plural	
m-w-s103-a003-w004-03	w-s103-a003-w004	103:3:4:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s103-a003-w005-01	w-s103-a003-w005	103:3:5:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s103-a003-w005-02	w-s103-a003-w005	103:3:5:2	2	صَّٰلِحَٰتِ	صَّٰلِحَٰتِ	صَّٰلِحَٰت	ص ل ح	صلح	N	STEM	STEM|POS:N|ACT|PCPL|LEM:S~a`liHa`t|ROOT:SlH|FP|ACC			ACT			F	plural	ACC
m-w-s103-a003-w006-01	w-s103-a003-w006	103:3:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s103-a003-w006-02	w-s103-a003-w006	103:3:6:2	2	تَوَاصَ	تَوَاصَ	تَوَاصَ	و ص ي	وصي	V	STEM	STEM|POS:V|PERF|(VI)|LEM:tawaASa|ROOT:wSy|3MP	PERF			VI	3	M	plural	
m-w-s103-a003-w006-03	w-s103-a003-w006	103:3:6:3	3	وْا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s103-a003-w007-01	w-s103-a003-w007	103:3:7:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s103-a003-w007-02	w-s103-a003-w007	103:3:7:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s103-a003-w007-03	w-s103-a003-w007	103:3:7:3	3	حَقِّ	حَقِّ	حَقّ	ح ق ق	حقق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN								GEN
m-w-s103-a003-w008-01	w-s103-a003-w008	103:3:8:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s103-a003-w008-02	w-s103-a003-w008	103:3:8:2	2	تَوَاصَ	تَوَاصَ	تَوَاصَ	و ص ي	وصي	V	STEM	STEM|POS:V|PERF|(VI)|LEM:tawaASa|ROOT:wSy|3MP	PERF			VI	3	M	plural	
m-w-s103-a003-w008-03	w-s103-a003-w008	103:3:8:3	3	وْا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s103-a003-w009-01	w-s103-a003-w009	103:3:9:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s103-a003-w009-02	w-s103-a003-w009	103:3:9:2	2	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s103-a003-w009-03	w-s103-a003-w009	103:3:9:3	3	صَّبْرِ	صَّبْرِ	صَبْر	ص ب ر	صبر	N	STEM	STEM|POS:N|LEM:Sabor|ROOT:Sbr|M|GEN								GEN
