left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1938	P4268	0.65576	0.57014	0.616629	0.881383	0.952381	0.777778	0.75	mutual_knn
P1533	P3679	0.645483	0.562485	0.590311	0.857556	1.0	0.777778	0.75	mutual_knn
P2471	P3577	0.645091	0.556378	0.590012	0.882167	1.0	0.777778	0.75	mutual_knn
P1001	P3924	0.639842	0.548313	0.592971	0.91117	0.944444	0.777778	0.75	mutual_knn
P2759	P4169	0.639365	0.556963	0.596184	0.891584	0.909091	0.777778	0.75	mutual_knn
P0578	P2721	0.639052	0.553351	0.583798	0.909772	0.947368	0.777778	0.75	mutual_knn
P0244	P0379	0.638723	0.549482	0.587719	0.907544	0.95	0.777778	0.75	mutual_knn
P0996	P4178	0.636634	0.5774	0.604035	0.701534	0.952381	0.777778	0.75	mutual_knn
P2181	P4398	0.636196	0.55467	0.591535	0.906685	0.888889	0.777778	0.75	mutual_knn
P0678	P3679	0.634461	0.573881	0.590048	0.696977	1.0	0.777778	0.75	mutual_knn
P2949	P4531	0.632132	0.536975	0.574237	0.895106	1.0	0.777778	0.75	mutual_knn
P0029	P0244	0.631562	0.550306	0.580339	0.908062	0.9	0.777778	0.75	mutual_knn
P0251	P0932	0.630524	0.541118	0.57721	0.899979	0.95	0.777778	0.75	mutual_knn
P0652	P1182	0.629919	0.556175	0.596392	0.709031	1.0	0.777778	0.75	mutual_knn
P10593	P11861	0.629575	0.519244	0.603735	0.846076	1.0	0.8	0.75	mutual_knn
P2005	P4309	0.629349	0.582467	0.605819	0.742502	0.809524	0.777778	0.75	mutual_knn
P1570	P4242	0.628733	0.564275	0.593239	0.719377	0.952381	0.777778	0.75	mutual_knn
P13617	P9917	0.62864	0.525672	0.598419	0.826412	1.0	0.8	0.75	mutual_knn
P2157	P4658	0.628629	0.536325	0.567553	0.886386	1.0	0.777778	0.75	mutual_knn
P0759	P3396	0.628386	0.579273	0.601748	0.713864	0.857143	0.777778	0.75	mutual_knn
P11411	P8938	0.627882	0.531474	0.584693	0.840754	1.0	0.8	0.75	mutual_knn
P3687	P5680	0.627143	0.539474	0.579504	0.906447	0.909091	0.777778	0.75	mutual_knn
P0274	P0379	0.627043	0.533513	0.561714	0.903616	1.0	0.777778	0.75	mutual_knn
P13780	P8095	0.626421	0.533974	0.5873	0.805778	1.0	0.8	0.75	mutual_knn
P13801	P9211	0.626415	0.531572	0.591413	0.802134	1.0	0.8	0.75	mutual_knn
P1789	P5561	0.626203	0.545232	0.598721	0.712963	1.0	0.777778	0.75	mutual_knn
P2043	P3975	0.625161	0.554674	0.595455	0.738153	0.933333	0.777778	0.75	mutual_knn
P3801	P4416	0.625011	0.564775	0.593348	0.690724	0.941176	0.777778	0.75	mutual_knn
P11866	P15845	0.624854	0.551373	0.590622	0.825185	0.875	0.8	0.75	mutual_knn
P0679	P2979	0.62449	0.536831	0.570129	0.896204	0.9375	0.777778	0.75	mutual_knn
P3654	P5005	0.624428	0.562153	0.578648	0.744884	0.944444	0.777778	0.75	mutual_knn
P0996	P4206	0.623231	0.555384	0.604078	0.705762	0.913043	0.777778	0.75	mutual_knn
P13701	P9546	0.62322	0.515097	0.617307	0.82036	0.933333	0.8	0.75	mutual_knn
P0143	P1300	0.623042	0.544135	0.583418	0.739852	1.0	0.777778	0.75	mutual_knn
P0307	P1309	0.622927	0.531278	0.565378	0.909689	0.95	0.777778	0.75	mutual_knn
P0971	P3086	0.622855	0.538582	0.589399	0.74204	1.0	0.777778	0.75	mutual_knn
P0379	P1425	0.622825	0.527908	0.57682	0.883795	0.95	0.777778	0.75	mutual_knn
P10136	P13160	0.622746	0.542873	0.571717	0.833519	0.95	0.8	0.75	mutual_knn
P1356	P3385	0.622526	0.555642	0.592677	0.703131	0.947368	0.777778	0.75	mutual_knn
P0972	P4000	0.622266	0.556029	0.57238	0.717199	1.0	0.777778	0.75	mutual_knn
P0927	P3556	0.62204	0.552823	0.588088	0.724387	0.95	0.777778	0.75	mutual_knn
P0576	P3234	0.622011	0.555546	0.583722	0.724747	0.952381	0.777778	0.75	mutual_knn
P11255	P9489	0.621873	0.51622	0.590285	0.82974	1.0	0.8	0.75	mutual_knn
P1793	P4399	0.621872	0.581385	0.607774	0.713374	0.761905	0.777778	0.75	mutual_knn
P0942	P2756	0.621401	0.571364	0.599885	0.593274	0.95	0.777778	0.75	mutual_knn
P0407	P2277	0.621287	0.551348	0.590002	0.722355	0.944444	0.777778	0.75	mutual_knn
P2527	P3475	0.621192	0.554244	0.590992	0.740256	0.909091	0.777778	0.75	mutual_knn
P2609	P4919	0.620982	0.548835	0.584778	0.745975	0.947368	0.777778	0.75	mutual_knn
P0003	P1054	0.620899	0.521998	0.569992	0.865029	1.0	0.777778	0.75	mutual_knn
P12351	P8141	0.620539	0.529751	0.568348	0.832296	1.0	0.8	0.75	mutual_knn
P0179	P2187	0.620483	0.56317	0.603101	0.717602	0.842105	0.777778	0.75	mutual_knn
P0749	P4041	0.620454	0.554225	0.580862	0.740013	0.9375	0.777778	0.75	mutual_knn
P3527	P5126	0.620398	0.546913	0.592885	0.711256	0.956522	0.777778	0.75	mutual_knn
P3809	P4868	0.620203	0.548061	0.606003	0.705651	0.909091	0.777778	0.75	mutual_knn
P1329	P3521	0.620017	0.560944	0.595481	0.741733	0.85	0.777778	0.75	mutual_knn
P12634	P9915	0.61985	0.540548	0.569532	0.825301	0.947368	0.8	0.75	mutual_knn
P1040	P2675	0.619759	0.55022	0.580159	0.741037	0.95	0.777778	0.75	mutual_knn
P11023	P15581	0.619595	0.5195	0.574645	0.84695	1.0	0.8	0.75	mutual_knn
P10186	P11553	0.619229	0.52183	0.573298	0.837514	1.0	0.8	0.75	mutual_knn
P0475	P0676	0.619093	0.551938	0.584504	0.756678	0.904762	0.777778	0.75	mutual_knn
P1758	P3769	0.618775	0.55144	0.589021	0.735606	0.909091	0.777778	0.75	mutual_knn
P0430	P1462	0.61859	0.56738	0.586869	0.578647	1.0	0.777778	0.75	mutual_knn
P14423	P7432	0.618508	0.543277	0.579533	0.829611	0.882353	0.8	0.75	mutual_knn
P1298	P2150	0.6185	0.536486	0.577302	0.750258	1.0	0.777778	0.75	mutual_knn
P11038	P15445	0.618351	0.509593	0.590615	0.823193	1.0	0.8	0.75	mutual_knn
P1530	P4053	0.618299	0.551192	0.595481	0.718446	0.9	0.777778	0.75	mutual_knn
P3535	P4903	0.618299	0.561638	0.590702	0.588159	1.0	0.777778	0.75	mutual_knn
P0195	P4464	0.618025	0.546535	0.574922	0.750276	0.958333	0.777778	0.75	mutual_knn
P11646	P12679	0.617876	0.513959	0.581097	0.832101	1.0	0.8	0.75	mutual_knn
P6814	P7296	0.617775	0.518171	0.594278	0.766013	1.0	0.714286	0.666667	mutual_knn
P0840	P3896	0.617763	0.541834	0.568425	0.749892	1.0	0.777778	0.75	mutual_knn
P0996	P3959	0.617759	0.544157	0.574396	0.718501	1.0	0.777778	0.75	mutual_knn
P1634	P4664	0.617661	0.556767	0.585999	0.725419	0.894737	0.777778	0.75	mutual_knn
P0974	P3183	0.617654	0.555394	0.595231	0.727288	0.866667	0.777778	0.75	mutual_knn
P2577	P4531	0.6175	0.543628	0.57548	0.714496	1.0	0.777778	0.75	mutual_knn
P1219	P2720	0.61748	0.543954	0.599641	0.753266	0.875	0.777778	0.75	mutual_knn
P0015	P1054	0.617304	0.510251	0.562799	0.90711	1.0	0.777778	0.75	mutual_knn
P2833	P4860	0.617236	0.553227	0.577469	0.733128	0.928571	0.777778	0.75	mutual_knn
P0946	P4589	0.617162	0.550847	0.583149	0.701794	0.95	0.777778	0.75	mutual_knn
P1791	P3780	0.617149	0.560622	0.585048	0.696265	0.904762	0.777778	0.75	mutual_knn
P0720	P4236	0.617065	0.552947	0.576369	0.717729	0.947368	0.777778	0.75	mutual_knn
P0244	P0932	0.617026	0.524434	0.557932	0.907544	0.95	0.777778	0.75	mutual_knn
P10467	P12812	0.616976	0.530012	0.561839	0.818272	1.0	0.8	0.75	mutual_knn
P3144	P4531	0.616883	0.548745	0.580247	0.71861	0.95	0.777778	0.75	mutual_knn
P1182	P2876	0.616857	0.552339	0.584581	0.72035	0.916667	0.777778	0.75	mutual_knn
P0029	P0600	0.616811	0.559549	0.591	0.731641	0.85	0.777778	0.75	mutual_knn
