morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s078-a000-w001-01	w-s078-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s078-a000-w001-02	w-s078-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s078-a000-w002-01	w-s078-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s078-a000-w003-01	w-s078-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s078-a000-w003-02	w-s078-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s078-a000-w004-01	w-s078-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s078-a000-w004-02	w-s078-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s078-a001-w001-01	w-s078-a001-w001	78:1:1:1	1	عَ	عَ	عَن			P	STEM	STEM|POS:P|LEM:Ean								
m-w-s078-a001-w001-02	w-s078-a001-w001	78:1:1:2	2	مَّ	مَّ	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA								
m-w-s078-a001-w002-01	w-s078-a001-w002	78:1:2:1	1	يَتَسَآءَلُ	يَتَسَآءَلُ	يَتَسَآءَلُ	س ء ل	سءل	V	STEM	STEM|POS:V|IMPF|(VI)|LEM:yatasaA^'alu|ROOT:sAl|3MP	IMPF			VI	3	M	plural	
m-w-s078-a001-w002-02	w-s078-a001-w002	78:1:2:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s078-a002-w001-01	w-s078-a002-w001	78:2:1:1	1	عَنِ	عَنِ	عَن			P	STEM	STEM|POS:P|LEM:Ean								
m-w-s078-a002-w002-01	w-s078-a002-w002	78:2:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s078-a002-w002-02	w-s078-a002-w002	78:2:2:2	2	نَّبَإِ	نَّبَإِ	نَبَأ	ن ب ء	نبء	N	STEM	STEM|POS:N|LEM:naba>|ROOT:nbA|MS|GEN						M	singular	GEN
m-w-s078-a002-w003-01	w-s078-a002-w003	78:2:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s078-a002-w003-02	w-s078-a002-w003	78:2:3:2	2	عَظِيمِ	عَظِيمِ	عَظِيم	ع ظ م	عظم	ADJ	STEM	STEM|POS:ADJ|LEM:EaZiym|ROOT:EZm|MS|GEN						M	singular	GEN
m-w-s078-a003-w001-01	w-s078-a003-w001	78:3:1:1	1	ٱلَّذِى	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s078-a003-w002-01	w-s078-a003-w002	78:3:2:1	1	هُمْ	هُمْ				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s078-a003-w003-01	w-s078-a003-w003	78:3:3:1	1	فِي	فِي	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s078-a003-w003-02	w-s078-a003-w003	78:3:3:2	2	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s078-a003-w004-01	w-s078-a003-w004	78:3:4:1	1	مُخْتَلِفُونَ	مُخْتَلِفُونَ	مُّخْتَلِف	خ ل ف	خلف	N	STEM	STEM|POS:N|ACT|PCPL|(VIII)|LEM:m~uxotalif|ROOT:xlf|MP|NOM			ACT	VIII		M	plural	NOM
m-w-s078-a004-w001-01	w-s078-a004-w001	78:4:1:1	1	كَلَّا	كَلَّا	كَلَّا			AVR	STEM	STEM|POS:AVR|LEM:kal~aA								
m-w-s078-a004-w002-01	w-s078-a004-w002	78:4:2:1	1	سَ					FUT	PREFIX	PREFIX|sa+								
m-w-s078-a004-w002-02	w-s078-a004-w002	78:4:2:2	2	يَعْلَمُ	يَعْلَمُ	عَلِمَ	ع ل م	علم	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	IMPF				3	M	plural	
m-w-s078-a004-w002-03	w-s078-a004-w002	78:4:2:3	3	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s078-a005-w001-01	w-s078-a005-w001	78:5:1:1	1	ثُمَّ	ثُمَّ	ثُمّ			CONJ	STEM	STEM|POS:CONJ|LEM:vum~								
m-w-s078-a005-w002-01	w-s078-a005-w002	78:5:2:1	1	كَلَّا	كَلَّا	كَلَّا			AVR	STEM	STEM|POS:AVR|LEM:kal~aA								
