candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8094	gait / horse / animal / infection	9	10	12	21	0.05750845	0.3281	1.0	0.9048	4,5,7,10,11,12,17,19,20	ب غ ي ج ن ب ر د ي س ع ي ش ت ت ع س ر ن ع م ه د ي و ق ي ي س ر	kw:gait(36.9363); kw:horse(34.7228); kw:animal(34.439); kw:infection(33.004); kw:walking(29.9889); theme:movement_travel/motion(28.9677); kw:travel(26.4692); kw:pursuit(24.9444)	و ق ي:B003:توقي الدابة من وجع الحافر → ج ن ب:B005:التجنيب قيادة شيء إلى الجنب
C002	0.7816	victory / conflict_security/conflict / competition / contest	8	12	15	35	0.06619742	0.3431	1.0	0.5714	4,5,9,15,16,19,20,21	ب غ ي ج ز ي ر ض و ر ض ي س ع ي ش ق و ش ق ي ع ط و ع ل و ك ذ ب ن ع م و ل ي	kw:victory(124.7262); theme:conflict_security/conflict(105.8741); kw:competition(92.0915); kw:contest(68.647); kw:overcoming(68.3094); kw:dominance(68.0407); kw:power(54.629); kw:conquest(30.4895)	ر ض و:B005:راضاني فرضوته غلبة في ذلك → ر ض ي:B002:غلبة راضاني فرضوته
C003	0.7787	animal / gait / horse / walking	13	12	14	21	0.05832445	0.236	1.0	0.8095	3,4,5,7,9,10,11,12,16,17,18,19,20	ء ت ي ب غ ي ج ن ب خ ل ق ر د ي س ع ي ك ذ ب ن ع م ه د ي و ق ي و ل ي ي س ر	kw:animal(41.3268); kw:gait(36.9363); kw:horse(34.7228); kw:walking(29.9889); theme:movement_travel/motion(28.9677); kw:search(27.8525); kw:alliance(26.8781); kw:travel(26.4692)	و ق ي:B003:توقي الدابة من وجع الحافر → ج ن ب:B005:التجنيب قيادة شيء إلى الجنب
C004	0.7646	time_measure_quantity/sequence_cycle / day / sequence / daylight	7	9	13	22	0.0617465	0.3056	1.0	0.7727	1,2,10,13,14,19,20	ء ح د ء خ ر ء و ل ج ل و ع س ر ل ي ل ن ه ر ن و ر و ج ه	theme:time_measure_quantity/sequence_cycle(42.6276); kw:day(40.0012); kw:sequence(35.2565); kw:daylight(32.5328); kw:brightness(28.6095); kw:priority(28.4462); kw:dawn(28.2893); kw:omen(27.3357)	ن ه ر:B002:انفتاح النهار بالضياء → و ج ه:B007:وجه النهار وصدره
C005	0.759	conflict_security/conflict / victory / competition / contest	10	15	17	33	0.06462978	0.2463	1.0	0.697	3,4,5,6,9,15,16,18,19,21	ج ز ي ح س ن خ ل ق ر ض و ر ض ي ز ك و س ع ي ش ق و ش ق ي ص د ق ع ط و ع ن د ك ذ ب ن ع م و ل ي	theme:conflict_security/conflict(98.5725); kw:victory(97.0093); kw:competition(80.5801); kw:contest(68.647); kw:overcoming(68.3094); kw:dominance(54.4326); kw:power(43.7032); theme:condition_force_change/capacity_ability(34.3024)	ر ض و:B005:راضاني فرضوته غلبة في ذلك → ر ض ي:B002:غلبة راضاني فرضوته
C006	0.7583	name / approval / toponym / satisfaction	9	9	15	23	0.06292991	0.2584	1.0	0.913	1,2,3,6,9,10,14,19,21	ء ح د ء ن ث ح س ن ر ض و ر ض ي ع س ر ل ظ ي ل ي ل ن ه ر	kw:name(76.0563); kw:approval(60.4627); kw:toponym(47.5872); kw:satisfaction(44.316); kw:onomastics(42.2076); kw:mountain(36.8447); kw:woman(35.1871); kw:contentment(31.7301)	ر ض و:B001:الرضا خلاف السخط → ر ض ي:B001:الرِّضا خلاف السخط والقبول
C007	0.758	marriage / bride / beauty / prostitution	11	9	11	12	0.06538472	0.2264	1.0	0.75	1,2,4,6,7,8,9,10,11,12,20	ب غ ي ج ل و ح س ن س ع ي غ ش و غ ش ي غ ن ي ه د ي ي س ر	kw:marriage(56.7647); kw:bride(48.1671); kw:beauty(45.8825); kw:prostitution(36.9273); kw:fornication(34.1547); kw:sexuality(31.9589); kw:slavery(31.0619); kw:copulation(28.4462)	غ ش و:B004:غشيان المرأة كناية عن الجماع → غ ش ي:B004:غشيان المرأة
C008	0.7572	name / onomastics / language_communication/naming_classification / mountain	13	14	15	19	0.05834173	0.1827	1.0	0.8947	1,2,4,6,7,9,10,13,14,17,19,20,21	ء ح د ء و ل ج ن ب ح س ن ر ب ب ر ض و ر ض ي ش ت ت ع ل و ل ي ل ن ع م ن ه ر ن و ر ي س ر	kw:name(54.3259); kw:onomastics(42.2076); theme:language_communication/naming_classification(38.1128); kw:mountain(36.8447); kw:toponym(35.6904); kw:woman(35.1871); kw:astronomy(32.1222); kw:anatomy(31.3884)	ر ض و:B007:رضوى ورضيا أعلام من المادة → ر ض ي:B003:رضوى ورضيا أسماء
C009	0.7553	approval / name / satisfaction / onomastics	7	8	15	25	0.06235151	0.2809	1.0	0.88	1,2,6,9,19,20,21	ء ح د ح س ن ر ب ب ر ض و ر ض ي ل ي ل ن ع م ن ه ر	kw:approval(60.4627); kw:name(54.3259); kw:satisfaction(44.316); kw:onomastics(42.2076); kw:mountain(36.8447); kw:toponym(35.6904); kw:woman(35.1871); kw:contentment(31.7301)	ر ض و:B001:الرضا خلاف السخط → ر ض ي:B001:الرِّضا خلاف السخط والقبول
C010	0.7537	blow / arrival / approach / prostitution	6	8	17	36	0.0668161	0.3243	1.0	0.6667	1,4,5,17,18,20	ء ت ي ب غ ي س ع ي ع ل و غ ش و غ ش ي و ج ه و ق ي	kw:blow(38.2751); kw:arrival(37.0293); kw:approach(36.9363); kw:prostitution(36.9273); kw:swoon(35.7766); kw:unconsciousness(35.7766); kw:fornication(34.1547); kw:coming(33.5381)	غ ش و:B001:غطاء يعلو الشيء ويستره → غ ش ي:B001:الستر والتغطية
