left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C001	C003	0.795111	0.9085	0.603991	0.649213	0.947421	0.790462	1.0	mutual_knn
C017	C089	0.650257	0.683572	0.506149	0.617577	0.948683	0.707597	0.814041	mutual_knn
C011	C107	0.646963	0.667641	0.540384	0.525134	0.985138	0.702787	0.936648	mutual_knn
C093	C109	0.646871	0.707097	0.422605	0.694686	0.970725	0.599857	0.947511	mutual_knn
C011	C093	0.630278	0.732422	0.468096	0.435041	0.801337	0.68062	0.947511	mutual_knn
C221	C274	0.626831	0.69714	0.553264	0.435632	0.687184	0.81698	0.923005	mutual_knn
C139	C255	0.616648	0.704963	0.512748	0.436751	0.666667	0.685321	0.845036	mutual_knn
C053	C170	0.614857	0.604608	0.584253	0.51705	0.855717	0.761769	0.784158	mutual_knn
C139	C192	0.61474	0.728916	0.489855	0.26258	0.770675	0.703807	0.882219	mutual_knn
C125	C165	0.611061	0.599771	0.539495	0.550229	0.943042	0.71371	0.780569	mutual_knn
C111	C240	0.604195	0.608947	0.44394	0.703909	0.961482	0.737584	0.84661	mutual_knn
C093	C107	0.604107	0.719229	0.402523	0.4203	0.817057	0.611562	0.869852	mutual_knn
C126	C273	0.603537	0.653287	0.51012	0.302187	0.936382	0.688361	0.850059	mutual_knn
C113	C232	0.596726	0.655169	0.474641	0.389443	0.878054	0.735912	0.904233	mutual_knn
C111	C146	0.584786	0.62225	0.44212	0.473165	0.937089	0.650409	0.777935	mutual_knn
C126	C252	0.583343	0.579783	0.455661	0.606659	0.960871	0.628753	0.734979	mutual_knn
C257	C273	0.581841	0.659383	0.445221	0.328517	0.857321	0.628264	0.821565	mutual_knn
C004	C023	0.576514	0.57183	0.474027	0.554436	0.929469	0.64688	0.785803	mutual_knn
C210	C255	0.575933	0.699471	0.44943	0.301318	0.612372	0.658161	0.880616	mutual_knn
C159	C255	0.574311	0.657881	0.521251	0.255617	0.634335	0.726193	0.940984	mutual_knn
C006	C008	0.570172	0.637559	0.427838	0.493452	0.736956	0.600158	0.807077	mutual_knn
C198	C246	0.569999	0.569655	0.523434	0.445168	0.836242	0.700688	0.814375	mutual_knn
C036	C125	0.568384	0.505929	0.482722	0.732902	0.973124	0.652713	0.686253	mutual_knn
C014	C016	0.567419	0.521315	0.520103	0.547192	0.96011	0.688809	0.69019	mutual_knn
C008	C040	0.566942	0.542577	0.446932	0.650836	0.964901	0.683449	0.860774	mutual_knn
C078	C193	0.566858	0.544105	0.50615	0.490108	0.939498	0.698532	0.726603	mutual_knn
C092	C255	0.563303	0.661209	0.526229	0.318627	0.429669	0.726193	0.940984	mutual_knn
C028	C129	0.562733	0.622708	0.374818	0.410151	0.979187	0.565555	0.799352	mutual_knn
C057	C058	0.561758	0.542091	0.442059	0.624091	0.956858	0.630952	0.82553	mutual_knn
C067	C158	0.561666	0.497573	0.52838	0.631625	0.912029	0.693593	0.701266	mutual_knn
C038	C120	0.560289	0.566445	0.441224	0.5085	0.9385	0.647176	0.795786	mutual_knn
C092	C159	0.559314	0.610657	0.544118	0.226117	0.681385	0.70896	0.760272	mutual_knn
C011	C109	0.55733	0.599243	0.461156	0.411108	0.782508	0.68062	0.763397	mutual_knn
C143	C193	0.554443	0.508912	0.524069	0.462709	0.964951	0.736144	0.695668	mutual_knn
C027	C147	0.54769	0.537742	0.447984	0.505107	0.939132	0.656583	0.771741	mutual_knn
C016	C019	0.543319	0.498342	0.458169	0.671368	0.895604	0.634158	0.692809	mutual_knn
C014	C030	0.541319	0.518382	0.446261	0.510616	0.971883	0.617365	0.724655	mutual_knn
C021	C029	0.541023	0.585168	0.540191	0.244036	0.61978	0.702899	0.787713	mutual_knn
C111	C200	0.536138	0.484603	0.478081	0.550794	0.953329	0.741539	0.84976	mutual_knn
C016	C030	0.533081	0.460896	0.457044	0.670043	0.985153	0.631243	0.664713	mutual_knn
C070	C136	0.530532	0.500639	0.468884	0.53383	0.86164	0.654062	0.897281	mutual_knn
C126	C257	0.529474	0.583731	0.433615	0.282886	0.792355	0.605398	0.821565	mutual_knn
C015	C102	0.527871	0.483039	0.471467	0.500998	0.948119	0.654174	0.721041	mutual_knn
C117	C209	0.527861	0.509339	0.480877	0.385722	0.903562	0.691855	0.726085	mutual_knn
C014	C206	0.527457	0.450161	0.456736	0.668998	0.984565	0.640945	0.729512	mutual_knn
C107	C109	0.52674	0.572374	0.396827	0.396729	0.818317	0.611562	0.869852	mutual_knn
C032	C176	0.525812	0.50329	0.453929	0.465492	0.914394	0.657498	0.810285	mutual_knn
C004	C026	0.525387	0.500488	0.407326	0.550695	0.978754	0.645862	0.7192	mutual_knn
C108	C196	0.523948	0.536692	0.419586	0.428755	0.86851	0.611512	0.776333	mutual_knn
C007	C093	0.523143	0.627935	0.363711	0.332245	0.668374	0.601555	0.805081	mutual_knn
C047	C072	0.521207	0.455454	0.448406	0.630697	0.958881	0.638825	0.73161	mutual_knn
C029	C060	0.520933	0.532805	0.520037	0.399658	0.58554	0.698447	0.703941	mutual_knn
C145	C158	0.518075	0.511705	0.483924	0.314552	0.855896	0.65319	0.813717	mutual_knn
C007	C011	0.516465	0.52132	0.399715	0.395317	0.963588	0.601555	0.805081	mutual_knn
C044	C157	0.516369	0.436123	0.499794	0.601254	0.882442	0.76394	0.787471	mutual_knn
C165	C279	0.514903	0.479448	0.454711	0.631911	0.755742	0.634488	0.768605	mutual_knn
C146	C240	0.51468	0.523126	0.347785	0.568884	0.918937	0.579933	0.756649	mutual_knn
C007	C109	0.513867	0.567583	0.422644	0.387326	0.645497	0.677262	0.868897	mutual_knn
C077	C199	0.513703	0.458566	0.45374	0.553324	0.92966	0.630441	0.676829	mutual_knn
C013	C174	0.511976	0.46415	0.445951	0.517913	0.943242	0.620671	0.663247	mutual_knn
C021	C071	0.51118	0.43236	0.52204	0.460115	0.92376	0.730341	0.811641	mutual_knn
C051	C099	0.510077	0.48498	0.416111	0.501442	0.926092	0.64293	0.661961	mutual_knn
C093	C100	0.509864	0.571627	0.355963	0.34529	0.827329	0.533187	0.842532	mutual_knn
C062	C137	0.5092	0.512094	0.422368	0.331918	0.932505	0.594148	0.71306	mutual_knn
C062	C177	0.50275	0.546025	0.373356	0.31665	0.860663	0.589894	0.732343	mutual_knn
C205	C214	0.502066	0.47321	0.422296	0.48744	0.900281	0.598803	0.651722	mutual_knn
C122	C176	0.502039	0.422533	0.472282	0.616057	0.874818	0.688882	0.74342	mutual_knn
C011	C100	0.501555	0.491244	0.386588	0.496	0.903562	0.604973	0.678817	mutual_knn
C039	C069	0.501391	0.39691	0.454769	0.679398	0.985654	0.625595	0.578933	mutual_knn
C213	C236	0.500893	0.462655	0.437129	0.45879	0.925476	0.625378	0.658667	mutual_knn
C078	C161	0.499969	0.496535	0.44864	0.277667	0.893423	0.633386	0.76706	mutual_knn
C187	C218	0.497935	0.49387	0.375359	0.422357	0.961572	0.588346	0.810333	mutual_knn
C074	C136	0.49743	0.453355	0.371799	0.653292	0.938835	0.559145	0.801523	mutual_knn
C014	C086	0.497344	0.44933	0.380694	0.629093	0.955618	0.559805	0.651196	mutual_knn
C094	C141	0.497204	0.462984	0.385702	0.573818	0.926198	0.608118	0.754014	mutual_knn
C081	C252	0.497161	0.509251	0.404767	0.362179	0.848875	0.57672	0.693913	mutual_knn
C170	C239	0.496102	0.420164	0.485522	0.51702	0.886621	0.708898	0.593681	mutual_knn
C192	C255	0.496069	0.58039	0.404933	0.293463	0.550482	0.609921	0.78602	mutual_knn
C003	C043	0.495602	0.451717	0.399127	0.520832	0.979217	0.71913	1.0	mutual_knn
C161	C193	0.494285	0.522442	0.396108	0.315442	0.826869	0.576524	0.76706	mutual_knn
C006	C040	0.493351	0.471116	0.371376	0.627304	0.836502	0.600158	0.752194	mutual_knn
C221	C233	0.493065	0.501454	0.348963	0.468464	0.908025	0.532803	0.684609	mutual_knn
C030	C264	0.488199	0.484998	0.349812	0.420731	0.986835	0.532982	0.826505	mutual_knn
C184	C189	0.487242	0.508778	0.358006	0.499845	0.754667	0.619843	0.923338	mutual_knn
C001	C043	0.484591	0.432061	0.420171	0.493402	0.931695	0.790462	0.9085	mutual_knn
C052	C239	0.483994	0.477214	0.401142	0.381199	0.869246	0.575932	0.700792	mutual_knn
C056	C111	0.483867	0.428392	0.437244	0.411307	0.973668	0.741539	0.84976	mutual_knn
C017	C172	0.4833	0.419551	0.427469	0.505942	0.946895	0.710605	0.719853	mutual_knn
C126	C270	0.482836	0.42449	0.446909	0.484054	0.881134	0.629271	0.76241	mutual_knn
C144	C163	0.481983	0.384548	0.41532	0.682041	0.969087	0.588281	0.590131	mutual_knn
C092	C210	0.481534	0.526083	0.419045	0.269998	0.657794	0.594982	0.880616	mutual_knn
C081	C126	0.481298	0.473682	0.380381	0.365109	0.938315	0.553929	0.661928	mutual_knn
C007	C100	0.480092	0.450212	0.414891	0.435604	0.869582	0.672816	0.754765	mutual_knn
C159	C210	0.479368	0.523517	0.415559	0.212287	0.717137	0.587977	0.880616	mutual_knn
C006	C183	0.478836	0.381345	0.499125	0.484161	0.900103	0.821131	0.561242	mutual_knn
C064	C086	0.477905	0.451824	0.375553	0.491147	0.902125	0.563211	0.724262	mutual_knn
C051	C061	0.47739	0.413878	0.416607	0.491292	0.963398	0.633804	0.626431	mutual_knn
C075	C227	0.477224	0.452009	0.36999	0.452798	0.949425	0.566874	0.66937	mutual_knn
C037	C045	0.477116	0.47436	0.355096	0.43308	0.900989	0.568713	0.658563	mutual_knn
C025	C285	0.476723	0.571459	0.293845	0.245179	0.783218	0.510287	0.824189	mutual_knn
C004	C180	0.476406	0.485791	0.401848	0.325531	0.80403	0.625189	0.659393	mutual_knn
C233	C274	0.476195	0.459103	0.352385	0.634684	0.774597	0.578675	0.726572	mutual_knn
