candidate_id	family_id	representative_candidate_id	membership
C001	F001	C001	representative
C003	F001	C001	member
C028	F002	C028	representative
C129	F002	C028	variant
C033	F003	C033	representative
C140	F003	C033	variant
C056	F004	C111	variant
C111	F004	C111	representative
C128	F004	C111	variant
C146	F004	C111	variant
C200	F004	C111	variant
C240	F004	C111	variant
C017	F005	C017	representative
C031	F005	C017	variant
C089	F005	C017	variant
C172	F005	C017	variant
C032	F006	C032	representative
C085	F006	C032	variant
C103	F006	C032	variant
C122	F006	C032	variant
C176	F006	C032	variant
C037	F007	C037	representative
C045	F007	C037	variant
C123	F007	C037	variant
C042	F008	C058	variant
C047	F008	C058	variant
C057	F008	C058	variant
C058	F008	C058	representative
C059	F008	C058	variant
C072	F008	C058	variant
C079	F008	C058	variant
C083	F008	C058	variant
C088	F008	C058	variant
C106	F008	C058	variant
C149	F008	C058	variant
C005	F009	C141	variant
C009	F009	C141	variant
C094	F009	C141	variant
C115	F009	C141	variant
C141	F009	C141	representative
C262	F009	C141	variant
C043	F010	C274	variant
C175	F010	C274	variant
C182	F010	C274	variant
C190	F010	C274	variant
C221	F010	C274	variant
C233	F010	C274	variant
C260	F010	C274	variant
C274	F010	C274	representative
C062	F011	C113	variant
C113	F011	C113	representative
C114	F011	C113	variant
C137	F011	C113	variant
C177	F011	C113	variant
C232	F011	C113	variant
C245	F011	C113	variant
C133	F012	C154	variant
C154	F012	C154	representative
C197	F012	C154	variant
C204	F012	C154	variant
C068	F013	C075	variant
C075	F013	C075	representative
C167	F013	C075	variant
C227	F013	C075	variant
C007	F014	C011	variant
C011	F014	C011	representative
C041	F014	C011	variant
C093	F014	C011	member
C098	F014	C011	variant
C100	F014	C011	variant
C107	F014	C011	member
C109	F014	C011	variant
C110	F014	C011	variant
C156	F014	C011	variant
C049	F015	C118	variant
C073	F015	C118	variant
C108	F015	C118	variant
C118	F015	C118	representative
C151	F015	C118	variant
C196	F015	C118	variant
C012	F016	C070	variant
C038	F016	C070	variant
C070	F016	C070	representative
C074	F016	C070	variant
C120	F016	C070	variant
C136	F016	C070	member
C160	F016	C070	variant
C164	F016	C070	variant
C268	F016	C070	variant
C004	F017	C004	representative
C023	F017	C004	variant
C026	F017	C004	variant
C034	F017	C004	variant
C046	F017	C004	variant
C180	F017	C004	variant
C205	F017	C004	variant
C214	F017	C004	variant
C241	F017	C004	variant
C287	F017	C004	variant
C044	F018	C282	variant
C091	F018	C282	variant
C112	F018	C282	variant
C157	F018	C282	variant
C213	F018	C282	variant
C222	F018	C282	variant
C236	F018	C282	variant
C251	F018	C282	variant
C264	F018	C282	variant
C282	F018	C282	representative
C291	F018	C282	variant
C039	F019	C178	variant
C069	F019	C178	variant
C116	F019	C178	variant
C178	F019	C178	representative
C191	F019	C178	variant
C228	F019	C178	variant
C027	F020	C152	variant
C054	F020	C152	variant
C084	F020	C152	variant
C097	F020	C152	variant
C101	F020	C152	variant
C105	F020	C152	variant
C127	F020	C152	variant
C147	F020	C152	variant
C152	F020	C152	representative
C155	F020	C152	variant
