candidate_id	family_id	representative_candidate_id	membership
C009	F001	C009	representative
C026	F001	C009	variant
C043	F001	C009	variant
C079	F001	C009	variant
C093	F001	C009	variant
C129	F001	C009	variant
C016	F002	C016	representative
C037	F002	C016	variant
C068	F002	C016	variant
C083	F002	C016	variant
C099	F002	C016	variant
C226	F002	C016	variant
C012	F003	C012	representative
C017	F003	C012	variant
C027	F003	C012	variant
C056	F003	C012	variant
C078	F003	C012	variant
C239	F003	C012	variant
C011	F004	C011	representative
C030	F004	C011	variant
C064	F004	C011	variant
C065	F004	C011	variant
C104	F004	C011	variant
C040	F005	C054	variant
C054	F005	C054	representative
C074	F005	C054	variant
C146	F005	C054	variant
C156	F005	C054	variant
C244	F005	C054	variant
C021	F006	C126	variant
C029	F006	C126	variant
C053	F006	C126	variant
C067	F006	C126	variant
C126	F006	C126	representative
C166	F006	C126	variant
C271	F006	C126	member
C125	F007	C275	variant
C186	F007	C275	variant
C217	F007	C275	variant
C267	F007	C275	variant
C275	F007	C275	representative
C111	F008	C350	variant
C133	F008	C350	variant
C140	F008	C350	variant
C219	F008	C350	variant
C301	F008	C350	variant
C302	F008	C350	variant
C350	F008	C350	representative
C368	F008	C350	variant
C159	F009	C159	representative
C168	F009	C159	variant
C106	F010	C106	representative
C119	F010	C106	variant
C143	F010	C106	variant
C207	F010	C106	variant
C328	F010	C106	variant
C055	F011	C059	variant
C059	F011	C059	representative
C149	F011	C059	variant
C314	F011	C059	variant
C344	F011	C059	variant
C351	F011	C059	variant
C049	F012	C193	variant
C130	F012	C193	variant
C167	F012	C193	variant
C182	F012	C193	variant
C193	F012	C193	representative
C199	F012	C193	variant
C259	F012	C193	member
C002	F013	C002	representative
C007	F013	C002	variant
C008	F013	C002	variant
C014	F013	C002	variant
C015	F013	C002	variant
C047	F013	C002	variant
C081	F013	C002	variant
C123	F013	C002	variant
C141	F013	C002	variant
C178	F013	C002	variant
C132	F014	C132	representative
C209	F014	C132	variant
C298	F014	C132	variant
C096	F015	C103	variant
C103	F015	C103	representative
C151	F015	C103	variant
C274	F015	C103	variant
C004	F016	C010	member
C010	F016	C010	representative
C058	F016	C010	variant
C071	F016	C010	variant
C094	F016	C010	variant
C100	F016	C010	variant
C118	F016	C010	variant
C172	F016	C010	variant
C201	F016	C010	variant
C051	F017	C137	variant
C084	F017	C137	variant
C089	F017	C137	variant
C135	F017	C137	variant
C137	F017	C137	representative
C147	F017	C137	variant
C152	F017	C137	variant
C198	F017	C137	variant
C224	F017	C137	variant
C231	F017	C137	variant
C305	F017	C137	variant
C375	F017	C137	variant
C023	F018	C034	variant
C034	F018	C034	representative
C052	F018	C034	variant
C113	F018	C034	variant
C121	F018	C034	variant
C179	F018	C034	variant
C188	F018	C034	variant
C206	F018	C034	variant
C213	F018	C034	variant
C337	F018	C034	variant
C001	F019	C003	variant
C003	F019	C003	representative
C020	F019	C003	variant
C038	F019	C003	variant
C041	F019	C003	variant
C088	F019	C003	variant
C131	F019	C003	variant
C238	F019	C003	variant
C251	F019	C003	variant
C366	F019	C003	variant
C039	F020	C171	variant
C063	F020	C171	variant
C163	F020	C171	variant
C171	F020	C171	representative
C184	F020	C171	variant
C204	F020	C171	variant
C221	F020	C171	variant
C268	F020	C171	variant
C321	F020	C171	variant
C338	F020	C171	variant
C341	F020	C171	variant
C006	F021	C006	representative
C013	F021	C006	variant
C019	F021	C006	variant
C022	F021	C006	variant
C036	F021	C006	variant
C045	F021	C006	variant
C061	F021	C006	variant
C066	F021	C006	variant
C070	F021	C006	variant
C075	F021	C006	variant
C087	F021	C006	variant
C098	F021	C006	variant
C107	F021	C006	variant
C117	F021	C006	variant
C122	F021	C006	variant
C195	F021	C006	variant
C197	F021	C006	variant
C225	F021	C006	variant
C266	F022	C266	representative
C339	F022	C266	variant
C347	F022	C266	variant
C358	F022	C266	member
C005	F023	C005	representative
C028	F023	C005	variant
C032	F023	C005	variant
C042	F023	C005	variant
C046	F023	C005	variant
C073	F023	C005	variant
C097	F023	C005	variant
C112	F023	C005	variant
C120	F023	C005	variant
C165	F023	C005	variant
C183	F023	C005	variant
C185	F023	C005	variant
C260	F023	C005	variant
C024	F024	C139	variant
C033	F024	C139	variant
C139	F024	C139	representative
C176	F024	C139	variant
C235	F024	C139	variant
C245	F024	C139	variant
C249	F024	C139	member
C287	F024	C139	variant
C309	F024	C139	variant
C315	F024	C139	variant
C365	F024	C139	variant
C282	F025	C374	variant
C285	F025	C374	variant
C374	F025	C374	representative
C208	F026	C334	variant
C263	F026	C334	variant
C324	F026	C334	variant
C334	F026	C334	representative
C348	F026	C334	variant
C364	F026	C334	variant
C105	F027	C105	representative
C114	F027	C105	variant
C162	F027	C105	variant
C284	F027	C105	variant
C136	F028	C136	representative
C288	F028	C136	variant
C018	F029	C035	variant
C035	F029	C035	representative
C072	F029	C035	variant
C077	F029	C035	variant
C086	F029	C035	variant
C218	F029	C035	variant
C317	F029	C035	variant
C326	F029	C035	variant
C354	F029	C035	variant
C101	F030	C262	variant
C116	F030	C262	variant
C154	F030	C262	variant
C189	F030	C262	variant
C237	F030	C262	variant
C257	F030	C262	variant
C258	F030	C262	variant
C262	F030	C262	representative
C050	F031	C173	variant
C062	F031	C173	variant
C085	F031	C173	variant
C127	F031	C173	variant
C145	F031	C173	variant
C148	F031	C173	variant
C150	F031	C173	variant
C173	F031	C173	representative
C250	F031	C173	variant
C254	F031	C173	variant
C269	F031	C173	variant
C277	F031	C173	variant
C292	F031	C173	variant
C359	F031	C173	variant
C372	F031	C173	variant
C060	F032	C161	variant
C082	F032	C161	variant
C157	F032	C161	variant
C161	F032	C161	representative
C180	F032	C161	variant
C181	F032	C161	variant
C214	F032	C161	variant
C227	F032	C161	variant
C229	F032	C161	variant
C291	F032	C161	variant
C057	F033	C241	variant
C069	F033	C241	variant
C128	F033	C241	variant
C155	F033	C241	variant
C164	F033	C241	variant
C196	F033	C241	variant
C228	F033	C241	variant
C241	F033	C241	representative
C242	F033	C241	variant
C281	F033	C241	variant
C304	F033	C241	variant
C355	F033	C241	variant
C363	F033	C241	variant
C367	F033	C241	variant
C216	F034	C216	representative
C220	F034	C216	variant
C025	F035	C080	variant
C080	F035	C080	representative
C090	F035	C080	variant
C142	F035	C080	variant
C144	F035	C080	variant
C158	F035	C080	variant
C177	F035	C080	variant
C205	F035	C080	variant
C210	F035	C080	variant
C211	F035	C080	variant
C212	F035	C080	variant
C222	F035	C080	variant
C232	F035	C080	variant
C243	F035	C080	variant
C247	F035	C080	variant
C255	F035	C080	variant
C279	F035	C080	variant
C293	F035	C080	variant
C312	F035	C080	variant
C320	F035	C080	variant
C345	F035	C080	variant
C102	F036	C109	variant
C109	F036	C109	representative
C153	F036	C109	variant
C234	F036	C109	variant
C252	F036	C109	variant
C330	F036	C109	variant
C134	F037	C203	variant
C190	F037	C203	variant
C203	F037	C203	representative
C264	F037	C203	variant
C286	F037	C203	variant
C307	F037	C203	variant
C316	F037	C203	variant
C327	F037	C203	variant
C357	F037	C203	variant
C076	F038	C076	representative
C124	F038	C076	variant
C138	F038	C076	variant
C200	F038	C076	variant
C215	F038	C076	variant
C223	F038	C076	variant
C246	F038	C076	variant
C248	F038	C076	variant
C256	F038	C076	variant
C289	F038	C076	variant
C323	F038	C076	variant
C329	F038	C076	variant
C044	F039	C325	variant
C202	F039	C325	variant
C230	F039	C325	variant
C236	F039	C325	variant
C311	F039	C325	variant
C325	F039	C325	representative
C340	F039	C325	variant
C352	F039	C325	variant
C373	F039	C325	variant
C376	F039	C325	variant
C187	F040	C310	variant
C261	F040	C310	variant
C273	F040	C310	variant
C276	F040	C310	variant
C310	F040	C310	representative
C322	F040	C310	variant
C091	F041	C091	representative
C278	F041	C091	variant
C303	F041	C091	variant
C108	F042	C192	variant
C192	F042	C192	representative
C294	F042	C192	variant
C361	F042	C192	variant
C170	F043	C170	representative
C194	F043	C170	variant
C031	F044	C092	variant
C092	F044	C092	representative
C115	F044	C092	variant
C160	F044	C092	variant
C174	F044	C092	variant
C240	F044	C092	variant
C265	F044	C092	variant
C272	F044	C092	variant
C296	F044	C092	variant
C299	F044	C092	variant
C300	F044	C092	variant
C319	F044	C092	variant
C332	F044	C092	variant
C336	F044	C092	variant
C349	F044	C092	variant
C362	F044	C092	variant
C370	F044	C092	variant
C371	F044	C092	variant
C191	F045	C270	variant
C270	F045	C270	representative
C290	F045	C270	variant
C356	F045	C270	variant
C048	F046	C095	variant
C095	F046	C095	representative
C110	F046	C095	variant
C169	F046	C095	variant
C175	F046	C095	variant
C233	F046	C095	variant
C253	F046	C095	variant
C280	F046	C095	variant
C295	F046	C095	variant
C297	F046	C095	variant
C306	F046	C095	variant
C318	F046	C095	variant
C331	F046	C095	variant
C333	F046	C095	variant
C346	F046	C095	variant
C369	F046	C095	variant
C283	F047	C283	representative
C308	F047	C283	variant
C313	F047	C283	variant
C335	F047	C283	variant
C342	F047	C283	variant
C343	F047	C283	variant
C353	F047	C283	variant
C360	F047	C283	variant
