left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1655	P5368	0.658275	0.576773	0.594371	0.906975	1.0	0.777778	0.75	mutual_knn
P1969	P3820	0.652463	0.602225	0.605149	0.696599	1.0	0.777778	0.75	mutual_knn
P2192	P5971	0.649719	0.614072	0.615961	0.615039	0.962963	0.777778	0.75	mutual_knn
P12038	P16371	0.649445	0.576416	0.598263	0.806663	1.0	0.8	0.75	mutual_knn
P2695	P5099	0.649424	0.602255	0.605156	0.740123	0.925926	0.777778	0.75	mutual_knn
P5673	P7338	0.648322	0.598651	0.595322	0.705664	1.0	0.777778	0.75	mutual_knn
P5278	P6373	0.64607	0.615063	0.617835	0.604565	0.925926	0.777778	0.75	mutual_knn
P3093	P6934	0.646024	0.592829	0.593214	0.716256	1.0	0.777778	0.75	mutual_knn
P13104	P14413	0.645864	0.573441	0.584183	0.833512	1.0	0.8	0.75	mutual_knn
P3060	P6328	0.645146	0.589494	0.597434	0.707725	1.0	0.777778	0.75	mutual_knn
P11397	P11419	0.64398	0.565593	0.591416	0.824669	1.0	0.8	0.75	mutual_knn
P2983	P5928	0.643398	0.60426	0.605871	0.594259	1.0	0.777778	0.75	mutual_knn
P1656	P3854	0.643164	0.551109	0.589115	0.889746	1.0	0.777778	0.75	mutual_knn
P14190	P9504	0.643163	0.512067	0.650589	0.850264	1.0	0.8	0.75	mutual_knn
P3268	P6507	0.642889	0.553046	0.585591	0.890615	1.0	0.777778	0.75	mutual_knn
P1702	P4448	0.642598	0.590896	0.601962	0.743411	0.916667	0.777778	0.75	mutual_knn
P1251	P3819	0.640028	0.579156	0.592185	0.721433	1.0	0.777778	0.75	mutual_knn
P4380	P7477	0.639985	0.577696	0.592605	0.764561	0.961538	0.777778	0.75	mutual_knn
P2330	P5055	0.639813	0.603219	0.610195	0.586422	0.961538	0.777778	0.75	mutual_knn
P3338	P5621	0.639601	0.586982	0.593969	0.717362	0.958333	0.777778	0.75	mutual_knn
P0544	P2157	0.639459	0.583539	0.587293	0.713144	1.0	0.777778	0.75	mutual_knn
P2050	P5541	0.638975	0.563916	0.621927	0.712426	0.962963	0.777778	0.75	mutual_knn
P4119	P6379	0.638617	0.556139	0.582605	0.906921	0.9375	0.777778	0.75	mutual_knn
P1924	P5666	0.638547	0.555404	0.589373	0.873349	0.95	0.777778	0.75	mutual_knn
P3596	P7137	0.638489	0.54799	0.575072	0.906188	1.0	0.777778	0.75	mutual_knn
P17704	P7146	0.638244	0.606709	0.602873	0.58386	0.958333	1.0	1.0	mutual_knn
P0061	P3274	0.637789	0.576313	0.597388	0.73362	0.96	0.777778	0.75	mutual_knn
P1655	P5095	0.637641	0.583342	0.596007	0.703801	0.961538	0.777778	0.75	mutual_knn
P1946	P5342	0.637145	0.574245	0.589266	0.72492	1.0	0.777778	0.75	mutual_knn
P5436	P6525	0.636288	0.596529	0.603385	0.605111	0.961538	0.777778	0.75	mutual_knn
P3176	P5168	0.635907	0.592619	0.602729	0.582732	1.0	0.777778	0.75	mutual_knn
P0979	P5132	0.63536	0.58525	0.590051	0.690516	0.964286	0.777778	0.75	mutual_knn
P0820	P4731	0.635069	0.577724	0.586146	0.699422	1.0	0.777778	0.75	mutual_knn
P16534	P20630	0.635009	0.598147	0.604385	0.583079	0.96	0.8	0.75	mutual_knn
P2618	P5854	0.634505	0.54764	0.587238	0.887841	0.9375	0.777778	0.75	mutual_knn
P3764	P6209	0.634484	0.587866	0.5906	0.706415	0.925926	0.777778	0.75	mutual_knn
P0013	P0036	0.633947	0.59026	0.604196	0.56861	1.0	0.777778	0.75	mutual_knn
P0044	P2756	0.633627	0.574498	0.583293	0.747964	0.961538	0.777778	0.75	mutual_knn
P11353	P15457	0.633473	0.564501	0.588691	0.814053	0.92	0.8	0.75	mutual_knn
P4192	P5778	0.633263	0.531294	0.581782	0.905569	1.0	0.777778	0.75	mutual_knn
P12742	P14682	0.633199	0.599001	0.612871	0.571436	0.92	0.8	0.75	mutual_knn
P0551	P4598	0.632955	0.562891	0.583891	0.752921	1.0	0.777778	0.75	mutual_knn
P1664	P4351	0.632716	0.569744	0.583271	0.72187	1.0	0.777778	0.75	mutual_knn
P2625	P5030	0.632363	0.592092	0.602484	0.590515	0.96	0.777778	0.75	mutual_knn
P18806	P7331	0.632282	0.602695	0.602096	0.586692	0.916667	1.0	1.0	mutual_knn
P0161	P3437	0.632149	0.595067	0.600195	0.580042	0.962963	0.777778	0.75	mutual_knn
P2010	P5443	0.632002	0.589756	0.597599	0.574521	1.0	0.777778	0.75	mutual_knn
P1684	P5289	0.631627	0.588257	0.601871	0.562559	1.0	0.777778	0.75	mutual_knn
P10254	P9497	0.631043	0.573934	0.570057	0.732522	1.0	0.714286	0.666667	mutual_knn
P3998	P6017	0.630893	0.540756	0.579243	0.889851	0.958333	0.777778	0.75	mutual_knn
P1251	P4793	0.630826	0.563856	0.579868	0.741368	1.0	0.777778	0.75	mutual_knn
P1966	P4893	0.630802	0.583129	0.59897	0.587542	1.0	0.777778	0.75	mutual_knn
P0383	P2051	0.630697	0.56343	0.586107	0.720162	1.0	0.777778	0.75	mutual_knn
P0456	P1451	0.63053	0.56659	0.582879	0.715569	1.0	0.777778	0.75	mutual_knn
P2503	P6077	0.630448	0.561543	0.585832	0.727121	1.0	0.777778	0.75	mutual_knn
P3676	P5587	0.630375	0.585062	0.61016	0.573869	0.961538	0.777778	0.75	mutual_knn
P0421	P4140	0.630277	0.583398	0.590369	0.611186	1.0	0.777778	0.75	mutual_knn
P4590	P7467	0.630133	0.591515	0.604313	0.598495	0.925926	0.777778	0.75	mutual_knn
P3924	P6103	0.629991	0.588599	0.601813	0.58487	0.96	0.777778	0.75	mutual_knn
P1605	P3629	0.629962	0.585991	0.602812	0.592813	0.96	0.777778	0.75	mutual_knn
P1878	P4768	0.62971	0.550323	0.57894	0.89962	0.894737	0.777778	0.75	mutual_knn
P3677	P6431	0.629654	0.528883	0.579054	0.889878	1.0	0.777778	0.75	mutual_knn
P1786	P4124	0.629488	0.563881	0.584506	0.71165	1.0	0.777778	0.75	mutual_knn
P7853	P8457	0.629465	0.566005	0.57582	0.732253	1.0	0.714286	0.666667	mutual_knn
P12998	P18324	0.629334	0.539303	0.594014	0.787426	1.0	0.8	0.75	mutual_knn
P3398	P5160	0.629224	0.559054	0.585809	0.726161	1.0	0.777778	0.75	mutual_knn
P11998	P14890	0.62915	0.55025	0.567477	0.829208	1.0	0.8	0.75	mutual_knn
P1683	P2807	0.628623	0.582754	0.594133	0.584368	1.0	0.777778	0.75	mutual_knn
P1834	P4966	0.628593	0.591192	0.592736	0.588032	0.962963	0.777778	0.75	mutual_knn
P0175	P1260	0.628591	0.564643	0.586539	0.727849	0.964286	0.777778	0.75	mutual_knn
P3286	P6016	0.628357	0.591916	0.598307	0.602793	0.923077	0.777778	0.75	mutual_knn
P0082	P2076	0.628179	0.587182	0.596525	0.588672	0.962963	0.777778	0.75	mutual_knn
P0161	P2868	0.628059	0.567462	0.583788	0.720794	0.962963	0.777778	0.75	mutual_knn
