left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0804	P3499	0.640965	0.56779	0.594276	0.910996	0.863636	0.777778	0.75	mutual_knn
P0736	P2507	0.64094	0.571831	0.601921	0.729434	1.0	0.777778	0.75	mutual_knn
P3607	P4732	0.639992	0.5656	0.585275	0.911524	0.894737	0.777778	0.75	mutual_knn
P0289	P4158	0.638531	0.553875	0.573567	0.885387	1.0	0.777778	0.75	mutual_knn
P4305	P5392	0.638409	0.539043	0.58782	0.901025	1.0	0.777778	0.75	mutual_knn
P0024	P0723	0.634888	0.580314	0.610604	0.736722	0.863636	0.777778	0.75	mutual_knn
P3233	P4676	0.633547	0.583556	0.59543	0.699534	0.925926	0.777778	0.75	mutual_knn
P10943	P8900	0.632034	0.545323	0.597074	0.835452	0.941176	0.8	0.75	mutual_knn
P0493	P3932	0.631676	0.570489	0.600645	0.933021	0.714286	0.777778	0.75	mutual_knn
P1909	P3393	0.631043	0.542912	0.584141	0.906165	0.916667	0.777778	0.75	mutual_knn
P2510	P3985	0.63059	0.579337	0.605705	0.709348	0.869565	0.777778	0.75	mutual_knn
P11204	P14415	0.629984	0.534964	0.586669	0.839162	1.0	0.8	0.75	mutual_knn
P2442	P3589	0.628202	0.540139	0.58192	0.898004	0.916667	0.777778	0.75	mutual_knn
P0243	P2007	0.628147	0.575474	0.608276	0.741434	0.821429	0.777778	0.75	mutual_knn
P0601	P3181	0.626574	0.530961	0.574845	0.909909	0.954545	0.777778	0.75	mutual_knn
P3284	P4782	0.626478	0.596508	0.620846	0.727531	0.68	0.777778	0.75	mutual_knn
P3756	P5034	0.625838	0.547751	0.565941	0.879376	0.933333	0.777778	0.75	mutual_knn
P4662	P5622	0.625695	0.524971	0.571419	0.894613	1.0	0.777778	0.75	mutual_knn
P0792	P3224	0.623296	0.528394	0.556771	0.906486	1.0	0.777778	0.75	mutual_knn
P11573	P14935	0.623189	0.539888	0.607463	0.852748	0.823529	0.8	0.75	mutual_knn
P3368	P4833	0.622919	0.56008	0.589826	0.699992	0.944444	0.777778	0.75	mutual_knn
P10941	P14926	0.622586	0.520472	0.590015	0.818683	1.0	0.8	0.75	mutual_knn
P0460	P2997	0.622422	0.575323	0.593062	0.738124	0.821429	0.777778	0.75	mutual_knn
P0244	P3066	0.622324	0.559398	0.613252	0.726232	0.833333	0.777778	0.75	mutual_knn
P11468	P9220	0.622181	0.532988	0.570343	0.827162	1.0	0.8	0.75	mutual_knn
P10505	P14009	0.621641	0.541358	0.578141	0.840138	0.916667	0.8	0.75	mutual_knn
P1792	P3387	0.621258	0.562514	0.593693	0.703341	0.9	0.777778	0.75	mutual_knn
P0063	P1388	0.620634	0.562268	0.593991	0.730502	0.866667	0.777778	0.75	mutual_knn
P10284	P12958	0.619827	0.530085	0.567046	0.828223	1.0	0.8	0.75	mutual_knn
P1589	P3878	0.619697	0.549896	0.601029	0.722283	0.896552	0.777778	0.75	mutual_knn
P2438	P3480	0.619602	0.548157	0.583383	0.740101	0.947368	0.777778	0.75	mutual_knn
P10882	P13794	0.619449	0.518397	0.579397	0.833815	1.0	0.8	0.75	mutual_knn
P1178	P3335	0.619424	0.567311	0.584655	0.737908	0.857143	0.777778	0.75	mutual_knn
P0846	P2372	0.619291	0.544081	0.577132	0.924583	0.8	0.777778	0.75	mutual_knn
P3580	P4670	0.619049	0.536786	0.589102	0.879766	0.833333	0.777778	0.75	mutual_knn
P0586	P2360	0.619009	0.569318	0.613717	0.739407	0.740741	0.777778	0.75	mutual_knn
P2668	P3058	0.618708	0.534625	0.589413	0.926653	0.791667	0.777778	0.75	mutual_knn
P1946	P4027	0.618665	0.562737	0.610845	0.706852	0.809524	0.777778	0.75	mutual_knn
P12288	P13974	0.618186	0.527351	0.56352	0.836454	1.0	0.8	0.75	mutual_knn
P10012	P14153	0.617891	0.51282	0.589803	0.806915	1.0	0.8	0.75	mutual_knn
P11406	P9435	0.617726	0.529676	0.566024	0.812635	1.0	0.8	0.75	mutual_knn
P3439	P4850	0.617723	0.561181	0.601862	0.703293	0.842105	0.777778	0.75	mutual_knn
P12790	P9366	0.617692	0.534115	0.564515	0.7976	1.0	0.8	0.75	mutual_knn
P12722	P6934	0.617583	0.537548	0.5745	0.846117	0.9	0.8	0.75	mutual_knn
P0244	P1772	0.617373	0.558301	0.602447	0.752813	0.8	0.777778	0.75	mutual_knn
P0903	P1862	0.616843	0.571665	0.589549	0.699184	0.833333	0.777778	0.75	mutual_knn
P3710	P4874	0.616603	0.567022	0.579252	0.729903	0.857143	0.777778	0.75	mutual_knn
P14392	P8220	0.61647	0.552855	0.563897	0.879683	0.823529	0.8	0.75	mutual_knn
P3294	P4529	0.616161	0.568524	0.590223	0.737465	0.8	0.777778	0.75	mutual_knn
P11229	P8449	0.616137	0.535545	0.576788	0.857659	0.875	0.8	0.75	mutual_knn
P1779	P3537	0.61595	0.550785	0.59572	0.732314	0.863636	0.777778	0.75	mutual_knn
P0304	P0799	0.615547	0.550698	0.567702	0.690373	1.0	0.777778	0.75	mutual_knn
P1346	P3339	0.615505	0.553886	0.590417	0.732464	0.863636	0.777778	0.75	mutual_knn
P11923	P7325	0.615393	0.525286	0.583132	0.808001	0.941176	0.8	0.75	mutual_knn
P3585	P4639	0.615314	0.552995	0.575181	0.707088	0.944444	0.777778	0.75	mutual_knn
P13489	P9652	0.614941	0.549008	0.583201	0.859894	0.777778	0.8	0.75	mutual_knn
P11863	P7187	0.614737	0.533744	0.58572	0.838356	0.857143	0.8	0.75	mutual_knn
P2558	P3529	0.614659	0.557879	0.588953	0.724803	0.85	0.777778	0.75	mutual_knn
P0491	P2081	0.614531	0.554583	0.58915	0.747658	0.84	0.777778	0.75	mutual_knn
P13507	P9285	0.614439	0.529481	0.577467	0.840587	0.9	0.8	0.75	mutual_knn
P1919	P3611	0.614319	0.563477	0.608545	0.750366	0.727273	0.777778	0.75	mutual_knn
P1635	P4373	0.614071	0.565199	0.590895	0.751404	0.777778	0.777778	0.75	mutual_knn
P0920	P3146	0.614027	0.553378	0.578936	0.727243	0.896552	0.777778	0.75	mutual_knn
P10401	P14809	0.614001	0.534126	0.584251	0.774899	0.916667	0.8	0.75	mutual_knn
P0252	P4079	0.6139	0.510303	0.558753	0.887004	1.0	0.777778	0.75	mutual_knn
P0399	P2485	0.613872	0.540396	0.585229	0.730064	0.928571	0.777778	0.75	mutual_knn
P0997	P4469	0.613529	0.553759	0.587643	0.704271	0.882353	0.777778	0.75	mutual_knn
P11386	P13315	0.61329	0.494626	0.589428	0.844084	1.0	0.8	0.75	mutual_knn
P1336	P3844	0.61293	0.549687	0.601811	0.734557	0.814815	0.777778	0.75	mutual_knn
P6339	P9036	0.612898	0.509871	0.589894	0.825479	0.944444	0.8	0.75	mutual_knn
P0418	P0760	0.612785	0.520677	0.556018	0.910174	0.928571	0.777778	0.75	mutual_knn
P10076	P14229	0.612708	0.508395	0.578006	0.816281	1.0	0.8	0.75	mutual_knn
P12318	P9499	0.612513	0.523564	0.556303	0.822033	1.0	0.8	0.75	mutual_knn
P0328	P1633	0.612499	0.580744	0.620765	0.738967	0.6	0.777778	0.75	mutual_knn
P0177	P3201	0.612454	0.554677	0.574748	0.683547	0.933333	0.777778	0.75	mutual_knn
