left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P2162	P5201	0.64654	0.557026	0.60335	0.881547	0.965517	0.777778	0.75	mutual_knn
P4127	P6902	0.645844	0.581859	0.608769	0.709386	1.0	0.777778	0.75	mutual_knn
P17199	P19854	0.644751	0.564063	0.632198	0.814184	0.882353	0.8	0.75	mutual_knn
P0210	P1507	0.643326	0.580179	0.618397	0.724738	0.933333	0.777778	0.75	mutual_knn
P0248	P3860	0.641382	0.554671	0.5844	0.910862	0.961538	0.777778	0.75	mutual_knn
P3013	P6677	0.640544	0.587113	0.598423	0.708952	0.96	0.777778	0.75	mutual_knn
P2621	P4487	0.640371	0.556329	0.58492	0.894683	0.958333	0.777778	0.75	mutual_knn
P2262	P6462	0.638932	0.572003	0.603774	0.702099	1.0	0.777778	0.75	mutual_knn
P1530	P7167	0.638875	0.571205	0.620501	0.715544	0.931034	0.777778	0.75	mutual_knn
P4211	P7293	0.638479	0.582193	0.599184	0.711254	0.956522	0.777778	0.75	mutual_knn
P3580	P6411	0.638083	0.575901	0.626989	0.742964	0.851852	0.777778	0.75	mutual_knn
P0296	P3415	0.637986	0.582445	0.595426	0.714861	0.96	0.777778	0.75	mutual_knn
P2717	P5507	0.637618	0.552187	0.580539	0.899452	0.96	0.777778	0.75	mutual_knn
P14177	P19699	0.637434	0.549985	0.588531	0.839547	1.0	0.8	0.75	mutual_knn
P13590	P20365	0.637234	0.551191	0.585563	0.842514	1.0	0.8	0.75	mutual_knn
P4002	P6240	0.636625	0.569866	0.590472	0.735196	1.0	0.777778	0.75	mutual_knn
P1131	P3088	0.636459	0.565306	0.606777	0.735458	0.961538	0.777778	0.75	mutual_knn
P1895	P6281	0.63635	0.548548	0.572001	0.893028	1.0	0.777778	0.75	mutual_knn
P0152	P1617	0.636183	0.556098	0.588984	0.894722	0.903226	0.777778	0.75	mutual_knn
P2443	P6461	0.635933	0.57374	0.595979	0.731574	0.96	0.777778	0.75	mutual_knn
P2267	P4497	0.635878	0.578743	0.591898	0.724457	0.958333	0.777778	0.75	mutual_knn
P0800	P4928	0.635445	0.562222	0.606474	0.747251	0.954545	0.777778	0.75	mutual_knn
P2609	P5801	0.635108	0.571361	0.599829	0.722218	0.958333	0.777778	0.75	mutual_knn
P1450	P5588	0.634001	0.577745	0.57981	0.710824	1.0	0.777778	0.75	mutual_knn
P2529	P5157	0.633916	0.575612	0.611884	0.718422	0.888889	0.777778	0.75	mutual_knn
P2877	P5897	0.633704	0.542952	0.582527	0.894912	0.96	0.777778	0.75	mutual_knn
P2538	P6529	0.633579	0.565736	0.598956	0.732095	0.961538	0.777778	0.75	mutual_knn
P7025	P8751	0.633393	0.557214	0.616205	0.764988	0.904762	0.777778	0.75	mutual_knn
P0760	P5296	0.633249	0.546742	0.574982	0.901383	0.958333	0.777778	0.75	mutual_knn
P1253	P3973	0.633222	0.55894	0.607108	0.729153	0.962963	0.777778	0.75	mutual_knn
P2227	P3188	0.633136	0.543812	0.575216	0.909408	0.961538	0.777778	0.75	mutual_knn
P0411	P3132	0.632592	0.568985	0.597544	0.711116	0.962963	0.777778	0.75	mutual_knn
P2094	P5641	0.632491	0.572367	0.603476	0.717095	0.92	0.777778	0.75	mutual_knn
P0073	P2980	0.632157	0.555391	0.586938	0.889235	0.878788	0.777778	0.75	mutual_knn
P2611	P2670	0.632026	0.560516	0.612655	0.695316	0.958333	0.777778	0.75	mutual_knn
P0312	P1941	0.631651	0.545998	0.563229	0.888212	1.0	0.777778	0.75	mutual_knn
P1038	P4672	0.631059	0.564352	0.622527	0.740304	0.851852	0.777778	0.75	mutual_knn
P14669	P20216	0.630985	0.540354	0.611811	0.832151	0.904762	0.8	0.75	mutual_knn
P0317	P3254	0.630853	0.570142	0.602038	0.746872	0.888889	0.777778	0.75	mutual_knn
P12855	P18326	0.630821	0.52386	0.600696	0.848405	1.0	0.8	0.75	mutual_knn
P2307	P4648	0.630789	0.575426	0.593646	0.686171	0.954545	0.777778	0.75	mutual_knn
P5208	P7201	0.630136	0.571478	0.585222	0.7199	0.961538	0.777778	0.75	mutual_knn
P1938	P4537	0.629866	0.562126	0.597675	0.718897	0.958333	0.777778	0.75	mutual_knn
P10021	P13457	0.629771	0.532958	0.610772	0.811699	0.95	0.8	0.75	mutual_knn
P0080	P1640	0.629654	0.56991	0.584114	0.724582	0.962963	0.777778	0.75	mutual_knn
P10456	P18137	0.629459	0.549378	0.593955	0.834457	0.909091	0.8	0.75	mutual_knn
P2737	P6653	0.629392	0.572447	0.590736	0.730336	0.92	0.777778	0.75	mutual_knn
P0629	P4106	0.629189	0.561494	0.591602	0.694555	1.0	0.777778	0.75	mutual_knn
P0436	P5215	0.629127	0.562545	0.607078	0.725958	0.909091	0.777778	0.75	mutual_knn
P0509	P4521	0.629107	0.560192	0.599281	0.746799	0.925926	0.777778	0.75	mutual_knn
P0164	P3123	0.628974	0.560756	0.582713	0.726846	1.0	0.777778	0.75	mutual_knn
P1977	P5899	0.628775	0.541691	0.565284	0.910105	0.961538	0.777778	0.75	mutual_knn
P4424	P7864	0.628656	0.581228	0.599586	0.697482	0.875	0.777778	0.75	mutual_knn
P0778	P0779	0.628547	0.539899	0.579445	0.907863	0.92	0.777778	0.75	mutual_knn
P1912	P4826	0.628387	0.572498	0.622471	0.743267	0.785714	0.777778	0.75	mutual_knn
P11247	P16684	0.627719	0.546207	0.571419	0.819292	1.0	0.8	0.75	mutual_knn
P1815	P5331	0.627651	0.560169	0.588669	0.733865	0.961538	0.777778	0.75	mutual_knn
P3902	P6816	0.627641	0.564159	0.588954	0.716354	0.96	0.777778	0.75	mutual_knn
P2886	P4617	0.627622	0.543749	0.567342	0.880686	0.962963	0.777778	0.75	mutual_knn
P0860	P5313	0.627609	0.55877	0.595962	0.715761	0.96	0.777778	0.75	mutual_knn
P1986	P3939	0.627606	0.567334	0.582237	0.722263	0.962963	0.777778	0.75	mutual_knn
P0271	P6994	0.627495	0.528662	0.581296	0.861432	1.0	0.777778	0.75	mutual_knn
P3981	P6311	0.627486	0.562341	0.586024	0.736721	0.956522	0.777778	0.75	mutual_knn
P1967	P5741	0.627432	0.557241	0.596777	0.721493	0.956522	0.777778	0.75	mutual_knn
P1752	P5057	0.627348	0.559593	0.57985	0.725834	1.0	0.777778	0.75	mutual_knn
P0843	P5911	0.627293	0.574742	0.603211	0.735347	0.84	0.777778	0.75	mutual_knn
P0149	P0494	0.627247	0.556296	0.600568	0.708819	0.958333	0.777778	0.75	mutual_knn
P1629	P4968	0.626675	0.567116	0.583078	0.708435	0.965517	0.777778	0.75	mutual_knn
P0308	P2499	0.626371	0.570134	0.58844	0.705232	0.933333	0.777778	0.75	mutual_knn
P14107	P19360	0.626077	0.537764	0.599151	0.849062	0.894737	0.8	0.75	mutual_knn
P12754	P18355	0.62583	0.544415	0.571988	0.848143	0.958333	0.8	0.75	mutual_knn
P3857	P6938	0.625789	0.558772	0.579024	0.716828	1.0	0.777778	0.75	mutual_knn
P5713	P8106	0.625454	0.563435	0.589741	0.694992	0.96	0.777778	0.75	mutual_knn
P2656	P7544	0.6254	0.564249	0.592244	0.728983	0.913043	0.777778	0.75	mutual_knn
P3685	P6521	0.625372	0.562914	0.596733	0.718992	0.913043	0.777778	0.75	mutual_knn
P0847	P5215	0.625367	0.564119	0.598957	0.705739	0.913043	0.777778	0.75	mutual_knn
P0694	P3102	0.625144	0.562948	0.584246	0.707799	0.965517	0.777778	0.75	mutual_knn
P0916	P6214	0.625119	0.55447	0.59835	0.701851	0.96	0.777778	0.75	mutual_knn
P3920	P6782	0.624824	0.563653	0.586453	0.700888	0.958333	0.777778	0.75	mutual_knn
P5478	P6762	0.624779	0.556835	0.587809	0.72637	0.958333	0.777778	0.75	mutual_knn
P3094	P5452	0.624653	0.566863	0.588172	0.727957	0.909091	0.777778	0.75	mutual_knn
P1388	P4585	0.62451	0.564805	0.58136	0.702051	0.966667	0.777778	0.75	mutual_knn
P10444	P14642	0.624384	0.519431	0.588638	0.846164	1.0	0.8	0.75	mutual_knn
P0950	P1115	0.624367	0.559969	0.589968	0.738918	0.92	0.777778	0.75	mutual_knn
P2137	P5435	0.624002	0.550541	0.591104	0.72821	0.965517	0.777778	0.75	mutual_knn
P0630	P6635	0.623931	0.547464	0.584568	0.911553	0.818182	0.777778	0.75	mutual_knn
P18297	P23559	0.623921	0.53984	0.580822	0.829677	0.947368	0.8	0.75	mutual_knn
P0325	P3741	0.623906	0.557431	0.578387	0.706265	1.0	0.777778	0.75	mutual_knn
P12349	P14642	0.623854	0.544862	0.575141	0.840337	0.933333	0.8	0.75	mutual_knn
P1346	P4576	0.623703	0.568967	0.588229	0.733257	0.884615	0.777778	0.75	mutual_knn
P1173	P3539	0.62366	0.562483	0.574803	0.729337	0.964286	0.777778	0.75	mutual_knn
P2004	P5331	0.623628	0.55266	0.583776	0.744552	0.961538	0.777778	0.75	mutual_knn
P6625	P8751	0.623613	0.555405	0.604358	0.75792	0.863636	0.777778	0.75	mutual_knn
P3355	P5674	0.6235	0.559113	0.578036	0.695868	1.0	0.777778	0.75	mutual_knn
P14498	P14616	0.623485	0.534448	0.571747	0.828719	1.0	0.8	0.75	mutual_knn
P2508	P6215	0.623476	0.550216	0.578515	0.733987	1.0	0.777778	0.75	mutual_knn
P3109	P6871	0.623163	0.565866	0.58493	0.745125	0.892857	0.777778	0.75	mutual_knn
P11139	P13347	0.623157	0.52265	0.595668	0.794801	1.0	0.8	0.75	mutual_knn
P0475	P3263	0.623076	0.558471	0.600601	0.726645	0.888889	0.777778	0.75	mutual_knn
P0981	P5127	0.623036	0.56173	0.586794	0.732125	0.916667	0.777778	0.75	mutual_knn
P5737	P8106	0.6228	0.536401	0.564348	0.878979	0.96	0.777778	0.75	mutual_knn
P2018	P6772	0.622703	0.555118	0.593822	0.713129	0.9375	0.777778	0.75	mutual_knn
P3830	P6835	0.62255	0.553456	0.58788	0.714412	0.962963	0.777778	0.75	mutual_knn
P6094	P7916	0.622532	0.58069	0.58424	0.567375	1.0	0.777778	0.75	mutual_knn
P13037	P19230	0.622496	0.531382	0.584871	0.839328	0.947368	0.8	0.75	mutual_knn
P13105	P15891	0.62238	0.514597	0.610885	0.828836	0.941176	0.8	0.75	mutual_knn
P1940	P4797	0.622357	0.545743	0.577595	0.746141	1.0	0.777778	0.75	mutual_knn
P12274	P8032	0.622181	0.529454	0.595226	0.808609	0.947368	0.8	0.75	mutual_knn
P0952	P3382	0.622167	0.556084	0.595642	0.745657	0.888889	0.777778	0.75	mutual_knn
P0677	P2880	0.62216	0.556051	0.593455	0.722278	0.92	0.777778	0.75	mutual_knn
P2211	P5979	0.622137	0.538928	0.563509	0.90391	0.92	0.777778	0.75	mutual_knn
P17304	P22076	0.62207	0.543684	0.573668	0.846283	0.92	0.8	0.75	mutual_knn
P1137	P5163	0.621942	0.553514	0.58698	0.711211	0.962963	0.777778	0.75	mutual_knn
P2158	P4900	0.621829	0.561449	0.578786	0.740095	0.925926	0.777778	0.75	mutual_knn
P14032	P17064	0.6218	0.501587	0.623194	0.827302	0.952381	0.8	0.75	mutual_knn
P3996	P7353	0.62177	0.545985	0.600677	0.727361	0.931034	0.777778	0.75	mutual_knn
P3427	P5807	0.621748	0.552757	0.582016	0.693019	1.0	0.777778	0.75	mutual_knn
P1593	P3943	0.621738	0.55099	0.582447	0.699358	1.0	0.777778	0.75	mutual_knn
P14151	P21481	0.621697	0.537508	0.582207	0.805917	0.954545	0.8	0.75	mutual_knn
P2313	P6039	0.621604	0.528265	0.572256	0.891511	0.944444	0.777778	0.75	mutual_knn
P3971	P4783	0.621481	0.519998	0.568939	0.883535	1.0	0.777778	0.75	mutual_knn
P1773	P6193	0.621467	0.56181	0.583572	0.730985	0.913043	0.777778	0.75	mutual_knn
P4149	P7430	0.621336	0.578181	0.597654	0.596684	0.923077	0.777778	0.75	mutual_knn
P2114	P4072	0.621294	0.572425	0.596221	0.621683	0.928571	0.777778	0.75	mutual_knn
P0706	P5064	0.621064	0.547846	0.586793	0.727268	0.964286	0.777778	0.75	mutual_knn
P1487	P7335	0.620763	0.554956	0.587173	0.724193	0.931034	0.777778	0.75	mutual_knn
P4334	P7787	0.620674	0.598682	0.600524	0.596023	0.814815	0.777778	0.75	mutual_knn
P4697	P6779	0.620584	0.553652	0.581441	0.734921	0.944444	0.777778	0.75	mutual_knn
P3398	P5435	0.620508	0.545911	0.584032	0.70437	1.0	0.777778	0.75	mutual_knn
P0127	P4434	0.620507	0.546166	0.587308	0.727457	0.964286	0.777778	0.75	mutual_knn
P1137	P2688	0.620477	0.559747	0.597896	0.74142	0.851852	0.777778	0.75	mutual_knn
P2110	P5661	0.620441	0.526713	0.551134	0.905231	1.0	0.777778	0.75	mutual_knn
P8527	P9482	0.620436	0.509067	0.546732	1.0	1.0	0.714286	0.666667	mutual_knn
P4238	P6445	0.620396	0.560296	0.574086	0.673331	1.0	0.777778	0.75	mutual_knn
P3269	P4703	0.620354	0.520799	0.571731	0.897346	0.961538	0.777778	0.75	mutual_knn
