left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C1105	C1184	0.777811	1.0	0.47378	0.508213	0.848555	0.682599	1.0	mutual_knn
C1105	C858	0.759737	1.0	0.450705	0.403904	0.841347	0.682599	1.0	mutual_knn
C018	C226	0.74731	0.930397	0.465371	0.523563	0.901445	0.69168	1.0	mutual_knn
C1184	C858	0.744236	1.0	0.416762	0.297281	0.894792	0.607645	1.0	mutual_knn
C004	C168	0.741299	0.794365	0.593006	0.700005	0.962144	0.816147	1.0	mutual_knn
C130	C616	0.740054	0.831254	0.582849	0.55666	0.93906	0.815709	0.910525	mutual_knn
C005	C142	0.738343	0.81242	0.555093	0.67206	0.983993	0.797978	0.902177	mutual_knn
C004	C048	0.736339	0.834066	0.548956	0.587674	0.958519	0.736465	0.953446	mutual_knn
C013	C390	0.732755	0.836163	0.553143	0.533839	0.953463	0.812743	0.934348	mutual_knn
C143	C207	0.731667	0.820131	0.557352	0.628941	0.915018	0.7477	1.0	mutual_knn
C126	C612	0.724872	0.842018	0.527129	0.569723	0.88752	0.781368	0.915869	mutual_knn
C071	C175	0.720002	0.78497	0.5482	0.651828	0.978745	0.738925	0.940336	mutual_knn
C126	C617	0.710744	0.781031	0.548015	0.653037	0.905204	0.781368	0.912605	mutual_knn
C188	C296	0.705833	0.814991	0.55181	0.444945	0.882998	0.730403	0.947565	mutual_knn
C143	C254	0.70453	0.759415	0.557858	0.617356	0.957296	0.7477	1.0	mutual_knn
C060	C180	0.704135	0.741419	0.535001	0.761742	0.967503	0.698957	0.91903	mutual_knn
C612	C935	0.703219	0.864402	0.47177	0.424351	0.870515	0.713519	1.0	mutual_knn
C049	C651	0.699936	0.838013	0.527641	0.435797	0.790569	0.767466	0.913218	mutual_knn
C227	C229	0.694929	0.740967	0.564938	0.61286	0.936777	0.754745	0.854408	mutual_knn
C109	C332	0.692796	0.744774	0.56836	0.544984	0.95403	0.755097	0.865532	mutual_knn
C126	C628	0.691592	0.72907	0.570178	0.631292	0.928743	0.796931	0.851051	mutual_knn
C054	C071	0.689084	0.733775	0.557514	0.578929	0.970495	0.729466	0.870735	mutual_knn
C026	C204	0.6849	0.800637	0.556604	0.244515	0.931491	0.771337	0.93517	mutual_knn
C098	C459	0.680122	0.685439	0.578201	0.655682	0.983739	0.761793	0.831438	mutual_knn
C612	C617	0.678292	0.783421	0.462487	0.585164	0.893188	0.647266	0.915869	mutual_knn
C172	C229	0.678033	0.73406	0.54414	0.54449	0.93312	0.734674	0.881416	mutual_knn
C1121	C1240	0.676845	0.729357	0.546911	0.669826	0.811107	0.825834	1.0	mutual_knn
C617	C868	0.67609	0.797098	0.468254	0.415269	0.955375	0.733418	0.925012	mutual_knn
C765	C914	0.673057	0.873861	0.410567	0.356034	0.773532	0.64733	1.0	mutual_knn
C172	C437	0.671091	0.731286	0.54779	0.557397	0.853706	0.734674	0.881416	mutual_knn
C524	C828	0.670622	0.680002	0.520431	0.760939	0.983974	0.689957	0.871414	mutual_knn
C057	C344	0.670056	0.659094	0.58374	0.68286	0.971008	0.7901	0.82786	mutual_knn
C1011	C501	0.669299	0.697804	0.578739	0.525318	0.942438	0.820827	0.912732	mutual_knn
C1098	C972	0.668113	0.684938	0.522397	0.689243	1.0	0.753802	0.858308	mutual_knn
C041	C260	0.668096	0.719383	0.524127	0.598806	0.912862	0.768281	0.85538	mutual_knn
C113	C376	0.668062	0.680459	0.539858	0.668685	0.990067	0.785784	0.878133	mutual_knn
C058	C260	0.667959	0.779006	0.468193	0.4472	0.932788	0.645756	0.895969	mutual_knn
C056	C376	0.666528	0.705913	0.535159	0.571882	0.958355	0.703469	0.86468	mutual_knn
C1021	C974	0.665844	0.702333	0.522146	0.621502	0.95883	0.755512	0.925399	mutual_knn
C229	C646	0.664471	0.668278	0.562707	0.644704	0.970495	0.834584	0.884516	mutual_knn
C843	C954	0.663035	0.745213	0.483852	0.47277	0.979958	0.664579	0.90193	mutual_knn
C098	C500	0.662513	0.637627	0.577415	0.735521	0.969223	0.754941	0.823957	mutual_knn
C227	C646	0.662138	0.711155	0.520386	0.575108	0.92934	0.755782	0.921449	mutual_knn
C080	C180	0.661563	0.651198	0.530124	0.790261	0.979004	0.695469	0.840306	mutual_knn
C147	C168	0.660663	0.657802	0.531995	0.756657	0.964973	0.732769	0.848236	mutual_knn
C207	C675	0.659696	0.654966	0.551096	0.715529	0.953316	0.761573	0.883586	mutual_knn
C032	C260	0.658601	0.645359	0.5371	0.768895	0.979017	0.7054	0.947024	mutual_knn
C018	C134	0.657746	0.770452	0.494688	0.35567	0.885465	0.694147	0.930397	mutual_knn
C172	C227	0.656901	0.739021	0.507169	0.478272	0.874126	0.734674	0.881416	mutual_knn
C025	C030	0.656313	0.678809	0.559365	0.580469	0.910522	0.793178	0.859992	mutual_knn
C1196	C1242	0.656009	0.693086	0.512316	0.606367	0.951341	0.711445	0.88951	mutual_knn
C514	C565	0.654748	0.753054	0.42684	0.540745	0.96094	0.609862	0.875189	mutual_knn
C1007	C263	0.653995	0.679922	0.550106	0.520449	0.969572	0.759267	0.900131	mutual_knn
C229	C437	0.651034	0.68462	0.515203	0.657911	0.883721	0.682888	0.814499	mutual_knn
C060	C145	0.649982	0.668662	0.534045	0.65869	0.895686	0.700648	0.884271	mutual_knn
C318	C428	0.648834	0.758376	0.520572	0.373107	0.761637	0.731784	0.867389	mutual_knn
C203	C840	0.648019	0.666124	0.529309	0.590846	0.970792	0.773395	0.857445	mutual_knn
C485	C726	0.64801	0.692216	0.4664	0.673725	0.946095	0.732073	1.0	mutual_knn
C030	C571	0.646627	0.624945	0.520546	0.79549	0.984416	0.796372	0.797114	mutual_knn
C1015	C471	0.646534	0.76262	0.352124	0.63844	0.957427	0.521013	1.0	mutual_knn
C192	C810	0.646452	0.672679	0.49536	0.621676	0.993366	0.70892	0.939267	mutual_knn
C1134	C968	0.646407	0.675408	0.55734	0.48726	0.927754	0.751248	0.834219	mutual_knn
C143	C277	0.645876	0.647797	0.502797	0.761675	0.94971	0.675956	0.800291	mutual_knn
C081	C121	0.645736	0.649062	0.53711	0.617618	0.983102	0.700425	0.797709	mutual_knn
C680	C759	0.643483	0.762987	0.474573	0.31592	0.880259	0.738815	0.916302	mutual_knn
C044	C063	0.643469	0.642321	0.520509	0.696652	0.964901	0.705182	0.882669	mutual_knn
C492	C628	0.642508	0.65066	0.539591	0.632227	0.920775	0.734934	0.924861	mutual_knn
C594	C754	0.64249	0.648528	0.530015	0.611874	0.980341	0.699434	0.825083	mutual_knn
C542	C719	0.641962	0.679364	0.526978	0.471797	0.970063	0.700609	0.875482	mutual_knn
C005	C322	0.641669	0.663746	0.440701	0.775855	1.0	0.698591	0.814296	mutual_knn
C1087	C914	0.641597	0.71701	0.463936	0.497004	0.942111	0.765382	1.0	mutual_knn
C1120	C507	0.641537	0.763562	0.465284	0.416677	0.785034	0.728793	0.929244	mutual_knn
C040	C736	0.640906	0.64161	0.555088	0.603685	0.932055	0.796114	0.909856	mutual_knn
C1029	C401	0.640882	0.670296	0.553259	0.466125	0.931439	0.717743	0.856422	mutual_knn
C016	C202	0.640626	0.689017	0.54104	0.46772	0.870338	0.75108	0.846687	mutual_knn
C145	C180	0.638435	0.680643	0.460311	0.650867	0.949339	0.636133	0.826805	mutual_knn
C053	C159	0.638121	0.646642	0.522656	0.589761	0.990275	0.690883	0.81344	mutual_knn
C337	C628	0.638014	0.691876	0.476708	0.556942	0.9337	0.655368	0.92619	mutual_knn
C060	C080	0.637963	0.6072	0.529251	0.78086	0.975017	0.696609	0.764914	mutual_knn
C181	C574	0.637811	0.638069	0.539898	0.633288	0.93478	0.705853	0.833857	mutual_knn
C437	C508	0.637301	0.664762	0.533038	0.535092	0.914991	0.752127	0.808953	mutual_knn
C612	C868	0.63717	0.725836	0.463932	0.437429	0.913294	0.71038	0.915869	mutual_knn
C048	C168	0.636934	0.680063	0.480091	0.597284	0.931473	0.683152	0.869476	mutual_knn
C227	C437	0.63691	0.688934	0.481939	0.563622	0.914991	0.682888	0.820612	mutual_knn
C041	C058	0.636245	0.682311	0.536058	0.421961	0.920762	0.769159	0.848711	mutual_knn
C207	C254	0.635102	0.650991	0.52304	0.646808	0.880141	0.687222	0.820131	mutual_knn
C143	C675	0.634699	0.665344	0.499191	0.56983	0.952861	0.7477	1.0	mutual_knn
C208	C856	0.633972	0.663715	0.546205	0.404431	0.978097	0.84385	0.840966	mutual_knn
C061	C310	0.633857	0.693512	0.49591	0.49999	0.883284	0.766812	0.827099	mutual_knn
C290	C372	0.632903	0.641564	0.53583	0.578253	0.93547	0.697865	0.807851	mutual_knn
C126	C935	0.632769	0.735888	0.441991	0.438797	0.883482	0.781368	0.912605	mutual_knn
C1111	C695	0.632384	0.701206	0.452633	0.519024	0.940884	0.636623	0.892494	mutual_knn
C083	C712	0.632186	0.673529	0.448408	0.653093	0.955899	0.664385	0.860902	mutual_knn
C037	C138	0.631877	0.705566	0.473723	0.422637	0.947132	0.652593	0.854088	mutual_knn
C010	C012	0.629295	0.67394	0.467494	0.554017	0.966752	0.65403	0.810394	mutual_knn
C337	C612	0.629048	0.697175	0.472949	0.505802	0.879955	0.650801	0.922827	mutual_knn
C248	C303	0.628737	0.60288	0.542165	0.67117	0.975309	0.763839	0.830707	mutual_knn
C574	C933	0.628312	0.66292	0.489116	0.55714	0.944032	0.703373	0.839493	mutual_knn
C546	C974	0.62827	0.619918	0.551024	0.564408	0.965632	0.746332	0.843906	mutual_knn
C131	C494	0.628007	0.699847	0.503822	0.364099	0.905265	0.732641	0.855853	mutual_knn
C213	C309	0.627863	0.626419	0.500289	0.659991	0.985673	0.698859	0.796081	mutual_knn
C518	C552	0.627807	0.634615	0.500907	0.639086	0.963195	0.701884	0.859103	mutual_knn
C017	C174	0.627794	0.611666	0.570745	0.52018	0.9872	0.754944	0.83594	mutual_knn
C1070	C667	0.626832	0.630733	0.527289	0.562357	0.970432	0.707168	1.0	mutual_knn
C137	C668	0.626451	0.650681	0.529418	0.487626	0.935222	0.752296	0.862029	mutual_knn
C414	C553	0.626178	0.644536	0.507159	0.591147	0.926471	0.708361	0.944369	mutual_knn
C834	C863	0.626121	0.631354	0.507853	0.649265	0.931614	0.675763	0.775829	mutual_knn
C094	C628	0.626039	0.696747	0.487367	0.427035	0.88752	0.655368	0.92619	mutual_knn
C010	C022	0.626005	0.642622	0.511766	0.538036	0.97361	0.701736	0.810394	mutual_knn
C012	C022	0.625528	0.636131	0.491372	0.625246	0.97526	0.701736	0.8001	mutual_knn
C254	C675	0.62529	0.615955	0.553764	0.584458	0.927374	0.764402	0.816235	mutual_knn
C384	C498	0.625282	0.709852	0.428736	0.51082	0.906532	0.634368	0.902014	mutual_knn
C056	C113	0.624531	0.629395	0.531708	0.535147	0.968063	0.785784	0.878133	mutual_knn
C126	C868	0.624478	0.723784	0.437102	0.392533	0.92202	0.781368	0.912605	mutual_knn
C091	C236	0.623682	0.618105	0.529612	0.602158	0.955297	0.806649	0.936808	mutual_knn
C1011	C459	0.623282	0.62083	0.519059	0.647095	0.924402	0.701753	0.809238	mutual_knn
C095	C372	0.623181	0.661074	0.552723	0.342757	0.925514	0.733177	0.809001	mutual_knn
C137	C665	0.62293	0.647972	0.526248	0.459134	0.95156	0.752296	0.862029	mutual_knn
C668	C836	0.62183	0.588901	0.536905	0.673759	0.989325	0.702944	0.793585	mutual_knn
C382	C463	0.621753	0.696797	0.508781	0.426449	0.780749	0.6832	0.83549	mutual_knn
C005	C008	0.6215	0.594642	0.51522	0.723258	0.972879	0.698591	0.782139	mutual_knn
C198	C384	0.621089	0.661473	0.493682	0.527123	0.895357	0.663058	0.829272	mutual_knn
C046	C171	0.620941	0.618514	0.516819	0.59502	0.971359	0.739515	0.829016	mutual_knn
C1067	C1207	0.620344	0.795979	0.406872	0.273129	0.7298	0.585875	1.0	mutual_knn
C595	C634	0.620072	0.665951	0.434138	0.629877	0.938679	0.686948	1.0	mutual_knn
C044	C127	0.619446	0.605815	0.543174	0.583487	0.952381	0.727248	0.781916	mutual_knn
C169	C245	0.619334	0.619819	0.531576	0.531315	0.9682	0.700399	0.7681	mutual_knn
C131	C415	0.619278	0.625613	0.535963	0.523823	0.932996	0.726779	0.836301	mutual_knn
C153	C369	0.618816	0.610232	0.524519	0.60136	0.962082	0.696808	0.79807	mutual_knn
C054	C175	0.618152	0.670221	0.45847	0.470466	0.984538	0.643524	0.884248	mutual_knn
C080	C128	0.617381	0.622579	0.520277	0.547872	0.952217	0.700313	0.875479	mutual_knn
C1096	C188	0.617166	0.722933	0.432999	0.410408	0.847587	0.727843	0.945777	mutual_knn
C551	C621	0.617126	0.626339	0.484159	0.603702	0.983378	0.731282	0.91581	mutual_knn
C450	C741	0.61654	0.670122	0.487363	0.461789	0.890909	0.664781	0.946838	mutual_knn
C065	C204	0.615556	0.606215	0.534944	0.545056	0.974601	0.732358	0.895147	mutual_knn
C459	C501	0.615365	0.631386	0.509144	0.53474	0.934552	0.734107	0.912732	mutual_knn
C039	C127	0.615007	0.590053	0.496921	0.735261	0.973779	0.698629	0.767559	mutual_knn
C050	C204	0.614982	0.653904	0.459109	0.53323	0.969746	0.74536	0.823733	mutual_knn
C002	C006	0.614332	0.581638	0.512938	0.714019	0.9823	0.698061	0.750921	mutual_knn
C126	C492	0.613886	0.647512	0.511008	0.572092	0.796187	0.781368	0.912605	mutual_knn
C088	C122	0.613525	0.549826	0.538101	0.795007	0.97681	0.708904	0.717412	mutual_knn
C214	C303	0.613446	0.553587	0.569107	0.680805	0.978399	0.76617	0.78091	mutual_knn
