family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000151:B004	ب ل غ	B004	14,40	الفصاحة التي تبلغ المراد
F001	core	quranic:root_000152:B006	ب ل ل	B006	31,33	بِلّة اللسان
F001	core	quranic:root_000170:B005	ب ي ن	B005	11,43	كشف المعنى بالقول أو العلامة
F001	core	quranic:root_000516:B004	ذ ك ر	B004	19,28	جريان الذكر على اللسان
F001	core	quranic:root_000822:B005	ش ه د	B005	9,43	اللسان الشاهد
F001	core	quranic:root_001036:B003	ع ق ل	B003	4	احتباس اللسان
F001	core	quranic:root_001159:B004	ف ص ل	B004	2	لسان يفصل الأمور بالبيان
F001	core	quranic:root_001272:B001	ق و ل	B001	5,7,10,16,27,30,33,36,43	إخراج القول بالنطق
F001	core	quranic:root_001272:B002	ق و ل	B002	5,7,10,16,27,30,33,36,43	اللسان آلة القول
F001	core	quranic:root_001373:B001	ل ك ن	B001	1	لُكْنة اللسان
F001	optional	quranic:root_000051:B001	ء م ر	B001	2,11,21,25,31,36	الشأن والحال
F001	optional	quranic:root_000058:B005	ء ن ث	B005	8	تأنيث اللفظ
F001	optional	quranic:root_000067:B007	ء و ل	B007	19	آلة الحال التي يكون عليها الشيء
F001	optional	quranic:root_000116:B005	ب س ط	B005	14,26	انبساط اللسان والوجه والمعاشرة
F001	optional	quranic:root_000208:B010	ث ن ي	B010	3	مدح يكرر ذكر المحاسن
F001	optional	quranic:root_000383:B012	ح ي ي	B012	26,34	المحيا وجه الإنسان
F001	optional	quranic:root_000563:B007	ر س ل	B007	13,30,32,38,43	الاستئناس والانبساط
F001	optional	quranic:root_000573:B005	ر ع د	B005	13	كلام كثير بلا نفع
F001	optional	quranic:root_000906:B004	ض ر ب	B004	17	القبض عن الشيء والكف
F001	optional	quranic:root_000996:B001	ع ر ب	B001	37	الإبانة والإفصاح
F001	optional	quranic:root_000996:B016	ع ر ب	B016	37	الفحش في الكلام
F001	optional	quranic:root_001117:B004	غ ي ب	B004	9	ذكر الإنسان في غيبته
F001	optional	quranic:root_001190:B003	ف و ه	B003	14	فتح الفم بالكلام
F001	optional	quranic:root_001272:B014	ق و ل	B014	5,7,10,16,27,30,33,36,43	قول الشيء دلالته
F001	optional	quranic:root_001308:B002	ك ف ف	B002	14	الكف والمنع
F001	optional	quranic:root_001308:B011	ك ف ف	B011	14	كفّة لكفّة
F001	optional	quranic:root_001310:B001	ك ف ي	B001	43	القيام بالأمر حتى تحصل الكِفاية
F001	optional	quranic:root_001310:B002	ك ف ي	B002	43	القول بأن الشيء حسب وكاف
F001	optional	quranic:root_001315:B011	ك ل ل	B011	2,3,7,8,16,23,33,38,42	الانكلال تبسما ولمعا
F001	optional	quranic:root_001316:B001	ك ل م	B001	31	نطق مفهم يصل بين متكلمين
F001	optional	quranic:root_001492:B009	ن ز ل	B009	1,7,17,19,27,36,37	ماء الرجل الخارج
F002	core	quranic:root_000351:B006	ح ل ل	B006	31	حليل البيت
F002	core	quranic:root_000436:B009	خ ل و	B009	6,30	الخلو من الزوج أو الولد
F002	core	quranic:root_000532:B005	ر ب ب	B005	1,2,5,6,7,16,18,19,21,22,27,30	ربيب وربيبة ورابة
F002	core	quranic:root_000555:B006	ر د د	B006	11	المرأة المردودة إلى أهلها
F002	core	quranic:root_000563:B009	ر س ل	B009	13,30,32,38,43	المرأة المراسل
F002	core	quranic:root_000652:B002	ز و ج	B002	3,23,38	زوج النكاح
F002	core	quranic:root_000691:B007	س ر ب	B007	10	إطلاق المطلقة فلا ينده سربها
F002	core	quranic:root_000791:B003	ش ر ك	B003	16,33,36	شِرك المصاهرة
F002	core	quranic:root_000907:B004	ض ر ر	B004	16	الضَّرّة والمزاحمة الزوجية
F002	core	quranic:root_000996:B005	ع ر ب	B005	37	المرأة العروب المحبة
F002	optional	quranic:root_000170:B012	ب ي ن	B012	11,43	طلاق يقطع الرجعة
F002	optional	quranic:root_000259:B006	ج م ع	B006	18,31,42	اتصال الجماع والمجامعة
F002	optional	quranic:root_000464:B002	د خ ل	B002	23	الإفضاء الزوجي
F002	optional	quranic:root_000630:B004	ز ر ع	B004	4	مَنِيّ الرجل زرعه
F002	optional	quranic:root_000755:B004	س و ء	B004	6,11,18,21,22,25	السوأة المستورة
F002	optional	quranic:root_001088:B004	غ ش و	B004	3	غشيان المرأة كناية عن الجماع
F002	optional	quranic:root_001089:B004	غ ش ي	B004	3	غشيان المرأة
F002	optional	quranic:root_001212:B007	ق ر ب	B007	31	مقاربة الشيء وملابسته
F002	optional	quranic:root_001492:B009	ن ز ل	B009	1,7,17,19,27,36,37	ماء الرجل الخارج
F002	optional	quranic:root_001583:B006	ه د ي	B006	7,27,31,33	العروس المهدية إلى زوجها
F002	rare	quranic:root_000018:B004	ء خ ذ	B004	16,32	رقية تمسك وتحبس
F002	rare	quranic:root_000019:B003	ء خ ر	B003	26,34	المؤخر والخلف
F002	rare	quranic:root_000058:B001	ء ن ث	B001	8	الأنثى خلاف الذكر
F002	rare	quranic:root_000127:B006	ب ط ل	B006	17	ذهاب الدم هدرا بلا ثأر ولا دية
F002	rare	quranic:root_000259:B007	ج م ع	B007	18,31,42	حال المرأة أو الأنثى التي بقي حملها أو عذرها معها
F002	rare	quranic:root_000275:B002	ج و ر	B002	4	الجِوار والقرب
F002	rare	quranic:root_000582:B008	ر ف ع	B008	2	الرِفاعة للمرأة
F002	rare	quranic:root_000652:B003	ز و ج	B003	3,23,38	جعل الشيء قرينا لآخر
F002	rare	quranic:root_000737:B013	س ل م	B013	24	أخذه سلما أي أسره
F002	rare	quranic:root_000887:B003	ص ن و	B003	4	ركيتان متقاربتان أو من عين واحدة
F002	rare	quranic:root_000931:B002	ط ر ف	B002	41	طرفة العين والبصر
F002	rare	quranic:root_000961:B004	ط ي ب	B004	29	الأطيبان الأكل والنكاح
F002	rare	quranic:root_000970:B010	ظ ه ر	B010	33	ظِهار المرأة
F002	rare	quranic:root_001000:B005	ع ر ش	B005	2	عريش المرأة على البعير
F002	rare	quranic:root_001036:B014	ع ق ل	B014	4	عُقْلة من السحر
F002	rare	quranic:root_001041:B001	ع ل ن	B001	22	ظهور الشيء وإظهاره ومجاهرته
F002	rare	quranic:root_001043:B011	ع م د	B011	2	الشاب العمداني
F002	rare	quranic:root_001053:B005	ع ن ق	B005	5	خروج ممتد في ماء وريح وسحاب
