left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C062	C266	0.736654	0.80067	0.546722	0.73443	0.988598	0.811797	0.905284	mutual_knn
C092	C133	0.732158	0.805753	0.565396	0.620127	0.9765	0.74074	0.931281	mutual_knn
C022	C059	0.715347	0.827682	0.531924	0.548774	0.87051	0.765558	1.0	mutual_knn
C006	C009	0.690315	0.707108	0.564521	0.685277	0.988767	0.728284	0.83916	mutual_knn
C008	C011	0.682094	0.733417	0.53215	0.591749	0.965661	0.701143	0.881196	mutual_knn
C003	C042	0.654942	0.672915	0.539376	0.6023	0.964419	0.703548	0.846509	mutual_knn
C006	C012	0.650388	0.685708	0.473728	0.694017	0.960141	0.667549	0.816834	mutual_knn
C018	C159	0.64673	0.696105	0.527789	0.487935	0.915475	0.731966	0.916031	mutual_knn
C017	C164	0.646506	0.651143	0.550522	0.636493	0.921285	0.840561	0.846553	mutual_knn
C038	C064	0.640532	0.630661	0.521095	0.698801	0.989928	0.750939	0.773987	mutual_knn
C009	C012	0.636063	0.671111	0.46763	0.6548	0.947385	0.655504	0.810302	mutual_knn
C130	C338	0.633304	0.726878	0.497346	0.370369	0.836242	0.699201	0.880163	mutual_knn
C024	C132	0.631695	0.618098	0.487585	0.772656	0.991044	0.69813	0.809985	mutual_knn
C334	C379	0.623373	0.690585	0.426222	0.532844	0.969295	0.59807	0.823055	mutual_knn
C024	C040	0.620832	0.648783	0.463635	0.606311	0.967189	0.66101	0.914673	mutual_knn
C073	C334	0.615556	0.639061	0.507616	0.485743	0.951662	0.782177	0.879777	mutual_knn
C061	C091	0.614641	0.591848	0.500109	0.739959	0.946884	0.743211	1.0	mutual_knn
C022	C089	0.613129	0.653616	0.456115	0.572491	0.922378	0.682896	0.912817	mutual_knn
C135	C219	0.613086	0.578635	0.548016	0.646266	0.947368	0.725793	0.748523	mutual_knn
C010	C025	0.608475	0.507789	0.597165	0.781008	0.973298	0.78952	0.709487	mutual_knn
C002	C005	0.60551	0.586465	0.507368	0.627785	0.972887	0.726365	0.796258	mutual_knn
C027	C080	0.604009	0.535743	0.53619	0.762713	0.990091	0.700076	0.732906	mutual_knn
C004	C101	0.598795	0.627464	0.439628	0.541698	0.990044	0.73681	0.8784	mutual_knn
C043	C098	0.598533	0.582409	0.47649	0.686301	0.957518	0.703154	0.820605	mutual_knn
C016	C020	0.596628	0.596408	0.500304	0.550897	0.932434	0.677565	0.772068	mutual_knn
C015	C090	0.596162	0.598676	0.458686	0.644058	0.948122	0.69809	0.756728	mutual_knn
C175	C245	0.594906	0.558895	0.520966	0.640206	0.951487	0.821413	1.0	mutual_knn
C058	C221	0.592824	0.634078	0.450625	0.58349	0.822478	0.67521	0.895983	mutual_knn
C052	C117	0.592724	0.550243	0.554159	0.582787	0.930758	0.736803	0.719771	mutual_knn
C033	C120	0.59259	0.590682	0.523337	0.503768	0.898717	0.693437	0.843699	mutual_knn
C142	C175	0.591913	0.600353	0.479357	0.499496	0.979796	0.738707	0.927959	mutual_knn
C043	C153	0.590137	0.639414	0.442017	0.428895	0.949356	0.71346	0.795879	mutual_knn
C006	C019	0.589261	0.615483	0.427329	0.558814	0.974391	0.602904	0.767191	mutual_knn
C004	C027	0.589138	0.553386	0.516909	0.593532	0.980192	0.81915	0.935741	mutual_knn
C092	C175	0.587176	0.645223	0.440913	0.385938	0.936975	0.654493	0.854133	mutual_knn
C147	C198	0.586764	0.563789	0.51259	0.583749	0.927173	0.678643	0.827413	mutual_knn
C023	C070	0.586301	0.588129	0.515942	0.46565	0.908893	0.718522	0.796033	mutual_knn
C217	C262	0.586086	0.576826	0.533533	0.413413	0.96272	0.711175	0.794601	mutual_knn
C220	C265	0.580363	0.607879	0.458094	0.437373	0.952579	0.637384	0.820881	mutual_knn
C043	C152	0.580228	0.612142	0.432023	0.475733	0.969774	0.684449	0.813697	mutual_knn
C009	C019	0.578199	0.602951	0.421835	0.530241	0.971489	0.594715	0.75684	mutual_knn
C012	C019	0.577544	0.611529	0.405299	0.536078	0.965824	0.594715	0.761056	mutual_knn
C072	C089	0.577197	0.573498	0.467665	0.551155	0.950329	0.643372	0.738357	mutual_knn
C311	C320	0.576873	0.543544	0.530458	0.512772	0.946864	0.753676	0.716471	mutual_knn
C059	C089	0.575305	0.604483	0.46055	0.488888	0.86009	0.637249	0.785046	mutual_knn
C092	C281	0.572442	0.530974	0.485692	0.638407	0.974066	0.707117	0.761944	mutual_knn
C067	C070	0.571032	0.572481	0.521066	0.413789	0.870927	0.823789	0.866069	mutual_knn
C135	C312	0.56978	0.560165	0.526959	0.41687	0.899229	0.698296	0.777461	mutual_knn
C070	C270	0.566514	0.582275	0.493978	0.47711	0.794719	0.741012	0.76077	mutual_knn
C030	C069	0.564781	0.499198	0.459644	0.78065	0.992243	0.770102	0.829024	mutual_knn
C155	C183	0.563893	0.601789	0.471139	0.286825	0.929743	0.642221	0.870105	mutual_knn
C052	C225	0.563575	0.554694	0.473085	0.465917	0.977105	0.666284	0.782459	mutual_knn
C144	C181	0.559771	0.587506	0.444729	0.374876	0.951118	0.631546	0.874329	mutual_knn
C009	C077	0.559173	0.58556	0.398078	0.50154	0.968162	0.584556	0.872851	mutual_knn
C083	C235	0.557187	0.564698	0.49315	0.390071	0.878853	0.672622	0.764216	mutual_knn
C014	C270	0.555733	0.52184	0.520503	0.452542	0.934081	0.759697	0.702434	mutual_knn
C221	C256	0.554548	0.544579	0.468282	0.523962	0.893781	0.684057	0.810118	mutual_knn
