candidate_id	family_id	representative_candidate_id	membership
C004	F001	C004	representative
C026	F001	C004	variant
C027	F001	C004	variant
C053	F001	C004	variant
C074	F001	C004	variant
C080	F001	C004	variant
C101	F001	C004	variant
C105	F001	C004	variant
C170	F001	C004	variant
C006	F002	C006	representative
C009	F002	C006	variant
C012	F002	C006	variant
C013	F002	C006	variant
C019	F002	C006	variant
C049	F002	C006	variant
C077	F002	C006	variant
C014	F003	C070	variant
C023	F003	C070	variant
C067	F003	C070	variant
C070	F003	C070	representative
C143	F003	C070	variant
C156	F003	C070	variant
C270	F003	C070	variant
C333	F003	C070	variant
C051	F004	C051	representative
C141	F004	C051	variant
C232	F004	C051	variant
C231	F005	C277	variant
C277	F005	C277	representative
C377	F005	C277	variant
C021	F006	C021	representative
C061	F006	C021	variant
C082	F006	C021	variant
C091	F006	C021	variant
C109	F006	C021	variant
C122	F006	C021	variant
C137	F006	C021	variant
C160	F006	C021	variant
C134	F007	C134	representative
C361	F007	C134	variant
C002	F008	C005	variant
C005	F008	C005	representative
C032	F008	C005	variant
C115	F008	C005	variant
C167	F008	C005	variant
C205	F008	C005	variant
C280	F008	C005	variant
C296	F008	C005	variant
C010	F009	C010	representative
C017	F009	C010	variant
C025	F009	C010	variant
C046	F009	C010	variant
C096	F009	C010	variant
C164	F009	C010	variant
C185	F009	C010	variant
C209	F009	C010	variant
C253	F009	C010	variant
C038	F010	C038	representative
C041	F010	C038	variant
C064	F010	C038	variant
C093	F010	C038	variant
C108	F010	C038	variant
C157	F010	C038	variant
C184	F010	C038	variant
C018	F011	C018	representative
C158	F011	C018	variant
C159	F011	C018	member
C214	F011	C018	variant
C241	F011	C018	variant
C252	F011	C018	variant
C258	F011	C018	variant
C353	F011	C018	variant
C058	F012	C221	variant
C210	F012	C221	variant
C221	F012	C221	representative
C256	F012	C221	variant
C275	F012	C221	variant
C306	F012	C221	variant
C043	F013	C043	representative
C098	F013	C043	variant
C100	F013	C043	variant
C107	F013	C043	variant
C136	F013	C043	variant
C152	F013	C043	variant
C153	F013	C043	variant
C293	F013	C043	variant
C037	F014	C037	representative
C085	F014	C037	variant
C121	F014	C037	variant
C129	F014	C037	variant
C138	F014	C037	variant
C193	F014	C037	variant
C196	F014	C037	variant
C228	F014	C037	variant
C243	F014	C037	variant
C288	F014	C037	variant
C001	F015	C001	representative
C034	F015	C001	variant
C078	F015	C001	variant
C102	F015	C001	variant
C151	F015	C001	variant
C190	F015	C001	variant
C192	F015	C001	variant
C147	F016	C198	variant
C186	F016	C198	variant
C198	F016	C198	representative
C283	F016	C198	variant
C318	F016	C198	variant
C325	F016	C198	variant
C087	F017	C087	representative
C222	F017	C087	variant
C340	F017	C087	variant
C203	F018	C203	representative
C223	F018	C203	variant
C308	F018	C203	variant
C345	F018	C203	variant
C022	F019	C022	representative
C059	F019	C022	variant
C065	F019	C022	variant
C072	F019	C022	variant
C089	F019	C022	variant
C111	F019	C022	variant
C165	F019	C022	variant
C269	F019	C022	variant
C287	F019	C022	variant
C313	F019	C022	variant
C317	F019	C022	variant
C092	F020	C092	representative
C133	F020	C092	member
C142	F020	C092	variant
C175	F020	C092	variant
C245	F020	C092	variant
C281	F020	C092	variant
C298	F020	C092	variant
C323	F020	C092	variant
C003	F021	C003	representative
C042	F021	C003	variant
C161	F021	C003	variant
C176	F021	C003	variant
C178	F021	C003	variant
C197	F021	C003	variant
C249	F021	C003	variant
C267	F021	C003	variant
C336	F021	C003	variant
C368	F021	C003	variant
C028	F022	C174	variant
C071	F022	C174	variant
C126	F022	C174	variant
C139	F022	C174	variant
C146	F022	C174	variant
C154	F022	C174	variant
C174	F022	C174	representative
C239	F022	C174	variant
C220	F023	C322	variant
C265	F023	C322	variant
C322	F023	C322	representative
C358	F023	C322	variant
C376	F023	C322	variant
C130	F024	C130	representative
C199	F024	C130	variant
C292	F024	C130	variant
C338	F024	C130	member
C371	F024	C130	variant
C030	F025	C110	variant
C069	F025	C110	variant
