candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8322	road / path / route / guidance	21	12	12	21	0.05916108	0.3182	1.0	0.8571	4,5,11,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31,33	ء ت ي ب ن ي ح ج ج خ ل ف ش ر ع ع م ل ق و م م ل ك ن ب ء ن ب و ه د ي ه ل ك	kw:road(78.5549); kw:path(74.8331); kw:route(52.5539); kw:guidance(40.1571); kw:thoroughfare(34.884); kw:navigation(32.081); kw:track(29.7602); kw:opening(24.7492)	ن ب ء:B007:الطريق الواضح والأرض السهلة → ن ب و:B005:الطريق والطريق الهادي
C002	0.8234	growth / renewal / plant / agriculture_food/plant_vegetation	16	9	12	21	0.06630766	0.3333	1.0	0.8571	3,5,11,12,13,14,15,17,19,22,27,30,31,34,36,37	ء ر ض خ ل ف ر ب ب ر و ح ش ك ر ظ ل م غ ف ر ك ف ر ن و ر	kw:growth(73.7497); kw:renewal(40.8244); kw:plant(40.1773); theme:agriculture_food/plant_vegetation(38.991); kw:tree(33.9456); kw:agriculture(32.8628); kw:ecology(30.693); kw:shoot(28.7797)	خ ل ف:B010:نبات أو مال أو حال يعود بعد ذهاب سابق → ش ك ر:B004:خروج الشكير والنبات الغض
C003	0.8219	rain / fertility / climate / land_water_sky/weather_climate	26	17	17	45	0.06110574	0.3309	0.9111	0.5556	2,3,5,7,8,9,10,11,12,13,15,16,17,19,21,22,24,25,26,27,28,30,34,35,36,37	ء ت ي ء ر ض ء ف ك ب غ ي ح ي ي خ ر ج ر ب ب ر ج ع ر ز ق س م و ش ك ر ع ذ ب ع ز ز ك ل ل ن ص ر ه ل ك و ل ي	kw:rain(106.6268); kw:fertility(85.1167); kw:climate(59.2371); theme:land_water_sky/weather_climate(55.3043); kw:water(50.8423); kw:sky(47.893); kw:torrent(47.0731); kw:downpour(43.4363)	س م و:B004:السماء وما علا فأظل → ر ب ب:B008:رباب السحاب
C004	0.8209	body_health_life/reproduction_birth / reproduction / pregnancy / fertility	24	16	16	38	0.05793997	0.3167	0.9737	0.6842	5,6,8,11,13,14,15,16,17,18,20,21,22,23,24,25,26,28,29,30,31,32,35,36	ء ت ي ت ب ع ت ل و ج ر ح ج م ع ح ق ق خ ر ج خ ل ف د ن و ر ء ي ر ب ب ر ج ع ر ج و ر ح م ظ ن ن م و ت	theme:body_health_life/reproduction_birth(96.3184); kw:reproduction(81.5892); kw:pregnancy(64.8028); kw:fertility(63.8376); kw:offspring(62.1956); kw:kinship(47.6209); kw:female(42.2076); kw:womb(40.0012)	ر ج و:B005:الحامل تدنو ولادتها → د ن و:B004:قرب النتاج
C005	0.8177	rain / sky / fertility / land_water_sky/weather_climate	27	16	16	37	0.06072989	0.3083	0.8919	0.6216	2,3,5,7,8,9,10,11,12,13,15,16,17,18,19,21,22,23,24,26,27,28,30,34,35,36,37	ء ر ض ب غ ي ح ي ي خ ر ج ر ب ب ر ج ع ر ز ق س م و ع ذ ب ع ز ز ف ل ك ك ل ل ن ص ر ن ه ر ه و ي و ل ي	kw:rain(94.7794); kw:sky(83.8128); kw:fertility(63.8376); theme:land_water_sky/weather_climate(51.354); kw:downpour(43.4363); kw:water(42.3686); kw:weather(37.9455); kw:cloud(37.4165)	س م و:B004:السماء وما علا فأظل → ر ب ب:B008:رباب السحاب
C006	0.8165	road / path / palm / agriculture_food/plant_vegetation	24	14	16	34	0.06076101	0.2881	1.0	0.7647	3,5,9,10,11,13,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,33,36,37	ء ت ي ء ر ض ب ن ي ج ع ل ج م ع ح ج ج ش ي ء ع م ل ق ل ب ك ث ر م ل ك ن ب ء ن ب و ه د ي	kw:road(78.5549); kw:path(74.8331); kw:palm(68.2325); theme:agriculture_food/plant_vegetation(62.3856); kw:sapling(49.5059); kw:shoot(43.1696); kw:growth(42.1427); kw:guidance(40.1571)	ن ب ء:B007:الطريق الواضح والأرض السهلة → ن ب و:B005:الطريق والطريق الهادي
C007	0.8164	law_governance/authority_governance / governance / authority / politics	29	11	12	14	0.06275548	0.2154	1.0	0.9286	2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31,32,34,35,36	ء ل ه ء م ر ت ب ع ح ي ي ر ب ب ر ز ق ص ل ح ق و ل ق و م م ل ك و ل ي	theme:law_governance/authority_governance(90.9803); kw:governance(45.0396); kw:authority(41.9427); kw:politics(39.4154); kw:dominion(34.884); kw:ruler(34.884); kw:hierarchy(32.5956); kw:property(32.081)	و ل ي:B003:تولي الأمر والقيام عليه → ء م ر:B003:الولاية وصاحب السلطان
C008	0.8126	station / abode / stay / space_form_boundary/place_location	30	12	13	19	0.05977821	0.2468	1.0	0.7368	2,3,4,5,6,9,10,11,13,14,15,16,17,19,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37	ء خ ذ ء ر ض ب ع د د ن و ر ب ب ظ ن ن غ ن ي ق و م ك و ن ن ب و ن ز ل ن ف س	kw:station(55.7051); kw:abode(45.7343); kw:stay(44.9833); theme:space_form_boundary/place_location(44.9643); kw:space(42.0421); kw:dwelling(40.3171); kw:residence(37.8305); kw:habitation(37.0293)	ق و م:B006:مقام وإقامة في موضع → ك و ن:B002:المكان والمكانة من الكون
C009	0.8124	fertility / growth / rain / renewal	23	16	17	40	0.06413788	0.2963	1.0	0.675	2,3,5,7,10,11,12,13,15,16,17,19,21,22,24,25,26,27,30,34,35,36,37	ء ت ي ء ر ض ء ف ك ب ح ر ح ي ي خ ل ف ر ب ب ر ج ع ر ز ق ر و ح ش ك ر ع ز ز ن ص ر ن و ر ه ل ك و ل ي	kw:fertility(74.4772); kw:growth(73.7497); kw:rain(71.0845); kw:renewal(68.0407); kw:ecology(61.386); kw:agriculture(57.51); kw:water(42.3686); kw:season(36.4916)	ر ز ق:B003:الغيث النازل رزقا → ح ي ي:B002:حياة الأرض بالمطر والنبات
C010	0.8081	sufficiency / substitution / adequacy / provision	28	11	12	14	0.06566145	0.2154	1.0	0.8571	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,25,26,27,28,29,31,33,34,35	ء ث م ء ي ي ج ز ي ح س ب ر ز ق ش ر ع ش ك ر غ ن ي ق و م ك و ن ن ص ر	kw:sufficiency(67.7508); kw:substitution(61.531); kw:adequacy(46.5929); kw:provision(45.3359); kw:replacement(44.9833); kw:recompense(31.7301); kw:retaliation(30.4895); kw:utility(30.4895)	غ ن ي:B002:الغَناء والكفاية → ج ز ي:B002:قيام الشيء مقام غيره
