left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C171	C203	0.766211	0.897276	0.515596	0.656636	0.972306	0.694385	1.0	mutual_knn
C298	C332	0.762433	0.864207	0.589081	0.604079	0.931977	0.761374	0.934403	mutual_knn
C008	C272	0.721899	0.804875	0.567659	0.63151	0.860122	0.813235	0.898553	mutual_knn
C254	C416	0.718554	0.812175	0.58154	0.569603	0.810441	0.76359	0.93282	mutual_knn
C033	C171	0.712016	0.829773	0.5092	0.482539	0.961161	0.682832	1.0	mutual_knn
C011	C154	0.690991	0.752883	0.552213	0.545794	0.943064	0.829937	0.878909	mutual_knn
C033	C203	0.682718	0.757786	0.525041	0.525029	0.938103	0.694385	0.897276	mutual_knn
C002	C227	0.678378	0.788786	0.522444	0.495969	0.776555	0.797456	0.882197	mutual_knn
C351	C416	0.674248	0.735254	0.513142	0.622024	0.904762	0.734468	0.912351	mutual_knn
C167	C362	0.672861	0.671197	0.540274	0.81718	0.93462	0.767172	0.816833	mutual_knn
C043	C129	0.67136	0.706275	0.525497	0.66992	0.935819	0.712937	0.872899	mutual_knn
C032	C194	0.666054	0.690525	0.524379	0.669748	0.965035	0.720958	0.903898	mutual_knn
C100	C116	0.664316	0.737703	0.521817	0.460715	0.928477	0.705266	0.923961	mutual_knn
C011	C140	0.659012	0.689742	0.512045	0.663688	0.941584	0.773094	0.824715	mutual_knn
C095	C437	0.658497	0.731026	0.459036	0.595997	0.95673	0.720432	0.873797	mutual_knn
C069	C105	0.656032	0.713546	0.557657	0.448751	0.870864	0.729928	0.886587	mutual_knn
C060	C331	0.652766	0.652522	0.573153	0.673736	0.871857	0.751709	0.922229	mutual_knn
C254	C351	0.650279	0.683563	0.544724	0.559322	0.891485	0.734468	0.912351	mutual_knn
C050	C096	0.647459	0.6768	0.522434	0.644696	0.878588	0.713433	0.904889	mutual_knn
C116	C349	0.642908	0.734748	0.49289	0.407049	0.869626	0.744877	0.851366	mutual_knn
C111	C379	0.641452	0.623466	0.559646	0.666347	0.951908	0.721716	0.865573	mutual_knn
C038	C057	0.636231	0.672076	0.517252	0.508731	0.941438	0.730093	0.855312	mutual_knn
C128	C437	0.633993	0.761525	0.399663	0.424088	0.909225	0.576148	0.871307	mutual_knn
C122	C154	0.630479	0.688357	0.523929	0.467276	0.823948	0.688697	0.861526	mutual_knn
C113	C257	0.628731	0.652046	0.535294	0.478179	0.943023	0.706986	0.868404	mutual_knn
C193	C194	0.626436	0.671277	0.491679	0.550653	0.882291	0.735633	0.903898	mutual_knn
C080	C168	0.626125	0.709355	0.374585	0.627752	0.962963	0.549445	0.83811	mutual_knn
C130	C145	0.625616	0.661329	0.573082	0.380218	0.850047	0.738178	0.816513	mutual_knn
C011	C197	0.624687	0.66644	0.470845	0.566638	0.935495	0.756076	0.805643	mutual_knn
C032	C142	0.623899	0.671535	0.47502	0.54205	0.914207	0.703482	0.826279	mutual_knn
C100	C349	0.62317	0.730781	0.434751	0.363352	0.910191	0.705266	0.923961	mutual_knn
C012	C103	0.621792	0.634334	0.538559	0.523303	0.90727	0.713044	0.827663	mutual_knn
C216	C292	0.619876	0.595701	0.553077	0.67484	0.886186	0.745807	0.753803	mutual_knn
C154	C197	0.618717	0.698161	0.452277	0.430847	0.908688	0.629627	0.835134	mutual_knn
C074	C090	0.616249	0.653112	0.516605	0.493865	0.853247	0.707905	0.7979	mutual_knn
C028	C043	0.615492	0.589209	0.526788	0.67182	0.956689	0.706864	0.782969	mutual_knn
C111	C219	0.614469	0.608417	0.546601	0.531468	0.931334	0.722907	0.775635	mutual_knn
C353	C498	0.611734	0.63088	0.530265	0.511832	0.860309	0.704795	0.796214	mutual_knn
C105	C153	0.611167	0.569746	0.579819	0.59249	0.930992	0.839158	0.905583	mutual_knn
C002	C086	0.610069	0.674145	0.535037	0.440142	0.684716	0.790943	0.878289	mutual_knn
