left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C003	C008	0.391472	0.265087	0.384615	0.435441	1.0	0.626495	0.486177	mutual_knn
C009	C014	0.387551	0.302343	0.289113	0.496454	1.0	0.463634	0.523074	mutual_knn
C001	C008	0.369531	0.277211	0.316158	0.360784	1.0	0.486189	0.485218	mutual_knn
C005	C007	0.363424	0.198071	0.276795	0.813503	1.0	0.43956	0.345017	mutual_knn
C003	C012	0.345445	0.228733	0.296458	0.421411	1.0	0.548869	0.447622	mutual_knn
C001	C009	0.31658	0.20539	0.261194	0.355267	1.0	0.415774	0.408318	mutual_knn
C008	C012	0.305023	0.144296	0.219381	0.670614	1.0	0.38059	0.26026	mutual_knn
C009	C012	0.302664	0.13979	0.226383	0.648543	1.0	0.384156	0.270106	mutual_knn
C004	C005	0.301593	0.139499	0.193149	0.738984	1.0	0.325266	0.275155	mutual_knn
C001	C003	0.300178	0.128266	0.208056	0.736288	1.0	0.393617	0.299127	mutual_knn
C001	C004	0.292969	0.1425	0.181413	0.672957	1.0	0.318302	0.267772	mutual_knn
C001	C005	0.290154	0.125415	0.181679	0.729424	1.0	0.320228	0.232666	mutual_knn
C008	C009	0.276913	0.160198	0.18384	0.416624	1.0	0.315516	0.29412	mutual_knn
C007	C011	0.270743	0.082914	0.200342	0.691838	1.0	0.335396	0.200637	mutual_knn
C007	C010	0.262724	0.154326	0.196282	0.266764	1.0	0.337832	0.337944	mutual_knn
C002	C014	0.260994	0.121028	0.182543	0.457174	1.0	0.358143	0.227374	mutual_knn
C002	C011	0.260112	0.126687	0.158346	0.492653	1.0	0.321663	0.246851	mutual_knn
C004	C015	0.254786	0.131213	0.178046	0.357659	1.0	0.307231	0.270721	mutual_knn
C004	C014	0.253697	0.093913	0.206631	0.447512	1.0	0.342891	0.216834	mutual_knn
C003	C006	0.253624	0.092296	0.158027	0.60068	1.0	0.343627	0.175546	mutual_knn
C001	C015	0.253525	0.133661	0.161107	0.383621	1.0	0.292501	0.298276	mutual_knn
C004	C013	0.251187	0.09936	0.18284	0.466553	1.0	0.322525	0.202297	mutual_knn
C008	C015	0.250206	0.080539	0.212965	0.460469	1.0	0.374789	0.166824	mutual_knn
C006	C012	0.243443	0.104629	0.181152	0.36783	1.0	0.319642	0.218186	mutual_knn
C009	C015	0.240827	0.086491	0.096511	0.686283	1.0	0.184809	0.166824	mutual_knn
C002	C009	0.236761	0.10533	0.145434	0.404663	1.0	0.284015	0.227374	mutual_knn
C013	C014	0.234048	0.049484	0.201546	0.488429	1.0	0.349562	0.105245	mutual_knn
C003	C015	0.226152	0.086734	0.173094	0.308566	1.0	0.357732	0.16491	mutual_knn
C005	C011	0.224398	0.058231	0.121345	0.588793	1.0	0.218365	0.151945	mutual_knn
C005	C013	0.222023	0.075671	0.157607	0.369055	1.0	0.282714	0.179028	mutual_knn
C006	C008	0.221746	0.081876	0.148294	0.363201	1.0	0.285313	0.168402	mutual_knn
C001	C011	0.215646	0.041041	0.088532	0.685655	1.0	0.170978	0.103254	mutual_knn
C004	C008	0.215329	0.102002	0.159786	0.16392	1.0	0.28913	0.19228	mutual_knn
C003	C009	0.214867	0.077819	0.159651	0.280622	1.0	0.315992	0.156545	mutual_knn
C005	C010	0.213551	0.074134	0.120228	0.404154	1.0	0.224117	0.183624	mutual_knn
C001	C007	0.212892	0.030992	0.082816	0.72551	1.0	0.161585	0.060147	mutual_knn
C008	C014	0.208031	0.07007	0.122832	0.361472	1.0	0.229858	0.158215	mutual_knn
C010	C014	0.205911	0.02273	0.090684	0.67341	1.0	0.174251	0.047702	mutual_knn
C002	C007	0.202627	0.04127	0.107696	0.496825	1.0	0.23003	0.116408	mutual_knn
C004	C009	0.200064	0.056266	0.117195	0.367721	1.0	0.216598	0.118124	mutual_knn
