left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0041	P0593	0.652442	0.57324	0.592878	0.919766	0.95	0.777778	0.75	mutual_knn
P0082	P1060	0.650454	0.571868	0.5814	0.896234	1.0	0.777778	0.75	mutual_knn
P0294	P2057	0.64808	0.56728	0.602715	0.885198	0.933333	0.777778	0.75	mutual_knn
P0745	P2632	0.647537	0.58977	0.622445	0.738084	0.904762	0.777778	0.75	mutual_knn
P0005	P1190	0.644296	0.575716	0.6178	0.742565	0.947368	0.777778	0.75	mutual_knn
P0932	P2020	0.64074	0.552631	0.578546	0.89565	1.0	0.777778	0.75	mutual_knn
P0750	P2533	0.639936	0.571019	0.611438	0.742379	0.947368	0.777778	0.75	mutual_knn
P0785	P3277	0.639842	0.5726	0.612325	0.734138	0.944444	0.777778	0.75	mutual_knn
P0151	P0593	0.636117	0.569699	0.58831	0.73844	1.0	0.777778	0.75	mutual_knn
P1400	P2734	0.633682	0.559785	0.611905	0.73862	0.9375	0.777778	0.75	mutual_knn
P1358	P2938	0.632815	0.538844	0.577943	0.880556	1.0	0.777778	0.75	mutual_knn
P0137	P2242	0.631973	0.586803	0.607051	0.649675	0.904762	0.777778	0.75	mutual_knn
P1687	P2565	0.631435	0.543422	0.582693	0.89619	0.933333	0.777778	0.75	mutual_knn
P6694	P9299	0.631294	0.547161	0.582182	0.81308	1.0	0.8	0.75	mutual_knn
P1225	P2300	0.631002	0.571445	0.590502	0.724393	0.947368	0.777778	0.75	mutual_knn
P0254	P2347	0.63072	0.546588	0.571517	0.906065	0.941176	0.777778	0.75	mutual_knn
P0286	P1401	0.630123	0.565959	0.602724	0.716311	0.928571	0.777778	0.75	mutual_knn
P0059	P2454	0.628659	0.564873	0.604734	0.723328	0.904762	0.777778	0.75	mutual_knn
P0260	P0317	0.628097	0.557757	0.594543	0.740163	0.95	0.777778	0.75	mutual_knn
P2107	P2637	0.627911	0.546921	0.597569	0.726468	1.0	0.777778	0.75	mutual_knn
P1863	P2984	0.627314	0.563764	0.601415	0.697917	0.933333	0.777778	0.75	mutual_knn
P0954	P2533	0.627211	0.555767	0.597273	0.733333	0.947368	0.777778	0.75	mutual_knn
P0338	P0970	0.626919	0.531113	0.563352	0.907449	1.0	0.777778	0.75	mutual_knn
P2234	P3129	0.625975	0.546821	0.573947	0.9331	0.857143	0.777778	0.75	mutual_knn
P8492	P9654	0.62499	0.539321	0.574987	0.810504	1.0	0.8	0.75	mutual_knn
P4700	P8117	0.624973	0.512224	0.619184	0.868488	0.909091	0.8	0.75	mutual_knn
P0261	P0471	0.624728	0.57094	0.602564	0.719078	0.85	0.777778	0.75	mutual_knn
P0139	P2256	0.624263	0.570489	0.594263	0.695505	0.9	0.777778	0.75	mutual_knn
P1566	P2214	0.624155	0.559978	0.585631	0.719558	0.952381	0.777778	0.75	mutual_knn
P7068	P9867	0.624075	0.516864	0.597027	0.825271	1.0	0.8	0.75	mutual_knn
P2414	P3043	0.623654	0.556191	0.576564	0.715708	1.0	0.777778	0.75	mutual_knn
