left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C002	C007	0.65672	0.665478	0.528176	0.655279	1.0	0.724063	0.804206	mutual_knn
C001	C004	0.443154	0.359732	0.330911	0.640151	1.0	0.540527	0.532499	mutual_knn
C008	C017	0.374567	0.25823	0.272093	0.638244	1.0	0.444353	0.523716	mutual_knn
C010	C017	0.34494	0.255579	0.22588	0.49386	1.0	0.375426	0.418453	mutual_knn
C003	C008	0.340333	0.258359	0.279304	0.273623	1.0	0.450709	0.442282	mutual_knn
C006	C012	0.330471	0.19423	0.282465	0.486169	1.0	0.463434	0.345774	mutual_knn
C015	C016	0.316634	0.165469	0.232382	0.641847	1.0	0.383206	0.28582	mutual_knn
C009	C011	0.309157	0.196082	0.238179	0.396625	1.0	0.393091	0.330866	mutual_knn
C004	C015	0.308327	0.160136	0.201637	0.677685	1.0	0.356985	0.352052	mutual_knn
C005	C018	0.306376	0.142447	0.250775	0.599201	1.0	0.418322	0.290476	mutual_knn
C005	C015	0.304428	0.131855	0.248352	0.639947	1.0	0.398538	0.277698	mutual_knn
C009	C014	0.304018	0.156424	0.235363	0.551979	1.0	0.395139	0.314553	mutual_knn
C010	C015	0.300517	0.152576	0.279736	0.403079	1.0	0.441155	0.275458	mutual_knn
C003	C010	0.298705	0.125948	0.278391	0.522138	1.0	0.440959	0.301631	mutual_knn
C010	C016	0.298255	0.13232	0.236747	0.61071	1.0	0.385495	0.244825	mutual_knn
C013	C014	0.293126	0.168397	0.217251	0.437526	1.0	0.393214	0.321592	mutual_knn
C005	C008	0.290607	0.135287	0.242795	0.501251	1.0	0.395274	0.255982	mutual_knn
C001	C012	0.288522	0.18286	0.220746	0.308687	1.0	0.38163	0.365494	mutual_knn
C016	C018	0.287834	0.135294	0.201363	0.597774	1.0	0.344602	0.244825	mutual_knn
C012	C013	0.286965	0.135622	0.186022	0.633474	1.0	0.322259	0.254177	mutual_knn
C008	C011	0.284885	0.123073	0.226276	0.554651	1.0	0.381684	0.269295	mutual_knn
C011	C015	0.280511	0.126768	0.162026	0.685193	1.0	0.285504	0.235153	mutual_knn
C015	C018	0.276476	0.163334	0.192673	0.370073	1.0	0.337632	0.286519	mutual_knn
C009	C017	0.276041	0.15144	0.175789	0.475844	1.0	0.306824	0.269056	mutual_knn
C005	C011	0.272235	0.130071	0.191482	0.497549	1.0	0.328517	0.261204	mutual_knn
C008	C010	0.269852	0.167614	0.197859	0.26687	1.0	0.336717	0.354561	mutual_knn
C002	C013	0.255396	0.133917	0.190224	0.313707	1.0	0.344488	0.277044	mutual_knn
C003	C009	0.252521	0.083032	0.183412	0.559809	1.0	0.316091	0.207978	mutual_knn
C008	C009	0.252048	0.117618	0.177586	0.399626	1.0	0.305224	0.261415	mutual_knn
C003	C005	0.247317	0.102065	0.189146	0.395407	1.0	0.324509	0.215336	mutual_knn
C005	C016	0.245147	0.092727	0.169855	0.478271	1.0	0.294579	0.20383	mutual_knn
C011	C018	0.241365	0.138826	0.169242	0.2118	1.0	0.295349	0.249595	mutual_knn
C009	C010	0.234788	0.065683	0.117782	0.666121	1.0	0.212241	0.123859	mutual_knn
C001	C013	0.232696	0.087047	0.129386	0.503573	1.0	0.248729	0.203341	mutual_knn
C003	C015	0.2285	0.050494	0.153997	0.570544	1.0	0.272706	0.136206	mutual_knn
C004	C012	0.227431	0.060164	0.125535	0.596881	1.0	0.229448	0.13516	mutual_knn
C001	C008	0.225481	0.071521	0.140704	0.475088	1.0	0.249278	0.136013	mutual_knn
C004	C011	0.224894	0.05533	0.086524	0.712717	1.0	0.165337	0.126999	mutual_knn
C004	C005	0.221395	0.071065	0.123438	0.488312	1.0	0.233347	0.140694	mutual_knn
C014	C017	0.219661	0.053068	0.125858	0.553699	1.0	0.23812	0.114269	mutual_knn
C006	C017	0.216204	0.025209	0.138336	0.62099	1.0	0.254438	0.054937	mutual_knn
C011	C014	0.213066	0.084124	0.130224	0.319366	1.0	0.244346	0.182324	mutual_knn
C009	C012	0.209931	0.077987	0.121882	0.34373	1.0	0.224043	0.148177	mutual_knn
C007	C017	0.207246	0.039928	0.113644	0.531887	1.0	0.205002	0.087964	mutual_knn
C009	C018	0.207231	0.024534	0.096213	0.661001	1.0	0.183062	0.048581	mutual_knn
C011	C017	0.207218	0.047941	0.113118	0.493125	1.0	0.204096	0.09446	mutual_knn
C007	C010	0.204668	0.067532	0.129332	0.321021	1.0	0.234392	0.140619	mutual_knn
C004	C013	0.20263	0.020268	0.121891	0.559281	1.0	0.217562	0.050835	mutual_knn
C001	C003	0.202373	0.029289	0.134588	0.473525	1.0	0.247525	0.062538	mutual_knn
