left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C1349	C484	0.79278	1.0	0.558199	0.406974	0.846228	0.79855	1.0	mutual_knn
C094	C141	0.772445	0.847048	0.576447	0.794555	0.965318	0.734936	1.0	mutual_knn
C1173	C1502	0.752673	0.868688	0.544042	0.651921	0.899252	0.736338	0.930888	mutual_knn
C255	C714	0.751712	0.92003	0.564635	0.529796	0.693269	0.728934	1.0	mutual_knn
C030	C116	0.741088	0.824535	0.573598	0.62007	0.947339	0.806797	0.957612	mutual_knn
C1247	C766	0.739832	0.82262	0.502678	0.798239	0.978947	0.721187	0.908195	mutual_knn
C030	C098	0.73085	0.804322	0.570138	0.646438	0.930039	0.806797	0.957612	mutual_knn
C011	C325	0.723463	0.760839	0.561646	0.760232	0.985269	0.803339	0.888325	mutual_knn
C1243	C362	0.71445	0.792182	0.565332	0.616777	0.870818	0.842351	0.884274	mutual_knn
C008	C015	0.7128	0.780078	0.571211	0.679542	0.834434	0.73231	0.879575	mutual_knn
C180	C315	0.711855	0.789019	0.56252	0.572877	0.913021	0.766812	0.946936	mutual_knn
C011	C448	0.711501	0.795305	0.511434	0.6796	0.924586	0.803339	0.935667	mutual_knn
C646	C714	0.710876	0.832921	0.486394	0.604272	0.880705	0.69164	1.0	mutual_knn
C325	C448	0.704712	0.837191	0.445205	0.594089	0.931457	0.651179	0.935667	mutual_knn
C086	C281	0.701851	0.731422	0.539193	0.770816	0.973006	0.704576	0.849187	mutual_knn
C218	C309	0.695266	0.7566	0.517811	0.681165	0.935068	0.699915	0.868491	mutual_knn
C1257	C271	0.695143	0.784346	0.571046	0.544073	0.772487	0.790092	1.0	mutual_knn
C207	C541	0.694243	0.731009	0.546224	0.728325	0.92039	0.737094	0.888013	mutual_knn
C012	C044	0.692368	0.819783	0.514043	0.42902	0.85361	0.776112	0.965483	mutual_knn
C003	C180	0.690182	0.716484	0.571657	0.682442	0.921992	0.762668	0.895539	mutual_knn
C023	C820	0.68588	0.792693	0.583593	0.350909	0.793644	0.847463	0.908219	mutual_knn
C392	C698	0.684612	0.84552	0.456487	0.436464	0.8126	0.635051	0.917798	mutual_knn
C117	C638	0.683082	0.74949	0.573299	0.494352	0.869122	0.770759	1.0	mutual_knn
C085	C724	0.682589	0.717498	0.54188	0.684379	0.928382	0.828374	0.886964	mutual_knn
C098	C116	0.681086	0.73123	0.495441	0.712921	0.955463	0.664933	0.855769	mutual_knn
C141	C652	0.679773	0.774615	0.532548	0.465821	0.86119	0.730542	0.908965	mutual_knn
C1452	C188	0.678734	0.735288	0.532653	0.626483	0.886463	0.759413	0.932873	mutual_knn
C1323	C603	0.678521	0.831558	0.454508	0.530318	0.733576	0.631206	1.0	mutual_knn
C393	C470	0.678174	0.707999	0.533631	0.693899	0.946948	0.711343	0.854282	mutual_knn
C1066	C1303	0.676342	0.711311	0.520678	0.720915	0.923913	0.793608	1.0	mutual_knn
C184	C537	0.676209	0.718166	0.551655	0.61491	0.901388	0.74928	0.863191	mutual_knn
C566	C656	0.67467	0.728449	0.524693	0.659636	0.870738	0.691092	0.887162	mutual_knn
C030	C239	0.671615	0.733524	0.518879	0.568313	0.923576	0.806797	0.957612	mutual_knn
C006	C281	0.669389	0.69075	0.552071	0.640404	0.943527	0.805815	0.840685	mutual_knn
C006	C086	0.667956	0.696863	0.546716	0.603617	0.951478	0.805815	0.840685	mutual_knn
C1128	C1412	0.667878	0.750746	0.527852	0.516321	0.82517	0.700802	0.897774	mutual_knn
C208	C554	0.66764	0.683693	0.499336	0.779515	0.980413	0.72513	0.91466	mutual_knn
C020	C079	0.667312	0.655149	0.500593	0.903685	0.991916	0.685437	0.809465	mutual_knn
C652	C883	0.666749	0.844719	0.409347	0.382114	0.833738	0.590427	1.0	mutual_knn
C259	C458	0.666641	0.822725	0.52486	0.261939	0.716264	0.726635	1.0	mutual_knn
C181	C300	0.664964	0.725557	0.574314	0.505306	0.793606	0.756726	0.888365	mutual_knn
C015	C154	0.663996	0.736665	0.495342	0.592371	0.878241	0.73231	0.873355	mutual_knn
C086	C105	0.663694	0.705846	0.543217	0.526192	0.951869	0.706163	0.85217	mutual_knn
C206	C815	0.663004	0.697552	0.553005	0.62668	0.856587	0.747891	0.822556	mutual_knn
C1466	C777	0.661412	0.670621	0.519933	0.753932	0.947286	0.731794	0.832566	mutual_knn
C484	C780	0.65962	0.745104	0.559581	0.447893	0.744047	0.79855	1.0	mutual_knn
C273	C478	0.658675	0.62613	0.57582	0.775565	0.953073	0.747025	0.783235	mutual_knn
C117	C204	0.658183	0.646252	0.562429	0.688601	0.974679	0.747163	0.888182	mutual_knn
C255	C646	0.656355	0.766312	0.493948	0.427296	0.822851	0.69164	1.0	mutual_knn
C008	C154	0.65628	0.741086	0.490583	0.57243	0.81319	0.721957	0.879575	mutual_knn
C1653	C747	0.656277	0.723739	0.562258	0.414025	0.843274	0.72868	0.951316	mutual_knn
C158	C510	0.655688	0.650462	0.570306	0.649903	0.943756	0.74921	0.860605	mutual_knn
C351	C528	0.654575	0.769073	0.524917	0.378003	0.747635	0.717001	0.882612	mutual_knn
C141	C258	0.653402	0.739044	0.464468	0.537977	0.90742	0.734936	1.0	mutual_knn
C037	C112	0.652753	0.73755	0.430827	0.591199	0.956102	0.647813	0.938117	mutual_knn
C006	C105	0.65193	0.662657	0.549623	0.621951	0.935193	0.805815	0.840685	mutual_knn
C1243	C1253	0.651388	0.669987	0.573429	0.58643	0.85723	0.742927	0.844075	mutual_knn
C1248	C1625	0.649774	0.695099	0.541357	0.531879	0.866292	0.714728	0.948336	mutual_knn
C1335	C656	0.648938	0.697347	0.521014	0.548969	0.890629	0.78492	0.897888	mutual_knn
C1281	C889	0.646558	0.686123	0.532691	0.559423	0.877475	0.706082	0.89624	mutual_knn
C030	C102	0.645309	0.688397	0.527524	0.514148	0.914379	0.806797	0.957612	mutual_knn
C002	C295	0.64251	0.661285	0.543856	0.55885	0.928258	0.782699	0.798493	mutual_knn
C139	C398	0.642365	0.598517	0.548608	0.807543	0.977697	0.736423	0.755641	mutual_knn
C1151	C624	0.641949	0.770023	0.567048	0.230101	0.638124	0.757094	0.928214	mutual_knn
C116	C239	0.641923	0.672243	0.456273	0.76854	0.920655	0.664933	0.855769	mutual_knn
C147	C602	0.641777	0.723335	0.512902	0.450707	0.811679	0.739672	0.843452	mutual_knn
C1054	C1310	0.640984	0.737408	0.463385	0.469097	0.863551	0.635349	0.923689	mutual_knn
C005	C027	0.639816	0.671218	0.498131	0.643396	0.904276	0.681563	0.834411	mutual_knn
C071	C292	0.639751	0.623852	0.567496	0.64002	0.935743	0.836704	0.856538	mutual_knn
C1095	C749	0.639183	0.614263	0.5299	0.788001	0.942809	0.704937	0.763695	mutual_knn
C1127	C162	0.638365	0.690501	0.558813	0.387183	0.867528	0.746431	0.914085	mutual_knn
C371	C407	0.637996	0.637666	0.540969	0.632684	0.936042	0.703869	0.827944	mutual_knn
C088	C700	0.637972	0.658411	0.570989	0.588131	0.786567	0.755277	0.93175	mutual_knn
C371	C737	0.637005	0.643767	0.511046	0.7079	0.910179	0.693767	0.786073	mutual_knn
C1528	C1665	0.636927	0.63961	0.541722	0.614305	0.931752	0.705845	0.807507	mutual_knn
C080	C584	0.634941	0.690419	0.540385	0.371628	0.904529	0.707191	0.856733	mutual_knn
C009	C699	0.634697	0.639851	0.533697	0.644984	0.901639	0.777585	0.802813	mutual_knn
C407	C513	0.633815	0.672344	0.44225	0.717707	0.931973	0.662488	0.915426	mutual_knn
C034	C314	0.633675	0.622155	0.567232	0.619578	0.904705	0.84315	0.874132	mutual_knn
C086	C280	0.633158	0.644523	0.488417	0.670993	0.972722	0.698531	0.802178	mutual_knn
C1202	C1630	0.63293	0.611657	0.550722	0.681873	0.936975	0.730081	0.89424	mutual_knn
C012	C049	0.632822	0.57589	0.579974	0.746842	0.962008	0.837895	0.870575	mutual_knn
C133	C227	0.632253	0.629486	0.526845	0.683866	0.910695	0.718101	0.773325	mutual_knn
C185	C958	0.631861	0.573148	0.540782	0.843256	0.987266	0.731504	0.846578	mutual_knn
C005	C101	0.631834	0.643622	0.530992	0.609164	0.898092	0.830739	0.952342	mutual_knn
C043	C587	0.629579	0.70047	0.483398	0.435715	0.907531	0.686899	0.86089	mutual_knn
C1308	C770	0.628855	0.661632	0.568684	0.560406	0.713933	0.73831	0.894816	mutual_knn
C1173	C1739	0.628818	0.686807	0.453045	0.615464	0.879543	0.736338	0.928575	mutual_knn
C1047	C563	0.6284	0.623403	0.528712	0.660163	0.920683	0.760517	0.8914	mutual_knn
C003	C315	0.62818	0.64105	0.516466	0.583324	0.943829	0.762668	0.781825	mutual_knn
C1528	C808	0.628101	0.642315	0.531385	0.571904	0.903373	0.695049	0.838714	mutual_knn
C225	C238	0.627886	0.635842	0.57988	0.521126	0.838885	0.760523	0.824189	mutual_knn
C1349	C780	0.627879	0.745104	0.482163	0.351952	0.754829	0.651559	1.0	mutual_knn
C1694	C1776	0.627736	0.583096	0.58573	0.726375	0.87831	0.762583	0.866492	mutual_knn
C313	C480	0.626975	0.756582	0.414907	0.459498	0.782624	0.58847	1.0	mutual_knn
C1367	C550	0.626688	0.664491	0.56909	0.409705	0.827449	0.755668	0.799528	mutual_knn
C450	C605	0.626571	0.604058	0.525133	0.725986	0.944034	0.690931	0.780517	mutual_knn
C001	C035	0.626109	0.665889	0.534168	0.489885	0.83926	0.72301	1.0	mutual_knn
C009	C738	0.625895	0.57424	0.525403	0.827467	0.984071	0.713025	0.937912	mutual_knn
C009	C353	0.625809	0.607112	0.537086	0.691559	0.919718	0.770982	0.783857	mutual_knn
C223	C458	0.625676	0.74989	0.553431	0.279113	0.567907	0.738693	0.940452	mutual_knn
C294	C441	0.62544	0.723798	0.418398	0.552959	0.827256	0.613692	1.0	mutual_knn
C290	C782	0.625034	0.68021	0.480143	0.478902	0.929961	0.671527	0.849308	mutual_knn
C054	C080	0.624766	0.603736	0.468957	0.83181	0.990299	0.642256	0.76438	mutual_knn
C361	C411	0.624641	0.550845	0.565834	0.81853	0.976148	0.749309	0.725638	mutual_knn
C596	C789	0.624379	0.607665	0.509617	0.711547	0.965071	0.717112	0.823195	mutual_knn
C1125	C521	0.624157	0.654674	0.476919	0.622747	0.914696	0.690888	0.823021	mutual_knn
C467	C541	0.62401	0.696847	0.485056	0.472667	0.828026	0.691899	0.888013	mutual_knn
C309	C807	0.623859	0.742001	0.398656	0.434765	0.897847	0.601275	1.0	mutual_knn
C098	C239	0.6236	0.658747	0.45408	0.645346	0.93468	0.660287	0.834016	mutual_knn
C053	C077	0.623591	0.55774	0.558324	0.796517	0.975722	0.740544	0.768231	mutual_knn
