candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8338	ritual_belief/religion_worship / idol / worship / deity	52	8	9	10	0.06003634	0.2857	1.0	0.9	1,2,3,4,5,6,9,10,12,15,17,18,19,20,21,22,23,24,25,27,29,30,31,33,34,35,36,37,38,39,40,41,46,47,48,50,51,52,53,54,55,56,57,59,62,63,64,66,69,70,71,73	ء ل ه ج ن د د و ر س و ع ص ل ح ع ز ز ع و ق و د د	theme:ritual_belief/religion_worship(102.4554); kw:idol(76.2238); kw:worship(75.2399); kw:deity(65.0657); kw:religion(65.0133); kw:name(43.4607); kw:cult(35.7766); kw:statue(33.5381)	ع و ق:B003:يعوق اسم صنم → س و ع:B003:اسم الصنم سواع
C002	0.831	sufficiency / liability / surety / adequacy	55	12	14	25	0.06945331	0.2841	1.0	0.68	1,2,3,4,5,6,8,9,10,12,13,15,16,17,18,19,20,21,22,24,25,27,28,29,30,32,34,35,36,37,38,39,40,43,48,49,50,51,52,53,54,55,57,58,59,60,62,63,66,67,68,69,70,72,73	ب ل غ ج ز ي ح س ب ح م ل ص ب ر ع ذ ب ق ب ل ق و ل ك ف ي ك و ن ن ه ي و ك ل	kw:sufficiency(81.301); kw:liability(65.4624); kw:surety(63.4603); kw:adequacy(62.1239); kw:guarantee(61.531); kw:provision(56.6699); kw:definition(36.9273); theme:law_governance/obligation_contract(32.0057)	ك ف ي:B002:القول بأن الشيء حسب وكاف → ن ه ي:B005:الكفاية التي تنهي طلب غيرها
C003	0.821	humility / submission / abasement / temptation	38	8	10	14	0.06228493	0.3333	1.0	0.8571	1,2,5,6,8,9,15,16,19,20,21,24,25,27,28,29,30,32,34,35,36,37,38,40,43,48,50,51,52,53,54,55,59,63,64,69,72,73	ج ن ح خ ش ع خ ض ع ط م ع غ ي ظ ك ف ر ك و ن م و ت	kw:humility(88.0164); kw:submission(80.963); kw:abasement(46.5929); kw:temptation(30.7655); kw:lowering(27.9929); kw:support(22.239); theme:emotion_ethics/desire_appetite(22.2078); theme:ritual_belief/religion_worship(21.3449)	خ ض ع:B002:تطامن الرأس والعنق → خ ش ع:B001:تطامن وخضوع
C004	0.8164	oath / pledge / swearing / laterality	56	10	12	16	0.05871086	0.254	1.0	0.875	1,2,3,4,5,6,7,9,10,11,12,14,15,17,18,19,21,22,23,24,25,27,29,30,31,33,34,35,36,37,38,39,40,41,43,46,47,48,49,50,51,52,53,54,55,56,57,59,62,63,64,66,69,70,71,73	ء ل ه ء ل ي ء ي ي ب ل و ب ل ي ح ل ل ط ل ق غ ل ظ ي س ر ي م ن	kw:oath(109.3428); kw:pledge(56.2768); kw:swearing(48.1671); kw:laterality(36.9273); kw:vow(32.1114); kw:commitment(28.1384); kw:law(26.904); kw:testimony(26.5662)	ب ل و:B004:إبلاء العذر واليمين → ب ل ي:B005:إبلاء اليمين عرضها للاطمئنان أو الاختبار
C005	0.8138	space_form_boundary/place_location / settlement / residence / habitation	47	14	14	27	0.06104988	0.2967	1.0	0.6667	1,2,4,5,6,7,9,13,14,15,19,20,21,24,25,27,28,29,30,32,33,34,36,37,38,40,43,45,48,50,51,52,53,54,55,56,59,60,63,65,66,67,68,69,71,72,73	ء ب د ء م م ح ل ل د ي ن ر ب ب ط و ع ع م د ق ر ر ق و م ك و ن ل ب ث م د ن ن ب و ن ع م	theme:space_form_boundary/place_location(108.6637); kw:settlement(103.0856); kw:residence(88.2711); kw:habitation(61.7155); kw:stay(59.9777); kw:dwelling(53.7561); kw:comfort(39.7012); kw:place(30.9257)	د ي ن:B006:مدينة الطاعة → م د ن:B002:الإقامة بالمكان
C006	0.8094	space_form_boundary/place_location / residence / settlement / comfort	48	13	14	24	0.06222439	0.2667	1.0	0.7917	1,2,5,6,7,9,13,14,15,18,19,20,21,24,25,27,28,29,30,31,32,33,34,36,37,38,40,43,45,48,50,51,52,53,54,55,56,59,60,63,65,66,67,68,69,71,72,73	ء ب د ء ت ي س ل ق ط و ع ق ر ر ق و م ك و ن ل ب ث م د ن ن ب ء ن ب و ن ع م و ط ء	theme:space_form_boundary/place_location(82.4345); kw:residence(75.661); kw:settlement(72.1599); kw:comfort(52.9349); kw:stay(44.9833); kw:dwelling(40.3171); kw:preparation(37.8305); kw:habitation(37.0293)	ك و ن:B002:المكان والمكانة من الكون → ق و م:B006:مقام وإقامة في موضع
C007	0.8084	space_form_boundary/place_location / residence / settlement / stay	39	12	13	26	0.06113283	0.3377	1.0	0.6538	1,2,5,6,9,13,14,15,19,20,21,24,25,27,28,29,30,33,34,36,37,38,40,43,50,51,52,53,54,55,59,60,63,65,67,68,69,72,73	ء ب د خ ل د د ي ن ر ب ب ع م د ق ر ب ق و م ك و ن ل ب ث م د ن ن ع م و ه ب	theme:space_form_boundary/place_location(108.6637); kw:residence(75.661); kw:settlement(61.8514); kw:stay(59.9777); kw:habitation(49.3724); theme:condition_force_change/stability_endurance(47.709); kw:permanence(41.1882); kw:attachment(37.1238)	د ي ن:B006:مدينة الطاعة → م د ن:B002:الإقامة بالمكان
C008	0.8081	speed / travel / gait / movement_travel/motion	38	16	16	38	0.06182852	0.3167	1.0	0.6842	2,3,5,9,12,13,14,18,19,20,21,22,26,28,29,30,31,32,33,36,38,39,40,44,45,48,49,50,51,53,55,57,62,64,66,68,71,72	ء ت ي ج ن ح خ ض ع ر ج ع ر س ل س ر ح س ع ر س ل ق س ن ن ش ح ح ع ر ض ق ذ ف ل ق ي و ح ي و ك ل ي س ر	kw:speed(102.3487); kw:travel(88.2308); kw:gait(86.1846); theme:movement_travel/motion(60.8321); kw:animal(41.3268); kw:transport(40.6253); kw:flight(37.9386); kw:motion(35.7117)	ر ج ع:B008:رجع الدابة في السير → ء ت ي:B009:رجع يدي الناقة في السير
C009	0.8013	question / grammar / language_communication/grammar_expression / affirmation	58	12	13	15	0.05945205	0.1948	1.0	0.9333	1,2,3,4,5,6,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,46,47,48,50,51,52,53,54,55,56,57,59,62,63,64,66,67,69,70,71,73	ء ل ه ء م م ء ن ي ء ي ي ب ل و ب ل ي خ ر ج ذ و و ر ء ي ق و ل ن ع م ه ا ء	kw:question(124.2477); kw:grammar(63.7919); theme:language_communication/grammar_expression(50.3565); kw:affirmation(48.1671); kw:answer(46.5929); kw:particle(44.6404); kw:inquiry(42.2076); kw:logic(41.1882)	ب ل و:B006:جواب بلى ورد النفي → ب ل ي:B010:بلى رد النفي بإثبات
C010	0.7949	submission / humility / ritual_belief/religion_worship / obedience	43	10	13	21	0.06123302	0.2838	1.0	0.7619	1,2,5,6,8,9,15,16,19,20,21,24,25,27,28,29,30,31,32,33,34,35,36,37,38,40,43,48,50,51,52,53,54,55,59,63,64,66,67,69,71,72,73	ج ن ح خ ش ع خ ض ع د ي ن ط و ع ع ر ف ق ن ت ك ف ر ك و ن م و ت	kw:submission(134.9383); kw:humility(102.6858); theme:ritual_belief/religion_worship(55.4967); kw:obedience(53.1324); kw:abasement(46.5929); kw:compliance(45.7343); kw:devotion(40.0012); kw:religion(32.5067)	ط و ع:B001:الانقياد والطاعة → د ي ن:B001:الطاعة والانقياد
