candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8323	birth / body_health_life/reproduction_birth / pregnancy / reproduction	9	9	9	12	0.06753359	0.3333	1.0	1.0	2,4,5,7,8,10,13,14,24	ج ن ن ج و ع ح م ي س ر ر س ق ي ص ل ي ع ذ ب و ج ه و ض ع	kw:birth(61.873); theme:body_health_life/reproduction_birth(52.1725); kw:pregnancy(38.8817); kw:reproduction(30.5959); kw:delivery(27.4588); kw:womb(26.6675); kw:belly(25.4406); kw:back(25.0116)	و ج ه:B010:الولادة باليدين أولا → و ض ع:B002:إلقاء الحمل بالولادة
C002	0.7871	travel / gait / journey / speed	10	9	11	17	0.05830614	0.3208	1.0	0.8235	1,2,3,8,9,13,14,18,19,25	ء ت ي ء و ب خ ش ع ر ف ع س ر ر س ع ي ن ص ب ن ع م و ض ع	kw:travel(88.2308); kw:gait(36.9363); kw:journey(36.2398); kw:speed(34.1162); kw:transport(30.469); kw:walking(29.9889); kw:lowering(27.9929); kw:camel(27.8)	ر ف ع:B003:رفع السير → و ض ع:B003:حمل الدابة على العدو في السير
C003	0.7844	birth / body_health_life/reproduction_birth / pregnancy / reproduction	10	9	10	11	0.06960284	0.25	1.0	1.0	2,3,4,5,8,10,13,14,23,24	ج ن ن س ر ر س ق ي ص ل ي ع ذ ب ع م ل و ج ه و ض ع و ل ي	kw:birth(61.873); theme:body_health_life/reproduction_birth(52.1725); kw:pregnancy(38.8817); kw:reproduction(30.5959); kw:delivery(27.4588); kw:womb(26.6675); kw:livelihood(25.5168); kw:belly(25.4406)	و ج ه:B010:الولادة باليدين أولا → و ض ع:B002:إلقاء الحمل بالولادة
C004	0.7737	tree / growth / crop / irrigation	14	11	14	22	0.06044779	0.2529	1.0	0.8182	1,4,5,6,10,12,13,15,17,18,19,20,23,25	ء ت ي ء ل ي ج ب ل ج ن ن ر ف ع س ق ي ص ف ف ط ع م ع ي ن ك ف ر ن و ر	kw:tree(67.8912); kw:growth(42.1427); kw:crop(40.3171); kw:irrigation(38.3916); theme:agriculture_food/plant_vegetation(35.0919); kw:fruit(34.8519); kw:plant(30.133); kw:source(28.7797)	ء ت ي:B007:خروج النماء والنتاج → ط ع م:B005:إدراك الثمر وأخذ الطعم
C005	0.7731	flesh / muscle / body_health_life/anatomy / body_health_life/reproduction_birth	14	10	11	11	0.06911856	0.2037	1.0	0.9091	4,5,6,7,10,13,15,16,17,18,19,20,24,25	ء ل ي ب ث ث ج ن ن ج و ع ح م ي س ر ر س ق ي ص ف ف ض ر ع ع ذ ب	kw:flesh(36.9363); kw:muscle(34.884); theme:body_health_life/anatomy(33.411); theme:body_health_life/reproduction_birth(32.1061); kw:womb(26.6675); kw:pregnancy(25.9211); kw:belly(25.4406); kw:disclosure(25.4406)	س ر ر:B001:إخفاء الشيء في الباطن → ب ث ث:B002:إظهار المكتوم من النفس
C006	0.7689	victory / competition / overcoming / conflict_security/conflict	8	11	11	18	0.06021293	0.3273	1.0	0.6667	3,4,6,8,9,10,23,24	ر ض و ر ض ي س ع ي ص ل ي ض ر ع ط ع م ع ل و ع م ل ك ب ر ن ع م و ل ي	kw:victory(97.0093); kw:competition(69.0687); kw:overcoming(51.232); theme:conflict_security/conflict(51.1117); kw:power(43.7032); kw:contest(41.1882); kw:dominance(40.8244); kw:control(33.2078)	ر ض و:B005:راضاني فرضوته غلبة في ذلك → ر ض ي:B002:غلبة راضاني فرضوته
C007	0.7608	music / singing / song / melody	11	9	13	18	0.06025315	0.2535	1.0	0.9444	3,7,11,12,17,18,19,20,23,25,26	ء ل ي ج ر ي ح س ب خ ل ق س م ع غ ن ي ل غ و ن ص ب و ل ي	kw:music(69.9823); kw:singing(53.6648); kw:song(51.232); kw:melody(50.3071); kw:voice(37.4165); kw:provision(34.002); kw:worthiness(33.5381); kw:adequacy(31.0619)	غ ن ي:B002:الغَناء والكفاية → ح س ب:B003:الكفاية والإغناء
C008	0.7606	victory / competition / overcoming / conflict_security/conflict	8	10	11	17	0.06131263	0.3148	1.0	0.7059	6,9,10,11,14,20,23,24	ء ر ض ر ض و ر ض ي س ع ي ض ر ع ع ل و ك ب ر ك و ب ل غ و و ل ي	kw:victory(97.0093); kw:competition(57.5572); kw:overcoming(51.232); theme:conflict_security/conflict(51.1117); kw:power(43.7032); kw:contest(41.1882); kw:dominance(40.8244); kw:control(33.2078)	ر ض و:B005:راضاني فرضوته غلبة في ذلك → ر ض ي:B002:غلبة راضاني فرضوته
C009	0.7598	cushion / pillow / pad / flesh	15	11	11	10	0.06193195	0.1818	1.0	0.9	2,3,4,6,8,10,15,16,17,18,19,20,23,25,26	ء ب ل ء ل ي ح س ب ح م ي ز ر ب ض ر ع ع ل و ع م ل ن م ر ق و ج ه و ل ي	kw:cushion(61.531); kw:pillow(51.232); kw:pad(46.5929); kw:flesh(36.9363); kw:muscle(34.884); theme:body_health_life/anatomy(33.411); kw:furniture(29.3388); kw:comfort(26.4674)	ح س ب:B008:المحسبة والوسادة → ن م ر ق:B001:وسادة صغيرة أو ممهد فوق الرحل
C010	0.7551	reputation / honor / travel / praise	14	13	17	27	0.06709561	0.2061	1.0	0.7778	2,3,6,7,9,10,11,13,14,18,19,21,24,26	ح س ب خ ش ع ذ ك ر ر ف ع س ع ي س م ع س م ن س م و ط ع م ع ل و ك ب ر ن ص ب و ض ع	kw:reputation(96.4219); kw:honor(91.765); kw:travel(44.1154); kw:praise(41.7788); kw:rank(38.6317); kw:nobility(38.5105); kw:speed(34.1162); kw:eminence(33.5381)	ر ف ع:B003:رفع السير → و ض ع:B003:حمل الدابة على العدو في السير
C011	0.7546	music / singing / sound / song	8	7	14	24	0.06011995	0.3243	1.0	0.9167	3,7,11,13,18,19,23,26	ح س ب ر ف ع س م ع غ ن ي ك ف ر ل غ و ن ص ب	kw:music(69.9823); kw:singing(53.6648); kw:sound(51.3748); kw:song(51.232); kw:melody(50.3071); kw:grammar(38.2751); kw:voice(37.4165); kw:marriage(34.0588)	غ ن ي:B002:الغَناء والكفاية → ح س ب:B003:الكفاية والإغناء
C012	0.7534	honor / hierarchy / nobility / reputation	14	13	15	21	0.06599756	0.2039	1.0	0.7619	2,3,5,6,8,10,12,13,14,18,19,21,24,25	ء و ب ج ب ل ذ ك ر ر ف ع س ر ر س م و ض ر ع ع ل و ع م ل ع ي ن ك ب ر و ج ه و ض ع	kw:honor(103.2356); kw:hierarchy(65.1911); kw:nobility(64.1841); kw:reputation(60.2637); kw:rank(51.5089); kw:eminence(50.3071); kw:dignity(44.6404); kw:ascent(39.4154)	ع ل و:B002:الرفعة والشرف → ر ف ع:B002:علو القدر
C013	0.7522	honor / nobility / reputation / rank	15	13	17	29	0.06246625	0.2214	1.0	0.6897	2,3,4,5,8,9,10,12,13,17,18,19,21,24,26	ج ب ل ح س ب خ ل ق ذ ك ر ر ف ع س ع ي س م و ص ل ي ع ل و ع ي ن ك ب ر ن ص ب و ج ه	kw:honor(114.7062); kw:nobility(77.0209); kw:reputation(72.3164); kw:rank(51.5089); kw:eminence(50.3071); kw:virtue(49.8887); kw:dignity(44.6404); kw:hierarchy(43.4607)	ع ل و:B003:العظمة والتجبر → ك ب ر:B006:العظمة والكبرياء
C014	0.7512	elevation / height / sky / ground	13	13	17	35	0.0601231	0.2672	0.9429	0.6571	2,3,8,10,13,14,15,17,18,19,20,22,24	ء ر ض خ ش ع خ ل ق ر ف ع س ط ح س ط ر س م و ص ف ف ع ذ ب ع ل و ن ص ب و ج ه و ض ع	kw:elevation(58.9962); kw:height(37.0293); kw:sky(35.9198); kw:ground(35.6904); theme:language_communication/writing_text(35.2952); kw:overhead(34.884); kw:surface(33.6716); kw:row(33.004)	ع ل و:B001:السمو والارتفاع → س م و:B001:العلو والارتفاع
C015	0.7508	honor / reputation / nobility / praise	13	12	17	28	0.06430672	0.2171	1.0	0.7857	1,2,4,8,9,10,11,13,14,18,21,24,26	ح د ث ح س ب ذ ك ر ر ف ع س ع ي س م ع س م و ص ل ي ع ل و ك ب ر و ج ه و ض ع	kw:honor(126.1769); kw:reputation(120.5273); kw:nobility(64.1841); kw:praise(55.7051); kw:rank(51.5089); kw:dignity(44.6404); kw:hierarchy(43.4607); kw:communication(43.0941)	س م ع:B005:الصيت والشيوع بين الناس → ذ ك ر:B007:ذكر المرء شرف وصيت
C016	0.7506	space / height / sky / elevation	12	11	17	34	0.06058901	0.2764	0.9706	0.7059	2,5,8,10,12,13,14,17,18,20,23,24	ء ر ض خ ل ق ر ف ع س ط ح س م و ع ذ ب ع ل و ع ي ن و ج ه و ض ع و ل ي	kw:space(42.0421); kw:height(37.0293); kw:sky(35.9198); kw:elevation(35.3977); kw:overhead(34.884); kw:top(29.7602); kw:rise(28.9576); kw:ascent(26.2769)	ع ل و:B001:السمو والارتفاع → س م و:B001:العلو والارتفاع
C017	0.7494	birth / reproduction / copulation / union	10	9	10	11	0.05653213	0.25	1.0	0.9091	1,2,4,8,10,13,14,17,18,24	خ ل ق ر ف ع ع ل و غ ش و غ ش ي ك ب ر ن و ر و ج ه و ض ع	kw:birth(37.1238); kw:reproduction(30.5959); kw:copulation(28.4462); kw:union(27.8525); kw:delivery(27.4588); kw:intercourse(25.8369); kw:emergence(24.9444); kw:woman(23.4581)	غ ش و:B004:غشيان المرأة كناية عن الجماع → غ ش ي:B004:غشيان المرأة
C018	0.7491	honor / humility / reputation / hierarchy	13	13	17	27	0.06756751	0.2061	1.0	0.7778	2,6,8,10,11,13,14,18,19,21,23,24,26	ج ب ل ح س ب خ ش ع ذ ك ر ر ف ع س م ع س م و ض ر ع ع ل و ك ب ر ك ف ر و ج ه و ض ع	kw:honor(114.7062); kw:humility(73.347); kw:reputation(72.3164); kw:hierarchy(54.3259); kw:rank(51.5089); kw:nobility(51.3473); kw:eminence(50.3071); kw:dignity(44.6404)	خ ش ع:B001:تطامن وخضوع → ض ر ع:B002:الضراعة والخضوع
C019	0.7479	weather / height / sky / rain	12	10	17	31	0.0616667	0.248	1.0	0.7419	1,2,4,5,8,10,12,13,18,20,23,24	ء ت ي ء ر ض ح م ي ر ف ع س م و ع ذ ب ع ل و ع ي ن و ج ه و ل ي	kw:weather(37.9455); kw:height(37.0293); kw:sky(35.9198); kw:rain(35.5423); kw:elevation(35.3977); kw:overhead(34.884); kw:space(31.5315); kw:shower(29.1436)	ع ل و:B001:السمو والارتفاع → س م و:B001:العلو والارتفاع
C020	0.7474	honor / elevation / reputation / rank	9	8	17	38	0.06219416	0.3276	0.9474	0.6316	3,10,13,14,18,19,20,21,24	ذ ك ر ر ف ع س ط ح س م و ع ل و ك ب ر ن ص ب و ض ع	kw:honor(80.2944); kw:elevation(58.9962); kw:reputation(48.2109); kw:rank(38.6317); kw:grammar(38.2751); kw:height(37.0293); kw:eminence(33.5381); kw:inflection(33.004)	ع ل و:B001:السمو والارتفاع → س م و:B001:العلو والارتفاع
C021	0.7457	blow / sword / arrival / approach	6	8	17	37	0.0642169	0.3333	1.0	0.6757	1,2,8,10,21,22	ء ت ي ج ن ن ح د ث ذ ك ر س ط ر غ ش و غ ش ي و ج ه	kw:blow(51.0335); kw:sword(39.0107); kw:arrival(37.0293); kw:approach(36.9363); kw:swoon(35.7766); kw:unconsciousness(35.7766); kw:coming(33.5381); kw:concealment(32.7774)	غ ش و:B001:غطاء يعلو الشيء ويستره → غ ش ي:B001:الستر والتغطية
C022	0.7452	administration / law_governance/authority_governance / governance / livelihood	16	11	17	31	0.06089563	0.246	0.871	0.6452	1,2,3,6,8,9,12,13,17,18,19,20,23,24,25,26	ء ت ي ء ل ي ج ر ي ح س ب ر ف ع س ع ي ط ع م ع م ل ك ب ر و ج ه و ل ي	kw:administration(71.9494); theme:law_governance/authority_governance(68.2352); kw:governance(56.2995); kw:livelihood(51.0335); kw:office(47.0731); kw:taxation(30.4895); kw:economy(29.9286); kw:work(29.7602)	ع م ل:B003:ولاية العمل والقيام عليه → س ع ي:B003:ولاية وسعاية على القوم
