family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000051:B002	ء م ر	B002	19	الطلب والإلزام
F001	core	quranic:root_000434:B001	خ ل ق	B001	7	تقدير الشيء وقياسه
F001	core	quranic:root_000434:B002	خ ل ق	B002	7	إبداع الخلق وإيجاده
F001	core	quranic:root_000434:B004	خ ل ق	B004	7	السجية والطبيعة الباطنة
F001	core	quranic:root_000504:B001	د ي ن	B001	9,15,17,18	الطاعة والانقياد
F001	core	quranic:root_000831:B002	ش ي ء	B002	8,19	المشيئة المتعلّقة بالشيء
F001	core	quranic:root_000832:B002	ش ي ء	B002	8,19	تشويه الخلق والوجه
F001	core	quranic:root_000831:B004	ش ي ء	B004	8,19	تشويه الخلق وقبحه
F001	core	quranic:root_000991:B005	ع د ل	B005	7	إقامة الشيء واعتداله
F001	core	quranic:root_001117:B006	غ ي ب	B006	16	الغيب شك
F001	core	quranic:root_001165:B002	ف ط ر	B002	1	إيجاد وابتداء
F001	core	quranic:root_001167:B001	ف ع ل	B001	12	إحداث عمل
F001	core	quranic:root_001207:B002	ق د م	B002	5	سابقة ومنزلة متقدمة
F001	core	quranic:root_001525:B012	ن ع م	B012	13	المشي على القدم وابتذالها
F001	optional	quranic:root_000047:B001	ء ل ه	B001	19	التعبد والمعبود
F001	optional	quranic:root_000104:B002	ب ر ر	B002	13	خير وطاعة متسعة
F001	optional	quranic:root_000225:B005	ج ح م	B005	14	قلة الحياء
F001	optional	quranic:root_000342:B001	ح ف ظ	B001	10	مراعاة الشيء وحراسته
F001	optional	quranic:root_000532:B002	ر ب ب	B002	6	إصلاح وتربية وإتمام
F001	optional	quranic:root_000766:B001	س و ي	B001	7	مساواة ومعادلة بين شيئين
F001	optional	quranic:root_000766:B002	س و ي	B002	7	استقامة وتمام في الذات
F001	optional	quranic:root_000832:B001	ش ي ء	B001	8,19	المشيئة
F001	optional	quranic:root_000880:B001	ص ل ي	B001	15	الصلاة عبادة لازمة
F001	optional	quranic:root_000991:B008	ع د ل	B008	7	المعادلة بين أمرين
F001	optional	quranic:root_001040:B002	ع ل م	B002	5,12	أثر يميز الشيء ويهدي إليه
F001	optional	quranic:root_001078:B001	غ ر ر	B001	6	أثر الكسر والطي الظاهر
F001	optional	quranic:root_001165:B001	ف ط ر	B001	1	فتح وانشقاق
F001	optional	quranic:root_001283:B001	ك ت ب	B001	11	ضم شيء إلى شيء
F001	optional	quranic:root_001331:B005	ك و ك ب	B005	2	معظم الشيء
F001	optional	quranic:root_001533:B012	ن ف س	B012	5,19	عين الشيء وذاته
F001	optional	quranic:root_001533:B014	ن ف س	B014	5,19	قوة النفس وخلقها
F001	optional	quranic:root_001700:B003	ي و م	B003	15,17,18,19	كائنة اليوم وشدته
F002	core	quranic:root_000047:B001	ء ل ه	B001	19	التعبد والمعبود
F002	core	quranic:root_000051:B001	ء م ر	B001	19	الشأن والحال
F002	core	quranic:root_000104:B002	ب ر ر	B002	13	خير وطاعة متسعة
F002	core	quranic:root_000342:B003	ح ف ظ	B003	10	ملازمة الأمر والمواظبة عليه
F002	core	quranic:root_000434:B004	خ ل ق	B004	7	السجية والطبيعة الباطنة
F002	core	quranic:root_000504:B001	د ي ن	B001	9,15,17,18	الطاعة والانقياد
F002	core	quranic:root_000504:B005	د ي ن	B005	9,15,17,18	العادة والشأن
F002	core	quranic:root_000880:B001	ص ل ي	B001	15	الصلاة عبادة لازمة
F002	core	quranic:root_000880:B002	ص ل ي	B002	15	الدعاء والبركة والرحمة
F002	optional	quranic:root_000152:B002	ب ل ل	B002	9	ندى الخير والصلة
F002	optional	quranic:root_000504:B004	د ي ن	B004	9,15,17,18	الإذلال والملك
F002	optional	quranic:root_000880:B008	ص ل ي	B008	15	الصلوات مواضع عبادة
F002	optional	quranic:root_000891:B003	ص و ر	B003	8	الصورة والهيئة المصورة
F002	optional	quranic:root_001165:B002	ف ط ر	B002	1	إيجاد وابتداء
F002	optional	quranic:root_001167:B002	ف ع ل	B002	12	فَعال الخلق
F002	optional	quranic:root_001444:B005	م ل ك	B005	19	مِلاك الأمر وعِماده
F002	optional	quranic:root_001533:B014	ن ف س	B014	5,19	قوة النفس وخلقها
F002	rare	quranic:root_000051:B005	ء م ر	B005	19	العلامة والموعد
F002	rare	quranic:root_000104:B003	ب ر ر	B003	13	صلة وإحسان ضد العقوق
F002	rare	quranic:root_000152:B006	ب ل ل	B006	9	بِلّة اللسان
F002	rare	quranic:root_000342:B006	ح ف ظ	B006	10	صون الحرم والعهد والعفة
F002	rare	quranic:root_000434:B005	خ ل ق	B005	7	الجدارة والتهيؤ للشيء
F002	rare	quranic:root_000434:B011	خ ل ق	B011	7	نقرة أو بئر تمسك الماء
F002	rare	quranic:root_000473:B003	د ر ي	B003	17,18	الختل والاستتار للصيد
F002	rare	quranic:root_000504:B002	د ي ن	B002	9,15,17,18	الحساب والجزاء
F002	rare	quranic:root_000504:B006	د ي ن	B006	9,15,17,18	مدينة الطاعة
F002	rare	quranic:root_000532:B003	ر ب ب	B003	6	علم رباني
F002	rare	quranic:root_000532:B011	ر ب ب	B011	6	ربابة عهد وميثاق
F002	rare	quranic:root_000532:B016	ر ب ب	B016	6	رُبَى حاجة وعقدة ونعمة
F002	rare	quranic:root_000589:B006	ر ك ب	B006	8	الرُّكْب موضع العانة
F002	rare	quranic:root_000745:B006	س م و	B006	1	الخروج للصيد
F002	rare	quranic:root_000831:B001	ش ي ء	B001	8,19	الشيء المعلوم المخبر عنه
F002	rare	quranic:root_000831:B008	ش ي ء	B008	8,19	صغار النخل
F002	rare	quranic:root_000991:B001	ع د ل	B001	7	العدل في الحكم والسيرة
F002	rare	quranic:root_000991:B003	ع د ل	B003	7	العِدل فدية وقيمة
F002	rare	quranic:root_001040:B002	ع ل م	B002	5,12	أثر يميز الشيء ويهدي إليه
