left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P3175	P4800	0.655169	0.594217	0.646225	0.727039	0.888889	0.777778	0.75	mutual_knn
P0641	P4606	0.654623	0.607094	0.644657	0.724673	0.833333	0.777778	0.75	mutual_knn
P4412	P5523	0.652752	0.617364	0.620203	0.578672	1.0	0.777778	0.75	mutual_knn
P1983	P4511	0.652583	0.566682	0.591108	0.906888	1.0	0.777778	0.75	mutual_knn
P1271	P2918	0.648564	0.569986	0.597575	0.891689	0.9375	0.777778	0.75	mutual_knn
P0992	P2577	0.644768	0.591272	0.631281	0.753944	0.823529	0.777778	0.75	mutual_knn
P0840	P3726	0.6444	0.598901	0.615461	0.594828	1.0	0.777778	0.75	mutual_knn
P13392	P8776	0.643579	0.57509	0.596151	0.838279	0.923077	0.8	0.75	mutual_knn
P2445	P3969	0.643423	0.579735	0.590887	0.757322	1.0	0.777778	0.75	mutual_knn
P0775	P3796	0.642771	0.577776	0.601839	0.721276	1.0	0.777778	0.75	mutual_knn
P0107	P1960	0.642223	0.55151	0.5792	0.913229	1.0	0.777778	0.75	mutual_knn
P0208	P3496	0.641981	0.55606	0.580055	0.887343	1.0	0.777778	0.75	mutual_knn
P1120	P3417	0.641917	0.547649	0.604194	0.898894	0.941176	0.777778	0.75	mutual_knn
P11498	P8329	0.641911	0.536508	0.618992	0.838354	1.0	0.8	0.75	mutual_knn
P1509	P2031	0.641568	0.575425	0.593625	0.748576	1.0	0.777778	0.75	mutual_knn
P1611	P4357	0.640578	0.548749	0.599385	0.909991	0.928571	0.777778	0.75	mutual_knn
P0097	P2678	0.639582	0.589433	0.628336	0.720669	0.823529	0.777778	0.75	mutual_knn
P2299	P3547	0.638869	0.556417	0.594209	0.888408	0.916667	0.777778	0.75	mutual_knn
P2123	P3663	0.638807	0.573189	0.612454	0.736563	0.928571	0.777778	0.75	mutual_knn
P2507	P3715	0.6386	0.570628	0.589508	0.754894	1.0	0.777778	0.75	mutual_knn
P1971	P3726	0.638163	0.591108	0.605153	0.603612	1.0	0.777778	0.75	mutual_knn
P0693	P3297	0.637374	0.56387	0.600938	0.733044	1.0	0.777778	0.75	mutual_knn
P1144	P2031	0.637111	0.548959	0.568831	0.909887	1.0	0.777778	0.75	mutual_knn
P1547	P3320	0.637073	0.572806	0.587398	0.737211	1.0	0.777778	0.75	mutual_knn
P3153	P4581	0.636903	0.56898	0.591146	0.739607	1.0	0.777778	0.75	mutual_knn
P7392	P9709	0.636596	0.603806	0.61255	0.56373	0.941176	0.8	0.75	mutual_knn
P0165	P0402	0.636272	0.567209	0.612029	0.727004	0.941176	0.777778	0.75	mutual_knn
P0085	P2793	0.636211	0.577459	0.604257	0.707474	0.941176	0.777778	0.75	mutual_knn
P0324	P2918	0.636178	0.56412	0.594127	0.743793	1.0	0.777778	0.75	mutual_knn
