morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s066-a000-w001-01	w-s066-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s066-a000-w001-02	w-s066-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s066-a000-w002-01	w-s066-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s066-a000-w003-01	w-s066-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s066-a000-w003-02	w-s066-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s066-a000-w004-01	w-s066-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s066-a000-w004-02	w-s066-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s066-a001-w001-01	w-s066-a001-w001	66:1:1:1	1	يَٰٓ					VOC	PREFIX	PREFIX|ya+								
m-w-s066-a001-w001-02	w-s066-a001-w001	66:1:1:2	2	أَيُّهَا	أَيُّهَا	أَيُّهَا			N	STEM	STEM|POS:N|LEM:>ay~uhaA|NOM								NOM
m-w-s066-a001-w002-01	w-s066-a001-w002	66:1:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s066-a001-w002-02	w-s066-a001-w002	66:1:2:2	2	نَّبِىُّ	نَّبِىُّ	نَّبِىّ	ن ب ء	نبء	N	STEM	STEM|POS:N|LEM:n~abiY~|ROOT:nbA|M|NOM								NOM
m-w-s066-a001-w003-01	w-s066-a001-w003	66:1:3:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s066-a001-w003-02	w-s066-a001-w003	66:1:3:2	2	مَ	مَ	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA								
m-w-s066-a001-w004-01	w-s066-a001-w004	66:1:4:1	1	تُحَرِّمُ	تُحَرِّمُ	حَرَّمَ	ح ر م	حرم	V	STEM	STEM|POS:V|IMPF|(II)|LEM:Har~ama|ROOT:Hrm|2MS	IMPF			II	2	M	singular	
m-w-s066-a001-w005-01	w-s066-a001-w005	66:1:5:1	1	مَآ	مَآ	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s066-a001-w006-01	w-s066-a001-w006	66:1:6:1	1	أَحَلَّ	أَحَلَّ	أَحَلَّ	ح ل ل	حلل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aHal~a|ROOT:Hll|3MS	PERF			IV	3	M	singular	
m-w-s066-a001-w007-01	w-s066-a001-w007	66:1:7:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s066-a001-w008-01	w-s066-a001-w008	66:1:8:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s066-a001-w008-02	w-s066-a001-w008	66:1:8:2	2	كَ	كَ				PRON	STEM	STEM|POS:PRON|2MS					2	M	singular	
m-w-s066-a001-w009-01	w-s066-a001-w009	66:1:9:1	1	تَبْتَغِى	تَبْتَغِى	ٱبْتَغَىٰ	ب غ ي	بغي	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{botagaY`|ROOT:bgy|2MS	IMPF			VIII	2	M	singular	
m-w-s066-a001-w010-01	w-s066-a001-w010	66:1:10:1	1	مَرْضَاتَ	مَرْضَاتَ	مَرْضَات	ر ض و	رضو	N	STEM	STEM|POS:N|VN|LEM:maroDaAt|ROOT:rDw|FS|ACC						F	singular	ACC
m-w-s066-a001-w011-01	w-s066-a001-w011	66:1:11:1	1	أَزْوَٰجِ	أَزْوَٰجِ	زَوْج	ز و ج	زوج	N	STEM	STEM|POS:N|LEM:zawoj|ROOT:zwj|MP|GEN						M	plural	GEN
m-w-s066-a001-w011-02	w-s066-a001-w011	66:1:11:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s066-a001-w012-01	w-s066-a001-w012	66:1:12:1	1	وَ					REM	PREFIX	PREFIX|w:REM+								
