family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000233:B006	ج ر ح	B006	21	جارحة المال والنتاج
F001	core	quranic:root_000259:B007	ج م ع	B007	13,26	حال المرأة أو الأنثى التي بقي حملها أو عذرها معها
F001	core	quranic:root_000383:B011	ح ي ي	B011	5,21,24,26,35	الحياء العضو المستور
F001	core	quranic:root_000493:B004	د ن و	B004	24,35	قرب النتاج
F001	core	quranic:root_000531:B010	ر ء ي	B010	23,28	ظهور حمل الناقة أو الشاة
F001	core	quranic:root_000544:B013	ر ج ع	B013	15	راجع الناقة وحملها
F001	core	quranic:root_000548:B005	ر ج و	B005	14	الحامل تدنو ولادتها
F001	core	quranic:root_000552:B003	ر ح م	B003	20,30	رَحِم الأنثى
F001	core	quranic:root_000552:B004	ر ح م	B004	20,30	وجع الرَّحِم بعد الولادة
F001	core	quranic:root_000969:B009	ظ ن ن	B009	24,32	امرأة يرجى ولدها
F001	core	quranic:root_000994:B009	ع ذ ب	B009	8,9,10,11	العذابة والرحم والخرج بعد الولد
F001	core	quranic:root_001454:B005	م و ت	B005	5,21,24,26	موت الولد للوالد أو الناقة
F001	core	quranic:root_001533:B005	ن ف س	B005	15,22	خروج الولد ودم النفاس
F001	core	quranic:root_001642:B007	و ر ي	B007	10	ولد الولد يأتي من وراء الابن
F001	optional	quranic:root_000051:B009	ء م ر	B009	12,17,18	ولد الضأن الصغير
F001	optional	quranic:root_000053:B001	ء م م	B001	28	الأم الوالدة والمربية
F001	optional	quranic:root_000086:B007	ب ح ر	B007	12	العمق والحمرة الخالصة
F001	optional	quranic:root_000156:B007	ب ن ي	B007	16	البُنُوَّة والنسب وما ينسب إلى منشأ
F001	optional	quranic:root_000170:B012	ب ي ن	B012	17,25,30	طلاق يقطع الرجعة
F001	optional	quranic:root_000175:B007	ت ب ع	B007	18	ولد البقرة التابع لها
F001	optional	quranic:root_000186:B006	ت ل و	B006	6,8,25,31	ولد يتلو أمه
F001	optional	quranic:root_000240:B004	ج ر ي	B004	12	الجارية من النساء وصباها
F001	optional	quranic:root_000347:B008	ح ق ق	B008	6,22,29,32	ناقة بلغت حق الحمل والانتفاع
F001	optional	quranic:root_000383:B004	ح ي ي	B004	5,21,24,26,35	الحية من جنس الحياة
F001	optional	quranic:root_000400:B008	خ ر ج	B008	35	خروج الخلقة عن نوعها
F001	optional	quranic:root_000464:B002	د خ ل	B002	30	الإفضاء الزوجي
F001	optional	quranic:root_000516:B001	ذ ك ر	B001	23	الذكر خلاف الأنثى
F001	optional	quranic:root_000531:B007	ر ء ي	B007	23,28	ترية الحيض
F001	optional	quranic:root_000532:B005	ر ب ب	B005	11,15,17,30,36	ربيب وربيبة ورابة
F001	optional	quranic:root_000544:B004	ر ج ع	B004	15	رجعة المرأة في النكاح والأهل
F001	optional	quranic:root_000552:B002	ر ح م	B002	20,30	الرَّحِم والقرابة
F001	optional	quranic:root_000755:B004	س و ء	B004	15,21,33	السوأة المستورة
F001	optional	quranic:root_000810:B006	ش ك ر	B006	12	كناية الفرج والنكاح
F001	optional	quranic:root_000977:B002	ع ت ب	B002	35	عتبة يكنى بها عن المرأة
F001	optional	quranic:root_001029:B003	ع ظ م	B003	10	مستغلظ العضو
F001	optional	quranic:root_001248:B009	ق ل ب	B009	23	الحية البيضاء المشبهة بالقلب
F001	optional	quranic:root_001372:B003	ل ق ي	B003	34	سرعة اللقاح
F002	core	quranic:root_000018:B008	ء خ ذ	B008	9,10,23,35	أخذ القمر في منازله
F002	core	quranic:root_000766:B012	س و ي	B012	21	ليلة استواء القمر
F002	core	quranic:root_000860:B008	ص ر ف	B008	5	الصرفة نجم وانصراف فصل
F002	core	quranic:root_001096:B006	غ ف ر	B006	14	منزل قمري من ثلاثة أنجم
F002	core	quranic:root_001177:B002	ف ل ك	B002	12	فلك السماء ومجرى الكواكب
F002	core	quranic:root_001248:B010	ق ل ب	B010	23	قلب العقرب النجم
F002	core	quranic:root_001315:B005	ك ل ل	B005	7,22,28	الإكليل وما يحيط
F002	core	quranic:root_001492:B003	ن ز ل	B003	2,5	المنزل والمنزلة
F002	optional	quranic:root_000041:B001	ء ف ك	B001	7	قلب الشيء وصرفه عن وجهته
F002	optional	quranic:root_000239:B010	ج ر م	B010	31	الحر والبلد الحار
F002	optional	quranic:root_000433:B006	خ ل ف	B006	5,17	يتعاقبان فيأتي هذا بعد ذاك
F002	optional	quranic:root_000494:B002	د ه ر	B002	24	الدهر زمنا ممتدا
F002	optional	quranic:root_000494:B004	د ه ر	B004	24	نزول النازلة
F002	optional	quranic:root_000531:B004	ر ء ي	B004	23,28	تراء وتواجه
F002	optional	quranic:root_000532:B007	ر ب ب	B007	11,15,17,30,36	لزوم وإقامة ودوام
F002	optional	quranic:root_000745:B004	س م و	B004	3,5,13,22,27,36,37	السماء وما علا فأظل
F002	optional	quranic:root_000755:B004	س و ء	B004	15,21,33	السوأة المستورة
F002	optional	quranic:root_000760:B005	س و ع	B005	27,32	المذي والسوعاء
F002	optional	quranic:root_000810:B005	ش ك ر	B005	12	اشتداد الوقوع والهيجان
F002	optional	quranic:root_000856:B003	ص ر ر	B003	8	الصر من شدة البرد والحر
F002	optional	quranic:root_001078:B005	غ ر ر	B005	35	أول الشيء وبدايته
F002	optional	quranic:root_001110:B004	غ ن ي	B004	10,19	الغنى بالمكان
F002	optional	quranic:root_001248:B005	ق ل ب	B005	23	الانصراف والمصير
F002	optional	quranic:root_001273:B006	ق و م	B006	4,5,13,14,17,20,26,27,31	مقام وإقامة في موضع
F002	optional	quranic:root_001273:B014	ق و م	B014	4,5,13,14,17,20,26,27,31	مقاومة ومنازلة
F002	optional	quranic:root_001273:B017	ق و م	B017	4,5,13,14,17,20,26,27,31	انتصاف النهار وقائم الظهيرة
F002	optional	quranic:root_001307:B001	ك ف ر	B001	11,31	ستر وتغطية
F002	optional	quranic:root_001332:B002	ك و ن	B002	14,17,25,28,29,31,33	المكان والمكانة من الكون
F002	optional	quranic:root_001392:B001	ل ي ل	B001	5	الليل خلاف النهار وظلمته
F002	optional	quranic:root_001392:B003	ل ي ل	B003	5	الليلة القريبة من اليوم
F002	optional	quranic:root_001533:B015	ن ف س	B015	15,22	سعة ومسافة ومهلة
F002	optional	quranic:root_001559:B002	ن ه ر	B002	5	انفتاح النهار بالضياء
F002	optional	quranic:root_001609:B006	ه و ي	B006	18,23	هُوِيّ من الزمان أو الليل
F002	optional	quranic:root_001662:B003	و ع د	B003	32	موعد يحد الوعد بزمان أو مكان
F002	optional	quranic:root_001700:B001	ي و م	B001	14,17,26,27,28,34,35	وقت النهار المحدود
F003	core	quranic:root_000009:B001	ء ت ي	B001	16,17,25	الإتيان والمجيء
F003	core	quranic:root_000009:B003	ء ت ي	B003	16,17,25	مأتى الأمر وتهيؤه
F003	core	quranic:root_000009:B005	ء ت ي	B005	16,17,25	السيل الآتي من غير البلد
F003	core	quranic:root_000025:B004	ء ر ض	B004	3,5,13,22,27,36,37	ابن الأرض الغريب
F003	core	quranic:root_000025:B006	ء ر ض	B006	3,5,13,22,27,36,37	لزوم الأرض والتثاقل إليها
F003	core	quranic:root_000041:B005	ء ف ك	B005	7	أرض مأفوكة صرف عنها المطر
F003	core	quranic:root_000086:B005	ب ح ر	B005	12	الظهور في الفضاء
F003	core	quranic:root_000121:B007	ب ص ر	B007	20,23	حجارة بصرة رخوة
F003	core	quranic:root_000741:B014	س م ع	B014	8,23	بين سمع الأرض وبصرها
F003	core	quranic:root_001008:B007	ع ز ز	B007	2,37	صلابة الأرض وتماسك الشيء
F003	core	quranic:root_001454:B003	م و ت	B003	5,21,24,26	أرض موات ومتاع لا روح فيه
F003	core	quranic:root_001464:B001	ن ب ء	B001	16	الإتيان من مكان إلى مكان
F003	core	quranic:root_001510:B003	ن ص ر	B003	34	إتيان البلد
F003	optional	quranic:root_000009:B006	ء ت ي	B006	16,17,25	الغريب الداخل في غير قومه
F003	optional	quranic:root_000059:B006	ء ن س	B006	20,26	ابن الإنس للنفس والصفوة
F003	optional	quranic:root_000074:B001	ء ي ي	B001	3,4,5,6,8,9,11,13,25,31,35	تمهل وانتظار
F003	optional	quranic:root_000156:B007	ب ن ي	B007	16	البُنُوَّة والنسب وما ينسب إلى منشأ
F003	optional	quranic:root_000170:B007	ب ي ن	B007	17,25,30	قطعة أرض تمتد في النظر
F003	optional	quranic:root_000355:B002	ح م د	B002	36	وجود الشيء محمودا
F003	optional	quranic:root_000478:B008	د ع و	B008	28	خلو الدار من داع
F003	optional	quranic:root_000532:B007	ر ب ب	B007	11,15,17,30,36	لزوم وإقامة ودوام
F003	optional	quranic:root_000745:B006	س م و	B006	3,5,13,22,27,36,37	الخروج للصيد
F003	optional	quranic:root_000766:B009	س و ي	B009	21	السِيّ واسع أملس من الأرض
F003	optional	quranic:root_001464:B007	ن ب ء	B007	16	الطريق الواضح والأرض السهلة
F003	optional	quranic:root_001596:B005	ه ل ك	B005	24	أرض هلكين لا غيث فيها
F003	optional	quranic:root_001642:B007	و ر ي	B007	10	ولد الولد يأتي من وراء الابن
F004	core	quranic:root_000009:B010	ء ت ي	B010	16,17,25	الميتاء طريق ومحاذاة
F004	core	quranic:root_000295:B002	ح ج ج	B002	25	الطريق المقصود الواضح
F004	core	quranic:root_001046:B011	ع م ل	B011	15,21,28,29,30,33	الطريق المعمل
F004	core	quranic:root_001444:B006	م ل ك	B006	27	مَلَك الطريق والوادي
F004	core	quranic:root_001464:B007	ن ب ء	B007	16	الطريق الواضح والأرض السهلة
F004	core	quranic:root_001470:B005	ن ب و	B005	16	الطريق والطريق الهادي
F004	core	quranic:root_001583:B001	ه د ي	B001	11,20,23	دلالة بلطف إلى الطريق والحق
F004	optional	quranic:root_000009:B007	ء ت ي	B007	16,17,25	خروج النماء والنتاج
F004	optional	quranic:root_000053:B005	ء م م	B005	28	الأمة دينا وطريقة
F004	optional	quranic:root_000053:B012	ء م م	B012	28	القصد والتوجه والتيمم
F004	optional	quranic:root_000156:B008	ب ن ي	B008	16	تسميات الابن والبنت للأشياء المتفرعة أو الصغيرة
F004	optional	quranic:root_000433:B012	خ ل ف	B012	5,17	مسلك أو ناحية يفضي من ضيق إلى سعة
F004	optional	quranic:root_000457:B005	د ب ب	B005	4	الدبة طريقة وسجية
F004	optional	quranic:root_000789:B004	ش ر ع	B004	18	إمداد موجه
F004	optional	quranic:root_000913:B001	ض ل ل	B001	23	الضلال عن الهدى والقصد
F004	optional	quranic:root_001046:B002	ع م ل	B002	15,21,28,29,30,33	إعمال الشيء واستعماله
F004	optional	quranic:root_001273:B008	ق و م	B008	4,5,13,14,17,20,26,27,31	استقامة واعتدال واستواء
F004	optional	quranic:root_001596:B009	ه ل ك	B009	24	استهلاك الجهد واستفراغه
F004	rare	quranic:root_000018:B009	ء خ ذ	B009	9,10,23,35	الأخذ بالسيرة والشكل
F004	rare	quranic:root_000025:B004	ء ر ض	B004	3,5,13,22,27,36,37	ابن الأرض الغريب
F004	rare	quranic:root_000076:B010	ء ل ي	B010	15,26,28	الاجتهاد وبذل الجهد
F004	rare	quranic:root_000051:B004	ء م ر	B004	12,17,18	النماء والبركة
F004	rare	quranic:root_000051:B005	ء م ر	B005	12,17,18	العلامة والموعد
F004	rare	quranic:root_000051:B011	ء م ر	B011	12,17,18	تسليح القناة بسنان
F004	rare	quranic:root_000156:B002	ب ن ي	B002	16	البِنْية والهيئة المركبة
F004	rare	quranic:root_000170:B004	ب ي ن	B004	17,25,30	ظهور الشيء وانكشافه
F004	rare	quranic:root_000240:B002	ج ر ي	B002	12	العادة والطريقة الجارية
F004	rare	quranic:root_000248:B006	ج ع ل	B006	18,21,23	النخل الصغار أو القصار
F004	rare	quranic:root_000259:B011	ج م ع	B011	13,26	نخل دقل اجتمع من النوى لا يعرف اسمه
F004	rare	quranic:root_000318:B006	ح س ب	B006	21	الحسبة والنظر في الأمر
F004	rare	quranic:root_000347:B009	ح ق ق	B009	6,22,29,32	طعنة استقامت حتى نفذت
F004	rare	quranic:root_000434:B004	خ ل ق	B004	4,22	السجية والطبيعة الباطنة
F004	rare	quranic:root_000434:B011	خ ل ق	B011	4,22	نقرة أو بئر تمسك الماء
F004	rare	quranic:root_000473:B002	د ر ي	B002	32	قصد الشيء واعتماده
F004	rare	quranic:root_000478:B001	د ع و	B001	28	النداء والإمالة بالكلام
F004	rare	quranic:root_000609:B016	ر و ح	B016	5	الموت بلفظ الإراحة
F004	rare	quranic:root_000766:B009	س و ي	B009	21	السِيّ واسع أملس من الأرض
F004	rare	quranic:root_000832:B006	ش ي ء	B006	9,10,19	صغار النخل
F004	rare	quranic:root_000831:B008	ش ي ء	B008	9,10,19	صغار النخل
F004	rare	quranic:root_000961:B006	ط ي ب	B006	16	النفس تطيب بالشيء
F004	rare	quranic:root_000977:B007	ع ت ب	B007	35	انصراف عن طريق إلى غيره
F004	rare	quranic:root_001029:B007	ع ظ م	B007	10	الاستعظام والهيبة
F004	rare	quranic:root_001046:B009	ع م ل	B009	15,21,28,29,30,33	عامل الرمح
F004	rare	quranic:root_001078:B002	غ ر ر	B002	35	المثال والمجرى الواحد
F004	rare	quranic:root_001186:B002	ف و ز	B002	30	الفوز بالموت والهلاك
F004	rare	quranic:root_001248:B003	ق ل ب	B003	23	قلب النخل والشجر
F004	rare	quranic:root_001272:B004	ق و ل	B004	14,24,25,26,32,34	القيل صاحب القول النافذ
F004	rare	quranic:root_001286:B006	ك ث ر	B006	26	الكثر جمار النخل
F004	rare	quranic:root_001307:B013	ك ف ر	B013	11,31	ثنية مستورة
F004	rare	quranic:root_001444:B005	م ل ك	B005	27	مِلاك الأمر وعِماده
F004	rare	quranic:root_001454:B007	م و ت	B007	5,21,24,26	الميتة بلا ذكاة
F004	rare	quranic:root_001454:B008	م و ت	B008	5,21,24,26	ميتة الحال وواحدة الموت
F004	rare	quranic:root_001454:B010	م و ت	B010	5,21,24,26	استماتة في الأمر والموت
F004	rare	quranic:root_001464:B003	ن ب ء	B003	16	المنبئ عن الله والنبوة
F004	rare	quranic:root_001470:B001	ن ب و	B001	16	الارتفاع والرفعة
F004	rare	quranic:root_001564:B005	ن و ر	B005	34	المنار والمنارة الظاهرة
F004	rare	quranic:root_001583:B002	ه د ي	B002	11,20,23	جهة الأمر وسيرته وقصده
F004	rare	quranic:root_001596:B006	ه ل ك	B006	24	مهواة ومفازة مهلكة
