morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s085-a000-w001-01	w-s085-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s085-a000-w001-02	w-s085-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s085-a000-w002-01	w-s085-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s085-a000-w003-01	w-s085-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s085-a000-w003-02	w-s085-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s085-a000-w004-01	w-s085-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s085-a000-w004-02	w-s085-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s085-a001-w001-01	w-s085-a001-w001	85:1:1:1	1	وَ					P	PREFIX	PREFIX|w:P+								
m-w-s085-a001-w001-02	w-s085-a001-w001	85:1:1:2	2	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s085-a001-w001-03	w-s085-a001-w001	85:1:1:3	3	سَّمَآءِ	سَّمَآءِ	سَمَآء	س م و	سمو	N	STEM	STEM|POS:N|LEM:samaA^'|ROOT:smw|F|GEN								GEN
m-w-s085-a001-w002-01	w-s085-a001-w002	85:1:2:1	1	ذَاتِ	ذَاتِ	ذُو			N	STEM	STEM|POS:N|LEM:*uw|FS|GEN						F	singular	GEN
m-w-s085-a001-w003-01	w-s085-a001-w003	85:1:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s085-a001-w003-02	w-s085-a001-w003	85:1:3:2	2	بُرُوجِ	بُرُوجِ	بُرُوج	ب ر ج	برج	N	STEM	STEM|POS:N|LEM:buruwj|ROOT:brj|MP|GEN						M	plural	GEN
m-w-s085-a002-w001-01	w-s085-a002-w001	85:2:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s085-a002-w001-02	w-s085-a002-w001	85:2:1:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s085-a002-w001-03	w-s085-a002-w001	85:2:1:3	3	يَوْمِ	يَوْمِ	يَوْم	ي و م	يوم	N	STEM	STEM|POS:N|LEM:yawom|ROOT:ywm|M|GEN								GEN
m-w-s085-a002-w002-01	w-s085-a002-w002	85:2:2:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s085-a002-w002-02	w-s085-a002-w002	85:2:2:2	2	مَوْعُودِ	مَوْعُودِ	مَوْعُود	و ع د	وعد	ADJ	STEM	STEM|POS:ADJ|PASS|PCPL|LEM:mawoEuwd|ROOT:wEd|M|GEN			PASS					GEN
m-w-s085-a003-w001-01	w-s085-a003-w001	85:3:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s085-a003-w001-02	w-s085-a003-w001	85:3:1:2	2	شَاهِدٍ	شَاهِدٍ	شَاهِد	ش ه د	شهد	N	STEM	STEM|POS:N|ACT|PCPL|LEM:$aAhid|ROOT:$hd|M|INDEF|GEN			ACT					GEN
m-w-s085-a003-w002-01	w-s085-a003-w002	85:3:2:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s085-a003-w002-02	w-s085-a003-w002	85:3:2:2	2	مَشْهُودٍ	مَشْهُودٍ	مَشْهُود	ش ه د	شهد	N	STEM	STEM|POS:N|PASS|PCPL|LEM:ma$ohuwd|ROOT:$hd|M|INDEF|GEN			PASS					GEN
m-w-s085-a004-w001-01	w-s085-a004-w001	85:4:1:1	1	قُتِلَ	قُتِلَ	قَتَلَ	ق ت ل	قتل	V	STEM	STEM|POS:V|PERF|PASS|LEM:qatala|ROOT:qtl|3MS	PERF		PASS		3	M	singular	
m-w-s085-a004-w002-01	w-s085-a004-w002	85:4:2:1	1	أَصْحَٰبُ	أَصْحَٰبُ	أَصْحَٰب	ص ح ب	صحب	N	STEM	STEM|POS:N|LEM:>aSoHa`b|ROOT:SHb|MP|NOM						M	plural	NOM
m-w-s085-a004-w003-01	w-s085-a004-w003	85:4:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s085-a004-w003-02	w-s085-a004-w003	85:4:3:2	2	أُخْدُودِ	أُخْدُودِ	أُخْدُود	خ د د	خدد	N	STEM	STEM|POS:N|LEM:>uxoduwd|ROOT:xdd|M|GEN								GEN
m-w-s085-a005-w001-01	w-s085-a005-w001	85:5:1:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
