morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s108-a000-w001-01	w-s108-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s108-a000-w001-02	w-s108-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s108-a000-w002-01	w-s108-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s108-a000-w003-01	w-s108-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s108-a000-w003-02	w-s108-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s108-a000-w004-01	w-s108-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s108-a000-w004-02	w-s108-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s108-a001-w001-01	w-s108-a001-w001	108:1:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s108-a001-w001-02	w-s108-a001-w001	108:1:1:2	2	آ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s108-a001-w002-01	w-s108-a001-w002	108:1:2:1	1	أَعْطَيْ	أَعْطَيْ	أَعْطَىٰ	ع ط و	عطو	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aEoTaY`|ROOT:ETw|1P	PERF			IV	1		plural	
m-w-s108-a001-w002-02	w-s108-a001-w002	108:1:2:2	2	نَٰ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s108-a001-w002-03	w-s108-a001-w002	108:1:2:3	3	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s108-a001-w003-01	w-s108-a001-w003	108:1:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s108-a001-w003-02	w-s108-a001-w003	108:1:3:2	2	كَوْثَرَ	كَوْثَرَ	كَوْثَر	ك ث ر	كثر	N	STEM	STEM|POS:N|LEM:kawovar|ROOT:kvr|M|ACC								ACC
m-w-s108-a002-w001-01	w-s108-a002-w001	108:2:1:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s108-a002-w001-02	w-s108-a002-w001	108:2:1:2	2	صَلِّ	صَلِّ	صَلَّىٰ	ص ل و	صلو	V	STEM	STEM|POS:V|IMPV|(II)|LEM:Sal~aY`|ROOT:Slw|2MS	IMPV			II	2	M	singular	
m-w-s108-a002-w002-01	w-s108-a002-w002	108:2:2:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s108-a002-w002-02	w-s108-a002-w002	108:2:2:2	2	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s108-a002-w002-03	w-s108-a002-w002	108:2:2:3	3	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s108-a002-w003-01	w-s108-a002-w003	108:2:3:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s108-a002-w003-02	w-s108-a002-w003	108:2:3:2	2	ٱنْحَرْ	ٱنْحَرْ	ٱنْحَرْ	ن ح ر	نحر	V	STEM	STEM|POS:V|IMPV|LEM:{noHaro|ROOT:nHr|2MS	IMPV				2	M	singular	
m-w-s108-a003-w001-01	w-s108-a003-w001	108:3:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s108-a003-w002-01	w-s108-a003-w002	108:3:2:1	1	شَانِئَ	شَانِئَ	شَانِئ	ش ن ء	شنء	N	STEM	STEM|POS:N|ACT|PCPL|LEM:$aAni}|ROOT:$nA|M|ACC			ACT					ACC
m-w-s108-a003-w002-02	w-s108-a003-w002	108:3:2:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s108-a003-w003-01	w-s108-a003-w003	108:3:3:1	1	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s108-a003-w004-01	w-s108-a003-w004	108:3:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s108-a003-w004-02	w-s108-a003-w004	108:3:4:2	2	أَبْتَرُ	أَبْتَرُ	أَبْتَر	ب ت ر	بتر	N	STEM	STEM|POS:N|LEM:>abotar|ROOT:btr|M|NOM								NOM
