morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s096-a000-w001-01	w-s096-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s096-a000-w001-02	w-s096-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s096-a000-w002-01	w-s096-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s096-a000-w003-01	w-s096-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s096-a000-w003-02	w-s096-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s096-a000-w004-01	w-s096-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s096-a000-w004-02	w-s096-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s096-a001-w001-01	w-s096-a001-w001	96:1:1:1	1	ٱقْرَأْ	ٱقْرَأْ	قَرَأَ	ق ر ء	قرء	V	STEM	STEM|POS:V|IMPV|LEM:qara>a|ROOT:qrA|2MS	IMPV				2	M	singular	
m-w-s096-a001-w002-01	w-s096-a001-w002	96:1:2:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s096-a001-w002-02	w-s096-a001-w002	96:1:2:2	2	ٱسْمِ	ٱسْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s096-a001-w003-01	w-s096-a001-w003	96:1:3:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s096-a001-w003-02	w-s096-a001-w003	96:1:3:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s096-a001-w004-01	w-s096-a001-w004	96:1:4:1	1	ٱلَّذِى	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s096-a001-w005-01	w-s096-a001-w005	96:1:5:1	1	خَلَقَ	خَلَقَ	خَلَقَ	خ ل ق	خلق	V	STEM	STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS	PERF				3	M	singular	
m-w-s096-a002-w001-01	w-s096-a002-w001	96:2:1:1	1	خَلَقَ	خَلَقَ	خَلَقَ	خ ل ق	خلق	V	STEM	STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS	PERF				3	M	singular	
m-w-s096-a002-w002-01	w-s096-a002-w002	96:2:2:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s096-a002-w002-02	w-s096-a002-w002	96:2:2:2	2	إِنسَٰنَ	إِنسَٰنَ	إِنسَٰن	ء ن س	ءنس	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC								ACC
m-w-s096-a002-w003-01	w-s096-a002-w003	96:2:3:1	1	مِنْ	مِنْ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s096-a002-w004-01	w-s096-a002-w004	96:2:4:1	1	عَلَقٍ	عَلَقٍ	عَلَق	ع ل ق	علق	N	STEM	STEM|POS:N|LEM:Ealaq|ROOT:Elq|M|INDEF|GEN								GEN
m-w-s096-a003-w001-01	w-s096-a003-w001	96:3:1:1	1	ٱقْرَأْ	ٱقْرَأْ	قَرَأَ	ق ر ء	قرء	V	STEM	STEM|POS:V|IMPV|LEM:qara>a|ROOT:qrA|2MS	IMPV				2	M	singular	
m-w-s096-a003-w002-01	w-s096-a003-w002	96:3:2:1	1	وَ					REM	PREFIX	PREFIX|w:REM+								
m-w-s096-a003-w002-02	w-s096-a003-w002	96:3:2:2	2	رَبُّ	رَبُّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM								NOM
m-w-s096-a003-w002-03	w-s096-a003-w002	96:3:2:3	3	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s096-a003-w003-01	w-s096-a003-w003	96:3:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s096-a003-w003-02	w-s096-a003-w003	96:3:3:2	2	أَكْرَمُ	أَكْرَمُ	أَكْرَم	ك ر م	كرم	ADJ	STEM	STEM|POS:ADJ|LEM:>akoram|ROOT:krm|MS|NOM						M	singular	NOM
m-w-s096-a004-w001-01	w-s096-a004-w001	96:4:1:1	1	ٱلَّذِى	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s096-a004-w002-01	w-s096-a004-w002	96:4:2:1	1	عَلَّمَ	عَلَّمَ	عَلَّمَ	ع ل م	علم	V	STEM	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|3MS	PERF			II	3	M	singular	
m-w-s096-a004-w003-01	w-s096-a004-w003	96:4:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s096-a004-w003-02	w-s096-a004-w003	96:4:3:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s096-a004-w003-03	w-s096-a004-w003	96:4:3:3	3	قَلَمِ	قَلَمِ	قَلَم	ق ل م	قلم	N	STEM	STEM|POS:N|LEM:qalam|ROOT:qlm|M|GEN								GEN
m-w-s096-a005-w001-01	w-s096-a005-w001	96:5:1:1	1	عَلَّمَ	عَلَّمَ	عَلَّمَ	ع ل م	علم	V	STEM	STEM|POS:V|PERF|(II)|LEM:Eal~ama|ROOT:Elm|3MS	PERF			II	3	M	singular	
m-w-s096-a005-w002-01	w-s096-a005-w002	96:5:2:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s096-a005-w002-02	w-s096-a005-w002	96:5:2:2	2	إِنسَٰنَ	إِنسَٰنَ	إِنسَٰن	ء ن س	ءنس	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC								ACC
m-w-s096-a005-w003-01	w-s096-a005-w003	96:5:3:1	1	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s096-a005-w004-01	w-s096-a005-w004	96:5:4:1	1	لَمْ	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam								
m-w-s096-a005-w005-01	w-s096-a005-w005	96:5:5:1	1	يَعْلَمْ	يَعْلَمْ	عَلِمَ	ع ل م	علم	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s096-a006-w001-01	w-s096-a006-w001	96:6:1:1	1	كَلَّآ	كَلَّآ	كَلَّا			AVR	STEM	STEM|POS:AVR|LEM:kal~aA								
m-w-s096-a006-w002-01	w-s096-a006-w002	96:6:2:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s096-a006-w003-01	w-s096-a006-w003	96:6:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s096-a006-w003-02	w-s096-a006-w003	96:6:3:2	2	إِنسَٰنَ	إِنسَٰنَ	إِنسَٰن	ء ن س	ءنس	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC								ACC
m-w-s096-a006-w004-01	w-s096-a006-w004	96:6:4:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s096-a006-w004-02	w-s096-a006-w004	96:6:4:2	2	يَطْغَىٰٓ	يَطْغَىٰٓ	طَغَىٰ	ط غ ي	طغي	V	STEM	STEM|POS:V|IMPF|LEM:TagaY`|ROOT:Tgy|3MS	IMPF				3	M	singular	
m-w-s096-a007-w001-01	w-s096-a007-w001	96:7:1:1	1	أَن	أَن	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an								
m-w-s096-a007-w002-01	w-s096-a007-w002	96:7:2:1	1	رَّءَا	رَّءَا	رَءَا	ر ء ي	رءي	V	STEM	STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|3MS	PERF				3	M	singular	
m-w-s096-a007-w002-02	w-s096-a007-w002	96:7:2:2	2	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s096-a007-w003-01	w-s096-a007-w003	96:7:3:1	1	ٱسْتَغْنَىٰٓ	ٱسْتَغْنَىٰٓ	ٱسْتَغْنَىٰ	غ ن ي	غني	V	STEM	STEM|POS:V|PERF|(X)|LEM:{sotagonaY`|ROOT:gny|3MS	PERF			X	3	M	singular	
