left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1630	P3473	0.646578	0.564805	0.602635	0.886359	0.928571	0.777778	0.75	mutual_knn
P2105	P3937	0.643406	0.554885	0.590024	0.871996	1.0	0.777778	0.75	mutual_knn
P1697	P3035	0.637138	0.562143	0.583279	0.883597	0.916667	0.777778	0.75	mutual_knn
P0367	P2518	0.635948	0.575838	0.621291	0.718693	0.875	0.777778	0.75	mutual_knn
P10140	P9505	0.633689	0.554383	0.607851	0.857542	0.857143	0.8	0.75	mutual_knn
P2557	P3595	0.633235	0.556661	0.584337	0.925051	0.857143	0.777778	0.75	mutual_knn
P11956	P8746	0.631824	0.553876	0.595169	0.853813	0.888889	0.8	0.75	mutual_knn
P1355	P2564	0.63144	0.580506	0.614939	0.737337	0.8125	0.777778	0.75	mutual_knn
P3135	P4290	0.629154	0.556483	0.590541	0.720469	1.0	0.777778	0.75	mutual_knn
P2238	P4230	0.628398	0.528571	0.57389	0.896799	1.0	0.777778	0.75	mutual_knn
P7536	P7801	0.627643	0.551886	0.589454	0.854859	0.875	0.8	0.75	mutual_knn
P5653	P5965	0.627127	0.513785	0.559783	1.0	1.0	0.714286	0.666667	mutual_knn
P10861	P9621	0.626428	0.545615	0.592088	0.861706	0.875	0.8	0.75	mutual_knn
P1442	P3473	0.626063	0.566116	0.608288	0.726954	0.857143	0.777778	0.75	mutual_knn
P8899	P9587	0.626023	0.544393	0.607033	0.828706	0.857143	0.8	0.75	mutual_knn
P2049	P3178	0.625501	0.556594	0.602344	0.719052	0.923077	0.777778	0.75	mutual_knn
P1652	P2746	0.62504	0.540119	0.571139	0.887541	0.933333	0.777778	0.75	mutual_knn
P2056	P3698	0.624705	0.551055	0.591615	0.696655	1.0	0.777778	0.75	mutual_knn
P10236	P6568	0.624412	0.546376	0.57103	0.786828	1.0	0.8	0.75	mutual_knn
P0955	P2088	0.624038	0.552096	0.569035	0.907183	0.857143	0.777778	0.75	mutual_knn
P0367	P2208	0.623784	0.575526	0.596466	0.747846	0.8125	0.777778	0.75	mutual_knn
P3121	P5277	0.623554	0.54418	0.578942	0.927096	0.833333	0.777778	0.75	mutual_knn
P0126	P1810	0.623435	0.564206	0.598329	0.75512	0.846154	0.777778	0.75	mutual_knn
P0053	P2017	0.623151	0.577998	0.607026	0.755927	0.75	0.777778	0.75	mutual_knn
P11589	P9470	0.623077	0.547957	0.582968	0.84958	0.875	0.8	0.75	mutual_knn
P11670	P8675	0.623025	0.555738	0.580456	0.84069	0.857143	0.8	0.75	mutual_knn
P12179	P8007	0.622588	0.546021	0.582774	0.840192	0.888889	0.8	0.75	mutual_knn
P10661	P7165	0.622575	0.532134	0.572395	0.827771	1.0	0.8	0.75	mutual_knn
