family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000014:B003	ء ج ج	B003	53	ماء أجاج مالح مر
F001	core	quranic:root_000025:B002	ء ر ض	B002	2,6,59,63	الأرض اللينة المنبتة
F001	core	quranic:root_000266:B011	ج ن ن	B011	8,10,15,24	التفاف النبات واندفاعه
F001	core	quranic:root_000435:B007	خ ل ل	B007	28	مرعى حلو بلا حمض
F001	core	quranic:root_000532:B012	ر ب ب	B012	16,20,21,30,31,45,54,55,57,64,65,73,74,77	ربة نبات
F001	core	quranic:root_000546:B007	ر ج ل	B007	8	الرِّجلة النبات
F001	core	quranic:root_000609:B012	ر و ح	B012	48	الريحان النبات والورق
F001	core	quranic:root_000682:B007	س ح ر	B007	8	الإسحارة بقلة المال
F001	core	quranic:root_001148:B014	ف ر ق	B014	1	نبات متفرق غير متصل
F001	core	quranic:root_001294:B002	ك ر م	B002	72	جودة النبات والغيث
F001	core	quranic:root_001442:B008	م ل ح	B008	53	نبات مالح من الحمض
F001	core	quranic:root_001503:B004	ن ش ر	B004	3,40,47	الكَلأ اليابس إذا أحياه المطر
F001	core	quranic:root_001578:B010	ه ج ر	B010	30	النبت اليابس المهجور
F001	optional	quranic:root_000041:B005	ء ف ك	B005	4	أرض مأفوكة صرف عنها المطر
F001	optional	quranic:root_000086:B004	ب ح ر	B004	53	الملوحة
F001	optional	quranic:root_000101:B010	ب ر ج	B010	61	الملاحة والفراهة
F001	optional	quranic:root_000164:B003	ب و ر	B003	18	الأرض البوار الخالية
F001	optional	quranic:root_000323:B004	ح س ن	B004	24,33,70,76	أسماء الحسن للمواضع والأجسام
F001	optional	quranic:root_000383:B002	ح ي ي	B002	3,49,58,75	حياة الأرض بالمطر والنبات
F001	optional	quranic:root_000433:B012	خ ل ف	B012	62	مسلك أو ناحية يفضي من ضيق إلى سعة
F001	optional	quranic:root_000435:B001	خ ل ل	B001	28	فرجة بين الأشياء
F001	optional	quranic:root_000521:B009	ذ ن ب	B009	58	الذنبان نبت
F001	optional	quranic:root_000697:B015	س ر ر	B015	6	رمل على الأكمة
F001	optional	quranic:root_000807:B007	ش ق ق	B007	25	فرجة بين الرمال ونباتها
F001	optional	quranic:root_000884:B004	ص م م	B004	73	غلظ الأرض الصلبة
F001	optional	quranic:root_001411:B001	م ر ج	B001	53	المَرْج والرعي المرسل
F001	optional	quranic:root_001414:B003	م ر ر	B003	72	المرارة ضد الحلاوة
F001	optional	quranic:root_001442:B002	م ل ح	B002	53	ملاحة الحسن والقول
F001	optional	quranic:root_001442:B006	م ل ح	B006	53	الملاح في السفينة والماء
F002	core	quranic:root_000704:B001	س ط ر	B001	5	السطر المصطف المكتوب
F002	core	quranic:root_000970:B019	ظ ه ر	B019	55	ظهر الغيب والقلب
F002	core	quranic:root_001210:B002	ق ر ء	B002	30,32	قراءة وتلاوة وإقراء
F002	core	quranic:root_001283:B002	ك ت ب	B002	5,35	نظم الحروف واسم المكتوب
F002	core	quranic:root_001446:B004	م ل و	B004	5	إملاء الكتاب
F002	core	quranic:root_001447:B003	م ل ي	B003	5	إملاء الكتاب
F002	core	quranic:root_001503:B009	ن ش ر	B009	3,40,47	الكتابة أو الكتاب المنشور
F002	optional	quranic:root_000053:B007	ء م م	B007	74	الأمي على الجبلة غير الكاتب
F002	optional	quranic:root_000166:B003	ب ي ت	B003	64	بيت الشعر
F002	optional	quranic:root_000909:B003	ض ع ف	B003	69	أثناء الشيء وجوفه
