morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s019-a000-w001-01	w-s019-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s019-a000-w001-02	w-s019-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s019-a000-w002-01	w-s019-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s019-a000-w003-01	w-s019-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s019-a000-w003-02	w-s019-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s019-a000-w004-01	w-s019-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s019-a000-w004-02	w-s019-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s019-a002-w001-01	w-s019-a002-w001	19:2:1:1	1	ذِكْرُ	ذِكْرُ	ذِكْر	ذ ك ر	ذكر	N	STEM	STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|NOM								NOM
m-w-s019-a002-w002-01	w-s019-a002-w002	19:2:2:1	1	رَحْمَتِ	رَحْمَتِ	رَحْمَة	ر ح م	رحم	N	STEM	STEM|POS:N|LEM:raHomap|ROOT:rHm|F|GEN								GEN
m-w-s019-a002-w003-01	w-s019-a002-w003	19:2:3:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s019-a002-w003-02	w-s019-a002-w003	19:2:3:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s019-a002-w004-01	w-s019-a002-w004	19:2:4:1	1	عَبْدَ	عَبْدَ	عَبْد	ع ب د	عبد	N	STEM	STEM|POS:N|LEM:Eabod|ROOT:Ebd|M|ACC								ACC
m-w-s019-a002-w004-02	w-s019-a002-w004	19:2:4:2	2	هُۥ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s019-a002-w005-01	w-s019-a002-w005	19:2:5:1	1	زَكَرِيَّآ	زَكَرِيَّآ	زَكَرِيَّا			PN	STEM	STEM|POS:PN|LEM:zakariy~aA|ACC								ACC
m-w-s019-a003-w001-01	w-s019-a003-w001	19:3:1:1	1	إِذْ	إِذْ	إِذ			T	STEM	STEM|POS:T|LEM:<i*								
m-w-s019-a003-w002-01	w-s019-a003-w002	19:3:2:1	1	نَادَىٰ	نَادَىٰ	نَادَىٰ	ن د و	ندو	V	STEM	STEM|POS:V|PERF|(III)|LEM:naAdaY`|ROOT:ndw|3MS	PERF			III	3	M	singular	
m-w-s019-a003-w003-01	w-s019-a003-w003	19:3:3:1	1	رَبَّ	رَبَّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|ACC								ACC
m-w-s019-a003-w003-02	w-s019-a003-w003	19:3:3:2	2	هُۥ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s019-a003-w004-01	w-s019-a003-w004	19:3:4:1	1	نِدَآءً	نِدَآءً	نِدَآء	ن د و	ندو	N	STEM	STEM|POS:N|VN|(III)|LEM:nidaA^'|ROOT:ndw|M|INDEF|ACC				III				ACC
m-w-s019-a003-w005-01	w-s019-a003-w005	19:3:5:1	1	خَفِيًّا	خَفِيًّا	خَفِىّ	خ ف ي	خفي	ADJ	STEM	STEM|POS:ADJ|LEM:xafiY~|ROOT:xfy|MS|INDEF|ACC						M	singular	ACC
m-w-s019-a004-w001-01	w-s019-a004-w001	19:4:1:1	1	قَالَ	قَالَ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS	PERF				3	M	singular	
m-w-s019-a004-w002-01	w-s019-a004-w002	19:4:2:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|ACC								ACC
m-w-s019-a004-w002-02	w-s019-a004-w002	19:4:2:2	2						PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s019-a004-w003-01	w-s019-a004-w003	19:4:3:1	1	إِنِّ	إِنِّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s019-a004-w003-02	w-s019-a004-w003	19:4:3:2	2	ى					PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s019-a004-w004-01	w-s019-a004-w004	19:4:4:1	1	وَهَنَ	وَهَنَ	وَهَنَ	و ه ن	وهن	V	STEM	STEM|POS:V|PERF|LEM:wahana|ROOT:whn|3MS	PERF				3	M	singular	
m-w-s019-a004-w005-01	w-s019-a004-w005	19:4:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s019-a004-w005-02	w-s019-a004-w005	19:4:5:2	2	عَظْمُ	عَظْمُ	عَظْم	ع ظ م	عظم	N	STEM	STEM|POS:N|LEM:EaZom|ROOT:EZm|M|NOM								NOM
m-w-s019-a004-w006-01	w-s019-a004-w006	19:4:6:1	1	مِنِّ	مِنِّ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s019-a004-w006-02	w-s019-a004-w006	19:4:6:2	2	ى					PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s019-a004-w007-01	w-s019-a004-w007	19:4:7:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s019-a004-w007-02	w-s019-a004-w007	19:4:7:2	2	ٱشْتَعَلَ	ٱشْتَعَلَ	ٱشْتَعَلَ	ش ع ل	شعل	V	STEM	STEM|POS:V|PERF|(VIII)|LEM:{$otaEala|ROOT:$El|3MS	PERF			VIII	3	M	singular	
m-w-s019-a004-w008-01	w-s019-a004-w008	19:4:8:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s019-a004-w008-02	w-s019-a004-w008	19:4:8:2	2	رَّأْسُ	رَّأْسُ	رَأْس	ر ء س	رءس	N	STEM	STEM|POS:N|LEM:ra>os|ROOT:rAs|M|NOM								NOM
m-w-s019-a004-w009-01	w-s019-a004-w009	19:4:9:1	1	شَيْبًا	شَيْبًا	شَيْب	ش ي ب	شيب	N	STEM	STEM|POS:N|LEM:$ayob|ROOT:$yb|M|INDEF|ACC								ACC
m-w-s019-a004-w010-01	w-s019-a004-w010	19:4:10:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
