family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000225:B003	ج ح م	B003	6	العين المتوقدة أو الجاحظة
F001	core	quranic:root_000531:B001	ر ء ي	B001	6,7	رؤية العين والبصيرة
F001	core	quranic:root_000531:B002	ر ء ي	B002	6,7	رأي القلب والتفكر
F001	core	quranic:root_000531:B004	ر ء ي	B004	6,7	تراء وتواجه
F001	core	quranic:root_000531:B006	ر ء ي	B006	6,7	مرأى ومنظر ومرآة
F001	core	quranic:root_001069:B001	ع ي ن	B001	7	العين الناظرة
F001	core	quranic:root_001069:B002	ع ي ن	B002	7	المشاهدة بالعين
F001	core	quranic:root_001069:B003	ع ي ن	B003	7	عين الحفظ والرعاية
F001	core	quranic:root_001069:B004	ع ي ن	B004	7	الإصابة بالعين
F001	core	quranic:root_001069:B009	ع ي ن	B009	7	النقرة أو الموضع العيني
F001	core	quranic:root_001069:B016	ع ي ن	B016	7	سعة العين وحسنها
F001	core	quranic:root_001525:B013	ن ع م	B013	8	نعم الله بك عينا وقرة العين
F001	optional	quranic:root_000225:B005	ج ح م	B005	6	قلة الحياء
F001	optional	quranic:root_000531:B005	ر ء ي	B005	6,7	رياء الناس
F001	optional	quranic:root_000531:B008	ر ء ي	B008	6,7	رئي من الجن
F001	optional	quranic:root_000531:B009	ر ء ي	B009	6,7	الرئة وما يصيبها
F001	optional	quranic:root_000531:B010	ر ء ي	B010	6,7	ظهور حمل الناقة أو الشاة
F001	optional	quranic:root_000531:B012	ر ء ي	B012	6,7	إراءة وإظهار
F001	optional	quranic:root_000531:B013	ر ء ي	B013	6,7	أرأيتك للتنبيه والاستخبار
F001	optional	quranic:root_000654:B003	ز و ر	B003	2	زيارة وقصد الزائر
F001	optional	quranic:root_000654:B005	ز و ر	B005	2	مرجع وزعامة يمال إليها
F001	optional	quranic:root_000661:B003	س ء ل	B003	8	قضاء المسألة
F001	optional	quranic:root_000661:B004	س ء ل	B004	8	السؤال المتبادل
F001	optional	quranic:root_001040:B001	ع ل م	B001	3,4,5	انكشاف الشيء للعارف
F001	optional	quranic:root_001040:B002	ع ل م	B002	3,4,5	أثر يميز الشيء ويهدي إليه
F001	optional	quranic:root_001040:B005	ع ل م	B005	3,4,5	ماء كثير مجتمع في عيلم
F001	optional	quranic:root_001069:B006	ع ي ن	B006	7	منبع الماء الجاري
F001	optional	quranic:root_001069:B013	ع ي ن	B013	7	عين الشيء نفسه
F001	optional	quranic:root_001069:B015	ع ي ن	B015	7	أعيان القوم والإخوة
F001	optional	quranic:root_001069:B017	ع ي ن	B017	7	العين بمعنى الناس الحاضرون
F001	optional	quranic:root_001195:B004	ق ب ر	B004	2	طرف الأنف في الغضب
F001	optional	quranic:root_001286:B002	ك ث ر	B002	1	المكاثرة والغلبة بالعدد
F001	optional	quranic:root_001286:B007	ك ث ر	B007	1	الكمثرة اجتماع الشيء
F001	optional	quranic:root_001382:B002	ل ه و	B002	1	لعب واستمتاع يكنى به
F001	optional	quranic:root_001383:B002	ل ه ي	B002	1	اللهو المستمتع به
F001	optional	quranic:root_001383:B003	ل ه ي	B003	1	الترك والإعراض بعد السلو
F001	optional	quranic:root_001525:B002	ن ع م	B002	8	اللين والنعومة ورفاه العيش
F001	optional	quranic:root_001525:B008	ن ع م	B008	8	طيران النعامة وتفرق القوم
F001	optional	quranic:root_001525:B011	ن ع م	B011	8	موافقة المكان وطيب المقام
F001	optional	quranic:root_001525:B012	ن ع م	B012	8	المشي على القدم وابتذالها
F001	optional	quranic:root_001696:B001	ي ق ن	B001	5,7	ثبات العلم وزوال الشك
F001	optional	quranic:root_001696:B002	ي ق ن	B002	5,7	صون الجارية وخدرها
F002	core	quranic:root_001040:B002	ع ل م	B002	3,4,5	أثر يميز الشيء ويهدي إليه
F002	optional	quranic:root_000225:B001	ج ح م	B001	6	تأجج النار وشدة حرها
F002	optional	quranic:root_000225:B005	ج ح م	B005	6	قلة الحياء
F002	optional	quranic:root_000531:B002	ر ء ي	B002	6,7	رأي القلب والتفكر
F002	optional	quranic:root_000531:B009	ر ء ي	B009	6,7	الرئة وما يصيبها
F002	optional	quranic:root_000531:B011	ر ء ي	B011	6,7	راية منصوبة
F002	optional	quranic:root_000654:B001	ز و ر	B001	2	الميل والعدول
F002	optional	quranic:root_000654:B002	ز و ر	B002	2	الزور كذب وباطل
F002	optional	quranic:root_000654:B003	ز و ر	B003	2	زيارة وقصد الزائر
F002	optional	quranic:root_000654:B004	ز و ر	B004	2	زَوْر الصدر وميله
