left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0277	P1538	0.649348	0.560156	0.587617	0.916114	1.0	0.777778	0.75	mutual_knn
P0028	P0617	0.642991	0.563793	0.59837	0.916196	0.882353	0.777778	0.75	mutual_knn
P1932	P2245	0.642722	0.556907	0.582853	0.881151	1.0	0.777778	0.75	mutual_knn
P0204	P1972	0.638302	0.570019	0.581945	0.914458	0.866667	0.777778	0.75	mutual_knn
P1594	P2916	0.632801	0.532004	0.580201	0.903289	1.0	0.777778	0.75	mutual_knn
P1574	P2589	0.631672	0.550201	0.572391	0.904113	0.933333	0.777778	0.75	mutual_knn
P2592	P3919	0.630416	0.571783	0.594281	0.728076	0.923077	0.777778	0.75	mutual_knn
P0501	P2009	0.630237	0.525686	0.581345	0.902069	1.0	0.777778	0.75	mutual_knn
P0635	P2054	0.630221	0.546309	0.589224	0.872438	0.909091	0.777778	0.75	mutual_knn
P4030	P4132	0.629906	0.515558	0.565442	1.0	1.0	0.714286	0.666667	mutual_knn
P1068	P2664	0.629472	0.565247	0.608375	0.764647	0.857143	0.777778	0.75	mutual_knn
P5673	P7841	0.62878	0.532378	0.582115	0.854693	1.0	0.8	0.75	mutual_knn
P4711	P6715	0.62869	0.563402	0.629556	0.848142	0.7	0.8	0.75	mutual_knn
P1258	P2928	0.62865	0.58657	0.600845	0.710643	0.833333	0.777778	0.75	mutual_knn
P4128	P6876	0.628593	0.544555	0.583535	0.793063	1.0	0.8	0.75	mutual_knn
P1808	P2403	0.627796	0.543353	0.555292	0.889348	1.0	0.777778	0.75	mutual_knn
P0272	P1988	0.627633	0.582459	0.598192	0.749094	0.8125	0.777778	0.75	mutual_knn
P1332	P2048	0.627174	0.537693	0.578477	0.904375	0.923077	0.777778	0.75	mutual_knn
P1973	P4430	0.627082	0.528331	0.589127	0.831385	1.0	0.8	0.75	mutual_knn
P0183	P2358	0.626797	0.542892	0.574178	0.886766	0.928571	0.777778	0.75	mutual_knn
P5292	P7789	0.625569	0.558041	0.59618	0.839693	0.818182	0.8	0.75	mutual_knn
P2129	P2831	0.624789	0.551243	0.560931	0.915147	0.888889	0.777778	0.75	mutual_knn
P0081	P0479	0.624611	0.560931	0.598503	0.738269	0.888889	0.777778	0.75	mutual_knn
P0277	P2015	0.624347	0.539819	0.570355	0.901373	0.916667	0.777778	0.75	mutual_knn
P0994	P1943	0.624205	0.532071	0.57908	0.887619	0.933333	0.777778	0.75	mutual_knn
P2063	P2744	0.62333	0.56081	0.591186	0.711935	0.928571	0.777778	0.75	mutual_knn
P0006	P0924	0.622847	0.579706	0.597527	0.704912	0.823529	0.777778	0.75	mutual_knn
P0431	P2215	0.6224	0.54281	0.562976	0.882367	0.928571	0.777778	0.75	mutual_knn
P0298	P2245	0.622385	0.538911	0.580805	0.908794	0.857143	0.777778	0.75	mutual_knn
P1932	P2334	0.622143	0.539328	0.567538	0.891404	0.916667	0.777778	0.75	mutual_knn
P0431	P1374	0.622112	0.542445	0.574428	0.912473	0.857143	0.777778	0.75	mutual_knn
P1688	P2244	0.622028	0.548272	0.566252	0.896175	0.875	0.777778	0.75	mutual_knn
P5830	P7745	0.621413	0.525292	0.577177	0.830202	1.0	0.8	0.75	mutual_knn
P5581	P7929	0.621062	0.529987	0.568221	0.836902	1.0	0.8	0.75	mutual_knn
P0706	P2120	0.620307	0.556944	0.581563	0.732783	0.928571	0.777778	0.75	mutual_knn
