strong	28:15	Immediate predecessor: supplies the conflict and killing behind 28:18's fearful watchfulness.
weak	3:143	Desired encounter becoming visible offers only a remote boundary for facing a lethal event.
weak	9:10	Boundary evidence: watchfulness without covenant regard differs from Moses' threatened vigilance.
strong	28:21	Immediate sequel: watchfulness becomes flight after the threat is made actionable.
strong	28:19	Immediate continuation: the repeated claimant exposes the prior killing and contested intervention.
weak	25:31	Hostility around a messenger is a broad parallel, not a local guide to the repeated plea.
medium	28:7	Earlier fear around Moses frames fear as consequential, but not the city watch.
medium	44:59	Mutual waiting is a parallel watchfulness frame; its opposed parties mark a distinct setting.
medium	37:32	Misguiding others parallels the charge against the repeated claimant.
medium	5:30	A killing followed by altered morning status parallels the liability behind 28:18.
strong	28:16	Moses' confession and forgiveness establish the repair context preceding the repeated appeal.
weak	37:25	Failed mutual aid is a distant boundary for evaluating the claimant's rescue cry.
weak	15:67	City setting alone adds little beyond a contrast in public reaction.
weak	28:2	The explicitness formula is lexical only; it does not clarify the claimant or watchfulness.
medium	3:175	Fear used as pressure is a useful boundary for distinguishing alertness from manipulation.
weak	18:66	Another Moses scene of asking to follow adds no local route to 28:18.
no value	40:9	The branch route concerns a separate lot scene, not fear or the repeated appeal.
medium	59:16	Abandoned after harmful prompting, a parallel boundary for unreliable calls and fear claims.
medium	5:31	Aftermath, concealment, and regret extend the killing-liability background by contrast.
strong	28:17	Moses' refusal to back wrongdoers directly tests the assistance at issue in 28:18.
weak	11:34	Contrast boundary: a rejected misguidance route, not positive support for the claimant's label.
weak	12:30	City speech and manifest error are only a distant lexical parallel.
no value	40:17	The branch route concerns a separate lot scene, not the focus event.
medium	11:93	Reciprocal waiting frames watchfulness as outcome-testing, but in a different dispute.
medium	28:82	The same morning-after formula marks reevaluation after an event, not this local conflict.
strong	28:20	The warning from the city's edge gives the actionable cause of 28:18's surveillance and exit.
weak	4:9	Protective anticipatory fear is a broad ethical parallel, not Moses' immediate danger.
medium	28:31	Fear and reassurance in Moses' story parallel his fearful state, though the channel is separate.
medium	28:10	Shared morning-after formula links a prior altered state in Moses' story.
weak	58:3	Contrast boundary: the rejected route does not support a watchfulness reading.
weak	7:123	A city-based accusation of plotting contrasts with the concrete danger around Moses.
no value	44:2	The branch route concerns written manumission, not the focus scene.
medium	10:62	Fearlessness provides a general counterpoint to Moses' temporary fear.
weak	26:32	Manifest sign language is lexical only and adds no route to 28:18.
medium	28:22	The route after fear begins: Moses seeks guidance as he leaves the city.
