strong	74:2	Directly frames warning as a commissioned public act, supporting 77:6's warning-side reading.
medium	48:8	Pairs the warner role with witnessing and glad tidings; it broadens the role but is less direct on excuse.
strong	9:90	Keeps permission-seeking excuses distinct from lying withdrawal, preserving rather than collapsing excuse readings.
weak	2:270	The vow sense and its alternative marker offer only a contrary, lexical route beside 77:6's warning/excuse pair.
medium	77:1	Begins the sworn sequence that leads into 77:6, supplying its immediate commissioned-motion setting.
strong	53:56	Calls this a warning among earlier warnings, supporting both continuity and the prior-notice function of 77:6.
strong	18:76	Shows an excuse as a reached procedural limit after repeated conduct, supporting a liability/exhaustion reading.
medium	77:7	States the promised event's occurrence, giving 77:6's warning a determinate announced outcome.
medium	54:18	Joins rejection of warnings to a realized consequence, making prior warning evidential after the fact.
medium	35:23	Concentrates the messenger's role in warning, a direct parallel for the function named in 77:6.
medium	77:12	Moves the local sequence toward an appointed day, specifying the horizon of the preceding warning.
strong	54:23	Its rejection of plural warnings supports a cumulative warning system; the vow association remains only a rejected parallel.
strong	75:15	Portrays excuses as unable to displace inward evidence, strongly supporting the non-exculpatory side of 77:6.
strong	79:45	Links warning to responsive fear, preserving the reading in which warning aims at present restraint.
medium	54:41	Shows warnings reaching a named household before outcome, supporting notice prior to accountability.
no value	26:73	Its formal alternative does not clarify warning, excuse, or their relation in 77:6.
medium	77:2	Continues the sworn sequence and its forceful motion before 77:6, but adds no distinct semantic control.
strong	66:7	Bars excuses at the day of recompense, directly clarifying the temporal closure implied by 77:6.
strong	26:115	Defines the speaker as an explicit warner, supporting a bounded declarative role rather than outcome control.
medium	77:11	Places messengers at an appointed moment in the local sequence, extending 77:6 toward its reckoning setting.
strong	54:16	Makes realized punishment confirm a prior warning, preserving warning as both prevention and retrospective proof.
no value	96:12	Its alternative construction alone supplies no focused evidence for 77:6.
medium	77:13	Names the Day of Separation, sharpening the adjudicative horizon toward which 77:6 leads.
strong	7:164	Explicitly joins an excuse before God with hope that hearers may become cautious, closely preserving both readings.
strong	77:36	Later denial of permission to make excuses strongly clarifies 77:6 as notice before a closed defense stage.
weak	19:26	The vow of silence is a contrary vow-reading, not evidence that 77:6 itself bears that sense.
weak	76:7	Fulfilling a vow presents a distinct self-binding sense that should remain secondary and contrary to 77:6's warning reading.
strong	30:57	Says an excuse is of no use at the final point, supporting the time-sensitive exhaustion of excuse in 77:6.
medium	77:3	Continues the local sworn series; it contributes sequence but no independent control on 77:6.
strong	37:72	Shows warners sent among a people, supporting warning as an internal, delivered notice rather than distant information.
medium	11:12	Restricts the messenger to warning despite demands for spectacle, supporting role-bound warning in 77:6.
medium	77:14	Intensifies the Day of Separation in the immediate context, reinforcing the seriousness of the preceding notice.
strong	40:52	Makes excuses ineffective when judgment is disclosed, a direct parallel for final procedural closure.
weak	74:28	Its lexical proximity is insufficient to determine either warning or excuse in 77:6.
medium	77:4	Continues the sequence of differentiating agents before the delivered remembrance and 77:6.
strong	92:14	Presents warning before a named consequence, supporting the anticipatory and preventive force of 77:6.
no value	20:1	Provides no clear lexical, structural, or semantic control for 77:6.
no value	53:55	Its challenge formula does not clarify warning, excuse, or their alternatives in 77:6.
weak	25:7	The demand for an accompanying warner concerns a contested form of warning, not 77:6's function.
