strong	22:43	It directly repeats the people of Lot within a compact list of earlier communities, establishing the historical-list pattern used by the focus.
weak	36:28	The destruction of a community after its rejection offers a general consequence, but it does not clarify the focus's named groups or factions.
no value	53:2	Its companion is the known Messenger, not a collective affiliation like the groups named in the focus.
strong	50:12	It explicitly lists Thamud among earlier communities that denied, closely supplying the focus's historical accusation.
strong	38:11	The preceding verse names the defeated force as one of the factions, directly framing the focus's closing term.
weak	90:18	The companions of the right provide a positive type of collective belonging, only a distant contrast to the condemned groups.
strong	50:13	Its list includes the brothers of Lot, reinforcing the focus's placement of Lot's people among earlier opponents.
weak	36:29	The single cry and extinction give a general punishment parallel but add little beyond the nearer passage sequence.
weak	56:38	The companions of the right are a contrasting final category rather than an explanation of the hostile factions.
strong	26:176	It explicitly identifies the Companions of the Thicket as deniers of the messengers, directly explaining one group in the focus.
strong	38:14	It immediately generalizes the listed communities: all denied the messengers and therefore incurred punishment.
medium	35:6	It shows how an enemy gathers a party whose members become companions of the blaze, clarifying destructive collective alignment.
strong	54:33	It directly states that Lot's people denied the warnings, giving the accusation behind their inclusion in the focus.
medium	54:45	The defeat of an assembled force provides a military parallel to the focus's factions, though without its historical communities.
medium	5:56	The party of God offers a contrasting model of collective allegiance to the hostile factions in the focus.
medium	26:160	It again identifies Lot's people as collective deniers of the messengers, but is less specific after the earlier direct statement.
strong	38:3	The immediate context recalls many destroyed generations, supplying the consequence anticipated by the focus's historical list.
medium	58:22	It defines God's party through allegiance that overrides kinship, a useful contrast to the focus's unified opposing groups.
strong	50:14	It explicitly joins the Companions of the Thicket to a list whose members denied messengers and incurred the warning.
medium	19:98	It recalls the disappearance of earlier destroyed generations, supporting the focus's warning through past communities.
weak	32:3	It concerns a people lacking a prior warner, not the established communities of denial named in the focus.
strong	9:70	It includes Thamud among earlier peoples reached by messengers and links their fate to their own wrongdoing.
medium	38:6	The immediate elite organize one another around their gods, showing the factional solidarity that the focus names.
medium	51:32	The mission to a criminal people supplies the judgment context for Lot's community, though it does not name them.
medium	89:9	It names Thamud and a defining feature of their power, adding identity to one community in the focus.
weak	11:97	Pharaoh's chiefs follow his unsound command, a general example of collective submission rather than the focus's named groups.
no value	80:36	The term concerns an individual spouse, not communal affiliation or historical opposition.
strong	22:42	It explicitly sets Thamud in a recurring sequence of communities that denied, closely matching the focus's warning.
strong	38:15	The immediate single cry states the punishment awaiting the present deniers after the focus's historical examples.
no value	3:39	Its standing prayer is unrelated to communal opposition, despite the lexical overlap in people.
weak	85:18	It names Thamud but provides no further relation beyond a terse historical reference.
no value	22:77	The commands to believers do not illuminate the focus's condemned communities or factions.
weak	15:58	The mission to a criminal people is already supplied more directly by the earlier similar card and remains unnamed here.
medium	40:30	The day of the factions invokes past collective punishment as a warning, connecting the focus's party term to consequence.
medium	38:12	The immediately preceding historical list begins the sequence completed by the focus, despite overlapping its material.
weak	23:23	Noah's call to his people gives a broad prophet-community pattern, but not the focus's particular opposition.
medium	19:37	It explicitly depicts factions differing among themselves and warns disbelievers, a conceptual parallel to the focus's parties.
medium	36:31	Destroyed earlier generations offer a general historical warning supporting the focus's catalogue.
weak	22:44	The Companions of Midian extend the historical punishment list, but do not clarify a group named in the focus.
medium	43:65	Factions that differ and face woe clarify how divided parties become culpable, though the focus lists united past groups.
weak	38:1	The opening oath frames the surah's proclamation but adds little to the focus's account of past opposing communities.
