strong	38:73	Exact recurrence of the complete collective angelic sujud in 15:30.
medium	36:32	Adds a distinct image of exhaustive gathering into one presence.
medium	11:103	Extends complete gathering to the witnessed final assembly.
medium	26:95	Contrasts the angels' unified sujud with Iblis's own fully gathered host.
medium	15:26	Supplies the human-creation setting immediately developed into the command and response.
medium	50:40	Relates sujud to sustained devotional orientation beyond the act itself.
strong	20:116	Rehearses the Adam command, angelic sujud, and Iblis's refusal.
strong	15:31	Immediately identifies the excluded figure who refused membership among those in sujud.
weak	70:14	Offers a remote, contrary use of totality centered on self-preserving escape.
strong	17:61	Repeats the command-and-refusal scene while exposing Iblis's objection.
strong	15:32	Immediately questions Iblis's separation from those in sujud.
medium	26:219	Presents those in sujud as a communal setting rather than isolated actors.
strong	7:11	Rehearses creation, the command, collective angelic sujud, and Iblis's exclusion.
weak	33:56	Provides only a secondary parallel of coordinated angelic participation.
no value	104:1	The unrestricted totalizing expression does not illuminate the angelic sujud scene.
weak	97:4	Shows angels acting together by divine permission, without the focus posture.
medium	15:27	Adds the prior creation of al-jann, sharpening the later contrast around Iblis.
strong	13:15	Places angelic sujud within a far wider field of submission.
medium	2:31	Supplies the angel-and-Adam setting that precedes the prostration command.
strong	15:33	Immediately gives Iblis's material-based refusal of the sujud commanded in 15:30.
medium	26:46	Offers a parallel of a group abruptly entering sujud in response to recognition.
strong	2:34	Rehearses the scene and explicitly joins refusal with self-exaltation.
weak	15:7	Shows a local demand for angels but adds little to their collective sujud.
strong	38:72	Provides the completed-creation and spirit context immediately before the same command.
medium	4:172	Contrasts humble service by exalted beings with refusal and self-exaltation.
weak	4:71	Only loosely parallels the movement from groups to a gathered body.
medium	20:70	A second parallel of collective falling into sujud followed by avowal.
weak	6:111	Qualifies the evidentiary role of angelic appearance without explaining their sujud.
strong	15:28	Immediately establishes the divine address to the angels before the command.
no value	34:47	Its universal witness theme does not materially clarify 15:30.
weak	10:99	A contrary case of universal human belief, distinguished from angelic compliance.
strong	15:34	Gives the immediate expulsion that follows the exception to the collective response.
no value	6:86	The distributive praise of named figures does not clarify the focus.
medium	15:92	Extends exhaustive language to universal accountability later in the surah.
strong	15:29	The immediately preceding command directly grounds the collective sujud of 15:30.
weak	41:54	General divine encompassment is too remote from the focus scene.
weak	37:150	Engages mistaken claims about angels but not their collective sujud.
medium	15:35	Continues the consequence of Iblis's break from the prostrating assembly.
no value	26:37	The gathering of experts has no meaningful bearing on 15:30.
medium	15:43	Contrasts the angels' complete response with the later complete appointment of Iblis's party.
no value	15:61	This narrative arrival does not add to the focus.
