strong	21:66	Directly challenges worship of what can neither benefit nor harm, completing Ibrahim's incapacity test.
medium	33:70	Commands believers to speak rightly, offering a general speech ethic for Ibrahim's address.
strong	21:52	Recounts Ibrahim questioning his father and people about the idols to which they are devoted.
strong	19:46	The father's hostile response is the immediate continuation of Ibrahim's appeal.
strong	43:26	Ibrahim declares to his father and people that he is free of what they worship.
weak	33:71	Links obedient speech to repaired deeds and forgiveness, but does not address false worship.
strong	26:70	Reprises Ibrahim's question to his father and people about what they worship.
strong	19:44	Immediately continues the appeal by identifying the father's worship with obedience to Satan.
strong	37:85	Again portrays Ibrahim asking his father and people what they worship.
weak	26:82	Ibrahim's hope for forgiveness belongs to his creed but does not develop the address to his father.
weak	12:4	A son addresses his father tenderly, but the dream report has no idol-critique relation.
strong	19:47	Ibrahim's peaceful answer and promise to seek forgiveness immediately follow the father's threat.
no value	88:7	The food's failure to relieve hunger does not bear on worship or filial counsel.
no value	34:28	The universal mission statement does not illuminate Ibrahim's argument with his father.
weak	52:46	The inability of schemes to avail on Judgment Day only loosely echoes the focus's incapacity language.
weak	19:40	The surah's return-to-God conclusion frames the passage broadly but adds no direct neighbour relation.
weak	44:41	Mutual inability to help on Judgment Day is a distant parallel to the focus's failure-to-avail criterion.
no value	36:25	A believer's call to hear his confession does not clarify the criticism of idols.
medium	21:45	The deaf not hearing warnings provides a limited contrast to idols that cannot hear at all.
strong	19:45	Immediately continues Ibrahim's warning that his father may receive punishment for Satanic allegiance.
medium	45:10	Denies that false protectors can avail before God, reinforcing the focus's agency critique.
no value	26:81	The statement about death and life does not address Ibrahim's appeal to his father.
weak	20:125	Blindness at resurrection is a different setting for sight and does not concern idol worship.
strong	19:49	Records Ibrahim's separation from his father and their worship after the appeal is rejected.
no value	94:2	Relief of the Prophet's burden has no material relation to the focus.
no value	21:91	Mary and Jesus as a sign do not clarify Ibrahim's argument with his father.
weak	12:68	Jacob's precaution cannot avail apart from God, a distant use of the same incapacity principle.
strong	19:48	Ibrahim states that he will withdraw from his father and what they invoke besides God.
strong	19:43	Immediately precedes the focus by grounding Ibrahim's call in knowledge and guidance.
medium	36:21	The command to follow a rightly guided messenger supports the invitation to follow sound guidance.
weak	37:102	A father-son exchange over divine command is only a broad familial speech parallel.
weak	19:38	The imperative to hear and see on Judgment Day contrasts loosely with the focus's denied faculties.
medium	27:43	Her prior worship blocks guidance, providing a general example of idolatry's obstructing effect.
no value	36:48	Questioning the promised hour does not bear on the focus.
weak	28:26	A daughter's respectful address to her father is a limited relational parallel only.
medium	19:82	Those worshipped will reject their worshippers, extending the surah's critique of false devotion.
medium	35:22	God grants hearing while the dead cannot be made to hear, offering a qualified contrast to the focus.
weak	46:10	Its witness and guidance argument does not specifically concern paternal idol worship.
medium	45:8	Hearing revelation yet refusing it contrasts with Ibrahim's demand for responsive, true worship.
no value	19:57	Idris's elevation does not add to Ibrahim's address.
no value	37:175	The command to watch and the future seeing do not clarify the focus.
weak	8:21	Claiming to hear while not hearing is only a broad verbal echo of the focus's incapacity language.
no value	5:110	Jesus speaking in the cradle belongs to a different narrative and does not develop this appeal.
