strong	88:5	Contrary drinking sharpens f01: the same giving-to-drink form can become punishment.
medium	28:24	Service at water adds a secondary provision-and-access frame for f01.
strong	2:7	Contrary sealing distinguishes f03's preserving boundary from disabling closure.
strong	28:23	Restricted well access supplies a parallel boundary around who reaches water.
strong	83:15	Same-surah veiling provides the contrary access boundary to f03's protected gift.
medium	9:19	Water service is distinguished from higher standing, qualifying the service frame.
strong	14:16	A corrupted drink is a direct contrary boundary for the protected rahiq.
medium	83:9	The marked record supplements f02's authentication and preservation dimension.
strong	36:65	Forensic sealing contrasts with f02/f03: closure can expose rather than preserve.
strong	83:26	Immediate sequel specifies the drink's khitam and its completed sensory outcome.
weak	15:21	Measured treasury-and-descent imagery loosely supports controlled provision.
medium	42:24	Heart sealing supplies a further contrary case for f03's beneficial seal.
medium	26:79	Divine feeding and giving drink supplies a broad source frame for f01.
weak	83:20	The righteous record is contextual support for authentication, already covered more directly.
strong	6:46	Sealed faculties sharply contrast with f02/f03's secure, beneficial preservation.
medium	33:40	Khatam contributes finality imagery, but from a different semantic domain.
no value	83:34	No focused addition to the drink, seal, or access readings.
medium	45:23	Layered sealing of faculties is a secondary contrary boundary for f03.
weak	91:13	Allocated watering adds a limited governance-of-access parallel.
no value	44:8	No focused addition to the drink, seal, or access readings.
medium	12:70	The siqayah vessel as searchable evidence loosely extends f02's authentication frame.
weak	56:17	Circulating attendants give only a partial service context without the drink.
strong	83:27	Immediate sequel identifies the drink's mizaj and advances its description.
strong	72:16	Abundant water as sustained provision strongly develops f01's continuing supply.
strong	76:17	A closely parallel given cup and mixture strongly corroborate f01's drink sequence.
no value	44:34	No focused addition to the drink, seal, or access readings.
medium	77:27	Sweet water as an integrated provision system gives a broad f01 parallel.
medium	37:45	Cup circulation from a flowing source supplies a compact formal parallel.
medium	83:8	The confined marked-record counterpart helps frame the nearby authentication contrast.
medium	25:49	Water's life-giving distribution supplies a general provision pattern for f01.
no value	105:4	No focused addition to the drink, seal, or access readings.
medium	83:7	The confined record is a same-surah contrary setting to the righteous sequence.
medium	2:60	Distinct drinking shares add a distributional parallel for access to provision.
medium	76:5	A cup with mizaj is a direct but less specific parallel to the rahiq sequence.
no value	23:40	No focused addition to the drink, seal, or access readings.
medium	23:21	A drink emerging from hidden transformation gives a secondary source-process parallel.
no value	15:51	No focused addition to the drink, seal, or access readings.
strong	83:28	Immediate sequel names the spring and a distinct group drinking from it.
medium	15:22	Staged delivery of water and non-ownership provide a broad f01 source pattern.
no value	22:21	No focused addition to the drink, seal, or access readings.
no value	83:36	No focused addition to the drink, seal, or access readings.
medium	47:15	Paradise drinks and harmful hot water retain the positive/contrary drink boundary.
no value	36:58	No focused addition to the drink, seal, or access readings.
weak	83:19	The preceding record sequence offers only indirect context after stronger nearby cards.
strong	76:21	Direct giving of a pure drink is a strong parallel completion of f01.
no value	44:42	No focused addition to the drink, seal, or access readings.
no value	83:30	No focused addition to the drink, seal, or access readings.
medium	13:4	One water yielding differentiated outcomes adds a secondary shared-source frame.
no value	15:56	No focused addition to the drink, seal, or access readings.
no value	23:103	No focused addition to the drink, seal, or access readings.
weak	12:41	Courtly drink service is a distant, role-specific parallel with little overlap.
no value	79:37	No focused addition to the drink, seal, or access readings.
weak	83:23	The preceding viewing scene gives only minimal local setting for the drink.
no value	2:37	No focused addition to the drink, seal, or access readings.
no value	83:10	No focused addition to the drink, seal, or access readings.
no value	56:13	No focused addition to the drink, seal, or access readings.
medium	83:18	The righteous record establishes the recipient context leading into the drink sequence.
no value	56:39	No focused addition to the drink, seal, or access readings.
no value	83:29	No focused addition to the drink, seal, or access readings.
no value	113:2	No focused addition to the drink, seal, or access readings.
medium	76:18	The named spring continues the already strong cup-and-mixture parallel.
no value	2:5	No focused addition to the drink, seal, or access readings.
medium	83:21	The muqarrabun connect the record sequence to the drink's later access distinction.
no value	55:26	No focused addition to the drink, seal, or access readings.
no value	83:31	No focused addition to the drink, seal, or access readings.
no value	2:59	No focused addition to the drink, seal, or access readings.
no value	83:12	No focused addition to the drink, seal, or access readings.
no value	114:6	No focused addition to the drink, seal, or access readings.
weak	74:4	Purification imagery is only a remote parallel to protected purity.
no value	2:21	No focused addition to the drink, seal, or access readings.
no value	83:6	No focused addition to the drink, seal, or access readings.
no value	2:26	No focused addition to the drink, seal, or access readings.
weak	76:19	Service imagery is redundant and less direct than the nearby cup passages.
no value	2:49	No focused addition to the drink, seal, or access readings.
weak	2:25	Garden rivers provide a broad reward setting but little about rahiq makhtum.
no value	2:34	No focused addition to the drink, seal, or access readings.
medium	16:66	A pure, palatable drink emerging through separation gives a secondary purity parallel.
no value	2:62	No focused addition to the drink, seal, or access readings.
no value	2:27	No focused addition to the drink, seal, or access readings.
no value	2:52	No focused addition to the drink, seal, or access readings.
no value	2:56	No focused addition to the drink, seal, or access readings.
no value	2:23	No focused addition to the drink, seal, or access readings.
no value	2:4	No focused addition to the drink, seal, or access readings.
no value	2:19	No focused addition to the drink, seal, or access readings.
no value	2:8	No focused addition to the drink, seal, or access readings.
no value	2:64	No focused addition to the drink, seal, or access readings.
weak	7:160	The repeated allocated-spring scene is now redundant after 2:60.
no value	2:22	No focused addition to the drink, seal, or access readings.
no value	2:30	No focused addition to the drink, seal, or access readings.
weak	2:35	A bounded garden-access scene offers only a remote f03 boundary analogy.
no value	74:50	Tail-audit item with no focused addition.
no value	91:4	Tail-audit item with no focused addition.
no value	10:22	Tail-audit item with no focused addition.
no value	2:196	Tail-audit item with no focused addition.
no value	5:41	Tail-audit item with no focused addition.
