strong	15:58	Exact parallel wording; directly fixes the dispatched mission and its guilty collective.
medium	44:31	Adds Pharaoh's excess as a collective boundary condition, though without the dispatch scene.
strong	6:55	Clarifies the guilty as a discernible course formed through conduct.
medium	73:15	Supplies a broad precedent for a messenger dispatched to Pharaoh.
medium	51:31	Immediate narrative lead-in: the question that elicits the stated mission.
medium	32:12	Adds the guilty collective's later acknowledgement and request to return.
medium	36:14	Parallels a plural messenger mission met by collective denial.
strong	51:34	Immediate continuation specifying the marked punishment for the excessive.
weak	22:43	Only names the people of Lot within a list of earlier communities.
no value	7:125	Return-to-the-Lord formula does not illuminate the mission or its target.
medium	10:83	Adds elite domination and excess within Pharaoh's people.
no value	32:3	The contrast route is boundary evidence, not support for the focus reading.
strong	11:70	Closely parallels the angelic announcement of dispatch to Lot's people.
strong	51:33	Immediate continuation: the stated dispatch has a punitive material object.
no value	3:39	Contrast evidence concerns a different setting and adds no route here.
medium	36:19	Identifies a community as excessive in a messenger encounter.
weak	51:30	Immediate scene context, but it does not specify the later target or mission.
medium	23:23	Adds a messenger's direct address to his people before their response.
medium	11:52	Sets turning away as guilty against a call to reform.
weak	7:12	The clay-form resonance is secondary and does not establish the target.
medium	37:124	Adds a communal call to a protective moral boundary.
strong	34:32	Frames guilt as responsibility amid, but not erased by, social pressure.
no value	51:8	Local rhetorical context does not add to the dispatch or guilty collective.
weak	20:83	Offers only an indirect question about separation from one's people.
strong	44:37	Directly links a guilty community's conduct with its destruction.
medium	44:5	Parallels an authoritative command and sending, with a secondary marked-material link.
medium	51:46	Extends the surah's historical pattern of communities marked by transgression.
strong	10:75	Combines dispatch to Pharaoh's elite, arrogance, and a guilty people.
weak	51:29	Immediate scene context without identifying the mission's object.
weak	63:6	Adds an outcome for an obstinately transgressive group, indirectly.
medium	6:42	Gives a general pattern of prior dispatches and communal trial.
no value	52:41	The archive resonance does not clarify the guilty collective or the dispatch.
medium	16:23	Adds concealed arrogance and accountable consequence as a condition of guilt.
no value	27:47	A testing dispute does not materially clarify the stated mission.
weak	51:25	Frames the visitors as unknown, but adds no target or rationale.
medium	26:117	Shows a messenger presenting his people's completed denial for judgment.
strong	44:22	Directly names a community guilty in a plea that precedes the ensuing action.
medium	15:57	Near-exact prior question to the dispatched visitors; redundant but contextual.
weak	29:36	Offers a reform call within a community, not the punitive targeting at issue.
medium	36:16	Parallels envoys' self-identification as sent to a community.
medium	51:41	Adds a nearby surah example of a community receiving a destructive sending.
no value	3:97	Ritual access and belief here do not clarify 51:32.
no value	52:26	Household recollection has no material connection to the focus.
medium	44:3	Parallels sending and warning under authoritative command.
medium	22:42	Places denial among a recurring sequence of prior communities.
weak	15:62	Only preserves the visitors' initial unfamiliarity in the same broader episode.
no value	51:16	The contrasting righteous reception lies outside the target and mission.
medium	55:43	Names the guilty in direct confrontation with the consequence they denied.
weak	21:14	A bare collective admission of wrongdoing adds limited consequence context.
no value	3:85	The channel resonance is unrelated to the focus's targeting frame.
no value	3:191	Devotional reflection and protection from fire do not clarify the focus.
medium	34:34	Adds a recurring pattern: a town's affluent group rejects what envoys bring.
no value	51:48	Cosmological statement adds no understanding of the dispatched mission.
medium	26:70	Shows a messenger testing inherited collective worship.
no value	26:153	Accusation formula does not clarify the guilty collective.
medium	44:19	Adds the prohibition of self-exaltation against divine authority.
strong	77:18	States a regular consequential dealing with the guilty.
no value	26:185	Repeated accusation formula remains unrelated to the focus.
no value	51:27	Hospitality detail does not add to the stated mission.
strong	26:160	Directly identifies Lot's people as deniers of the messengers.
medium	71:1	Parallels a prophet's dispatch to warn his people before punishment.
no value	12:50	The inquiry scene and its channel resonance do not clarify the focus.
medium	23:94	Adds the distinction of being kept apart from a wrongdoer collective.
weak	68:29	A general collective confession of wrongdoing offers only distant parallel.
medium	25:22	Links the guilty with a blocked encounter at the arrival of angels.
medium	53:52	Adds an earlier community characterized by intensified wrong and excess.
no value	19:83	This sending has a different actor, object, and function.
medium	43:5	Connects collective excess with a threatened withdrawal of reminder.
weak	37:85	Redundant inherited-worship question; only indirectly concerns collective culpability.
no value	37:36	The rejection of abandoning deities adds no clear mission-target relation.
weak	28:38	Clay and construction offer only a remote secondary material resonance.
no value	41:3	The knowing audience does not clarify the guilty collective.
strong	54:34	Closely supplies the punitive sending upon Lot's people and an exception.
weak	25:21	Pride and demand for angels are only a boundary parallel.
weak	38:12	Historical deniers are listed, but the link is redundant and nonspecific.
medium	54:19	Adds a dispatched destructive force as a pattern of communal consequence.
medium	105:4	Parallels targeted projectile delivery and the hardened-stone material.
medium	38:13	Includes Lot's people within aligned opposing groups.
medium	54:31	Adds a single dispatched cry and terminal communal reduction.
weak	11:22	Generic loss as earned consequence is too remote after stronger cards.
strong	7:133	Combines successive signs, arrogant refusal, and a guilty community.
weak	15:15	Shows a group recasting signs as deception, but not the target relation.
no value	26:50	Return-to-the-Lord formula adds nothing to 51:32.
medium	37:30	Supports shared transgression rather than coercion as a collective condition.
medium	27:45	Parallels dispatch to a people and its internal division.
weak	8:65	A group's lack of understanding is not a close counterpart to the focus.
medium	74:41	Keeps the guilty as a conduct-defined class, but without scene context.
medium	44:17	Adds Pharaoh's people as a collectively tested recipient of a messenger.
strong	30:47	Puts clear messenger evidence before retribution on those who became guilty.
weak	23:106	A collective admission shifts responsibility and is only distantly relevant.
medium	48:8	Supplies the general messenger role but no guilty collective or target.
medium	7:40	Links denial and self-exaltation with recompense for the guilty.
weak	15:63	Same Lot narrative, but the disputed matter does not specify the mission.
weak	60:13	A condemned community is mentioned without a dispatch or target parallel.
no value	20:28	Request for comprehension does not add to 51:32.
medium	5:2	Adds communal responsibility for sin and aggression, indirectly.
no value	1:6	The guidance prayer does not clarify the stated mission.
weak	47:38	Collective replacement after turning away is only a distant parallel.
no value	13:41	Territorial reduction and judgment do not illuminate the target designation.
strong	9:66	Distinguishes groups within punishment while naming guilt as its basis.
strong	7:80	Lot addresses his people over the defining collective offense.
strong	7:81	Specifies the transgressive practice that marks the addressed people.
medium	7:82	Shows the group's exclusionary response to Lot's call.
strong	7:83	Preserves the rescue of Lot's household alongside the communal judgment.
strong	7:84	Adds the destructive rain following the people's wrongdoing.
strong	11:77	Places the visitors with Lot immediately before their mission is disclosed.
strong	11:81	The visitors identify their authoritative sending and the coming outcome.
strong	11:82	Adds overturning and the rain of hardened stones against the town.
strong	11:83	Specifies the stones as marked and under divine authority.
medium	15:61	Records the messengers' arrival at Lot's household.
medium	15:64	States that the visitors bring the settled matter into the Lot narrative.
strong	15:66	Adds the decreed cutting off of the remaining population by dawn.
strong	15:74	Parallels overturning the settlement and sending hardened stones.
strong	21:74	Links Lot's rescue to a town characterized by grave collective deeds.
medium	25:31	Places prophets' opposition in relation to the guilty as a recurring pattern.
strong	26:163	Identifies the messenger role inside the direct address to Lot's people.
strong	26:165	Names the collective boundary breach within Lot's people.
strong	26:168	Records Lot's disavowal of his people's deed.
strong	26:170	Adds rescue of Lot and his household from the communal outcome.
strong	26:172	States the destruction of those left behind.
strong	26:173	Adds the rain as the terminal punishment in the Lot cycle.
strong	27:54	Lot confronts his people with their manifest wrongdoing.
strong	27:55	States the transgressive practice as knowingly undertaken.
medium	27:56	Shows the group's demand to expel Lot's household.
strong	27:57	Preserves the household exception while leaving the wife within the judged remnant.
strong	27:58	Adds the destructive rain and its relation to those warned.
strong	29:28	Directly identifies Lot's people through an unprecedented collective offense.
strong	29:29	Expands the public and communal forms of that offense.
medium	29:30	Shows Lot seeking protection against the corrupting people.
strong	29:31	The visitors announce the destruction of the town's wrongdoing inhabitants.
strong	29:32	Preserves the issue of Lot's presence within the targeted town.
strong	29:33	Adds the household's rescue and the wife as one who remains.
strong	29:34	States the impending punishment upon the town's defiantly corrupt people.
medium	29:35	Leaves a sign from the destroyed town for those who understand.
medium	36:59	Adds the final separation of the guilty from others.
strong	37:133	Introduces Lot among the messengers, linking his people to the messenger cycle.
strong	37:134	States the rescue of Lot and all his household.
strong	37:135	Keeps the exceptional remaining figure within the rescue-and-judgment distinction.
strong	37:136	States the destruction of those left behind.
weak	51:24	Immediate visitor scene context, before their mission is named.
weak	51:26	Immediate hospitality detail contributes only to the narrative setting.
weak	51:28	Immediate fear response precedes the mission disclosure.
strong	51:36	Adds the extraction of the believing household from the judged place.
strong	51:37	Leaves the event as a warning sign after the guilty collective's judgment.
medium	54:33	Places Lot's people within the pattern of denying warnings.
medium	54:35	Adds the dawn rescue as a counterpoint to the sent punishment.
medium	54:36	Records warning before the decisive encounter.
medium	54:37	Adds the people's attempted violation and its immediate consequence.
medium	54:38	States the arrival of an enduring punishment by morning.
medium	54:47	Names the guilty as already in error and burning consequence.
medium	54:48	Supplies the subsequent scene of the guilty being driven toward the fire.
weak	66:10	The wife of Lot marks an internal exception without clarifying the dispatch.
medium	74:42	Begins the account that identifies the guilty by their own response.
medium	77:16	Adds destruction of earlier communities as the opening of the same consequence pattern.
medium	77:17	Extends that pattern to later communities before the statement about the guilty.
medium	77:19	Closes the repeated consequence formula after the guilty are named.
medium	45:31	Associates criminal conduct with arrogant refusal of recited signs.
