strong	54:37	Immediate Lot context: breached hospitality, sensory reversal, then the announced punishment.
medium	40:39	Sets a parallel distinction between temporary use and a settled abode; permanence remains qualified by destination.
weak	37:137	Contrast-route boundary preserves the dawn/alarm possibility without positively supporting the focus reading.
weak	33:42	Morning and evening frame an ongoing practice, a secondary temporal contrast to the focused dawn event.
strong	54:36	Immediately precedes 54:38: warning of the grasp is disputed before the settled morning outcome.
strong	54:3	Within the surah, every affair reaching settlement supplies the causal frame for the settled punishment.
medium	68:21	Preserves a morning alarm or raid pattern, though its social scene is distinct.
medium	36:38	Adds a parallel of movement governed toward a fixed terminus, rather than mere stasis.
weak	56:36	Only a secondary early-beginning resonance; it does not clarify the punishment scene.
medium	76:25	Morning-evening regularity supplies a parallel temporal frame, distinct from dawn as punitive arrival.
strong	54:39	The next ayah repeats the punishment-and-warning formula, confirming the consequence named at 54:38.
medium	14:29	Shows a punitive form of settled residence, supporting the adverse sense of the focus outcome.
strong	6:67	Directly parallels a report moving from claim to a settled, knowable realization.
weak	17:85	Branch evidence only: it contributes an inquiry-boundary parallel, not a localized explanation of 54:38.
weak	27:40	Offers rapid arrival becoming stable placement, but in a materially different scene.
medium	23:76	Connects punishment with an unresponsive aftermath, without the focus's dawn or settled timing.
strong	54:34	Immediate Lot context supplies selective rescue at sahar before the morning punishment.
strong	37:177	Dawn becomes the arrival of threatened punishment at the community's threshold.
medium	100:3	Strongly preserves dawn as an assault pattern, while leaving the focus's settled outcome distinct.
medium	44:11	Adds punishment as a covering that overtakes people, a secondary arrival-and-affliction parallel.
strong	15:83	A prior community is overtaken at morning by a decisive seizure, closely paralleling the focus timing.
medium	19:62	Provides a contrary morning-evening rhythm of peace and provision, not an identification with the focus.
medium	33:33	Adds settlement as ordered interior practice; it is a secondary contrast to punitive settlement.
weak	2:36	Temporary earthly settlement after descent offers only a qualified parallel to settled outcome.
medium	70:28	Reinforces that divine punishment is not secure from, without specifying dawn or settlement.
strong	54:35	Completes the immediate selective-rescue side of the Lot sequence before 54:38.
medium	19:11	Morning-evening communal observance preserves a parallel regular rhythm, not the punitive event.
weak	25:5	Uses morning-evening for recurring transmission; temporal overlap is secondary and contested in scene.
medium	23:50	Adds protected, stable refuge as a contrary form of settlement to the focus's punitive settlement.
medium	25:24	Supplies a favorable settled abode as a contrary endpoint, while the focus names an adverse one.
medium	75:12	Frames settlement as ultimate return, supporting finality but not the dawn mechanism.
strong	54:2	Earlier surah resistance to a sign helps frame the later movement from description to judgment state.
weak	68:17	Preserves an early raid-like plan, but its harvest context remains secondary.
medium	52:7	Asserts punishment's inevitability, adding certainty without the focus's temporal and settled features.
medium	7:18	Expulsion and an announced terminal consequence provide a remote parallel to adverse settlement.
medium	27:61	Shows stability through ordered flows and boundaries, a broad structural parallel to settlement.
weak	70:27	Fear of punishment adds little beyond the already-established punitive consequence.
medium	54:24	Earlier denial within the surah supplies antecedent resistance, though it does not localize 54:38.
medium	77:21	Adds active placement in a secure holding environment, a broad but distinct settlement parallel.
medium	48:9	Morning-evening praise offers an ongoing temporal counterpattern, not a punishment reading.
medium	7:24	Descent yields temporary settlement and enmity, contrasting with the focus's irreversible settlement.
strong	25:66	Directly clarifies how punishment can become a bad, enduring place or condition.
medium	16:113	Rejection followed by punishment supplies a general antecedent-to-consequence pattern.
medium	54:19	An earlier continuing affliction in the surah reinforces the judgment-state sequence.
medium	40:55	Links waiting for a true promise with a morning-evening discipline, a secondary temporal parallel.
weak	44:30	Selective deliverance from punishment echoes the rescue side of the focus context only generally.
weak	7:25	The life-death-return sequence follows descent but adds no close timing or punishment link.
weak	76:15	Mixed route evidence concerns material balance; it does not clarify the focus outcome.
weak	81:18	Dawn imagery alone is too general after the closer dawn-event cards.
medium	54:47	Earlier surah judgment language contributes the wider criminal-state backdrop.
medium	25:76	A favorable enduring abode supplies a useful contrary endpoint to the focus's settled punishment.
weak	67:5	Punishment is present, but the celestial scene does not add a focused temporal or settlement relation.
weak	24:62	Branch evidence concerns a gathered affair and permission, with no close explanatory link.
medium	23:40	A near future becoming morning-time regret preserves a distinct dawn-to-consequence pattern.
strong	15:73	The seizure at first light closely parallels the focused morning punishment.
weak	31:22	Branch evidence offers a general affair-to-outcome trajectory, not a localized parallel.
strong	15:66	Pairs night rescue with a morning cutoff, closely illuminating the focus's selective dawn sequence.
medium	39:40	A punishment that settles or remains adds a close adverse permanence parallel.
no value	20:30	Kinship support has no material connection to dawn punishment or settled outcome.
weak	66:5	The early-beginning resonance is remote from the focus's temporal-punitive construction.
medium	11:39	Combines coming humiliation with a remaining punishment, supporting adverse settled consequence.
no value	20:31	Ministerial support adds no focused relation.
medium	22:5	Adds formation through holding and emergence, a broad parallel for settlement as an active process.
medium	89:13	A concentrated punitive outpouring supports severity, but not the focus's timing or finality.
weak	21:93	Division of a shared affair is only a remote branch-level parallel to outcome.
medium	40:64	Stable earth and ordered habitation provide a broad contrary model of settlement.
weak	37:33	Shared punishment adds little beyond the established adverse outcome.
weak	21:77	A destroyed wrongdoing community is a general judgment parallel, without the focus's distinctive frame.
medium	6:98	Contrasts a settled stage with a temporary deposit, qualifying the meaning of settlement.
no value	4:68	The straight-path statement has no close temporal, punitive, or settlement relation.
weak	57:14	Waiting until the decisive affair arrives supplies only a remote outcome parallel.
weak	28:9	The eye-comfort reading is a different root-sense and does not clarify settled punishment.
weak	37:72	Earlier warners provide only a general warning backdrop.
weak	7:13	Expulsion and abasement are remote adverse-settlement parallels.
medium	23:13	Secure placement enabling development gives a broad active sense of settlement.
medium	11:6	Knowing a creature's settled and temporary positions offers a qualified settlement parallel.
strong	25:65	Punishment as a clinging condition closely supports the focus's settled adverse state.
weak	32:17	A contrary eye-comfort endpoint is too remote from the focused punishment despite the route resonance.
weak	3:152	Promise, failure, and testing do not add a close dawn or settlement reading.
medium	57:5	Return of affairs to God supplies a broad endpoint parallel to settled outcome.
medium	7:143	Tests stability's limit; useful as a boundary parallel, not as an identification with the focus.
weak	6:10	Mockery followed by encircling consequence is a general antecedent-outcome parallel.
medium	11:102	A severe grasp closing on wrongdoing towns supports the punitive realization pattern.
medium	14:26	Lack of rooted settlement supplies a contrary condition that sharpens the force of established outcome.
no value	3:123	Victory and gratitude do not materially clarify the focus.
no value	20:32	Shared ministerial affair has no focused relation.
weak	2:99	Clear signs and rejection offer only a remote resistance backdrop.
no value	20:29	Request for a minister has no focused relation.
weak	3:143	Wishing for death and then seeing it gives only a remote claim-to-encounter pattern.
medium	25:25	A decisive day and descending agents provide a broad arrival-of-judgment parallel.
medium	54:15	Within the surah, a retained sign and call to remember reinforce the recurring judgment-warning frame.
weak	37:176	Impatience for punishment is a secondary contrast to punishment's actual morning arrival.
no value	5:33	Its legal-sanction setting and broad punishment reference do not clarify 54:38.
medium	25:40	A punished town encountered as visible evidence supplies a related destruction-memory parallel.
weak	9:74	General worldly and later punishment lacks the focus's distinctive timing and settlement relation.
weak	5:41	General later punishment in a different legal-discursive setting adds little.
weak	20:77	Night departure to safety remotely echoes selective rescue, without a close route to 54:38.
weak	35:10	Severe punishment for plotting is a general consequence statement only.
no value	101:6	The scale fragment does not add a focused relation.
no value	24:64	General return and accounting do not materially clarify the dawn, punishment, or settlement construction.
strong	54:33	Begins the immediate Lot sequence with denial of the warnings that culminates in 54:38.
strong	11:77	Sets the threatened hospitality scene that precedes the night escape and morning appointment.
strong	11:78	Directly parallels the hospitality breach underlying the sensory reversal in 54:37.
medium	11:79	Preserves the opponents' refusal within the hospitality conflict before judgment arrives.
medium	11:80	Adds Lot's constrained position immediately before the announced dawn resolution.
strong	11:81	Explicitly fixes the appointment at morning, with the night departure ordered beforehand.
strong	11:82	Supplies the realized destruction immediately after the morning appointment.
medium	11:83	Completes the destruction sequence with its marked punitive designation.
strong	15:59	Establishes the family as the exception in the impending destructive sequence.
strong	15:60	Identifies the excluded household member, sharpening selective separation before dawn.
strong	15:64	Commands departure through the night, directly preparing the morning outcome.
