strong	28:1	Exact repetition of the طسم opening formula.
medium	20:1	Another surah-opening letter formula, but with different letters.
medium	40:1	Another compact opening-letter formula with a distinct sequence.
medium	41:1	Another compact opening-letter formula with a distinct sequence.
medium	42:1	Another opening-letter formula; its sequence overlaps only partially.
medium	43:1	Another compact opening-letter formula with a distinct sequence.
medium	36:1	Another surah-opening letter formula, structurally parallel but different.
no value	85:18	The named historical peoples do not clarify the opening formula.
no value	100:1	The oath opening does not explain the letter formula in 26:1.
no value	100:10	This later statement adds no relation to the opening formula.
no value	100:2	This oath-sequence member does not clarify 26:1.
no value	100:11	Its closing assertion adds no relation to the opening formula.
no value	100:3	This oath-sequence member does not clarify 26:1.
no value	103:3	Its ethical conclusion does not clarify the opening formula.
no value	10:104	The declaration of worship does not explain 26:1.
no value	10:15	Its revelation discourse does not identify the letter formula.
no value	24:61	The legal-social instruction adds no relation to 26:1.
medium	44:1	Another compact opening-letter formula with a distinct sequence.
medium	45:1	Another compact opening-letter formula with a distinct sequence.
medium	46:1	Another compact opening-letter formula with a distinct sequence.
medium	19:1	Another surah-opening letter formula, structurally parallel but different.
medium	42:2	A second opening-letter formula in its surah; only one letter overlaps.
medium	29:1	Another surah-opening letter formula, structurally parallel but different.
medium	2:1	Another surah-opening letter formula, structurally parallel but different.
medium	30:1	Another surah-opening letter formula, structurally parallel but different.
medium	7:1	Another opening-letter formula with partial letter overlap but a different sequence.
medium	31:1	Another surah-opening letter formula, structurally parallel but different.
medium	32:1	Another surah-opening letter formula, structurally parallel but different.
medium	3:1	Another surah-opening letter formula, structurally parallel but different.
no value	101:11	The closing image of another surah does not clarify 26:1.
no value	101:1	Its repeated title opening is not a parallel to the letter formula.
no value	101:2	The rhetorical question does not clarify 26:1.
no value	69:1	Its surah title does not explain the letter formula.
no value	80:16	This descriptive phrase adds no relation to 26:1.
no value	54:23	The denial report does not clarify the opening formula.
no value	74:51	The simile adds no relation to 26:1.
no value	37:109	The salutation does not clarify the opening formula.
weak	20:30	Harun belongs to the Musa narrative that follows 26:1, but not to its formula.
no value	101:9	The judgment image adds no relation to 26:1.
no value	50:13	The list of former peoples does not explain the opening formula.
weak	20:28	This Musa-narrative speech request is only remote context for the later passage.
no value	53:53	The destruction reference does not clarify 26:1.
no value	69:2	The repeated rhetorical title is not a letter-formula parallel.
no value	77:26	The paired description adds no relation to 26:1.
no value	55:64	This description adds no relation to the opening formula.
no value	100:5	This oath-sequence member does not clarify 26:1.
no value	106:1	The surah opening is not a parallel to the letter formula.
no value	100:4	This oath-sequence member does not clarify 26:1.
no value	74:21	The brief narrative action adds no relation to 26:1.
no value	80:14	This description does not explain the opening formula.
no value	54:33	The denial report does not clarify 26:1.
