strong	26:27	Parallel accusation of a dispatched messenger as majnun; it directly exposes the dismissive recasting in 15:6.
medium	5:70	Adds a broader precedent: messengers meeting desire-based rejection, including denial and violence.
medium	16:44	Adds the descent-and-public-explanation side of al-dhikr, before the hostile response in 15:6.
strong	68:51	Joins hearing al-dhikr to the same majnun label, showing reception can be displaced by prior dismissal.
medium	15:1	Sets the nearby frame of a clear inscribed Qur'an, against which 15:6 voices its denial.
strong	52:29	Pairs the messenger's reminder-task with an explicit denial of the majnun charge.
medium	43:31	Adds an alternative objection to descent: contesting the recipient's social fitness rather than the message.
medium	15:14	Continues the local pattern in which even extraordinary access is reclassified to avoid acknowledgment.
medium	87:9	Adds a secondary reception reading: reminder bears fruit only where it is taken up.
strong	38:8	Closely parallels the protest that al-dhikr was sent down upon this particular recipient.
medium	15:10	Places 15:6 within the stated succession of earlier messengers, developed by the next verse's mockery.
weak	53:29	Offers a general contrast of turning away from dhikr, without the messenger-directed accusation.
strong	54:25	Adds another status-based discrediting of one singled out for al-dhikr: liar and insolent.
strong	51:39	Parallel defensive labeling as either magician or majnun instead of engagement with the envoy.
strong	81:22	Provides the contrary assertion that the familiar companion is not majnun.
medium	25:32	Adds a procedural objection to how the Qur'an is sent down, distinct from calling its bearer majnun.
weak	15:2	Supplies the local aftermath of rejection, but does not sharpen the accusation itself.
weak	18:83	Shows dhikr as an announced response to a question; its link to 15:6 remains terminological.
medium	36:3	Affirms the messenger identity that 15:6 contemptuously addresses.
strong	15:15	Immediate local parallel: perception itself is recast as obstructed or enchanted to sustain denial.
weak	40:54	Adds a reception condition for dhikr, but not the public mockery in 15:6.
medium	6:37	Parallel demand that a sign be sent down upon the messenger; it clarifies a related challenge to delivery.
strong	15:9	Directly supplies the descent and guarding of al-dhikr that the speakers in 15:6 invoke sarcastically.
no value	114:6	The lexical overlap does not add a reading of the messenger accusation or al-dhikr.
weak	4:136	Broadly situates a descended book and messenger, without illuminating the hostile speech of 15:6.
weak	40:35	Adds an interior-closure reading behind resistance, but only through a remote channel resonance.
strong	34:46	Counters the majnun charge through the known companion and preserves his warning role.
no value	92:3	The shared root is unrelated to the accusation or message-delivery reading.
medium	15:3	Adds the nearby contrast of distraction and deferred recognition after the opening rejection.
weak	56:62	General urging to remember; it does not specify the contested descent or speaker.
no value	84:6	The formal overlap does not bear on 15:6.
strong	15:7	Immediate continuation of the challenge: the accusers demand angels as proof of truthfulness.
weak	54:40	Adds a general availability reading for the Qur'an as dhikr, not the polemical exchange.
no value	7:15	The shared speech form does not illuminate 15:6.
strong	15:11	Direct local precedent: each arriving messenger is met with mockery.
weak	80:4	Adds an internal reminder-benefit sequence, secondary to the accusation in 15:6.
no value	39:74	The lexical overlap does not add to the focus reading.
no value	36:27	Its channel resonance concerns a separate reception scene, not 15:6.
weak	16:17	General remembrance restores a suppressed distinction; the connection is indirect.
no value	2:282	The remembrance usage and legal setting do not clarify 15:6.
medium	15:4	Adds the local framework of a determined record and timing around the rejected address.
weak	20:3	Provides a general reminder-to-the-reverent reading, without the contested bearer.
no value	3:156	The shared speech marker is not interpretively relevant.
strong	15:12	Gives the local mechanism of the message entering criminal hearts, leading into their non-belief.
weak	7:2	Adds descent, warning, and reminder as functions of one book, but no hostile labeling.
no value	66:8	The lexical overlap is unrelated to 15:6.
strong	15:13	Completes the local refusal: the inserted message is not believed, in an inherited pattern.
medium	37:13	Distinguishes being reminded from actually remembering, a reception failure compatible with 15:6.
no value	7:43	The lexical overlap does not contribute to the focus.
strong	51:52	States the recurrent formula: every messenger is called magician or majnun.
weak	9:126	Adds a general failure to remember after recurring tests, not a messenger-directed rejection.
no value	20:35	The formal overlap has no bearing on the focus.
