strong	79:40	Directly joins fear of the Lord's maqam to restraining present desire, strongly grounding the anticipatory reading.
medium	26:147	Adds gardens and springs as a living, maintainable setting, supporting the protective-garden reading.
medium	50:9	Adds a growth sequence from water to gardens and harvest, extending the garden's productive protection.
strong	55:62	Directly supplies another pair of gardens while preserving both relative-order and alongside readings.
medium	55:47	The immediate refrain frames the preceding promise within the surah's recurring acknowledgment of divine gifts.
weak	18:27	Offers an indirect contrast between failing material refuges and an unalterable word of the Lord.
strong	14:14	Directly pairs fear of divine maqam with fear of warning, making fear a limit on present possession.
medium	55:48	Immediately specifies the two gardens through branching canopy, developing their sheltered abundance.
medium	66:11	Adds a garden sought in God's presence as a legitimate refuge from an oppressive order.
medium	34:15	Adds an earthly pair of gardens tied to provision and gratitude, a distinct setting from the promised pair.
medium	51:15	Places the restrained among gardens and springs, reinforcing the reward setting though redundantly.
medium	44:25	Provides a contrary case: gardens and springs can be abandoned and do not by themselves secure their owners.
strong	44:51	Links the restrained to a secure maqam, strongly extending the possible station/place dimension.
medium	55:49	The repeated immediate refrain continues the framing of the garden description as divine gifts.
strong	76:10	Shows fear of the Lord's severe day producing present good, strongly supporting anticipatory restraint.
weak	37:164	Offers a bounded, assigned maqam reading, but only indirectly relates to the Lord's maqam.
medium	55:50	Immediately develops the paired gardens through two flowing springs.
weak	1:2	Supplies a broad Lordship relation, but adds little beyond the focus's direct wording.
medium	2:182	Shows fear of future wrongdoing prompting present repair, a parallel anticipatory moral effect.
weak	44:26	Adds productive wealth and a noble maqam, chiefly as an indirect material counterpart.
weak	44:22	Shows appeal to the Lord amid a culpable people, but adds little to fear, maqam, or gardens.
medium	11:103	Makes the feared afterlife a gathered and witnessed day, clarifying the prospective horizon of fear.
medium	55:51	The immediate refrain maintains the gift-frame around the developing garden description.
weak	9:108	Offers a place and standing grounded in piety, only indirectly illuminating maqam.
strong	98:8	Directly joins reverent fear of the Lord with lasting gardens at the Lord's nearness.
medium	55:8	Within the same surah, supplies a boundary against excess that coheres with restrained conduct.
no value	54:33	The organized rejection by Lot's people does not add a focused connection to 55:46.
no value	42:43	Patience and forgiveness add no sufficiently specific connection to the focus.
weak	26:134	Repeats gardens and springs as provision, adding little after earlier parallel garden cards.
weak	6:80	Offers fearlessness under encompassing divine knowledge, a remote counterpoint to the focus's fear.
medium	2:112	Pairs reward at the Lord with absence of fear, supporting the secure outcome for faithful submission.
medium	55:52	Immediately develops the paired gardens through paired kinds of fruit.
weak	20:49	Raises Lordship as authority, but does not materially develop the focus's promise or fear.
no value	42:41	Redress after wrongdoing has no focused route to 55:46.
weak	55:17	The Lord's governance of two horizons offers only a broad parallel to the paired form.
weak	37:36	Contrast boundary: an accusation of hidden disorder should not be treated as support for garden protection.
weak	3:97	Provides a secure place called Abraham's maqam, a limited alternate locational use.
medium	55:53	The immediate refrain continues the acknowledgment frame for the garden details.
medium	88:10	Presents a lofty garden as selective shelter with sustaining water, though it repeats earlier garden evidence.
weak	33:13	A denied place of staying gives only a remote contrary spatial use of maqam.
no value	55:12	The produce reference does not add a focused connection beyond the surrounding surah context.
medium	100:6	Contrasts grateful dependence on the Lord with self-enclosed attachment, sharpening the relational dimension.
no value	12:72	The offered reward for a lost vessel has no focused connection to 55:46.
medium	44:52	Links gardens and springs to a secure maqam, but largely repeats the established protected-setting evidence.
medium	53:15	Names a garden of shelter, directly supporting the refuge dimension of the garden image.
weak	20:121	Garden foliage and disobedience offer only a distant contrary boundary to protected enclosure.
weak	55:5	Ordered celestial calculation is too indirect for the focus.
weak	63:2	Contrast boundary: deceptive shielding differs from the garden's protective reading.
weak	71:28	A prayer to the Lord adds no focused development of fear, maqam, or the paired gardens.
weak	26:58	A noble maqam and treasures that are left behind give an indirect contrast to lasting security.
medium	4:9	Fear for vulnerable descendants motivates present protection, a clear parallel to anticipatory fear.
no value	34:12	The passage does not add a sufficiently focused route to the focus ayah.
medium	55:9	The same-surah command to uphold balance supplies a concrete boundary against excess.
medium	4:57	Adds enduring garden entry and shade as protected habitation, though the garden evidence is repetitive.
medium	79:19	Directly presents turning toward the Lord as yielding fear, reinforcing fear's governing role.
weak	26:59	Inheritance after departure offers only an indirect contrast to durable possession.
weak	18:50	Disobedience to the Lord and hostile allegiance are too indirect to the focus.
weak	87:15	Remembering and praying to one's Lord adds little to the specific promise.
medium	55:54	Immediately gives near fruit from the two gardens, developing their accessible abundance.
medium	46:21	A warning borne from fear for a people parallels fear's anticipatory, protective force.
medium	38:50	Open gates join protection with access in lasting gardens, supporting a non-confining refuge.
medium	22:14	Faithful action is followed by entry into gardens with flowing rivers, a clear but familiar reward parallel.
weak	78:36	A reckoned gift from the Lord only broadly supports the reward dimension.
strong	26:90	Directly depicts the garden being brought near to the restrained, strongly supporting protective nearness.
medium	55:60	The immediate reward principle gives a local framework for the promise without resolving its readings.
no value	6:83	The argumentative route and elevation of ranks do not add a focused connection.
weak	73:19	A path to the Lord supplies only a general relational parallel.
no value	51:3	The movement reference does not add a focused connection.
medium	7:35	Connects restraint and repair with freedom from fear and grief, supporting the promised secure outcome.
weak	76:29	Repeats the general path-to-the-Lord formulation without adding focused detail.
medium	55:66	The later pair's two gushing springs supports the surah's paired-garden pattern.
weak	26:48	Shared allegiance to the Lord by two messengers adds no focused development.
no value	56:75	The oath by stellar positions does not add a focused connection.
weak	51:22	Provision and promise in heaven provide only a distant background to the reward.
weak	34:41	Contrast boundary: concealed intermediaries in false worship do not positively support garden shelter.
medium	9:21	The Lord's announcement of lasting blissful gardens supplies a clear, though redundant, reward parallel.
weak	55:26	Universal passing away is only a broad contextual contrast to the promised gardens.
weak	56:74	Praise of the Lord after creation reflection is too general for the focus.
weak	2:125	A secure house and Abraham's maqam offer a limited alternate locational reading.
medium	55:7	The same-surah establishment of balance gives contextual support for conduct bounded against excess.
medium	76:12	Rewards patient self-restraint with a garden, supporting protective enclosure as an outcome of discipline.
medium	26:12	Fear of anticipated rejection is presented to the Lord for support, a parallel anticipatory fear.
medium	55:76	Immediately develops the later paired gardens through their resting furnishings.
weak	27:39	A creature's maqam and trustworthiness offer only a remote station/place comparison.
weak	2:124	Testing and covenantal leadership under the Lord do not focus the promise of 55:46.
no value	55:37	The cosmic rupture image does not add a focused connection.
weak	37:5	Broad Lordship over creation adds little beyond the focus's explicit Lord relation.
weak	68:2	Contrast boundary: a hidden-state accusation does not positively support the garden reading.
weak	55:29	Continuous divine activity gives only a broad background for ongoing Lordship.
weak	44:17	The collective test of Pharaoh's people does not focus the promised gardens or fearful maqam.
medium	41:46	Moral action returning to oneself and the Lord's non-wronging provide a justice basis for reward and consequence.
medium	19:73	Contrasts worldly prestigious maqam with true evidentiary response, limiting status-based readings of maqam.
weak	79:16	The Lord's call in a sacred valley gives only a limited presence-related parallel.
medium	6:99	Adds observable garden growth and ripening, supporting the garden's productive, living dimension.
medium	94:8	Directs desire toward the Lord, developing the focus's relational orientation without selecting one reading.
weak	43:46	The Lord-of-the-worlds authority claim is too general for the focus.
medium	30:12	The Hour's arising and criminal despair clarify the judgment horizon behind fear of standing.
medium	32:16	Prayer to the Lord in fear and hope preserves fear's forward pull alongside desire for good.
no value	7:119	The defeated group's humiliation does not add a focused connection.
medium	55:30	The refrain after ongoing divine action preserves the local frame of sustaining Lordship and acknowledgment.
strong	79:41	The immediate sequel identifies the garden as the abode after fear of the Lord's maqam and self-restraint.
strong	50:33	Directly names unseen fear of the All-Merciful within the approach to the promised outcome.
strong	50:34	Directly follows that fear with entry into enduring peace, strongly completing the prospective-reward sequence.
strong	13:21	Joins fear of the Lord to fear of an evil reckoning, directly clarifying the accounting horizon.
strong	21:49	Pairs unseen fear of the Lord with alarm before the Hour, a close parallel to fear of standing.
strong	39:20	Promises elevated protected dwellings to those who fear their Lord, strongly linking reverence and secure reward.
strong	39:73	Directly gathers those who feared their Lord into the garden, preserving the fear-to-garden sequence.
strong	47:15	Explicitly presents the garden promised to the restrained, including its sustaining features.
strong	54:54	Places the restrained in gardens and a river, a direct reward-setting parallel.
strong	54:55	Adds a truthful seat near a sovereign authority, strongly extending proximity and maqam without collapsing them.
strong	67:12	Unseen fear of the Lord is directly paired with forgiveness and a great reward.
strong	70:27	Names continual apprehension regarding the Lord's punishment, directly sharpening the fear dimension.
strong	78:31	Directly assigns a successful garden outcome to the restrained.
medium	55:55	The immediate refrain continues the acknowledgment frame after the first pair's accessible produce.
medium	55:56	Immediately adds guarded companions within the two gardens, developing their internal protected order.
