strong	2:274	Directly repeats spending for Allah, reward with the Lord, and no fear or grief.
medium	2:254	Commands spending before the Day, supplying the larger eschatological setting.
weak	68:3	Its unwithheld reward echoes the certainty of divine recompense.
strong	2:277	Directly repeats reward with the Lord and freedom from fear and grief for faithful action.
weak	2:255	Allah's complete sovereignty frames the giver's reward as wholly God's to grant.
strong	2:263	Immediately explains that kind speech and forgiveness surpass charity followed by harm.
medium	46:13	Repeats no fear and no grief, though for steadfast confession rather than spending.
no value	2:256	Addresses faith and compulsion without adding to the spending condition or reward.
strong	2:264	Directly forbids nullifying charities through reminding and harm, with a contrast case.
strong	4:38	Contrasts spending for public display with believing spending for Allah.
no value	2:257	Its faith-versus-disbelief contrast does not clarify the gift or its condition.
weak	60:10	Uses spending in a marital restitution ruling, not the charitable act in 2:262.
medium	2:62	Repeats reward with the Lord and no fear or grief for a broader faithful righteousness.
no value	2:258	Does not address spending, harm after giving, or its promised outcome.
weak	84:25	Its non-withheld reward generally supports the durability of divine reward.
medium	2:112	Repeats reward with the Lord and no fear or grief for wholehearted excellence.
weak	2:259	Divine power to restore life gives only a broad basis for future recompense.
no value	18:85	The brief statement about following a means adds no relevant condition or outcome.
medium	8:36	Contrasts spending that obstructs Allah's way and ends in regret.
no value	2:260	Addresses assurance about resurrection, not spending or post-gift conduct.
no value	14:36	Does not clarify the charitable act, its restraint, or its reward.
weak	3:199	Shares reward with the Lord but concerns humble believers from the People of the Book.
strong	2:261	The immediately preceding parable establishes multiplied return for spending in Allah's way.
strong	49:17	Directly rebukes treating one's submission as a favor, sharpening the ban on mann.
medium	43:68	Repeats the promised absence of fear and grief in a general address to servants.
strong	2:265	Directly portrays spending seeking Allah's pleasure as fruitful and firmly rooted.
weak	95:6	Its non-withheld reward gives only a general reward parallel.
medium	57:10	Affirms spending in Allah's way and distinguishes degrees by timing and sacrifice.
weak	2:266	The ruined garden image follows the spending parables but adds no explicit condition here.
weak	26:109	A messenger's reward from the Lord only loosely parallels reward from the Lord.
weak	4:34	Mentions household expenditure in a distinct legal relation, not charitable giving.
strong	74:6	Directly warns against mann while seeking increase.
medium	22:35	Links spending from provision with reverent worship and patient devotion.
weak	3:136	General reward for those who act does not specify giving without mann or harm.
weak	3:10	Shows wealth cannot avail before Allah, only indirectly qualifying reliance on wealth.
weak	26:127	A messenger's reward from the Lord only loosely parallels reward from the Lord.
no value	6:116	Addresses following conjecture rather than charity, mann, or divine recompense.
medium	32:16	Links spending from provision with worship marked by fear and hope.
weak	2:167	Regret over deeds supplies only a distant contrast to the no-grief promise.
medium	7:35	Repeats no fear and no grief for those who are mindful and reform.
no value	21:43	Does not concern spending, subsequent harm, or the stated reward.
weak	26:145	A messenger's reward from the Lord only loosely parallels reward from the Lord.
weak	3:111	Uses adha in a different setting; it does not explain harm after charity.
weak	9:61	Condemns harming the Messenger, offering only a broad ethical contrast to adha.
no value	7:157	Does not clarify spending or the conditions attached to its reward.
weak	26:164	A messenger's reward from the Lord only loosely parallels reward from the Lord.
