strong	15:59	Directly restates the `آل لوط` exception and collective `نجاة`.
medium	17:69	Extends the wind-dispatch motif, but in a maritime setting rather than `حاصب`.
weak	3:17	Predawn `أسحار` is only contrast-boundary evidence for the timing phrase.
medium	51:41	Supplies a destructive dispatched-wind parallel without the household separation.
strong	54:38	The next card fixes the punitive morning phase after the `سحر` rescue.
strong	17:68	Explicit `حاصب` supplies a close hazard parallel from above.
weak	54:31	Another destructive dispatch in the surah, but no `آل لوط` or predawn separation.
medium	54:35	The immediate sequel marks the rescue as `نعمة` and frames its response.
medium	51:18	Predawn practice provides a temporal parallel, with secondary contrast to f04.
medium	54:19	A nearby surah parallel for dispatched destructive wind, but another people.
weak	54:10	Same-surah plea adds no focused detail to the Lūt event.
weak	10:22	A broad rescue-from-enclosure pattern, only weakly linked to f02.
strong	15:61	Places the messengers at `آل لوط`, activating the household rescue sequence.
medium	54:36	The preceding warning explains the event's forewarning context.
strong	67:17	Explicit `حاصب` and warning language closely parallel the punitive dispatch.
medium	27:56	Shows the community's attempted exclusion of `آل لوط`, sharpening the later separation.
weak	12:30	Only a remote channel-level pressure-on-household resonance.
strong	11:66	A clear pattern of selective `نجاة` when the command arrives.
medium	11:70	Identifies the visitors as sent to `قوم لوط`, supplying narrative approach context.
no value	54:1	No focused connection beyond broad same-surah proximity.
weak	54:41	Warnings to another `آل` broaden collective address but do not clarify the rescue.
strong	29:40	Names `حاصب` among distinct punitive modes and preserves their differentiation.
strong	54:37	The immediately prior guest episode supplies the local lead-in to 54:34.
weak	29:65	A rescue term occurs only in contrast evidence, not a positive route.
weak	26:161	Lūt's address supplies broad warning context without the event's mechanics.
no value	19:84	The channel resonance does not add a localized or focused reading.
no value	93:4	Its weak household association is too remote from 54:34.
no value	21:25	Generic sending language adds no focused evidence.
no value	54:53	Same-surah record imagery does not clarify the event.
medium	66:11	Broadens rescue into separation from a ruler, action, and oppressive people.
medium	2:50	Pairs rescue with destruction of an opposing `آل`, but in a different event.
strong	54:33	The immediately preceding rejection of warnings establishes the target of `عليهم`.
no value	2:248	Household terminology is too remote from the Lūt rescue.
weak	7:116	`سحر` offers only a remote boundary parallel to the weak f04 reading.
no value	37:148	No focused addition to the storm or household separation.
strong	41:18	A concise parallel for selective rescue of a believing, guarded group.
weak	20:58	Magic and an appointed place do not clarify 54:34.
no value	54:14	Same-surah setting lacks a focused rescue or storm link.
medium	70:14	Tests rescue as separation from an encompassing human whole, but inversely.
no value	39:41	No focused addition.
weak	54:40	The surah's remembrance refrain offers only broad rhetorical context.
strong	27:53	A close generic model: believers are saved while others face the event.
weak	20:73	`سحر` is not positively routed to the focus.
strong	15:60	Defines the internal household exception: the woman remains.
strong	29:33	Directly states rescue of Lūt and his household with the woman excepted.
medium	7:141	A broad `نجاة` from an oppressive `آل` adds collective-separation context.
no value	54:28	No focused addition.
weak	2:49	Redundant broad `نجاة` from `آل فرعون`, after the nearer 7:141 parallel.
weak	34:43	Generic accusation of `سحر` gives only remote boundary context.
weak	54:50	Same-surah sudden command imagery is not localized to this event.
medium	10:103	States a recurring pattern of saving messengers and believers, though redundant.
medium	29:24	A danger reversed into rescue supplies a secondary rescue pattern.
weak	51:17	Predawn night practice is redundant with the stronger 51:18 timing card.
medium	26:65	Collective rescue of companions preserves group integrity, but is generic.
weak	17:47	A generic `مسحور` accusation has no focused route.
no value	54:29	No focused addition.
medium	10:86	Frames rescue as removal from a rejecting people, but broadly.
no value	21:98	No focused addition.
no value	54:7	No focused addition.
medium	28:25	A completed escape from an oppressive people offers a secondary rescue parallel.
no value	19:83	Channel resonance is not localized to the focus event.
no value	54:27	No focused addition.
medium	11:58	Command-arrival rescue from severe punishment is a close but generic pattern.
strong	26:173	Its punitive `مطر` directly extends the Lūt punishment sequence.
weak	12:109	Broad messenger and outcome language is only distant context.
strong	26:169	Lūt's prayer joins his household's rescue to separation from their deeds.
medium	27:58	Repeats the Lūt `مطر` parallel, but adds little after 26:173.
no value	54:55	No focused addition.
medium	23:28	Rescue from an oppressive people and safe conveyance form a secondary parallel.
strong	15:74	Directly supplies overturned settlement and stones in the Lūt punishment.
no value	54:44	No focused addition.
medium	11:94	Pairs selective rescue and punitive seizure under the same arriving command.
strong	11:77	Sets Lūt's distress at the visitors immediately before the rescue event.
weak	12:23	Only a remote channel-level household-pressure resonance.
strong	26:170	Directly presents Lūt and his household as collectively saved.
strong	15:58	Identifies the messengers' destination as the guilty people, completing 15's setup.
medium	15:51	The guest transition through Abraham is secondary narrative context for the mission.
strong	37:134	Another direct Lūt household-rescue statement, with the exception supplied next.
medium	51:32	Repeats the mission to the guilty people; useful but redundant with 15:58.
no value	42:51	Channel-level dispatch resonances do not clarify the event.
medium	7:72	Selective rescue paired with total removal offers a broader event pattern.
no value	83:33	No focused addition.
no value	7:50	No focused addition.
medium	26:118	Rescue of a believing group after a decisive separation is a broad parallel.
no value	73:15	Channel-level envoy evidence does not clarify 54:34.
weak	7:57	A beneficial wind is contrast evidence for the destructive wind, not support.
medium	20:80	Shows rescue continuing into a new protected communal setting.
no value	36:14	No focused addition.
no value	26:15	No focused addition.
strong	7:83	Direct Lūt household rescue explicitly preserves the remaining-woman exception.
no value	90:20	Tail-audit card with no focused link.
no value	76:2	Tail-audit card with no focused link.
weak	23:48	Generic destruction after rejection adds only distant outcome context.
weak	15:89	Generic warning language supplies minimal context for the warning sequence.
no value	7:11	Tail-audit card with no focused link.
weak	2:102	`سحر` is a remote, unrouted boundary parallel only.
weak	61:14	Group division and support are too general for the focused event.
no value	27:10	Tail-audit card with no focused link.
no value	50:30	Tail-audit card with no focused link.
weak	77:13	`يوم الفصل` gives only a broad separation motif.
strong	7:84	Directly adds the Lūt-people `مطر` outcome omitted beside 7:83.
strong	11:81	The explicit night departure, household exception, and approaching `الصبح` closely resolve f02 and f03.
strong	11:82	Directly supplies the overturning and `حجارة من سجيل` punishment behind `حاصب`.
medium	11:83	Qualifies the stones as `مسومة`; it extends the punitive detail without altering the rescue route.
strong	15:65	Explicitly directs the nighttime extraction of the household and prohibits turning back.
medium	15:66	Connects the decree's completion to the morning phase.
strong	15:73	Places the punitive `صيحة` at `مشرقين`, sharpening the dawn sequence.
medium	21:71	A distinct rescue-to-land episode for Lūt broadens, but does not duplicate, f02.
strong	21:74	Explicit `نجيناه من القرية` gives a close Lūt-specific rescue parallel.
strong	26:171	Supplies the `عجوز` exception omitted beside 26:170.
medium	26:172	Adds the destruction of those outside the rescued household.
strong	27:57	Directly combines Lūt's household rescue with the remaining-woman exception.
