strong	88:12	The shared عين root preserves the eye/source ambiguity alongside the focus's visual reading.
strong	52:24	Parallel reward-court imagery distinguishes pearl-like attendants from the focus's companions.
weak	5:111	The حواريون route is contrary boundary evidence for the auxiliary-helper reading.
strong	44:54	Exact parallel wording places the focus within pairing and reciprocal-attention imagery.
medium	56:12	It supplies the immediate reward setting in which the focus appears.
strong	52:20	The same companion formula is joined to ordered reclining and pairing.
weak	88:5	The adverse spring context marks a contrast with the focus's visual possibility.
strong	56:23	Its protected-pearl comparison immediately qualifies the focus's presentation.
strong	55:72	It adds enclosure and protected access to the حور description.
medium	102:7	It supports a direct, face-to-face mode of seeing without fixing the focus's sense.
medium	55:70	It supplies goodness and beauty as parallel qualities of the companions.
weak	61:14	The حواريون route is contrary boundary evidence for the helper possibility.
no value	84:14	The root occurs in the unrelated sense of return.
medium	56:13	It situates the focus among the first group in the reward scene.
medium	21:61	It develops public face-to-face seeing and witness, parallel to visual encounter.
weak	26:134	Gardens and springs add only a broad reward-environment parallel.
no value	56:9	It names the opposing group without clarifying the focus.
weak	67:30	The spring and seeing wordplay remains a distant lexical parallel.
weak	55:50	The paired springs add a repeated paradise setting but no companion detail.
weak	56:14	It completes the surrounding group contrast but adds little to the phrase.
weak	54:37	Disabled sight is a contrary boundary for the focus's visual reading.
weak	26:147	Gardens and springs add only a broad reward-environment parallel.
no value	56:8	It names the right-hand group without clarifying the focus.
weak	44:52	Its gardens and springs are a broad parallel setting, already represented.
strong	37:48	Restrained gaze and عين directly develop the focus's eye-related companion imagery.
no value	74:21	A bare act of looking gives no clear connection to the focus.
medium	56:15	It supplies the immediate arranged-couch setting.
medium	78:33	Peer companionship offers a parallel companion descriptor.
medium	56:26	It adds the peaceful speech of the immediate reward scene.
weak	90:8	Human eyes provide only a generic bodily parallel.
strong	37:49	The protected-egg image reinforces guarded brilliance and restrained gaze.
weak	15:45	Gardens and springs give a general reward setting, already redundant.
strong	56:16	Face-to-face reclining directly frames reciprocal attention around the focus.
weak	76:18	The spring sense of عين is not localized to the focus's visual reading.
no value	56:44	The contrasting shade description does not clarify the focus.
no value	12:84	Eyes altered by grief are unrelated to the reward-companion scene.
medium	44:53	Face-to-face placement in the parallel scene supports reciprocal social alignment.
weak	28:9	The eye idiom adds affective delight but no focused companion detail.
medium	56:17	It distinguishes the circulating attendants from the focus's companions.
no value	18:86	The spring sense and travel scene do not clarify the focus.
weak	56:21	It adds a nearby desired provision but is redundant scene context.
no value	34:12	The molten-stream sense is unrelated to the focus.
medium	56:18	It adds the circulating drink service of the immediate court scene.
no value	2:60	Water springs do not illuminate the focus's companion phrase.
no value	56:50	The later gathering statement does not clarify the focus.
no value	7:116	Deceptive manipulation of eyes is unrelated to the focus.
weak	55:66	The paired springs add only redundant paradise imagery.
no value	7:160	Water springs do not illuminate the focus's companion phrase.
medium	56:19	It adds the untroubled quality of the immediate drink service.
weak	8:44	Mutual appearance supplies a distant perception parallel only.
no value	56:80	The disclosure statement does not clarify the focus.
weak	3:52	The helper-root and craft channel are nonlocalized, indirect evidence only.
weak	16:81	Its protective-covering channel offers a nonlocalized parallel to guarded brilliance.
no value	5:45	Legal retaliation involving an eye is unrelated to the focus.
medium	56:20	It adds selected fruit within the immediate reward sequence.
weak	11:37	Protective watchfulness is a distant eye-related parallel.
no value	56:68	The later water question does not clarify the focus.
no value	9:92	Tearful eyes in deprivation are unrelated to the reward scene.
medium	56:24	It identifies the surrounding scene as recompense for deeds.
weak	3:13	Direct sight is a distant perceptual parallel without companion content.
no value	56:58	The later rhetorical question does not clarify the focus.
no value	5:83	Tearful recognition is unrelated to the focus's companion imagery.
medium	56:25	It adds freedom from vain and harmful speech in the same scene.
no value	7:195	The polemic about idols' sight is unrelated to the focus.
no value	56:63	The later rhetorical question does not clarify the focus.
no value	11:31	Despising people through one's eyes is unrelated to the focus.
weak	90:7	The channel's lookout and reflected-person strands offer only nonlocalized visual parallels.
no value	7:179	Failure to see is unrelated to the reward-companion image.
no value	18:34	The root occurs in dialogue, not the focus's phrase.
no value	18:37	The root occurs in dialogue, not the focus's phrase.
no value	58:1	Mutual dialogue does not clarify the focus's visual-companion reading.
no value	5:112	The حواريون scene gives no focused connection beyond the root.
no value	73:20	The long instruction has no clear connection to the focus.
no value	95:2	No clear connection to the focus.
no value	89:2	No clear connection to the focus.
weak	68:5	Reciprocal seeing is a broad visual parallel only.
weak	56:34	It supplies nearby elevated bedding but no new companion detail.
weak	56:30	It supplies nearby extended shade but no new companion detail.
no value	90:13	No clear connection to the focus.
strong	56:37	It gives immediate companion qualities of affection and equal pairing.
no value	74:13	No clear connection to the focus.
weak	78:16	Gardens add only a broad reward setting.
no value	44:25	Abandoned gardens and springs are not the focus's reward scene.
no value	26:57	Removed gardens and springs are not the focus's reward scene.
medium	75:22	Radiant faces offer an eschatological appearance parallel to the focus's beauty.
no value	77:26	No clear connection to the focus.
weak	51:15	Gardens and springs repeat a broad reward setting.
weak	78:32	Garden provision is only a broad contextual parallel.
medium	56:36	It adds an immediate companion descriptor in the same passage.
no value	88:14	A vessel placement gives no clear connection to the focus.
no value	79:20	Tail-audit sign imagery gives no clear connection to the focus.
weak	33:51	Settled eyes and contentment offer a distant relational parallel.
no value	11:25	Tail-audit proclamation gives no clear connection to the focus.
no value	75:3	Tail-audit resurrection question gives no clear connection to the focus.
no value	12:76	Tail-audit narrative detail gives no clear connection to the focus.
no value	4:23	Tail-audit legal kinship rules do not clarify the focus.
no value	2:282	Tail-audit contract procedure gives no clear connection to the focus.
no value	57:24	Tail-audit rebuke of miserliness gives no clear connection to the focus.
no value	3:154	Tail-audit battle reflection gives no clear connection to the focus.
no value	60:4	Tail-audit dissociation statement gives no clear connection to the focus.
strong	56:35	It supplies the immediate antecedent for the feminine companion descriptors in 56:36-37.
strong	38:52	Restrained gaze and equal pairing form a close, independent parallel to the focus.
strong	55:56	Restrained gaze directly complements the focus's eye-related companion imagery.
medium	55:74	The repeated restrained-gaze formulation confirms the parallel but is redundant with 55:56.
medium	55:58	The jewel comparison develops visible brilliance and beauty without fixing the focus's sense.
medium	37:44	Face-to-face thrones reinforce the reciprocal social posture associated with the focus.
medium	15:47	Face-to-face seating supplies a social parallel of purified, reciprocal relation.
medium	36:56	Couples reclining together add an explicit reward-scene pairing parallel.
medium	2:25	Purified spouses provide a direct, though less specific, companion parallel.
weak	3:15	Purified spouses repeat the companion parallel but add little beyond 2:25.
weak	4:57	Purified spouses repeat the companion parallel again without focal eye imagery.
medium	43:70	Entry into the Garden with spouses supplies an explicit paired reward setting.
medium	55:54	Reclining reward-scene placement directly frames the nearby restrained-gaze passage.
medium	38:51	Reclining abundance frames the nearby restrained-gaze and equal-pairing passage.
medium	75:23	An independent eschatological gaze mode parallels direct seeing without identifying the focus's object.
