strong	16:111	Direct day-and-self settlement parallel: each نفس receives its عمل without ظلم; adds self-advocacy.
weak	12:77	A concealed response within نفس parallels the interior lens only indirectly; no action-present scene.
medium	37:57	V12-parallel مُحْضَرِينَ supplies a contrasting rescue-from-presence case, not the focus's deed-presence.
medium	3:185	Places every نفس's full payment on يوم القيامة; adds the death-to-final-recompense frame.
weak	3:26	The surrounding sovereignty and خير frame supports divine agency, but adds no deed-finding scene.
medium	36:75	V12 links مُحْضَرُونَ to forced presence, though its troop setting differs from personal deeds.
strong	3:28	Directly repeats يُحَذِّرُكُمُ ٱللَّهُ نَفْسَهُۥ and adds the return to God.
strong	3:5	The immediate context establishes that nothing is hidden from God, grounding 3:30's disclosure.
weak	54:28	V12 parallels مُحْتَضَر, but the public water-allotment setting is distinct from deeds.
strong	39:70	Direct parallel of each نفس being fully paid for what it did, with divine knowledge of acts.
strong	36:54	Direct day-of-settlement parallel: no ظلم and recompense limited to what was done.
medium	28:61	V12 parallels مُحْضَرِينَ as a final compelled presence after worldly enjoyment.
weak	2:207	Nafs and divine رأفة resonate, but this does not develop the deed-present or distance sequence.
weak	3:27	The adjacent passage supplies divine power and provision, with only broad contextual relevance.
weak	2:282	The provisional V12 presence route concerns written testimony and does not localize the focus scene.
strong	81:14	A نفس knows what it has أَحْضَرَتْ; directly sharpens 3:30's finding of made-present acts.
strong	3:9	Direct gathering-for-an-unfailing-day frame; channel evidence connects it to gathered deeds and settlement.
medium	34:38	V12 supplies forced presence in punishment for resistance to signs, a negative-outcome parallel.
strong	3:161	The person brings what was concealed, then every نفس is fully paid without ظلم.
strong	36:53	Direct all-at-once gathering into presence; channel and V12 evidence align with the focus's settlement scene.
medium	30:16	V12 supplies a punishment-presence outcome, but not personal action made present.
weak	55:44	The repeated بَيْنَ marks a spatial relation, but this punishment scene adds little to 3:30.
strong	3:29	The immediately preceding hidden-or-disclosed interior is fully known, directly framing 3:30.
medium	19:68	V12 gives a mustering and compelled presence around Jahannam, specifying a negative final scene.
strong	39:47	Adds the futility of ransom and unforeseen disclosure at the evil outcome, reinforcing the wished distance.
weak	4:113	Channel evidence concerns hidden plotting under encompassing knowledge; it is an indirect interior parallel.
medium	37:127	V12 supports the outcome of deniers as مُحْضَرُونَ, though without the focus's deed wording.
medium	24:20	The shared divine رَءُوفٌ رَّحِيمٌ qualifies warning with mercy, but lacks the action scene.
medium	3:31	The following command of following, love, and forgiveness extends the warning-and-mercy context.
weak	23:98	V12 relates a different form of presence, the attendance of devils, not deeds before a self.
strong	2:110	Directly joins what is advanced for selves of خير with finding it at God.
strong	3:25	Direct same-surah gathering, full payment to every نفس, and no ظلم; highly redundant but exact.
weak	5:106	V12 concerns testimony at death; its presence and witness setting remains distinct.
weak	4:128	أُحْضِرَتِ ٱلْأَنفُسُ ٱلشُّحَّ concerns an inward disposition, not deeds made present at the day.
weak	4:126	Encompassing knowledge supports the broader hiddenness frame but adds no final finding.
strong	36:32	Direct universal gathering into presence; confirms the collective horizon already supplied by 36:53.
no value	36:71	Its عمل is divine creation rather than a self's acts, so it does not inform 3:30.
weak	3:32	Obedience and turning away continue the nearby exhortation but add no specific interpretive element.
medium	37:158	V12 preserves the consequence that the claimants are مُحْضَرُونَ, though the claim is a separate case.
weak	12:51	A disclosed accusation of سوء loosely touches exposure, but lacks the day-and-deeds structure.
medium	3:22	The nullification of acts in this world and the آخِرة adds an action-consequence dimension.
no value	46:29	Its حَضَرُوا is attendance at recitation, unrelated to action, judgment, or final presence.
weak	4:73	The wish to have been with others is a different desire and adds no action-account relation.
medium	33:37	Channel evidence preserves concealment becoming disclosure, a secondary parallel to 3:30's exposure.
no value	7:163	حَاضِرَةَ is locative; the V12 route does not make it evidence for final deed presence.
medium	70:6	Its بَعِيدًا supplies a direct distance boundary, though the perceiver and scene differ.
no value	3:3	The latent ch005 membership does not yield a relevant action, warning, or final-account addition.
weak	40:44	Future remembrance and divine sight offer only a broad accountability background.
weak	24:18	Channel evidence concerns clarification and exposed knowledge, but the verse itself is too general.
medium	2:96	The desire for extended life that cannot remove punishment parallels the futility behind wishing distance.
medium	3:14	The nearby contrast of worldly desire with حُسْنُ ٱلْمَـَٔابِ frames the stakes of 3:30.
medium	3:15	The adjacent خير and lasting reward frame develops the خير side of the focus.
medium	4:108	Channel evidence directly contrasts hidden speech with God's encompassing knowledge of what is done.
medium	17:97	Adds a specified day-of-resurrection gathering and Jahannam outcome, without deed-presence wording.
weak	3:23	Refusal when called to divine judgment is relevant admonitory context but not the focus mechanism.
medium	64:16	Doing خير for selves and guarding against a self's شح adds a practical self-and-good dimension.
strong	36:65	The sealed mouths and witnessing limbs make earned acts evidentially present; channel evidence reinforces settlement.
medium	9:128	The shared رَءُوفٌ رَّحِيمٌ clarifies the merciful register of the warning, without a deed parallel.
weak	3:19	سَرِيعُ ٱلْحِسَابِ adds only a broad reckoning frame.
strong	72:25	The explicit أَمَدًا boundary directly illuminates 3:30's أَمَدًۢا بَعِيدًا without fixing its sense.
medium	45:14	Channel evidence joins forgiveness now to later recompense for earnings, a secondary settlement parallel.
weak	4:167	ضَلَٰلًۢا بَعِيدًا shares distance language but not the self's action-present scene.
no value	3:13	The battle-sign scene and latent ch005 membership add no usable relation to 3:30.
medium	4:116	The warning of shirk, forgiveness boundary, and far wandering support the negative-warning side indirectly.
medium	21:110	Channel evidence contrasts public speech and what is concealed, preserving the disclosure background.
weak	18:12	أَمَدًا concerns counted duration in a separate narrative, giving only a lexical boundary.
weak	6:92	Channel evidence about displayed and hidden sheets is a distant disclosure parallel.
