weak	43:4	Shared لدينا formula marks divine custody, but not punitive content.
medium	79:26	Frames a seized case as admonition for the fearful, extending the deterrent reading.
strong	2:66	Its نكال explicitly makes an enacted outcome a deterrent and admonition.
weak	36:32	Shared لدينا and presentation before God suggest custody, without restraint or fire.
medium	73:1	Opens the same surah's address; only a distant structural setting for the warning.
medium	56:94	Names جحيم in a terminal sequence, but the V12 route is contrast only.
weak	12:54	Shared لدينا expresses secure standing, a contrary non-punitive custody use.
strong	73:13	Immediately continues the punishment inventory with choking food and painful punishment.
medium	82:14	Places the wicked in جحيم; adds recipient identification, though the route is weak.
weak	36:53	Gathering before God parallels divine custody, without the punitive pair.
strong	73:15	Supplies the witness-and-messenger frame that leads into the warning sequence.
strong	79:25	Combines divine seizure, exemplary deterrence, and a strong parallel V12 reading.
medium	102:6	Directly names جحيم as an object of encounter; V12 support remains weak.
weak	37:67	Adds a heated mixture scene at the fire, only indirectly resonant with enclosure.
strong	5:38	Uses نكالا for a sanction that restrains further wrongdoing, paralleling the deterrent aspect.
medium	79:39	Calls جحيم the abode; reinforces destination rather than restraint.
weak	73:2	Continues the surah's preparatory address, with no direct punitive addition.
strong	69:31	Portrays forced entry into جحيم, strongly sharpening its bodily punitive force.
medium	37:163	Identifies those associated with burning in جحيم, but adds little beyond other fire cards.
strong	73:11	Precedes 73:12 with respite for deniers, establishing the warned target and delay.
medium	81:12	Depicts the kindling of جحيم; direct fire image but weak auxiliary route.
medium	37:68	States return to جحيم, clarifying a punitive destination after prior scenes.
strong	73:14	Continues the local warning with cosmic upheaval, widening the announced consequence.
medium	4:84	Its تنكيلا presents stronger divine deterrence, with a strong V12 parallel.
no value	44:34	A bare assertion by opponents adds no clear link to restraints or fire.
weak	26:47	Shows reclassification through belief; remote channel resonance, not punishment.
no value	92:12	Divine guidance claim is not materially connected to 73:12.
weak	73:3	Same-surah night-measure instruction is structurally related but semantically distant.
weak	89:14	Divine watchfulness can frame accountability, without the punitive imagery.
strong	73:16	The Pharaoh precedent gives the next concrete instance of severe seizure after 73:12.
weak	9:113	Names companions of جحيم, but only broadly repeats the fire destination.
weak	26:48	Completes the belief declaration; channel link remains remote from 73:12.
weak	78:21	A watchful hell image suggests a punitive station, not specifically bonds or جحيم.
weak	73:4	Same-surah recitation instruction provides only distant literary context.
medium	76:4	Chains and shackles form a close parallel to the restraint side of 73:12.
weak	73:9	Divine lordship gives theological setting, but no direct punitive detail.
medium	54:47	Criminals are in error and blaze; a compact parallel to fire as consequence.
no value	68:5	Seeing and being seen does not clarify the bonds-and-fire announcement.
weak	37:161	Introduces an address to worshippers, without a clear punishment contribution here.
weak	73:5	The weighty saying is part of the surah's address, but not the announced penalty.
weak	52:17	Contrasting secure recipients may sharpen judgment polarity, but not 73:12 itself.
strong	73:17	Returns to the warning's fear and catastrophic day, explaining the gravity of 73:12.
weak	54:54	A favorable contrast is too general to add to the punitive phrase.
medium	47:27	Blows to face and backs give bodily enforcement imagery parallel to restraint.
