strong	38:60	Immediate continuation repeats the anti-welcome and assigns blame to those who brought the new group forward.
medium	54:39	The command to taste punishment supports the focal punitive-hospitality setting, though not its group-entry scene.
medium	38:56	Same destination and burning establish the hostile lodging that the arriving troop enters.
weak	83:16	It repeats burning in Hell but adds nothing about collective entry or mutual blame.
weak	38:50	The open gates and abundant welcome form a limited positive contrast to the focal refusal of welcome.
medium	78:18	Groups arriving in succession offers a distinct collective-arrival parallel outside the hostile setting.
strong	67:8	Each group is cast into Hell and questioned, directly clarifying the focal troop's entry and accountability.
strong	38:64	The same passage names the quarrel of the people of the Fire that unfolds from this arrival.
weak	87:12	It names burning in the greatest Fire without developing the focal group's reception.
weak	90:11	The shared entry verb is only a broad movement parallel in a different moral setting.
medium	10:51	The awaited punishment becoming real provides a secondary consequence frame for the focal scene.
medium	110:2	People entering in groups gives a clear collective-entry parallel, but in a contrary welcoming context.
no value	52:31	The shared with-you wording does not add a distinct reading of the hostile arrival.
weak	38:51	Its abundant food and drink provide only a contrast with the punitive hospitality nearby.
weak	69:31	It commands entry into the Blaze but does not add group movement, welcome, or blame.
strong	38:61	Immediate continuation makes the newcomers and their predecessors dispute responsibility and seek doubled punishment.
medium	10:52	Tasting enduring punishment as recompense reinforces the focal consequence setting.
weak	88:4	A generic statement of entering a hot fire adds no distinct relation.
no value	26:15	Divine accompaniment is unrelated to the focal hostile togetherness.
no value	38:52	The favorable destination described here does not clarify the focal punitive arrival.
medium	27:83	A selected troop from every community is gathered and held for judgment, paralleling collective accountability.
weak	9:42	Following with a group supplies only a remote movement-with-others parallel.
medium	50:29	The fixed verdict and denial of injustice sharpen the responsibility framework behind the quarrel.
weak	92:15	It identifies who burns in the Fire but adds no collective or reception detail.
medium	46:34	Those exposed to the Fire acknowledge its truth and are told to taste punishment, reinforcing realized punishment.
weak	38:53	The promised Day of Account supplies a broad same-passage consequence horizon.
no value	37:172	The statement of divine aid has no material connection to the focal scene.
weak	44:48	Punitive hot liquid gives a limited hospitality inversion without the focal arrival pattern.
no value	10:22	Its crisis at sea and prayer do not clarify the focal scene.
weak	38:54	Inexhaustible provision is a limited same-passage contrast to the denied welcome.
medium	11:77	Lot's distress at arriving visitors provides an inverse but recognizable reception-under-pressure parallel.
medium	38:57	The immediately preceding command to taste hot and foul drink establishes the punitive hospitality context.
weak	6:94	Arrival alone before God contrasts only distantly with the focal crowd entering together.
weak	44:49	Forced tasting and ironic honor extend punitive hospitality but not the troop's arrival.
weak	59:11	The false promise to leave with others offers only a remote, failed-solidarity contrast.
medium	38:58	The immediately preceding mention of further paired punishments prepares the arrival of another troop.
medium	45:34	The Fire as final abode and lack of helpers support the focal terminal setting.
no value	38:32	This subchannel association does not add a reading of the focal punitive encounter.
weak	33:60	Threatened exclusion from the city gives only a broad no-place-to-remain parallel.
strong	11:98	A leader advances his people into the Fire, directly illuminating predecessor responsibility for those who follow.
weak	78:27	Refusal to expect account gives a broad cause-of-punishment background only.
no value	38:1	The oath opening supplies no distinct relation to the focal scene.
weak	16:45	Unexpected punishment is a general consequence parallel without collective entry.
no value	57:11	The lending-and-reward motif does not clarify the focal hostile hospitality.
weak	74:26	It only states that a person will be made to enter Saqar.
no value	38:9	The rhetorical question about divine mercy does not add to the focal arrival.
weak	3:191	Seeking protection from Fire supplies a general contrary response to the focal fate.
medium	56:92	The category of denying, astray people introduces a punitive guest type relevant to the focal company.
no value	72:10	The uncertainty between harm and guidance does not clarify the scene.
no value	38:65	The warning declaration does not add a specific reading of the arrival or quarrel.
weak	111:3	It states future burning but adds no group or reception dimension.
medium	56:93	Hot-water lodging gives a distinct punitive-hospitality parallel for the focal Fire-dwellers.
weak	9:118	Confinement and lack of refuge provide only a remote pressure parallel.
no value	38:72	The prostration command is unrelated to the focal scene.
weak	9:25	The earth narrowing despite its breadth offers a limited crowding and distress parallel.
medium	78:25	Boiling water and foul discharge directly parallel the focal passage's punitive refreshment.
strong	28:41	Leaders who summon others to the Fire directly reinforce the focal distribution of responsibility between leaders and followers.
no value	38:7	The denial of a message does not add to the punitive arrival.
weak	36:60	Naming the adversary an open enemy gives only a broad culpability background.
no value	22:77	The worship command has no material link to the focal hostile entry.
no value	3:111	The military threat and retreat do not clarify the focal scene.
weak	38:13	The named confederate groups offer only a generic plurality parallel.
no value	83:30	Mocking in passage does not add to the focal setting.
no value	38:73	The collective prostration does not clarify the Fire-bound troop.
medium	36:19	The reply that their omen is with them turns shared presence into blame, paralleling the focal hostile address.
no value	38:75	The rebuke for refusing prostration is unrelated to the arriving group.
medium	18:53	Criminals see the Fire, know they will fall into it, and find no escape, clarifying inevitable entry.
no value	38:36	Solomon's commanded wind is unrelated to the focal scene.
medium	39:19	The impossibility of rescuing someone already in the Fire reinforces the focal finality.
no value	7:197	Powerlessness of idols to help does not add a distinct focal relation.
strong	7:38	Successive communities enter the Fire together, curse one another, and blame predecessors for misguidance and doubled punishment.
weak	7:47	The plea not to be placed with Fire-dwellers offers a broad contrary perspective.
strong	39:71	Disbelievers are driven to Hell in groups and addressed at its gates, closely paralleling collective arrival at a punitive abode.
medium	40:6	The confirmed verdict that deniers are companions of the Fire supports the focal destination and culpability.
medium	37:163	It identifies those destined to burn in Hell, though without the arrival scene.
weak	11:113	Contact with Fire after aligning with wrongdoers gives a broad responsibility warning.
weak	16:62	The Fire and being sent ahead give only a limited precedence parallel.
medium	14:29	It explicitly states that those who exchanged grace enter Hell, with the same bad resting place formula.
medium	6:130	The summoned communities recall received warnings and confess disbelief, supplying a collective accountability frame.
no value	16:109	The statement of loss in the hereafter adds no distinct reading.
no value	2:12	The claim about corruptors is unrelated to the focal arrival.
no value	8:59	The warning that deniers cannot escape adds no specific focal detail.
no value	29:33	Lot's distress and rescue do not clarify the focal punitive group.
no value	85:5	The bare mention of a fueled fire adds no distinct relation.
no value	77:35	Silence on the Day does not clarify the focal scene.
no value	2:13	The refusal to believe with others is unrelated to the focal setting.
medium	52:16	The imperative to enter the Fire and its recompense rationale reinforce the focal realized punishment.
no value	18:21	The dispute about the sleepers and the Hour does not add to the focal scene.
