strong	56:54	Links al-hamim to bodily intake, complementing the head-directed form.
medium	54:39	Adds the imperative tasting-of-punishment pattern.
strong	22:19	Closest parallel: al-hamim is poured from above onto heads.
medium	40:72	Places al-hamim within a continuing fire-punishment sequence.
strong	44:49	Supplies the immediately following forced taste and ironic status address.
medium	44:46	Specifies the boiling quality of al-hamim in the same local scene.
medium	56:93	Frames al-hamim as a punitive reception at judgment.
no value	44:54	Does not add to the punitive liquid or head-directed action.
medium	89:13	Shares the pouring verb and punishment frame, without the head or liquid.
weak	70:27	Only gives a general posture toward divine punishment.
medium	41:27	Adds forced tasting and recompense for deeds.
weak	16:50	Offers an above/below authority relation, not the punitive action.
weak	12:36	Uses above-head placement in a distinct dream scene.
no value	44:55	Does not clarify the punitive action in 44:48.
weak	69:17	Provides an above relation tied to sovereign bearing, not punishment.
medium	16:88	Adds punishment layered above punishment.
no value	44:21	Does not add to the focus scene.
weak	69:35	Preserves the contrary h-m-m reading of unavailable close support.
weak	12:41	Shows a head exposed to an adverse outcome, in another scene.
medium	41:28	Adds fire as recompense for denial, but no liquid or descent.
medium	80:25	Shares emphatic pouring from above in a non-punitive contrast.
weak	31:24	Gives a then-to-punishment sequence without the focus action.
no value	44:56	Does not add to the punitive liquid or head-directed action.
weak	17:51	Uses heads in a bodily response to an imminent outcome.
weak	14:26	Uses an above relation in a distinct uprooting image.
no value	44:33	Does not add to the focus scene.
weak	7:150	Shows coercive handling of a head amid disputed authority.
no value	2:196	Uses head in a legal-ritual setting unrelated to the focus.
medium	34:42	Combines forced tasting, punishment, and denied mutual power.
weak	37:65	Offers a contrary head image associated with destructive leadership.
weak	3:55	Uses above for relative standing, not imposed punishment.
no value	44:25	Does not add to the focus scene.
weak	70:10	Preserves the non-liquid h-m-m reading of ineffective closeness.
weak	9:101	Provides only a general repeated-punishment sequence.
medium	39:24	Links punishment to forced tasting and bodily exposure through the face.
weak	6:70	Adds al-hamim as drink, but repeats the intake route already supplied.
weak	34:46	Provides warning before severe punishment only.
no value	44:6	Does not add to the focus scene.
medium	38:57	Directly joins tasting with al-hamim as punitive provision.
medium	56:42	Adds an external enclosing heat alongside al-hamim.
weak	39:26	Provides general tasting of disgrace and greater later punishment.
medium	63:5	Adds a head-based enactment of pride relevant to the status reading.
medium	54:48	Adds dragging on faces and a direct taste command in fire.
medium	3:181	Adds a taste command for burning punishment.
weak	14:43	Shows heads forcibly raised in an overwhelmed bodily scene.
weak	83:16	Provides only later entry into the fire.
medium	29:55	Adds punishment enclosing from above and below with forced tasting.
medium	78:25	Keeps al-hamim as punitive liquid provision, with a contrary close-support reading.
no value	102:8	Does not add to the focus scene.
medium	29:54	Adds the enclosing scope of hell around those under punishment.
weak	26:101	Preserves the non-liquid h-m-m reading of absent intimate support.
weak	54:36	Provides warning of seizure, without the focus action.
weak	56:56	Extends the punitive reception sequence of the nearby al-hamim scene.
weak	50:6	Uses above for the sky's position, a distant structural parallel only.
weak	69:32	Provides a punishment sequence but no focus-specific feature.
weak	29:53	Adds imminence of punishment, not its embodied form.
weak	2:279	Uses heads for capital, unrelated to bodily or status punishment.
no value	51:50	Does not add to the focus scene.
strong	22:20	Gives the immediate bodily consequence of the above-head al-hamim pouring.
medium	7:41	Adds a hellish covering from above, extending vertical enclosure.
weak	85:10	Provides only general hell and burning punishment.
medium	56:55	Extends the repeated, unsatisfying drinking route of al-hamim.
weak	6:18	Offers an above relation of divine mastery, not punitive descent.
weak	24:40	Uses layered above relations in a non-punitive darkness image.
weak	38:56	Adds fire and punitive bedding, without the liquid action.
weak	23:17	Uses above for cosmic layers, not the focus scene.
weak	8:12	Uses a strike above necks in a different conflict setting.
weak	38:59	Adds entry into fire within the same punitive sequence only.
medium	55:44	Shows movement between fire and fully heated al-hamim.
weak	10:52	Adds forced tasting of enduring punishment, but no liquid or descent.
weak	38:60	Adds dispute over the already prepared punishment.
weak	7:127	Provides an oppressive claim of being above others.
weak	11:48	Gives a then-to-painful-punishment sequence.
weak	38:61	Adds a request for doubled punishment within the fire scene.
weak	41:34	Preserves h-m-m as transformed close friendship, not punitive liquid.
weak	10:4	Adds al-hamim as drink and painful punishment, but repeats the intake route.
strong	47:15	Supplies forced hot water that destroys the interior, a concrete bodily route.
weak	21:65	Uses heads in a reversal image, without punishment or liquid.
weak	48:27	Uses heads in a secure ritual setting unrelated to the focus.
weak	2:126	Provides a general then-to-fire-punishment sequence.
strong	6:65	Combines punishment from above and below with forced tasting.
weak	6:61	Offers an above relation of divine mastery, not punitive descent.
medium	33:10	Adds attack from above and bodily constriction under enclosure.
weak	6:165	Uses higher degrees as a test, a distant status parallel.
strong	39:16	Shows fire-coverings above and below, extending punitive enclosure.
medium	16:26	Adds a destructive descent from above together with punishment.
weak	7:171	Shows an overhead force imposing pressure, but no punitive liquid.
no value	74:21	Does not add to the focus scene.
weak	78:12	Uses above for a cosmic structure only.
weak	11:3	Provides warning of a great day of punishment only.
weak	95:5	Offers a downward reversal without the focus scene's elements.
weak	18:87	Gives a general sequence of punishment and return.
no value	56:28	Does not add to the focus scene.
no value	2:213	Does not add to the focus scene.
no value	38:48	Does not add to the focus scene.
no value	2:282	Does not add to the focus scene.
no value	10:61	Does not add to the focus scene.
no value	12:85	Does not add to the focus scene.
no value	5:89	Does not add to the focus scene.
weak	49:2	Uses above for an authority-status boundary, not punitive descent.
medium	44:44	Immediate local predecessor; introduces al-zaqqum before the bodily sequence.
strong	44:45	Immediate local parallel: boiling is located in the bodies before the pouring command.
strong	44:47	Immediate local predecessor: seizure and dragging lead directly into the above-head action.
medium	22:21	Completes the same coercive sequence as 22:19-20 with another bodily implement.
strong	18:29	Pairs imposed ma' with faces, adding a close bodily-liquid parallel.
medium	37:66	Adds the belly-filled stage immediately before the hamim mixture.
strong	37:67	Pairs shawb with hamim after the belly sequence.
medium	56:53	Adds the belly-filled stage immediately before 56:54's hamim.
medium	14:16	Shares a forced-liquid-intake form in a punitive setting.
medium	14:17	Extends the difficult, non-resolving intake sequence of 14:16.
medium	32:20	Adds repeated return to fire with an imposed taste command.
medium	40:71	Provides the restraint-and-dragging setup for 40:72's hamim.
weak	7:50	Preserves a contrary water relation: it is sought rather than imposed.
weak	4:10	Links ingestion of fire to an internal bodily consequence.
weak	2:174	Provides a second, redundant ingestion-of-fire bodily parallel.
medium	78:24	Immediately precedes 78:25 and supplies the withheld-sharab boundary.
medium	88:4	Supplies the fire context immediately before the imposed ayn aniyah.
strong	88:5	Shares forced supply from an extreme liquid source.
medium	9:35	Targets jabahat in a heated fire scene, a close head-directed bodily parallel.
medium	4:56	Adds recurring skin-level embodiment of fire.
medium	17:97	Adds face-down gathering into fire, a close bodily-orientation parallel.
medium	23:104	Adds fire's direct effect on faces.
weak	70:15	Adds a stripping fire image at the upper-body boundary.
